snapshot_id,replicate,step,registered_age_h,age_h,elapsed_physical_time_s,particle_count,box_volume_nm3,Nv_nm-3,mean_radius_nm,Sv_nm-1,M6_nm3,beta_volume_fraction,matrix_xAg,matrix_xB,matrix_xAg_source_column,matrix_xB_source_column,matrix_observation_contract,full_psd_canonical_sha256
A_step_000000,A,0,6.0,6.0,0.0,96,14886936.0,6.448607020276033e-06,9.54047257978136,0.007425294979835234,5.362605436068244,0.02392954496679758,0.006200715773943168,0.0062200000000001325,far_field_matrix_xAg,far_field_matrix_xB,production registered far-field matrix observation,4d360153f14665c02ad017643f72fead2e947a03e4f6d0aff12bd424a28cf172
A_step_021798,A,21798,12.0,12.0,21600.0,27,14886936.0,1.813670724452634e-06,14.141202427509677,0.004697022729246428,19.58784243904166,0.023251655515650897,0.0068855226246174695,0.0069093097288467015,far_field_matrix_xAg,far_field_matrix_xB,production registered far-field matrix observation,024d28e043985801a835fa63d269544ff5ce77739dbbbb116026dbd789b706e2
A_step_043596,A,43596,18.0,18.0,43200.0,17,14886936.000000002,1.141940826507214e-06,16.286946642424535,0.003980858096882629,35.7570014558626,0.023440124884222934,0.006695177704069287,0.0067176656868342295,far_field_matrix_xAg,far_field_matrix_xB,production registered far-field matrix observation,f9f10b5bf0c4b8a6386187ba94f923c7f082e74341e0dd9e4296a119c9d76cf7
A_step_065393,A,65393,24.0,24.0,64800.0,10,14886936.0,6.7172989794542e-07,20.063829412392856,0.0034421584629990114,52.2077905166305,0.023600226852405093,0.006533480869022269,0.006554894006316638,far_field_matrix_xAg,far_field_matrix_xB,production registered far-field matrix observation,6a27ffc09de3c7c48ff94499a98153a23eb5c207b170439c804b882e64f014e3
A_step_108989,A,108989,36.0,36.0,108000.0,8,14886935.999999998,5.373839183563361e-07,21.385585412249906,0.003168457608368886,71.74380206786937,0.02370980501032634,0.0064224033545653685,0.006443093426984991,far_field_matrix_xAg,far_field_matrix_xB,production registered far-field matrix observation,788648f26e661c585293fa220ff336c8f5e2a39ae3290d20fe7307298dfde94d
A_step_152585,A,152585,48.0,48.0,151200.0,6,14886936.0,4.0303793876725205e-07,23.517365399327755,0.0028766432711762723,100.00219993212735,0.023783312693749684,0.006348132582575448,0.006368346135374995,far_field_matrix_xAg,far_field_matrix_xB,production registered far-field matrix observation,8d05f53e649a26faae15a327b2d83796dfbe6529bc7afcda0b72637fa8b07320
