snapshot_id,replicate,step,age_h,particle_id,equivalent_radius_nm,per_particle_number_density_weight_m-3
A_step_000000,A,0,6,37,10.25117762878672,6.717298979454201e+19
A_step_000000,A,0,6,38,9.245170347943994,6.717298979454201e+19
A_step_000000,A,0,6,39,8.436859847952327,6.717298979454201e+19
A_step_000000,A,0,6,40,8.639014134562284,6.717298979454201e+19
A_step_000000,A,0,6,41,8.897810256256653,6.717298979454201e+19
A_step_000000,A,0,6,42,10.16043315272416,6.717298979454201e+19
A_step_000000,A,0,6,43,9.083249391723143,6.717298979454201e+19
A_step_000000,A,0,6,44,9.57773757558266,6.717298979454201e+19
A_step_000000,A,0,6,45,10.94649747541714,6.717298979454201e+19
A_step_000000,A,0,6,46,9.217984752600808,6.717298979454201e+19
A_step_000000,A,0,6,47,10.91367934225723,6.717298979454201e+19
A_step_000000,A,0,6,48,8.690216953115256,6.717298979454201e+19
A_step_000000,A,0,6,49,9.893570491004258,6.717298979454201e+19
A_step_000000,A,0,6,50,10.46656880246598,6.717298979454201e+19
A_step_000000,A,0,6,51,9.691322243301924,6.717298979454201e+19
A_step_000000,A,0,6,52,8.287934062945503,6.717298979454201e+19
A_step_000000,A,0,6,53,9.493462792058915,6.717298979454201e+19
A_step_000000,A,0,6,54,10.84841092743356,6.717298979454201e+19
A_step_000000,A,0,6,55,8.924080569027327,6.717298979454201e+19
A_step_000000,A,0,6,56,9.110042367348319,6.717298979454201e+19
A_step_000000,A,0,6,57,9.382285264904747,6.717298979454201e+19
A_step_000000,A,0,6,58,8.512178064399913,6.717298979454201e+19
A_step_000000,A,0,6,59,8.715921110402199,6.717298979454201e+19
A_step_000000,A,0,6,60,8.263329964871851,6.717298979454201e+19
A_step_000000,A,0,6,61,9.029895113071627,6.717298979454201e+19
A_step_000000,A,0,6,62,9.272430115641043,6.717298979454201e+19
A_step_000000,A,0,6,63,10.52907842357469,6.717298979454201e+19
A_step_000000,A,0,6,64,8.31260086045558,6.717298979454201e+19
A_step_000000,A,0,6,65,10.01120073000661,6.717298979454201e+19
A_step_000000,A,0,6,66,8.741694908925345,6.717298979454201e+19
A_step_000000,A,0,6,67,10.34285413025565,6.717298979454201e+19
A_step_000000,A,0,6,68,9.835322588881532,6.717298979454201e+19
A_step_000000,A,0,6,69,8.411882805735491,6.717298979454201e+19
A_step_000000,A,0,6,70,9.003327998220435,6.717298979454201e+19
A_step_000000,A,0,6,71,8.819432810030097,6.717298979454201e+19
A_step_000000,A,0,6,72,8.76753959458841,6.717298979454201e+19
A_step_000000,A,0,6,73,10.59202968360871,6.717298979454201e+19
A_step_000000,A,0,6,74,8.337328643702595,6.717298979454201e+19
A_step_000000,A,0,6,75,9.354699679808354,6.717298979454201e+19
A_step_000000,A,0,6,76,9.056535633120244,6.717298979454201e+19
A_step_000000,A,0,6,77,9.190884699652726,6.717298979454201e+19
A_step_000000,A,0,6,78,8.950422421449192,6.717298979454201e+19
A_step_000000,A,0,6,79,9.13691181905809,6.717298979454201e+19
A_step_000000,A,0,6,80,8.461901684267559,6.717298979454201e+19
A_step_000000,A,0,6,81,10.13038766722594,6.717298979454201e+19
A_step_000000,A,0,6,82,9.719939450724356,6.717298979454201e+19
A_step_000000,A,0,6,83,10.49776885493388,6.717298979454201e+19
A_step_000000,A,0,6,84,8.537413368460276,6.717298979454201e+19
A_step_000000,A,0,6,85,10.04085004437817,6.717298979454201e+19
A_step_000000,A,0,6,86,9.549559528923423,6.717298979454201e+19
A_step_000000,A,0,6,87,10.71928958995022,6.717298979454201e+19
A_step_000000,A,0,6,88,10.56049955370407,6.717298979454201e+19
A_step_000000,A,0,6,89,10.62367472924663,6.717298979454201e+19
A_step_000000,A,0,6,90,9.748649201883467,6.717298979454201e+19
A_step_000000,A,0,6,91,9.662793217305778,6.717298979454201e+19
A_step_000000,A,0,6,92,9.777449221416319,6.717298979454201e+19
A_step_000000,A,0,6,93,8.845486050957319,6.717298979454201e+19
A_step_000000,A,0,6,94,9.465543595122432,6.717298979454201e+19
A_step_000000,A,0,6,95,10.655430443235,6.717298979454201e+19
A_step_021798,A,21798,12,0,13.04012761071534,6.717298979454201e+19
A_step_021798,A,21798,12,1,14.27231774788206,6.717298979454201e+19
A_step_021798,A,21798,12,2,11.31568794911195,6.717298979454201e+19
A_step_021798,A,21798,12,3,11.77153117895881,6.717298979454201e+19
A_step_021798,A,21798,12,4,16.13014318843653,6.717298979454201e+19
A_step_021798,A,21798,12,5,16.18612646391671,6.717298979454201e+19
A_step_021798,A,21798,12,6,5.024520167546873,6.717298979454201e+19
A_step_021798,A,21798,12,7,12.23317346405932,6.717298979454201e+19
A_step_021798,A,21798,12,8,15.6271139288627,6.717298979454201e+19
A_step_021798,A,21798,12,9,13.94984844252406,6.717298979454201e+19
A_step_021798,A,21798,12,10,15.04325866497221,6.717298979454201e+19
A_step_021798,A,21798,12,11,16.29622142179696,6.717298979454201e+19
A_step_021798,A,21798,12,12,11.01197987965892,6.717298979454201e+19
A_step_021798,A,21798,12,13,12.56559850082166,6.717298979454201e+19
A_step_021798,A,21798,12,14,15.58791592315118,6.717298979454201e+19
A_step_021798,A,21798,12,15,15.99612491039702,6.717298979454201e+19
A_step_021798,A,21798,12,16,14.00294442022139,6.717298979454201e+19
A_step_021798,A,21798,12,17,13.53735644896157,6.717298979454201e+19
A_step_021798,A,21798,12,18,14.42650359400218,6.717298979454201e+19
A_step_021798,A,21798,12,19,13.4219315390946,6.717298979454201e+19
A_step_021798,A,21798,12,20,17.18539317387829,6.717298979454201e+19
A_step_021798,A,21798,12,21,13.61089589030821,6.717298979454201e+19
A_step_021798,A,21798,12,22,16.95020434287413,6.717298979454201e+19
A_step_021798,A,21798,12,23,16.85530913521114,6.717298979454201e+19
A_step_021798,A,21798,12,24,15.45490920342106,6.717298979454201e+19
A_step_021798,A,21798,12,25,14.77117850669579,6.717298979454201e+19
A_step_021798,A,21798,12,26,15.54414984528066,6.717298979454201e+19
A_step_043596,A,43596,18,0,12.89145609885051,6.717298979454201e+19
A_step_043596,A,43596,18,1,17.25233821513843,6.717298979454201e+19
A_step_043596,A,43596,18,2,18.12682862519321,6.717298979454201e+19
A_step_043596,A,43596,18,3,18.2797330195475,6.717298979454201e+19
A_step_043596,A,43596,18,4,10.7806147777685,6.717298979454201e+19
A_step_043596,A,43596,18,5,15.09499858362107,6.717298979454201e+19
A_step_043596,A,43596,18,6,19.01065593560116,6.717298979454201e+19
A_step_043596,A,43596,18,7,17.43478555910524,6.717298979454201e+19
A_step_043596,A,43596,18,8,21.6105753790709,6.717298979454201e+19
A_step_043596,A,43596,18,9,11.76449417350401,6.717298979454201e+19
A_step_043596,A,43596,18,10,19.81184751715277,6.717298979454201e+19
A_step_043596,A,43596,18,11,10.46094843741676,6.717298979454201e+19
A_step_043596,A,43596,18,12,18.91776219860006,6.717298979454201e+19
A_step_043596,A,43596,18,13,20.75073357572249,6.717298979454201e+19
A_step_043596,A,43596,18,14,14.35106661791327,6.717298979454201e+19
A_step_043596,A,43596,18,15,12.17484990866395,6.717298979454201e+19
A_step_043596,A,43596,18,16,18.16440429834728,6.717298979454201e+19
A_step_065393,A,65393,24,0,15.62235511616307,6.717298979454201e+19
A_step_065393,A,65393,24,1,18.84792366721261,6.717298979454201e+19
A_step_065393,A,65393,24,2,20.14320265358687,6.717298979454201e+19
A_step_065393,A,65393,24,3,20.43582447195472,6.717298979454201e+19
A_step_065393,A,65393,24,4,17.30329138322313,6.717298979454201e+19
A_step_065393,A,65393,24,5,23.53935125497829,6.717298979454201e+19
A_step_065393,A,65393,24,6,21.3873889466192,6.717298979454201e+19
A_step_065393,A,65393,24,7,19.85209218924698,6.717298979454201e+19
A_step_065393,A,65393,24,8,23.10905460823221,6.717298979454201e+19
A_step_065393,A,65393,24,9,20.39780983271146,6.717298979454201e+19
A_step_108989,A,108989,36,0,15.12977512456796,6.717298979454201e+19
A_step_108989,A,108989,36,1,21.19351133086537,6.717298979454201e+19
A_step_108989,A,108989,36,2,22.07809078884153,6.717298979454201e+19
A_step_108989,A,108989,36,3,26.47318279581438,6.717298979454201e+19
A_step_108989,A,108989,36,4,21.38410113232555,6.717298979454201e+19
A_step_108989,A,108989,36,5,18.19557857190338,6.717298979454201e+19
A_step_108989,A,108989,36,6,25.7292901694233,6.717298979454201e+19
A_step_108989,A,108989,36,7,20.90115338425776,6.717298979454201e+19
A_step_152585,A,152585,48,0,21.78617737597937,6.717298979454201e+19
A_step_152585,A,152585,48,1,22.3045889902182,6.717298979454201e+19
A_step_152585,A,152585,48,2,29.15843662379705,6.717298979454201e+19
A_step_152585,A,152585,48,3,19.19582307264242,6.717298979454201e+19
A_step_152585,A,152585,48,4,28.40231651822006,6.717298979454201e+19
A_step_152585,A,152585,48,5,20.2568498151094,6.717298979454201e+19
