step,elapsed_physical_time_s,experimental_age_h,particle_count,beta_volume_fraction,mean_radius_nm,Sv_nm_inv,M6_nm3,far_field_matrix_xB,far_field_matrix_xAg,far4_matrix_xB,far4_matrix_xAg,far3_fraction,far4_fraction,far3_far4_xAg_delta,broad_matrix_xB,broad_matrix_xAg,canonical_inventory_code,mass_relative_error,phi_normalized_l1_from_initial,xB_mean_absolute_from_initial,phi_min,phi_max,xB_min,xB_max,finite,bounds
0,0,6,512,0.023929613864759766,8.8783588118669137,0.0079776379932320427,4.3331378754207428,0.0062215598774353151,0.0062022659294562439,0.006222523132889418,0.0062032232361982744,0.70800160937500001,0.51429190624999999,9.573067420304282e-07,0.0062196230657886398,0.0062003409688208624,1920000.000000278,1.4479155652225018e-13,0,0,0,0.99925103767183499,0.0059987398463038069,0.0063776301783731067,1,1
152585,151200.45825793975,48.000127293872154,19,0.023850134605754577,25.402071215458978,0.0025396566056934342,168.74602198895803,0.0063010177672745294,0.0062812274346129952,0.0063011893126850597,0.006281398026297182,0.92737034375000005,0.90171301562499995,1.7059168418674664e-07,0.0063002665265471615,0.0062804805168827308,1920000.0000034701,1.8073478713631631e-12,1.9435436079641417,8.9263925325915936e-05,-9.9999999999999995e-07,1.0000009999999999,0.0058091742982665359,0.0070446581362614905,1,1
