age_h,step_estimate,particle_count,beta_volume_fraction,h_volume_fraction_from_components,h_volume_closure_abs,mean_radius_nm,radius_p10_nm,radius_p90_nm,Sv_nm^-1,M6_nm^3,interface_area_density_nm^-1,matrix_xB_h_lt_0p005,unexpected_merge,source_phi,source_xB
7.26838540203928,4608.000000000017,75,0.022585095478854778,0.022584684920828508,4.1055802627032456e-07,9.86354087334469,7.318816688743432,12.159412609330907,0.00640960490699245,7.162471945121469,0.009691450275597343,0.007587748829125612,0,/data/home/luozhiheng/tmp/pf_elastic_6h8h_highres_energy_v1_20260730/Results/chel_T380_cuda_246x246x246_dt0.02_steps7266_xB0.030/raw_fields_relax/phi_4608.vtk,/data/home/luozhiheng/tmp/pf_elastic_6h8h_highres_energy_v1_20260730/Results/chel_T380_cuda_246x246x246_dt0.02_steps7266_xB0.030/raw_fields_relax/xB_4608.vtk
7.33885125770812,4863.999999999984,74,0.022601648488206557,0.022601241298854657,4.071893518996228e-07,9.863460447588462,7.08827055189583,12.240173542323248,0.0063644694525965325,7.346117901951596,0.009626023783537458,0.007570833784630437,0,/data/home/luozhiheng/tmp/pf_elastic_6h8h_highres_energy_v1_20260730/Results/chel_T380_cuda_246x246x246_dt0.02_steps7266_xB0.030/raw_fields_relax/phi_4864.vtk,/data/home/luozhiheng/tmp/pf_elastic_6h8h_highres_energy_v1_20260730/Results/chel_T380_cuda_246x246x246_dt0.02_steps7266_xB0.030/raw_fields_relax/xB_4864.vtk
7.40931711337697,5119.999999999988,72,0.022624914781605426,0.022624512530067864,4.022515375616542e-07,9.99103102641445,7.26525429563313,12.329839023756323,0.006323473115656048,7.528076482858229,0.009572419737681415,0.007547093570430797,0,/data/home/luozhiheng/tmp/pf_elastic_6h8h_highres_energy_v1_20260730/Results/chel_T380_cuda_246x246x246_dt0.02_steps7266_xB0.030/raw_fields_relax/phi_5120.vtk,/data/home/luozhiheng/tmp/pf_elastic_6h8h_highres_energy_v1_20260730/Results/chel_T380_cuda_246x246x246_dt0.02_steps7266_xB0.030/raw_fields_relax/xB_5120.vtk
7.47978296904582,5375.999999999993,70,0.022642557448440414,0.022642159958011363,3.974904290507397e-07,10.114419229886364,7.38927176359613,12.415145702920038,0.0062788276721397725,7.713666910451138,0.009515994426253999,0.007529189654330195,0,/data/home/luozhiheng/tmp/pf_elastic_6h8h_highres_energy_v1_20260730/Results/chel_T380_cuda_246x246x246_dt0.02_steps7266_xB0.030/raw_fields_relax/phi_5376.vtk,/data/home/luozhiheng/tmp/pf_elastic_6h8h_highres_energy_v1_20260730/Results/chel_T380_cuda_246x246x246_dt0.02_steps7266_xB0.030/raw_fields_relax/xB_5376.vtk
7.55024882471467,5631.999999999998,69,0.02265787320457791,0.022657479110267317,3.940943105913697e-07,10.150462194218822,7.2306234293814065,12.487579156500347,0.006242984433784656,7.894551605741713,0.009466420759785626,0.0075135730232969555,0,/data/home/luozhiheng/tmp/pf_elastic_6h8h_highres_energy_v1_20260730/Results/chel_T380_cuda_246x246x246_dt0.02_steps7266_xB0.030/raw_fields_relax/phi_5632.vtk,/data/home/luozhiheng/tmp/pf_elastic_6h8h_highres_energy_v1_20260730/Results/chel_T380_cuda_246x246x246_dt0.02_steps7266_xB0.030/raw_fields_relax/xB_5632.vtk
7.62071468038352,5888.000000000003,69,0.022660671370672902,0.02266027962443966,3.917462332407584e-07,10.06923098334777,6.892005033702833,12.562981192988318,0.006205782996818946,8.081954327125203,0.00941899662899068,0.007510694732282456,0,/data/home/luozhiheng/tmp/pf_elastic_6h8h_highres_energy_v1_20260730/Results/chel_T380_cuda_246x246x246_dt0.02_steps7266_xB0.030/raw_fields_relax/phi_5888.vtk,/data/home/luozhiheng/tmp/pf_elastic_6h8h_highres_energy_v1_20260730/Results/chel_T380_cuda_246x246x246_dt0.02_steps7266_xB0.030/raw_fields_relax/xB_5888.vtk
7.69118053605237,6144.000000000007,67,0.02266253919227666,0.022662152656803995,3.8653547266426225e-07,10.172928705021542,6.5693600398955585,12.643263869712264,0.006148682921944826,8.291376508502793,0.00933234347215572,0.007509080458602525,0,/data/home/luozhiheng/tmp/pf_elastic_6h8h_highres_energy_v1_20260730/Results/chel_T380_cuda_246x246x246_dt0.02_steps7266_xB0.030/raw_fields_relax/phi_6144.vtk,/data/home/luozhiheng/tmp/pf_elastic_6h8h_highres_energy_v1_20260730/Results/chel_T380_cuda_246x246x246_dt0.02_steps7266_xB0.030/raw_fields_relax/xB_6144.vtk
7.76164639172122,6400.000000000013,65,0.022677057579356313,0.02267667522015514,3.823592011724386e-07,10.294147698281476,6.834290544741536,12.715797663001839,0.0060967111461463774,8.506811805858629,0.009256303647708299,0.007494441639854888,0,/data/home/luozhiheng/tmp/pf_elastic_6h8h_highres_energy_v1_20260730/Results/chel_T380_cuda_246x246x246_dt0.02_steps7266_xB0.030/raw_fields_relax/phi_6400.vtk,/data/home/luozhiheng/tmp/pf_elastic_6h8h_highres_energy_v1_20260730/Results/chel_T380_cuda_246x246x246_dt0.02_steps7266_xB0.030/raw_fields_relax/xB_6400.vtk
7.83211224739006,6655.999999999983,63,0.022693860304986036,0.02269348256125482,3.7774373121482463e-07,10.421895432212695,7.137360247769372,12.79289476545663,0.006044967868065653,8.725077510044208,0.009184562894607728,0.007477422010303349,0,/data/home/luozhiheng/tmp/pf_elastic_6h8h_highres_energy_v1_20260730/Results/chel_T380_cuda_246x246x246_dt0.02_steps7266_xB0.030/raw_fields_relax/phi_6656.vtk,/data/home/luozhiheng/tmp/pf_elastic_6h8h_highres_energy_v1_20260730/Results/chel_T380_cuda_246x246x246_dt0.02_steps7266_xB0.030/raw_fields_relax/xB_6656.vtk
7.90257810305891,6911.999999999987,63,0.02270866210240731,0.02270828861221324,3.734901940707913e-07,10.261475938835023,6.800169378912578,12.879661707043805,0.005992003722960544,8.950288378264334,0.009105567458609347,0.007462259560152632,0,/data/home/luozhiheng/tmp/pf_elastic_6h8h_highres_energy_v1_20260730/Results/chel_T380_cuda_246x246x246_dt0.02_steps7266_xB0.030/raw_fields_relax/phi_6912.vtk,/data/home/luozhiheng/tmp/pf_elastic_6h8h_highres_energy_v1_20260730/Results/chel_T380_cuda_246x246x246_dt0.02_steps7266_xB0.030/raw_fields_relax/xB_6912.vtk
7.97304395872776,7167.999999999992,59,0.022760257289886614,0.022759889721266018,3.6756862059617035e-07,10.726136703377852,8.188760605172002,12.966413737543084,0.005955502182838719,9.159473510068818,0.009061905015242894,0.007409634823753324,0,/data/home/luozhiheng/tmp/pf_elastic_6h8h_highres_energy_v1_20260730/Results/chel_T380_cuda_246x246x246_dt0.02_steps7266_xB0.030/raw_fields_relax/phi_7168.vtk,/data/home/luozhiheng/tmp/pf_elastic_6h8h_highres_energy_v1_20260730/Results/chel_T380_cuda_246x246x246_dt0.02_steps7266_xB0.030/raw_fields_relax/xB_7168.vtk
8.00001916910099,7265.999999999985,59,0.022765359248273515,0.022764993130115957,3.6611815755829835e-07,10.676764909523044,8.10385912475051,12.985963242178098,0.005941919992612488,9.226452485027066,0.009041887464284122,0.007404414714576416,0,/data/home/luozhiheng/tmp/pf_elastic_6h8h_highres_energy_v1_20260730/Results/chel_T380_cuda_246x246x246_dt0.02_steps7266_xB0.030/raw_fields_relax/phi_29.vtk,/data/home/luozhiheng/tmp/pf_elastic_6h8h_highres_energy_v1_20260730/Results/chel_T380_cuda_246x246x246_dt0.02_steps7266_xB0.030/raw_fields_relax/xB_29.vtk
