CV,R6_nm,R48_nm,fixed_effective_h_volume_nm3,N6_effective,N48_effective,N6_spherical_crosscheck,N48_spherical_crosscheck,Sv6_nm_inv,Sv48_nm_inv,M6_6h_nm3,M6_48h_nm3,kappa_6h_W_mK,kappa_48h_W_mK,delta_kappa_W_mK,relative_change_percent,objective_J,kappa6_within_5pct,kappa48_within_5pct,positive_trend,integration
0.3,14.25,20.0,356237.61016735336,22.694837241254668,8.20883787738218,29.39047237770478,10.63068310750836,0.004240214646508342,0.0030211529356371945,46.495230638591,128.54458908791688,1.2962104233690412,1.2962283554150134,1.7932045972113286e-05,0.0013834209051880068,0.3423849900281124,False,False,True,full_Debye_Gauss_512_weighted_lognormal_64
0.3,13.75,17.0,356237.61016735336,25.26175803588084,13.366721558936986,32.714709247448724,17.310292053748604,0.004394404270017736,0.0035542975713378747,41.77071486230896,78.942445773617,1.2962593051681173,1.296110906446924,-0.0001483987211932103,-0.011448228035976478,0.34238643774051014,False,False,False,full_Debye_Gauss_512_weighted_lognormal_64
0.3,13.75,16.5,356237.61016735336,25.26175803588084,14.619072937431048,32.714709247448724,18.93212340708838,0.004394404270017736,0.0036620035583481135,41.77071486230896,72.17979528206986,1.2962593051681173,1.2961111528053424,-0.0001481523627748782,-0.011429222701368667,0.3423865613312206,False,False,False,full_Debye_Gauss_512_weighted_lognormal_64
0.15,15.0,21.5,356237.61016735336,23.571511501165375,8.004714182794789,25.198656254834635,8.557280728496044,0.004577599675220242,0.003193674192014121,25.181373538288835,74.15168392254554,1.296279750541523,1.2960633098977132,-0.00021644064380965666,-0.016697062784421207,0.34238781926482686,False,False,False,full_Debye_Gauss_512_weighted_lognormal_64
0.3,13.75,17.5,356237.61016735336,25.26175803588084,12.25342563620896,32.714709247448724,15.868541548234054,0.004394404270017736,0.0034527462121567917,41.77071486230896,86.1148321428819,1.2962593051681173,1.2961171385390609,-0.0001421666290564172,-0.010967452923161775,0.3423895642314274,False,False,False,full_Debye_Gauss_512_weighted_lognormal_64
0.3,13.75,16.0,356237.61016735336,25.26175803588084,16.03288647926207,32.714709247448724,20.763052944352268,0.004394404270017736,0.003776441169546492,41.77071486230896,65.81482961301349,1.2962593051681173,1.296118480119507,-0.00014082504861034906,-0.010863956621093252,0.3423902372796871,False,False,False,full_Debye_Gauss_512_weighted_lognormal_64
0.15,15.0,17.5,356237.61016735336,23.571511501165375,14.843867301025416,25.198656254834635,15.868541548234054,0.004577599675220242,0.003923656864474491,25.181373538288835,39.98708853533832,1.296279750541523,1.2960685445761297,-0.0002112059653931464,-0.016293239580801505,0.3423904449026187,False,False,False,full_Debye_Gauss_512_weighted_lognormal_64
0.3,13.75,18.0,356237.61016735336,25.26175803588084,11.260408610949495,32.714709247448724,14.582555703029302,0.004394404270017736,0.0033568365951524375,41.77071486230896,93.70900544509136,1.2962593051681173,1.2961293092569912,-0.00012999591112605735,-0.010028542175764566,0.34239567019936556,False,False,False,full_Debye_Gauss_512_weighted_lognormal_64
0.3,14.75,21.5,356237.61016735336,20.464239251431135,6.60779081278956,26.501783293541603,8.557280728496044,0.004096478556796195,0.0028103748238485523,51.563201488842395,159.6905413220783,1.2961724151337597,1.2963453704627115,0.0001729553289517849,0.013343543415397913,0.34239678660847417,False,False,True,full_Debye_Gauss_512_weighted_lognormal_64
0.3,14.5,21.0,356237.61016735336,21.541089185799308,7.091102798732038,27.896335187196488,9.183183766339152,0.004167107497430611,0.00287728851013066,48.985530988518875,148.80642994289985,1.2961901278083459,1.2963029081679538,0.00011278035960793353,0.008700911786654896,0.3423973444683178,False,False,True,full_Debye_Gauss_512_weighted_lognormal_64
0.15,15.0,22.0,356237.61016735336,23.571511501165375,7.471248245344956,25.198656254834635,7.98698956236541,0.004577599675220242,0.0031210906876501633,25.181373538288835,79.44630086983695,1.296279750541523,1.29608241277488,-0.00019733776664287994,-0.015223393450406193,0.34239740123709106,False,False,False,full_Debye_Gauss_512_weighted_lognormal_64
0.3,14.0,19.5,356237.61016735336,23.93247194572065,8.856616331233834,30.99324521139464,11.469574990821409,0.004315932765195992,0.003098618395525328,44.09079405715549,119.14275750165844,1.2962334350574267,1.2961968336099206,-3.660144750616823e-05,-0.0028236771646417747,0.34239759485329435,False,False,False,full_Debye_Gauss_512_weighted_lognormal_64
0.3,13.75,15.5,356237.61016735336,25.26175803588084,17.635044951577978,32.714709247448724,22.837894628597063,0.004394404270017736,0.003898261852435089,41.77071486230896,59.83549771122082,1.2962593051681173,1.2961335631687185,-0.00012574199939874298,-0.009700373906471976,0.34239780442433965,False,False,False,full_Debye_Gauss_512_weighted_lognormal_64
