CV,R6_nm,R48_nm,fixed_effective_h_volume_nm3,N6_effective,N48_effective,N6_spherical_crosscheck,N48_spherical_crosscheck,Sv6_nm_inv,Sv48_nm_inv,M6_6h_nm3,M6_48h_nm3,kappa_6h_W_mK,kappa_48h_W_mK,delta_kappa_W_mK,relative_change_percent,objective_J,kappa6_within_5pct,kappa48_within_5pct,positive_trend,integration
0.15,15.0,22.5,356237.61016735336,23.571511501165375,6.984151555900857,25.198656254834635,7.466268519951003,0.004577599675220242,0.0030517331168134943,25.181373538288835,84.98713569172479,1.296279750541523,1.2961049248142855,-0.000174825727237371,-0.013486728243987247,0.342408694122674,False,False,False,full_Debye_Gauss_512_weighted_lognormal_64
0.3,13.75,15.0,356237.61016735336,25.26175803588084,19.457986079720715,32.714709247448724,25.198656254834635,0.004394404270017736,0.004028203914182925,41.77071486230896,54.22974852146498,1.2962593051681173,1.2961571604374513,-0.00010214473066594287,-0.007879961228335815,0.3424096440013487,False,False,False,full_Debye_Gauss_512_weighted_lognormal_64
0.15,14.75,19.5,356237.61016735336,24.790492135280235,10.728953801167679,26.501783293541603,11.469574990821409,0.004655186110393466,0.0035212305194001862,23.943172758889922,55.32347766362054,1.2963135467410092,1.2960263140042347,-0.0002872327367744454,-0.02215765911700618,0.34241101675139896,False,False,False,full_Debye_Gauss_512_weighted_lognormal_64
0.15,14.75,19.0,356237.61016735336,24.790492135280235,11.598462066836737,26.501783293541603,12.399105534344203,0.004655186110393466,0.0036138944804370333,23.943172758889922,51.17601217751792,1.2963135467410092,1.2960284780649365,-0.00028506867607269726,-0.02199071951298918,0.34241210205526046,False,False,False,full_Debye_Gauss_512_weighted_lognormal_64
0.15,14.75,20.0,356237.61016735336,24.790492135280235,9.944231414554146,26.501783293541603,10.63068310750836,0.004655186110393466,0.0034331997564151814,23.943172758889922,59.689181720388326,1.2963135467410092,1.2960290561719747,-0.0002844905690344568,-0.02194612327778869,0.34241239198475926,False,False,False,full_Debye_Gauss_512_weighted_lognormal_64
0.3,14.0,20.0,356237.61016735336,23.93247194572065,8.20883787738218,30.99324521139464,10.63068310750836,0.004315932765195992,0.0030211529356371945,44.09079405715549,128.54458908791688,1.2962334350574267,1.2962283554150134,-5.079642413363672e-06,-0.0003918771323113286,0.3424134144432981,False,False,False,full_Debye_Gauss_512_weighted_lognormal_64
0.15,14.75,18.5,356237.61016735336,24.790492135280235,12.564523533284612,26.501783293541603,13.431854359673368,0.004655186110393466,0.0037115673042326285,23.943172758889922,47.241189401294214,1.2963135467410092,1.2960359410608437,-0.0002776056801654381,-0.02141501034709938,0.3424158449099898,False,False,False,full_Debye_Gauss_512_weighted_lognormal_64
0.3,13.75,19.0,356237.61016735336,25.26175803588084,9.574384461154319,32.714709247448724,12.399105534344203,0.004394404270017736,0.003180160984881257,41.77071486230896,110.21091706925273,1.2962593051681173,1.2961695733537641,-8.973181435312227e-05,-0.00692236607254168,0.3424158724179739,False,False,False,full_Debye_Gauss_512_weighted_lognormal_64
0.15,14.75,20.5,356237.61016735336,24.790492135280235,9.234207433604636,26.501783293541603,9.871646071306786,0.004655186110393466,0.003349463176990421,23.943172758889922,64.27872020860762,1.2963135467410092,1.2960363479357795,-0.00027719880522969476,-0.021383623269739416,0.34241604896963573,False,False,False,full_Debye_Gauss_512_weighted_lognormal_64
0.3,14.5,21.5,356237.61016735336,21.541089185799308,6.60779081278956,27.896335187196488,8.557280728496044,0.004167107497430611,0.0028103748238485523,48.985530988518875,159.6905413220783,1.2961901278083459,1.2963453704627115,0.00015524265436561713,0.011976842828459748,0.3424186636013269,False,False,True,full_Debye_Gauss_512_weighted_lognormal_64
0.3,14.75,22.0,356237.61016735336,20.464239251431135,6.167421395478717,26.501783293541603,7.98698956236541,0.004096478556796195,0.0027465026687610848,51.563201488842395,171.09284807601753,1.2961724151337597,1.2963909510299048,0.00021853589614506674,0.01686009465974592,0.3424196751217159,False,False,True,full_Debye_Gauss_512_weighted_lognormal_64
0.15,15.0,16.5,356237.61016735336,23.571511501165375,17.709625470447317,25.198656254834635,18.93212340708838,0.004577599675220242,0.004161454250200219,25.181373538288835,33.51640817946243,1.296279750541523,1.2961281906805144,-0.00015155986100845453,-0.011691909940361265,0.34242036616006455,False,False,False,full_Debye_Gauss_512_weighted_lognormal_64
0.15,15.0,23.0,356237.61016735336,23.571511501165375,6.53849357412946,25.198656254834635,6.9898467050272775,0.004577599675220242,0.00298539109253494,25.181373538288835,90.77978424899561,1.296279750541523,1.2961306178211227,-0.00014913272040018022,-0.011504670989258283,0.342421583868584,False,False,False,full_Debye_Gauss_512_weighted_lognormal_64
0.15,14.75,21.0,356237.61016735336,24.790492135280235,8.590200984389712,26.501783293541603,9.183183766339152,0.004655186110393466,0.003269714053728743,23.943172758889922,69.09768898906457,1.2963135467410092,1.2960478646119686,-0.00026568212904054533,-0.020495205786322468,0.3424218250480421,False,False,False,full_Debye_Gauss_512_weighted_lognormal_64
0.3,13.5,17.0,356237.61016735336,26.691338929658052,13.366721558936986,34.566057962736124,17.310292053748604,0.004475782126869917,0.0035542975713378747,39.53348667214795,78.942445773617,1.2962881858442392,1.296110906446924,-0.0001772793973151554,-0.01367592478671692,0.3424221157682076,False,False,False,full_Debye_Gauss_512_weighted_lognormal_64
0.3,13.5,16.5,356237.61016735336,26.691338929658052,14.619072937431048,34.566057962736124,18.93212340708838,0.004475782126869917,0.0036620035583481135,39.53348667214795,72.17979528206986,1.2962881858442392,1.2961111528053424,-0.00017703303889682331,-0.013656919875538805,0.342422239358918,False,False,False,full_Debye_Gauss_512_weighted_lognormal_64
0.3,14.25,21.0,356237.61016735336,22.694837241254668,7.091102798732038,29.39047237770478,9.183183766339152,0.004240214646508342,0.00287728851013066,46.495230638591,148.80642994289985,1.2962104233690412,1.2963029081679538,9.248479891255101e-05,0.007135014288202485,0.342422412661468,False,False,True,full_Debye_Gauss_512_weighted_lognormal_64
0.15,14.75,18.0,356237.61016735336,24.790492135280235,13.64092100761886,26.501783293541603,14.582555703029302,0.004655186110393466,0.0038146663960168686,23.943172758889922,43.513413474163094,1.2963135467410092,1.296049136561242,-0.0002644101797670828,-0.020397085290963898,0.3424224629973248,False,False,False,full_Debye_Gauss_512_weighted_lognormal_64
