scope,eulerian_bins,target_time_h,class_label,eulerian_effective_radius_m,eulerian_survival_weight_fraction,eulerian_first_lower_boundary_crossing_h,eulerian_returned_inventory_mol_m3,cohort_active_count,cohort_N_m0_m3,cohort_Rmean3_m3,cohort_Sv_m_inv,cohort_f_beta,cohort_matrix_xB,eulerian_available
NON_AUTHORITY_EULERIAN_DISCRETE_FIXTURE_DIAGNOSTIC,1600,48.0,R9.5nm,1.803450893524699e-08,5.661166983117095e-10,1.4242927748797054,0.024464951502739547,2,2.2605613425925924e+21,2.5921191321825245e-24,5360386.83816966,0.02454482067085675,0.005592444885981317,True
NON_AUTHORITY_EULERIAN_DISCRETE_FIXTURE_DIAGNOSTIC,1600,48.0,R10.5nm,2.152718764879056e-08,0.2632478318464584,1.6323514109868487,0.018024606073618932,2,2.2605613425925924e+21,2.5921191321825245e-24,5360386.83816966,0.02454482067085675,0.005592444885981317,True
NON_AUTHORITY_EULERIAN_DISCRETE_FIXTURE_DIAGNOSTIC,3200,0.0,R8nm,8.000000000000009e-09,1.0,,0.0,6,6.781684027777777e+21,8.423185037044599e-25,7513575.364489688,0.02392778522154114,0.006221071234813393,True
NON_AUTHORITY_EULERIAN_DISCRETE_FIXTURE_DIAGNOSTIC,3200,0.0,R9.5nm,9.50000000000001e-09,1.0,,0.0,6,6.781684027777777e+21,8.423185037044599e-25,7513575.364489688,0.02392778522154114,0.006221071234813393,True
NON_AUTHORITY_EULERIAN_DISCRETE_FIXTURE_DIAGNOSTIC,3200,0.0,R10.5nm,1.0500000000000013e-08,1.0,,0.0,6,6.781684027777777e+21,8.423185037044599e-25,7513575.364489688,0.02392778522154114,0.006221071234813393,True
NON_AUTHORITY_EULERIAN_DISCRETE_FIXTURE_DIAGNOSTIC,3200,0.01,,,,,,6,6.781684027777777e+21,8.431690846444135e-25,7517689.404873751,0.02395194771821578,0.006196469802531971,False
NON_AUTHORITY_EULERIAN_DISCRETE_FIXTURE_DIAGNOSTIC,3200,0.1,R8nm,7.90878892770834e-09,0.9999999999999998,0.007307973353427786,4.538642451827245e-59,6,6.781684027777777e+21,8.45971638096205e-25,7524537.508230253,0.024031559998809682,0.0061154026673065805,True
NON_AUTHORITY_EULERIAN_DISCRETE_FIXTURE_DIAGNOSTIC,3200,0.1,R9.5nm,9.524685733636841e-09,1.0,,0.0,6,6.781684027777777e+21,8.45971638096205e-25,7524537.508230253,0.024031559998809682,0.0061154026673065805,True
NON_AUTHORITY_EULERIAN_DISCRETE_FIXTURE_DIAGNOSTIC,3200,0.1,R10.5nm,1.0565294253873598e-08,1.0,,0.0,6,6.781684027777777e+21,8.45971638096205e-25,7524537.508230253,0.024031559998809682,0.0061154026673065805,True
NON_AUTHORITY_EULERIAN_DISCRETE_FIXTURE_DIAGNOSTIC,3200,0.39317699499770825,R8nm,7.520560737879883e-09,0.9999999999999999,0.007307973353427786,3.387923498420299e-32,6,6.781684027777777e+21,8.459787649554813e-25,7480472.223984247,0.024031762451869085,0.006115196497710397,True
NON_AUTHORITY_EULERIAN_DISCRETE_FIXTURE_DIAGNOSTIC,3200,0.39317699499770825,R9.5nm,9.566182954226985e-09,1.0,,0.0,6,6.781684027777777e+21,8.459787649554813e-25,7480472.223984247,0.024031762451869085,0.006115196497710397,True
NON_AUTHORITY_EULERIAN_DISCRETE_FIXTURE_DIAGNOSTIC,3200,0.39317699499770825,R10.5nm,1.0735277985176218e-08,1.0,,0.0,6,6.781684027777777e+21,8.459787649554813e-25,7480472.223984247,0.024031762451869085,0.006115196497710397,True
NON_AUTHORITY_EULERIAN_DISCRETE_FIXTURE_DIAGNOSTIC,3200,1.0,R8nm,5.921780249978463e-09,0.9984824459948676,0.007307973353427786,3.703380611953636e-05,6,6.781684027777777e+21,8.437049075790349e-25,7249998.18772587,0.023967168867982776,0.006180971520210297,True
NON_AUTHORITY_EULERIAN_DISCRETE_FIXTURE_DIAGNOSTIC,3200,1.0,R9.5nm,9.735894153899328e-09,0.9999999999999979,,0.0,6,6.781684027777777e+21,8.437049075790349e-25,7249998.18772587,0.023967168867982776,0.006180971520210297,True
NON_AUTHORITY_EULERIAN_DISCRETE_FIXTURE_DIAGNOSTIC,3200,1.0,R10.5nm,1.118811444379693e-08,0.9999999999999996,,0.0,6,6.781684027777777e+21,8.437049075790349e-25,7249998.18772587,0.023967168867982776,0.006180971520210297,True
NON_AUTHORITY_EULERIAN_DISCRETE_FIXTURE_DIAGNOSTIC,3200,3.0,R8nm,2.6017064628442527e-09,8.683662934873288e-41,0.007307973353427786,0.024403616605588808,4,4.521122685185185e+21,1.2800958553844107e-24,6578972.736535372,0.024242499368045952,0.005900544580210942,True
NON_AUTHORITY_EULERIAN_DISCRETE_FIXTURE_DIAGNOSTIC,3200,3.0,R9.5nm,9.187502352357392e-09,0.9999999999979085,1.532413371596096,5.0970694558541955e-14,4,4.521122685185185e+21,1.2800958553844107e-24,6578972.736535372,0.024242499368045952,0.005900544580210942,True
NON_AUTHORITY_EULERIAN_DISCRETE_FIXTURE_DIAGNOSTIC,3200,3.0,R10.5nm,1.2129419859565324e-08,1.0000000000000007,1.5438461310897618,1.2916671896159014e-68,4,4.521122685185185e+21,1.2800958553844107e-24,6578972.736535372,0.024242499368045952,0.005900544580210942,True
NON_AUTHORITY_EULERIAN_DISCRETE_FIXTURE_DIAGNOSTIC,3200,6.0,R8nm,2.3238259248998025e-09,2.431121873734088e-197,0.007307973353427786,0.024403616605588808,2,2.2605613425925924e+21,2.592113710047197e-24,5360379.364439425,0.02454476932856402,0.005592497225814223,True
NON_AUTHORITY_EULERIAN_DISCRETE_FIXTURE_DIAGNOSTIC,3200,6.0,R9.5nm,6.2666289678351174e-09,0.06713414297254597,1.532413371596096,0.022765300719342227,2,2.2605613425925924e+21,2.592113710047197e-24,5360379.364439425,0.02454476932856402,0.005592497225814223,True
NON_AUTHORITY_EULERIAN_DISCRETE_FIXTURE_DIAGNOSTIC,3200,6.0,R10.5nm,1.3695751854847869e-08,0.9999999999999997,1.5438461310897618,4.8805833873428815e-27,2,2.2605613425925924e+21,2.592113710047197e-24,5360379.364439425,0.02454476932856402,0.005592497225814223,True
NON_AUTHORITY_EULERIAN_DISCRETE_FIXTURE_DIAGNOSTIC,3200,12.0,R8nm,0.0,0.0,0.007307973353427786,0.024403616605588808,2,2.2605613425925924e+21,2.5921191322132827e-24,5360386.839640559,0.024544820671147997,0.005592444885684408,True
NON_AUTHORITY_EULERIAN_DISCRETE_FIXTURE_DIAGNOSTIC,3200,12.0,R9.5nm,7.311979240824475e-09,7.721941247629004e-11,1.532413371596096,0.024403616603704638,2,2.2605613425925924e+21,2.5921191322132827e-24,5360386.839640559,0.024544820671147997,0.005592444885684408,True
NON_AUTHORITY_EULERIAN_DISCRETE_FIXTURE_DIAGNOSTIC,3200,12.0,R10.5nm,1.3747005634800363e-08,0.9972999929158567,1.5438461310897618,6.588993771379117e-05,2,2.2605613425925924e+21,2.5921191322132827e-24,5360386.839640559,0.024544820671147997,0.005592444885684408,True
NON_AUTHORITY_EULERIAN_DISCRETE_FIXTURE_DIAGNOSTIC,3200,24.0,R8nm,0.0,0.0,0.007307973353427786,0.024403616605588808,2,2.2605613425925924e+21,2.592119132213269e-24,5360386.839639894,0.02454482067114787,0.00559244488568454,True
NON_AUTHORITY_EULERIAN_DISCRETE_FIXTURE_DIAGNOSTIC,3200,24.0,R9.5nm,1.1141059406839567e-08,1.7225621423794498e-15,1.532413371596096,0.024403616605583153,2,2.2605613425925924e+21,2.592119132213269e-24,5360386.839639894,0.02454482067114787,0.00559244488568454,True
NON_AUTHORITY_EULERIAN_DISCRETE_FIXTURE_DIAGNOSTIC,3200,24.0,R10.5nm,1.607986412002338e-08,0.6261475891030704,1.5438461310897618,0.009123350902603801,2,2.2605613425925924e+21,2.592119132213269e-24,5360386.839639894,0.02454482067114787,0.00559244488568454,True
NON_AUTHORITY_EULERIAN_DISCRETE_FIXTURE_DIAGNOSTIC,3200,48.0,R8nm,0.0,0.0,0.007307973353427786,0.024403616605588808,2,2.2605613425925924e+21,2.5921191321825245e-24,5360386.83816966,0.02454482067085675,0.005592444885981317,True
NON_AUTHORITY_EULERIAN_DISCRETE_FIXTURE_DIAGNOSTIC,3200,48.0,R9.5nm,1.6475419227188776e-08,2.3475608606744776e-17,1.532413371596096,0.024403616605583153,2,2.2605613425925924e+21,2.5921191321825245e-24,5360386.83816966,0.02454482067085675,0.005592444885981317,True
NON_AUTHORITY_EULERIAN_DISCRETE_FIXTURE_DIAGNOSTIC,3200,48.0,R10.5nm,2.0956491036196984e-08,0.28515886889691583,1.5438461310897618,0.017444708897345243,2,2.2605613425925924e+21,2.5921191321825245e-24,5360386.83816966,0.02454482067085675,0.005592444885981317,True
