step,registered_age_h,age_h,radius_bin_left_nm,radius_bin_right_nm,radius_bin_center_nm,count,number_fraction,n_of_R_nm^-4,M6_bin_contribution_nm^3
69027,25.0,25.0,26.0,28.0,27.0,0,0.0,0.0,0.0
69027,25.0,25.0,28.0,30.0,29.0,0,0.0,0.0,0.0
69027,25.0,25.0,30.0,32.0,31.0,0,0.0,0.0,0.0
72660,26.0,26.0,0.0,2.0,1.0,0,0.0,0.0,0.0
72660,26.0,26.0,2.0,4.0,3.0,0,0.0,0.0,0.0
72660,26.0,26.0,4.0,6.0,5.0,0,0.0,0.0,0.0
72660,26.0,26.0,6.0,8.0,7.0,0,0.0,0.0,0.0
72660,26.0,26.0,8.0,10.0,9.0,0,0.0,0.0,0.0
72660,26.0,26.0,10.0,12.0,11.0,0,0.0,0.0,0.0
72660,26.0,26.0,12.0,14.0,13.0,1,0.1,3.3586494897271006e-08,0.4218332576069381
72660,26.0,26.0,14.0,16.0,15.0,0,0.0,0.0,0.0
72660,26.0,26.0,16.0,18.0,17.0,1,0.1,3.3586494897271006e-08,1.400933191522875
72660,26.0,26.0,18.0,20.0,19.0,2,0.2,6.717298979454201e-08,6.866308087248864
72660,26.0,26.0,20.0,22.0,21.0,4,0.4,1.3434597958908403e-07,21.62832348528486
72660,26.0,26.0,22.0,24.0,23.0,1,0.1,3.3586494897271006e-08,11.38817439177074
72660,26.0,26.0,24.0,26.0,25.0,1,0.1,3.3586494897271006e-08,12.87169488839318
72660,26.0,26.0,26.0,28.0,27.0,0,0.0,0.0,0.0
72660,26.0,26.0,28.0,30.0,29.0,0,0.0,0.0,0.0
72660,26.0,26.0,30.0,32.0,31.0,0,0.0,0.0,0.0
76293,27.0,27.0,0.0,2.0,1.0,0,0.0,0.0,0.0
76293,27.0,27.0,2.0,4.0,3.0,0,0.0,0.0,0.0
76293,27.0,27.0,4.0,6.0,5.0,0,0.0,0.0,0.0
76293,27.0,27.0,6.0,8.0,7.0,0,0.0,0.0,0.0
76293,27.0,27.0,8.0,10.0,9.0,0,0.0,0.0,0.0
76293,27.0,27.0,10.0,12.0,11.0,1,0.1,3.3586494897271006e-08,0.19238495242525006
76293,27.0,27.0,12.0,14.0,13.0,0,0.0,0.0,0.0
76293,27.0,27.0,14.0,16.0,15.0,0,0.0,0.0,0.0
76293,27.0,27.0,16.0,18.0,17.0,1,0.1,3.3586494897271006e-08,1.1855982322669472
76293,27.0,27.0,18.0,20.0,19.0,2,0.2,6.717298979454201e-08,6.721038233226882
76293,27.0,27.0,20.0,22.0,21.0,4,0.4,1.3434597958908403e-07,22.23007852540747
76293,27.0,27.0,22.0,24.0,23.0,1,0.1,3.3586494897271006e-08,12.063545886395914
76293,27.0,27.0,24.0,26.0,25.0,1,0.1,3.3586494897271006e-08,13.705327509779382
76293,27.0,27.0,26.0,28.0,27.0,0,0.0,0.0,0.0
76293,27.0,27.0,28.0,30.0,29.0,0,0.0,0.0,0.0
76293,27.0,27.0,30.0,32.0,31.0,0,0.0,0.0,0.0
79926,28.0,28.0,0.0,2.0,1.0,0,0.0,0.0,0.0
79926,28.0,28.0,2.0,4.0,3.0,0,0.0,0.0,0.0
79926,28.0,28.0,4.0,6.0,5.0,0,0.0,0.0,0.0
79926,28.0,28.0,6.0,8.0,7.0,0,0.0,0.0,0.0
79926,28.0,28.0,8.0,10.0,9.0,1,0.1,3.3586494897271006e-08,0.032581886623201474
79926,28.0,28.0,10.0,12.0,11.0,0,0.0,0.0,0.0
79926,28.0,28.0,12.0,14.0,13.0,0,0.0,0.0,0.0
79926,28.0,28.0,14.0,16.0,15.0,1,0.1,3.3586494897271006e-08,0.9681377513535757
79926,28.0,28.0,16.0,18.0,17.0,0,0.0,0.0,0.0
79926,28.0,28.0,18.0,20.0,19.0,2,0.2,6.717298979454201e-08,6.583904825994072
79926,28.0,28.0,20.0,22.0,21.0,4,0.4,1.3434597958908403e-07,22.978718822360168
79926,28.0,28.0,22.0,24.0,23.0,0,0.0,0.0,0.0
79926,28.0,28.0,24.0,26.0,25.0,2,0.2,6.717298979454201e-08,27.488996695800253
79926,28.0,28.0,26.0,28.0,27.0,0,0.0,0.0,0.0
79926,28.0,28.0,28.0,30.0,29.0,0,0.0,0.0,0.0
79926,28.0,28.0,30.0,32.0,31.0,0,0.0,0.0,0.0
83559,29.0,29.0,0.0,2.0,1.0,0,0.0,0.0,0.0
83559,29.0,29.0,2.0,4.0,3.0,0,0.0,0.0,0.0
83559,29.0,29.0,4.0,6.0,5.0,0,0.0,0.0,0.0
83559,29.0,29.0,6.0,8.0,7.0,0,0.0,0.0,0.0
83559,29.0,29.0,8.0,10.0,9.0,0,0.0,0.0,0.0
83559,29.0,29.0,10.0,12.0,11.0,0,0.0,0.0,0.0
83559,29.0,29.0,12.0,14.0,13.0,0,0.0,0.0,0.0
83559,29.0,29.0,14.0,16.0,15.0,1,0.1111111111111111,3.3586494897271006e-08,0.7398175620039197
83559,29.0,29.0,16.0,18.0,17.0,0,0.0,0.0,0.0
83559,29.0,29.0,18.0,20.0,19.0,2,0.2222222222222222,6.717298979454201e-08,6.397854606921024
83559,29.0,29.0,20.0,22.0,21.0,4,0.4444444444444444,1.3434597958908403e-07,23.756890432987586
83559,29.0,29.0,22.0,24.0,23.0,0,0.0,0.0,0.0
83559,29.0,29.0,24.0,26.0,25.0,2,0.2222222222222222,6.717298979454201e-08,29.32328224965605
83559,29.0,29.0,26.0,28.0,27.0,0,0.0,0.0,0.0
83559,29.0,29.0,28.0,30.0,29.0,0,0.0,0.0,0.0
83559,29.0,29.0,30.0,32.0,31.0,0,0.0,0.0,0.0
87192,30.0,30.0,0.0,2.0,1.0,0,0.0,0.0,0.0
87192,30.0,30.0,2.0,4.0,3.0,0,0.0,0.0,0.0
87192,30.0,30.0,4.0,6.0,5.0,0,0.0,0.0,0.0
87192,30.0,30.0,6.0,8.0,7.0,0,0.0,0.0,0.0
87192,30.0,30.0,8.0,10.0,9.0,0,0.0,0.0,0.0
87192,30.0,30.0,10.0,12.0,11.0,0,0.0,0.0,0.0
87192,30.0,30.0,12.0,14.0,13.0,1,0.1111111111111111,3.3586494897271006e-08,0.48460784502673543
87192,30.0,30.0,14.0,16.0,15.0,0,0.0,0.0,0.0
87192,30.0,30.0,16.0,18.0,17.0,0,0.0,0.0,0.0
87192,30.0,30.0,18.0,20.0,19.0,2,0.2222222222222222,6.717298979454201e-08,6.019064012542427
87192,30.0,30.0,20.0,22.0,21.0,4,0.4444444444444444,1.3434597958908403e-07,24.114381311306328
87192,30.0,30.0,22.0,24.0,23.0,0,0.0,0.0,0.0
87192,30.0,30.0,24.0,26.0,25.0,2,0.2222222222222222,6.717298979454201e-08,30.889134809127174
87192,30.0,30.0,26.0,28.0,27.0,0,0.0,0.0,0.0
87192,30.0,30.0,28.0,30.0,29.0,0,0.0,0.0,0.0
87192,30.0,30.0,30.0,32.0,31.0,0,0.0,0.0,0.0
90825,31.0,31.0,0.0,2.0,1.0,0,0.0,0.0,0.0
90825,31.0,31.0,2.0,4.0,3.0,0,0.0,0.0,0.0
90825,31.0,31.0,4.0,6.0,5.0,0,0.0,0.0,0.0
90825,31.0,31.0,6.0,8.0,7.0,0,0.0,0.0,0.0
90825,31.0,31.0,8.0,10.0,9.0,0,0.0,0.0,0.0
90825,31.0,31.0,10.0,12.0,11.0,0,0.0,0.0,0.0
90825,31.0,31.0,12.0,14.0,13.0,1,0.1111111111111111,3.3586494897271006e-08,0.2558456804829823
90825,31.0,31.0,14.0,16.0,15.0,0,0.0,0.0,0.0
90825,31.0,31.0,16.0,18.0,17.0,1,0.1111111111111111,3.3586494897271006e-08,2.093582417512106
90825,31.0,31.0,18.0,20.0,19.0,1,0.1111111111111111,3.3586494897271006e-08,3.5345125309925978
90825,31.0,31.0,20.0,22.0,21.0,4,0.4444444444444444,1.3434597958908403e-07,24.551813843000836
90825,31.0,31.0,22.0,24.0,23.0,0,0.0,0.0,0.0
90825,31.0,31.0,24.0,26.0,25.0,2,0.2222222222222222,6.717298979454201e-08,32.629824433694836
90825,31.0,31.0,26.0,28.0,27.0,0,0.0,0.0,0.0
90825,31.0,31.0,28.0,30.0,29.0,0,0.0,0.0,0.0
90825,31.0,31.0,30.0,32.0,31.0,0,0.0,0.0,0.0
94458,32.0,32.0,0.0,2.0,1.0,0,0.0,0.0,0.0
94458,32.0,32.0,2.0,4.0,3.0,0,0.0,0.0,0.0
94458,32.0,32.0,4.0,6.0,5.0,0,0.0,0.0,0.0
94458,32.0,32.0,6.0,8.0,7.0,0,0.0,0.0,0.0
94458,32.0,32.0,8.0,10.0,9.0,0,0.0,0.0,0.0
94458,32.0,32.0,10.0,12.0,11.0,1,0.1111111111111111,3.3586494897271006e-08,0.07670851270231921
94458,32.0,32.0,12.0,14.0,13.0,0,0.0,0.0,0.0
94458,32.0,32.0,14.0,16.0,15.0,0,0.0,0.0,0.0
94458,32.0,32.0,16.0,18.0,17.0,1,0.1111111111111111,3.3586494897271006e-08,1.8616382147202668
94458,32.0,32.0,18.0,20.0,19.0,1,0.1111111111111111,3.3586494897271006e-08,3.368995721622268
94458,32.0,32.0,20.0,22.0,21.0,4,0.4444444444444444,1.3434597958908403e-07,25.11111837028216
94458,32.0,32.0,22.0,24.0,23.0,0,0.0,0.0,0.0
94458,32.0,32.0,24.0,26.0,25.0,2,0.2222222222222222,6.717298979454201e-08,34.59311214789282
94458,32.0,32.0,26.0,28.0,27.0,0,0.0,0.0,0.0
94458,32.0,32.0,28.0,30.0,29.0,0,0.0,0.0,0.0
94458,32.0,32.0,30.0,32.0,31.0,0,0.0,0.0,0.0
98091,33.0,33.0,0.0,2.0,1.0,0,0.0,0.0,0.0
98091,33.0,33.0,2.0,4.0,3.0,0,0.0,0.0,0.0
98091,33.0,33.0,4.0,6.0,5.0,0,0.0,0.0,0.0
98091,33.0,33.0,6.0,8.0,7.0,0,0.0,0.0,0.0
98091,33.0,33.0,8.0,10.0,9.0,0,0.0,0.0,0.0
98091,33.0,33.0,10.0,12.0,11.0,0,0.0,0.0,0.0
98091,33.0,33.0,12.0,14.0,13.0,0,0.0,0.0,0.0
98091,33.0,33.0,14.0,16.0,15.0,0,0.0,0.0,0.0
98091,33.0,33.0,16.0,18.0,17.0,1,0.125,3.3586494897271006e-08,1.6261998212533324
98091,33.0,33.0,18.0,20.0,19.0,1,0.125,3.3586494897271006e-08,3.2128164751768575
98091,33.0,33.0,20.0,22.0,21.0,4,0.5,1.3434597958908403e-07,25.885311028541466
98091,33.0,33.0,22.0,24.0,23.0,0,0.0,0.0,0.0
98091,33.0,33.0,24.0,26.0,25.0,2,0.25,6.717298979454201e-08,36.8795193323635
98091,33.0,33.0,26.0,28.0,27.0,0,0.0,0.0,0.0
98091,33.0,33.0,28.0,30.0,29.0,0,0.0,0.0,0.0
98091,33.0,33.0,30.0,32.0,31.0,0,0.0,0.0,0.0
101724,34.0,34.0,0.0,2.0,1.0,0,0.0,0.0,0.0
101724,34.0,34.0,2.0,4.0,3.0,0,0.0,0.0,0.0
101724,34.0,34.0,4.0,6.0,5.0,0,0.0,0.0,0.0
101724,34.0,34.0,6.0,8.0,7.0,0,0.0,0.0,0.0
101724,34.0,34.0,8.0,10.0,9.0,0,0.0,0.0,0.0
101724,34.0,34.0,10.0,12.0,11.0,0,0.0,0.0,0.0
101724,34.0,34.0,12.0,14.0,13.0,0,0.0,0.0,0.0
101724,34.0,34.0,14.0,16.0,15.0,0,0.0,0.0,0.0
101724,34.0,34.0,16.0,18.0,17.0,1,0.125,3.3586494897271006e-08,1.3546246347874842
101724,34.0,34.0,18.0,20.0,19.0,1,0.125,3.3586494897271006e-08,2.9674146269570243
101724,34.0,34.0,20.0,22.0,21.0,4,0.5,1.3434597958908403e-07,25.92451144663478
101724,34.0,34.0,22.0,24.0,23.0,0,0.0,0.0,0.0
101724,34.0,34.0,24.0,26.0,25.0,1,0.125,3.3586494897271006e-08,17.675406403224912
101724,34.0,34.0,26.0,28.0,27.0,1,0.125,3.3586494897271006e-08,21.01513101865583
101724,34.0,34.0,28.0,30.0,29.0,0,0.0,0.0,0.0
101724,34.0,34.0,30.0,32.0,31.0,0,0.0,0.0,0.0
105357,35.0,35.0,0.0,2.0,1.0,0,0.0,0.0,0.0
105357,35.0,35.0,2.0,4.0,3.0,0,0.0,0.0,0.0
105357,35.0,35.0,4.0,6.0,5.0,0,0.0,0.0,0.0
105357,35.0,35.0,6.0,8.0,7.0,0,0.0,0.0,0.0
105357,35.0,35.0,8.0,10.0,9.0,0,0.0,0.0,0.0
105357,35.0,35.0,10.0,12.0,11.0,0,0.0,0.0,0.0
105357,35.0,35.0,12.0,14.0,13.0,0,0.0,0.0,0.0
105357,35.0,35.0,14.0,16.0,15.0,1,0.125,3.3586494897271006e-08,1.076990383954779
105357,35.0,35.0,16.0,18.0,17.0,0,0.0,0.0,0.0
105357,35.0,35.0,18.0,20.0,19.0,1,0.125,3.3586494897271006e-08,2.7042333224461585
105357,35.0,35.0,20.0,22.0,21.0,3,0.375,1.0075948469181301e-07,18.211984796645268
105357,35.0,35.0,22.0,24.0,23.0,1,0.125,3.3586494897271006e-08,7.680984613988978
105357,35.0,35.0,24.0,26.0,25.0,1,0.125,3.3586494897271006e-08,18.536466335266628
105357,35.0,35.0,26.0,28.0,27.0,1,0.125,3.3586494897271006e-08,22.03012038445485
105357,35.0,35.0,28.0,30.0,29.0,0,0.0,0.0,0.0
105357,35.0,35.0,30.0,32.0,31.0,0,0.0,0.0,0.0
108990,36.0,36.0,0.0,2.0,1.0,0,0.0,0.0,0.0
108990,36.0,36.0,2.0,4.0,3.0,0,0.0,0.0,0.0
108990,36.0,36.0,4.0,6.0,5.0,0,0.0,0.0,0.0
108990,36.0,36.0,6.0,8.0,7.0,0,0.0,0.0,0.0
108990,36.0,36.0,8.0,10.0,9.0,0,0.0,0.0,0.0
108990,36.0,36.0,10.0,12.0,11.0,0,0.0,0.0,0.0
108990,36.0,36.0,12.0,14.0,13.0,0,0.0,0.0,0.0
108990,36.0,36.0,14.0,16.0,15.0,1,0.125,3.3586494897271006e-08,0.8057299687605238
108990,36.0,36.0,16.0,18.0,17.0,0,0.0,0.0,0.0
108990,36.0,36.0,18.0,20.0,19.0,1,0.125,3.3586494897271006e-08,2.4377541032883174
108990,36.0,36.0,20.0,22.0,21.0,3,0.375,1.0075948469181301e-07,18.110528330918285
108990,36.0,36.0,22.0,24.0,23.0,1,0.125,3.3586494897271006e-08,7.77971644482004
108990,36.0,36.0,24.0,26.0,25.0,1,0.125,3.3586494897271006e-08,19.487741399351865
108990,36.0,36.0,26.0,28.0,27.0,1,0.125,3.3586494897271006e-08,23.122331820730334
108990,36.0,36.0,28.0,30.0,29.0,0,0.0,0.0,0.0
108990,36.0,36.0,30.0,32.0,31.0,0,0.0,0.0,0.0
112623,37.0,37.0,0.0,2.0,1.0,0,0.0,0.0,0.0
112623,37.0,37.0,2.0,4.0,3.0,0,0.0,0.0,0.0
112623,37.0,37.0,4.0,6.0,5.0,0,0.0,0.0,0.0
112623,37.0,37.0,6.0,8.0,7.0,0,0.0,0.0,0.0
112623,37.0,37.0,8.0,10.0,9.0,0,0.0,0.0,0.0
112623,37.0,37.0,10.0,12.0,11.0,0,0.0,0.0,0.0
112623,37.0,37.0,12.0,14.0,13.0,0,0.0,0.0,0.0
112623,37.0,37.0,14.0,16.0,15.0,1,0.125,3.3586494897271006e-08,0.5479860246466748
112623,37.0,37.0,16.0,18.0,17.0,1,0.125,3.3586494897271006e-08,2.1694522057139594
112623,37.0,37.0,18.0,20.0,19.0,0,0.0,0.0,0.0
112623,37.0,37.0,20.0,22.0,21.0,3,0.375,1.0075948469181301e-07,18.035629506024662
112623,37.0,37.0,22.0,24.0,23.0,1,0.125,3.3586494897271006e-08,7.890277464889213
112623,37.0,37.0,24.0,26.0,25.0,1,0.125,3.3586494897271006e-08,20.544841038422003
112623,37.0,37.0,26.0,28.0,27.0,1,0.125,3.3586494897271006e-08,24.300145209933174
112623,37.0,37.0,28.0,30.0,29.0,0,0.0,0.0,0.0
112623,37.0,37.0,30.0,32.0,31.0,0,0.0,0.0,0.0
116256,38.0,38.0,0.0,2.0,1.0,0,0.0,0.0,0.0
116256,38.0,38.0,2.0,4.0,3.0,0,0.0,0.0,0.0
116256,38.0,38.0,4.0,6.0,5.0,0,0.0,0.0,0.0
116256,38.0,38.0,6.0,8.0,7.0,0,0.0,0.0,0.0
116256,38.0,38.0,8.0,10.0,9.0,0,0.0,0.0,0.0
116256,38.0,38.0,10.0,12.0,11.0,0,0.0,0.0,0.0
116256,38.0,38.0,12.0,14.0,13.0,1,0.125,3.3586494897271006e-08,0.3142244181328759
116256,38.0,38.0,14.0,16.0,15.0,0,0.0,0.0,0.0
116256,38.0,38.0,16.0,18.0,17.0,1,0.125,3.3586494897271006e-08,1.9012026818095575
116256,38.0,38.0,18.0,20.0,19.0,0,0.0,0.0,0.0
116256,38.0,38.0,20.0,22.0,21.0,3,0.375,1.0075948469181301e-07,17.998368658485248
116256,38.0,38.0,22.0,24.0,23.0,1,0.125,3.3586494897271006e-08,8.016438404913053
116256,38.0,38.0,24.0,26.0,25.0,0,0.0,0.0,0.0
116256,38.0,38.0,26.0,28.0,27.0,2,0.25,6.717298979454201e-08,47.304479622493474
116256,38.0,38.0,28.0,30.0,29.0,0,0.0,0.0,0.0
116256,38.0,38.0,30.0,32.0,31.0,0,0.0,0.0,0.0
119889,39.0,39.0,0.0,2.0,1.0,0,0.0,0.0,0.0
119889,39.0,39.0,2.0,4.0,3.0,0,0.0,0.0,0.0
119889,39.0,39.0,4.0,6.0,5.0,0,0.0,0.0,0.0
119889,39.0,39.0,6.0,8.0,7.0,0,0.0,0.0,0.0
119889,39.0,39.0,8.0,10.0,9.0,0,0.0,0.0,0.0
119889,39.0,39.0,10.0,12.0,11.0,1,0.125,3.3586494897271006e-08,0.12184988432024398
119889,39.0,39.0,12.0,14.0,13.0,0,0.0,0.0,0.0
119889,39.0,39.0,14.0,16.0,15.0,0,0.0,0.0,0.0
119889,39.0,39.0,16.0,18.0,17.0,1,0.125,3.3586494897271006e-08,1.6357114621342879
119889,39.0,39.0,18.0,20.0,19.0,0,0.0,0.0,0.0
119889,39.0,39.0,20.0,22.0,21.0,3,0.375,1.0075948469181301e-07,18.017871535430228
119889,39.0,39.0,22.0,24.0,23.0,1,0.125,3.3586494897271006e-08,8.164899883134096
119889,39.0,39.0,24.0,26.0,25.0,0,0.0,0.0,0.0
119889,39.0,39.0,26.0,28.0,27.0,2,0.25,6.717298979454201e-08,50.04019054967818
119889,39.0,39.0,28.0,30.0,29.0,0,0.0,0.0,0.0
119889,39.0,39.0,30.0,32.0,31.0,0,0.0,0.0,0.0
123522,40.0,40.0,0.0,2.0,1.0,0,0.0,0.0,0.0
123522,40.0,40.0,2.0,4.0,3.0,0,0.0,0.0,0.0
123522,40.0,40.0,4.0,6.0,5.0,0,0.0,0.0,0.0
123522,40.0,40.0,6.0,8.0,7.0,1,0.125,3.3586494897271006e-08,0.0060021886505549835
123522,40.0,40.0,8.0,10.0,9.0,0,0.0,0.0,0.0
123522,40.0,40.0,10.0,12.0,11.0,0,0.0,0.0,0.0
123522,40.0,40.0,12.0,14.0,13.0,0,0.0,0.0,0.0
123522,40.0,40.0,14.0,16.0,15.0,0,0.0,0.0,0.0
123522,40.0,40.0,16.0,18.0,17.0,1,0.125,3.3586494897271006e-08,1.3787069335812034
123522,40.0,40.0,18.0,20.0,19.0,0,0.0,0.0,0.0
123522,40.0,40.0,20.0,22.0,21.0,3,0.375,1.0075948469181301e-07,18.141957024028713
123522,40.0,40.0,22.0,24.0,23.0,1,0.125,3.3586494897271006e-08,8.352947976713144
123522,40.0,40.0,24.0,26.0,25.0,0,0.0,0.0,0.0
123522,40.0,40.0,26.0,28.0,27.0,2,0.25,6.717298979454201e-08,53.166909140507144
123522,40.0,40.0,28.0,30.0,29.0,0,0.0,0.0,0.0
123522,40.0,40.0,30.0,32.0,31.0,0,0.0,0.0,0.0
127155,41.0,41.0,0.0,2.0,1.0,0,0.0,0.0,0.0
127155,41.0,41.0,2.0,4.0,3.0,0,0.0,0.0,0.0
127155,41.0,41.0,4.0,6.0,5.0,0,0.0,0.0,0.0
127155,41.0,41.0,6.0,8.0,7.0,0,0.0,0.0,0.0
127155,41.0,41.0,8.0,10.0,9.0,0,0.0,0.0,0.0
127155,41.0,41.0,10.0,12.0,11.0,0,0.0,0.0,0.0
127155,41.0,41.0,12.0,14.0,13.0,0,0.0,0.0,0.0
127155,41.0,41.0,14.0,16.0,15.0,1,0.14285714285714285,3.3586494897271006e-08,1.0971934071888618
127155,41.0,41.0,16.0,18.0,17.0,0,0.0,0.0,0.0
127155,41.0,41.0,18.0,20.0,19.0,0,0.0,0.0,0.0
127155,41.0,41.0,20.0,22.0,21.0,3,0.42857142857142855,1.0075948469181301e-07,18.019866091371462
127155,41.0,41.0,22.0,24.0,23.0,1,0.14285714285714285,3.3586494897271006e-08,8.4495931729788
127155,41.0,41.0,24.0,26.0,25.0,0,0.0,0.0,0.0
127155,41.0,41.0,26.0,28.0,27.0,2,0.2857142857142857,6.717298979454201e-08,55.95599747041876
127155,41.0,41.0,28.0,30.0,29.0,0,0.0,0.0,0.0
127155,41.0,41.0,30.0,32.0,31.0,0,0.0,0.0,0.0
130788,42.0,42.0,0.0,2.0,1.0,0,0.0,0.0,0.0
130788,42.0,42.0,2.0,4.0,3.0,0,0.0,0.0,0.0
130788,42.0,42.0,4.0,6.0,5.0,0,0.0,0.0,0.0
130788,42.0,42.0,6.0,8.0,7.0,0,0.0,0.0,0.0
130788,42.0,42.0,8.0,10.0,9.0,0,0.0,0.0,0.0
130788,42.0,42.0,10.0,12.0,11.0,0,0.0,0.0,0.0
130788,42.0,42.0,12.0,14.0,13.0,0,0.0,0.0,0.0
130788,42.0,42.0,14.0,16.0,15.0,1,0.14285714285714285,3.3586494897271006e-08,0.800172555534207
130788,42.0,42.0,16.0,18.0,17.0,0,0.0,0.0,0.0
130788,42.0,42.0,18.0,20.0,19.0,0,0.0,0.0,0.0
130788,42.0,42.0,20.0,22.0,21.0,3,0.42857142857142855,1.0075948469181301e-07,17.645327954195142
130788,42.0,42.0,22.0,24.0,23.0,1,0.14285714285714285,3.3586494897271006e-08,8.452183283567443
130788,42.0,42.0,24.0,26.0,25.0,0,0.0,0.0,0.0
130788,42.0,42.0,26.0,28.0,27.0,2,0.2857142857142857,6.717298979454201e-08,58.43768483655193
130788,42.0,42.0,28.0,30.0,29.0,0,0.0,0.0,0.0
130788,42.0,42.0,30.0,32.0,31.0,0,0.0,0.0,0.0
134421,43.0,43.0,0.0,2.0,1.0,0,0.0,0.0,0.0
134421,43.0,43.0,2.0,4.0,3.0,0,0.0,0.0,0.0
134421,43.0,43.0,4.0,6.0,5.0,0,0.0,0.0,0.0
134421,43.0,43.0,6.0,8.0,7.0,0,0.0,0.0,0.0
134421,43.0,43.0,8.0,10.0,9.0,0,0.0,0.0,0.0
134421,43.0,43.0,10.0,12.0,11.0,0,0.0,0.0,0.0
134421,43.0,43.0,12.0,14.0,13.0,0,0.0,0.0,0.0
134421,43.0,43.0,14.0,16.0,15.0,1,0.14285714285714285,3.3586494897271006e-08,0.5238891993946015
134421,43.0,43.0,16.0,18.0,17.0,0,0.0,0.0,0.0
134421,43.0,43.0,18.0,20.0,19.0,0,0.0,0.0,0.0
134421,43.0,43.0,20.0,22.0,21.0,3,0.42857142857142855,1.0075948469181301e-07,17.289227219533615
134421,43.0,43.0,22.0,24.0,23.0,1,0.14285714285714285,3.3586494897271006e-08,8.4601300962524
134421,43.0,43.0,24.0,26.0,25.0,0,0.0,0.0,0.0
134421,43.0,43.0,26.0,28.0,27.0,1,0.14285714285714285,3.3586494897271006e-08,28.331652503215064
134421,43.0,43.0,28.0,30.0,29.0,1,0.14285714285714285,3.3586494897271006e-08,32.79573696785028
134421,43.0,43.0,30.0,32.0,31.0,0,0.0,0.0,0.0
138054,44.0,44.0,0.0,2.0,1.0,0,0.0,0.0,0.0
138054,44.0,44.0,2.0,4.0,3.0,0,0.0,0.0,0.0
138054,44.0,44.0,4.0,6.0,5.0,0,0.0,0.0,0.0
138054,44.0,44.0,6.0,8.0,7.0,0,0.0,0.0,0.0
138054,44.0,44.0,8.0,10.0,9.0,0,0.0,0.0,0.0
138054,44.0,44.0,10.0,12.0,11.0,0,0.0,0.0,0.0
138054,44.0,44.0,12.0,14.0,13.0,1,0.14285714285714285,3.3586494897271006e-08,0.2806453176161142
138054,44.0,44.0,14.0,16.0,15.0,0,0.0,0.0,0.0
138054,44.0,44.0,16.0,18.0,17.0,0,0.0,0.0,0.0
138054,44.0,44.0,18.0,20.0,19.0,0,0.0,0.0,0.0
138054,44.0,44.0,20.0,22.0,21.0,3,0.42857142857142855,1.0075948469181301e-07,16.96303343500664
138054,44.0,44.0,22.0,24.0,23.0,1,0.14285714285714285,3.3586494897271006e-08,8.477746290641708
138054,44.0,44.0,24.0,26.0,25.0,0,0.0,0.0,0.0
138054,44.0,44.0,26.0,28.0,27.0,1,0.14285714285714285,3.3586494897271006e-08,29.685308696357477
138054,44.0,44.0,28.0,30.0,29.0,1,0.14285714285714285,3.3586494897271006e-08,34.378004073919456
138054,44.0,44.0,30.0,32.0,31.0,0,0.0,0.0,0.0
141687,45.0,45.0,0.0,2.0,1.0,0,0.0,0.0,0.0
141687,45.0,45.0,2.0,4.0,3.0,0,0.0,0.0,0.0
141687,45.0,45.0,4.0,6.0,5.0,0,0.0,0.0,0.0
141687,45.0,45.0,6.0,8.0,7.0,0,0.0,0.0,0.0
141687,45.0,45.0,8.0,10.0,9.0,0,0.0,0.0,0.0
141687,45.0,45.0,10.0,12.0,11.0,1,0.14285714285714285,3.3586494897271006e-08,0.09090684585851828
141687,45.0,45.0,12.0,14.0,13.0,0,0.0,0.0,0.0
141687,45.0,45.0,14.0,16.0,15.0,0,0.0,0.0,0.0
141687,45.0,45.0,16.0,18.0,17.0,0,0.0,0.0,0.0
141687,45.0,45.0,18.0,20.0,19.0,0,0.0,0.0,0.0
141687,45.0,45.0,20.0,22.0,21.0,3,0.42857142857142855,1.0075948469181301e-07,16.685904203928885
141687,45.0,45.0,22.0,24.0,23.0,1,0.14285714285714285,3.3586494897271006e-08,8.512913012962876
141687,45.0,45.0,24.0,26.0,25.0,0,0.0,0.0,0.0
141687,45.0,45.0,26.0,28.0,27.0,1,0.14285714285714285,3.3586494897271006e-08,31.20777579230902
141687,45.0,45.0,28.0,30.0,29.0,1,0.14285714285714285,3.3586494897271006e-08,36.09799386102471
141687,45.0,45.0,30.0,32.0,31.0,0,0.0,0.0,0.0
145320,46.0,46.0,0.0,2.0,1.0,0,0.0,0.0,0.0
145320,46.0,46.0,2.0,4.0,3.0,0,0.0,0.0,0.0
145320,46.0,46.0,4.0,6.0,5.0,0,0.0,0.0,0.0
145320,46.0,46.0,6.0,8.0,7.0,0,0.0,0.0,0.0
145320,46.0,46.0,8.0,10.0,9.0,0,0.0,0.0,0.0
145320,46.0,46.0,10.0,12.0,11.0,0,0.0,0.0,0.0
145320,46.0,46.0,12.0,14.0,13.0,0,0.0,0.0,0.0
145320,46.0,46.0,14.0,16.0,15.0,0,0.0,0.0,0.0
145320,46.0,46.0,16.0,18.0,17.0,0,0.0,0.0,0.0
145320,46.0,46.0,18.0,20.0,19.0,1,0.16666666666666666,3.3586494897271006e-08,4.202811908266668
145320,46.0,46.0,20.0,22.0,21.0,2,0.3333333333333333,6.717298979454201e-08,12.314169347686363
145320,46.0,46.0,22.0,24.0,23.0,1,0.16666666666666666,3.3586494897271006e-08,8.591890288408896
145320,46.0,46.0,24.0,26.0,25.0,0,0.0,0.0,0.0
