step,registered_age_h,age_h,particle_id,equivalent_radius_nm,h_volume_nm3
0,6.0,6.0,49,8.690216953115256,2749.0362445423007
0,6.0,6.0,50,9.893570491004258,4056.4653125520244
0,6.0,6.0,51,10.466568802465975,4802.878576867401
0,6.0,6.0,52,9.691322243301924,3812.744581312536
0,6.0,6.0,53,8.287934062945503,2384.6655135129868
0,6.0,6.0,54,9.493462792058915,3583.9551571517263
0,6.0,6.0,55,10.848410927433555,5347.945733891474
0,6.0,6.0,56,8.924080569027327,2977.0015240300822
0,6.0,6.0,57,9.110042367348319,3167.012660017864
0,6.0,6.0,58,9.382285264904747,3459.509355730416
0,6.0,6.0,59,8.512178064399913,2583.5133447811404
0,6.0,6.0,60,8.7159211104022,2773.5019873737074
0,6.0,6.0,61,8.26332996487185,2363.490681413735
0,6.0,6.0,62,9.029895113071627,3084.1587670084914
0,6.0,6.0,63,9.272430115641043,3339.40671235513
0,6.0,6.0,64,10.529078423574692,4889.446411913018
0,6.0,6.0,65,8.31260086045558,2406.020884790343
0,6.0,6.0,66,10.011200730006614,4202.8812284241785
0,6.0,6.0,67,8.741694908925345,2798.1793357049846
0,6.0,6.0,68,10.342854130255649,4634.573866053097
0,6.0,6.0,69,9.835322588881532,3985.239590403723
0,6.0,6.0,70,8.411882805735491,2493.263904551567
0,6.0,6.0,71,9.003327998220435,3057.0168016437724
0,6.0,6.0,72,8.819432810030097,2873.4958691961883
0,6.0,6.0,73,8.76753959458841,2823.071104656804
0,6.0,6.0,74,10.59202968360871,4977.670867076011
0,6.0,6.0,75,8.337328643702595,2427.556643433564
0,6.0,6.0,76,9.354699679808354,3429.084270604327
0,6.0,6.0,77,9.056535633120244,3111.5365719381116
0,6.0,6.0,78,9.190884699652726,3252.075075788662
0,6.0,6.0,79,8.950422421449192,3003.4417065705356
0,6.0,6.0,80,9.13691181905809,3195.1180589639744
0,6.0,6.0,81,8.46190168426756,2538.005358290015
0,6.0,6.0,82,10.130387667225941,4354.785866725454
0,6.0,6.0,83,9.719939450724356,3846.620023108027
0,6.0,6.0,84,10.497768854933883,4845.957794715621
0,6.0,6.0,85,8.537413368460276,2606.5588739218715
0,6.0,6.0,86,10.040850044378168,4240.333868362302
0,6.0,6.0,87,9.549559528923423,3647.8639303734803
0,6.0,6.0,88,10.719289589950222,5159.250571565216
0,6.0,6.0,89,10.560499553704075,4933.350784343402
0,6.0,6.0,90,10.623674729246632,5022.418578951963
0,6.0,6.0,91,9.748649201883467,3880.806044023443
0,6.0,6.0,92,9.662793217305778,3779.1720732213385
0,6.0,6.0,93,9.777449221416319,3915.302455388717
0,6.0,6.0,94,8.84548605095732,2899.03671276494
0,6.0,6.0,95,9.465543595122432,3552.4280404365622
0,6.0,6.0,96,10.655430443235003,5067.5915649545395
3633,7.0,7.0,1,11.698225220199848,6705.7683145454885
3633,7.0,7.0,3,11.868576528407564,7003.0062297362965
3633,7.0,7.0,4,11.093818926075427,5719.154492402355
3633,7.0,7.0,5,10.943745881874298,5490.180327806222
3633,7.0,7.0,6,8.49924656546972,2571.756786659808
3633,7.0,7.0,7,7.250170325163438,1596.3688230537637
3633,7.0,7.0,8,9.352089193768826,3426.2143509393377
3633,7.0,7.0,10,11.76613930551406,6823.238738226193
3633,7.0,7.0,2,7.350816627045761,1663.77799601085
3633,7.0,7.0,11,11.784225213521818,6854.75143299255
3633,7.0,7.0,9,9.938506629097985,4111.989570940185
3633,7.0,7.0,14,10.152147101001136,4382.907600175151
3633,7.0,7.0,16,10.626981114140797,5027.109390224421
3633,7.0,7.0,17,9.938608163647908,4112.115599917582
3633,7.0,7.0,18,8.644129692983759,2705.530486454703
3633,7.0,7.0,15,1.3891095074970377,11.227887710091071
3633,7.0,7.0,21,10.846919919011729,5345.740967781484
3633,7.0,7.0,19,3.838266800717815,236.861288804937
3633,7.0,7.0,22,8.079263196716827,2209.041517287919
3633,7.0,7.0,23,11.074138276995667,5688.770785841303
3633,7.0,7.0,27,11.71254763270471,6730.42857204033
3633,7.0,7.0,24,10.390981068439102,4699.571593152272
3633,7.0,7.0,28,11.290577847211583,6028.88663785907
3633,7.0,7.0,26,8.556703546386624,2624.2672864452597
3633,7.0,7.0,25,6.200149007771223,998.377972051814
3633,7.0,7.0,29,10.25326642839262,4515.182792239817
3633,7.0,7.0,30,10.084315704467583,4295.64031532353
3633,7.0,7.0,31,11.147326138979036,5802.307378215749
3633,7.0,7.0,32,4.7722424145729025,455.25644029736117
3633,7.0,7.0,33,6.06647854132582,935.1873130974936
3633,7.0,7.0,34,9.486804700432776,3576.4197917736155
3633,7.0,7.0,35,10.855083316021556,5357.819675129084
3633,7.0,7.0,37,11.504040958902927,6377.344342547107
3633,7.0,7.0,36,9.588837595401113,3693.0611487438837
3633,7.0,7.0,38,10.887110566238647,5405.383477719011
3633,7.0,7.0,39,8.32060160116178,2412.9748393677464
3633,7.0,7.0,43,11.075519713974785,5690.899978695792
3633,7.0,7.0,44,8.605405297699717,2669.3320317776447
3633,7.0,7.0,46,12.020758623855198,7275.858413372487
3633,7.0,7.0,45,9.828749865592718,3977.2551925493176
3633,7.0,7.0,48,12.13538620492067,7485.992985365792
3633,7.0,7.0,47,9.106595154510266,3163.418855834988
3633,7.0,7.0,49,6.627533509569427,1219.394989194459
3633,7.0,7.0,51,11.365617729965328,6149.895611562795
3633,7.0,7.0,50,10.240656125065177,4498.543852762215
3633,7.0,7.0,52,10.185020854931743,4425.622609110729
3633,7.0,7.0,54,9.865729334007057,4022.3161119427655
3633,7.0,7.0,55,11.855921561256608,6980.629067900769
3633,7.0,7.0,57,9.404179235381562,3483.7846615469143
3633,7.0,7.0,58,9.491212490136395,3581.407171297957
3633,7.0,7.0,56,7.898882785298656,2064.3608628484476
3633,7.0,7.0,59,6.7888415199653895,1310.6164689578964
3633,7.0,7.0,60,5.63853868855221,750.9107181881158
3633,7.0,7.0,63,9.399830534585613,3478.953958463243
3633,7.0,7.0,62,7.917925736995914,2079.327425311775
3633,7.0,7.0,64,11.66870947738392,6655.138386418475
3633,7.0,7.0,66,11.016449299385092,5600.328850515288
3633,7.0,7.0,67,7.815148165533502,1999.4026236411205
3633,7.0,7.0,68,11.499517671629414,6369.824753592167
3633,7.0,7.0,69,10.17886742992457,4417.60604611349
3633,7.0,7.0,71,7.575006658765473,1820.6969559946842
3633,7.0,7.0,70,4.24668290572842,320.8027712682003
3633,7.0,7.0,73,7.032086304209633,1456.6029520098973
3633,7.0,7.0,72,6.494511997825522,1147.4352290153874
3633,7.0,7.0,74,11.417418538765116,6234.367142410445
3633,7.0,7.0,76,9.458008580511617,3543.9510963550533
3633,7.0,7.0,77,8.70811232847535,2766.0541430882267
3633,7.0,7.0,78,8.728245499920028,2785.283900411178
3633,7.0,7.0,79,8.179608018999462,2292.3772267464724
3633,7.0,7.0,80,8.538906126616732,2607.926375607157
3633,7.0,7.0,84,11.754815065425118,6803.556755175035
3633,7.0,7.0,83,9.405432712921908,3485.17790208376
3633,7.0,7.0,82,10.098141409650484,4313.332656640161
3633,7.0,7.0,88,11.824353309595955,6925.016347689867
3633,7.0,7.0,89,11.50544626951926,6379.681758916744
3633,7.0,7.0,87,9.509212365075975,3601.8220175889423
3633,7.0,7.0,85,4.483664678258425,377.5617456846629
3633,7.0,7.0,86,10.31576412965137,4598.252541522086
3633,7.0,7.0,90,11.809591636819775,6899.112877886877
3633,7.0,7.0,91,8.927056540634176,2979.980797926732
3633,7.0,7.0,92,9.88815102089112,4049.8028485381433
3633,7.0,7.0,93,9.320917208449869,3392.068083979912
3633,7.0,7.0,94,6.056214720148671,930.4486341436825
3633,7.0,7.0,95,8.699645638576953,2757.993879582214
3633,7.0,7.0,96,11.927243745617726,7107.36948126407
7266,8.0,8.0,1,12.78995389379521,8763.862316432464
7266,8.0,8.0,3,12.985416161097403,9171.834871029741
7266,8.0,8.0,4,12.156226359996234,7524.626446432202
7266,8.0,8.0,5,11.9107742176163,7077.96785314805
7266,8.0,8.0,11,13.096531760740085,9409.30423074307
7266,8.0,8.0,8,8.297728329411202,2393.1297439876853
7266,8.0,8.0,10,12.983143856051921,9167.020802779794
7266,8.0,8.0,9,9.917085222872018,4085.457955601303
7266,8.0,8.0,14,10.234949353191958,4491.027383218583
7266,8.0,8.0,16,11.122348070313832,5763.390621695875
7266,8.0,8.0,17,10.30549754332654,4584.537205939025
7266,8.0,8.0,21,11.96219881223227,7170.041307287316
7266,8.0,8.0,18,1.5741555445395918,16.339228243290698
7266,8.0,8.0,23,11.636987876014729,6601.009455573428
7266,8.0,8.0,27,12.821319730144515,8828.497548750212
7266,8.0,8.0,24,10.801206100918094,5278.437316014461
7266,8.0,8.0,28,11.970027220241112,7184.127367246398
7266,8.0,8.0,29,9.933519583976597,4105.8026084621915
7266,8.0,8.0,30,10.114701420862001,4334.587866362586
7266,8.0,8.0,31,12.059392581184662,7346.23656561897
7266,8.0,8.0,34,9.021608372201326,3075.6755530473197
7266,8.0,8.0,35,11.101338431623622,5730.7918835088985
7266,8.0,8.0,37,12.50135569116266,8183.893050803505
7266,8.0,8.0,38,11.809144402437717,6898.32909033578
7266,8.0,8.0,36,9.03185973090511,3086.1722494318183
7266,8.0,8.0,43,12.054633286731445,7337.542320137928
7266,8.0,8.0,46,12.988151566500884,9177.632291392123
7266,8.0,8.0,48,13.43227662129821,10151.66996584825
7266,8.0,8.0,45,9.871577155871178,4029.4729269299733
7266,8.0,8.0,44,6.055101545353893,929.9356594647475
7266,8.0,8.0,47,8.317415812367297,2410.204263753539
7266,8.0,8.0,51,12.482711854888487,8147.332601486334
7266,8.0,8.0,50,10.419642904007762,4738.567978338358
7266,8.0,8.0,52,10.486639514738101,4830.561621449733
7266,8.0,8.0,54,10.077980119986965,4287.549048215733
7266,8.0,8.0,55,12.8001275796669,8784.792428645987
7266,8.0,8.0,57,9.550552645494605,3649.0021391692626
7266,8.0,8.0,58,9.607371035378858,3714.5165660622624
7266,8.0,8.0,63,9.162327465922196,3221.855349284314
7266,8.0,8.0,64,12.796244348270566,8776.799609791073
7266,8.0,8.0,66,11.868668527180805,7003.169081525965
7266,8.0,8.0,68,13.175864047285616,9581.332777778323
7266,8.0,8.0,69,10.665015953016015,5081.280123053148
7266,8.0,8.0,74,12.556775292260436,8293.215996788058
7266,8.0,8.0,76,9.16584960233484,3225.5723666841463
7266,8.0,8.0,77,7.194168041752682,1559.6614681478577
7266,8.0,8.0,78,6.6115714315714245,1210.6056391485067
7266,8.0,8.0,80,5.739966719773982,792.1669740375933
7266,8.0,8.0,84,13.50770500886023,10323.650946858561
7266,8.0,8.0,82,9.918810110044921,4087.59008806316
7266,8.0,8.0,83,8.43949735431814,2517.899278673925
7266,8.0,8.0,88,13.357471628884031,9983.007343052532
7266,8.0,8.0,89,12.89979603989816,8991.603347474333
7266,8.0,8.0,86,10.651549762179428,5062.056768770559
7266,8.0,8.0,87,8.950771650763187,3003.793286897276
7266,8.0,8.0,90,12.954693253107179,9106.888333423389
7266,8.0,8.0,92,9.76416790540393,3899.368923644628
7266,8.0,8.0,93,7.328382306107745,1648.5911408347333
7266,8.0,8.0,96,12.937181303782888,9070.00659195548
10899,9.0,9.0,96,13.780045847604656,10960.758193818332
10899,9.0,9.0,1,13.343493686223585,9951.699936554345
10899,9.0,9.0,3,13.578266234921225,10486.282870768513
10899,9.0,9.0,4,12.534077606943523,8248.324673209056
10899,9.0,9.0,5,12.459306794993202,8101.589779237751
10899,9.0,9.0,11,14.20724256690963,12012.0739065894
10899,9.0,9.0,10,13.930667121359845,11324.11714677607
10899,9.0,9.0,9,7.565985536564574,1814.1998618312214
10899,9.0,9.0,14,9.105416688560549,3162.190899963434
10899,9.0,9.0,16,11.162778588586006,5826.470358302652
10899,9.0,9.0,17,9.713935940557745,3839.496842362283
10899,9.0,9.0,21,12.524713078157031,8229.850881659617
10899,9.0,9.0,27,13.708403538703871,10790.690855698362
10899,9.0,9.0,23,11.680373618510101,6675.1159414621225
10899,9.0,9.0,24,10.492564883072877,4838.754627301366
10899,9.0,9.0,28,12.608467004500122,8396.058735631925
10899,9.0,9.0,31,12.856770615027083,8901.932476798482
10899,9.0,9.0,29,7.482497943364701,1754.8032405307779
10899,9.0,9.0,30,8.992125353694528,3045.6196567773404
10899,9.0,9.0,35,10.863096933225217,5369.694449102907
10899,9.0,9.0,37,13.578834748005926,10487.600087237111
10899,9.0,9.0,38,12.229909350794701,7662.285383754377
10899,9.0,9.0,34,5.239024792933612,602.3375947114189
10899,9.0,9.0,36,5.621878345585928,744.274157392052
10899,9.0,9.0,43,12.635891295612417,8450.964017459877
10899,9.0,9.0,46,13.821314752319886,11059.53025598625
10899,9.0,9.0,48,14.227865203223047,12064.458537573355
10899,9.0,9.0,45,8.76170551840124,2817.439289235179
10899,9.0,9.0,51,13.05955742627514,9329.835523800537
10899,9.0,9.0,50,9.920409406893004,4089.567641012446
10899,9.0,9.0,52,10.519634546500825,4876.301692529558
10899,9.0,9.0,55,13.257261446487128,9760.005728490129
10899,9.0,9.0,54,9.260732103977706,3326.783757336625
10899,9.0,9.0,57,8.396042122763287,2479.2049799151027
10899,9.0,9.0,58,7.833431518899529,2013.4681430633948
10899,9.0,9.0,64,13.512082134248324,10333.690230185623
10899,9.0,9.0,63,7.014951039704828,1445.9808522763644
10899,9.0,9.0,66,12.441197045086257,8066.313833036999
10899,9.0,9.0,68,14.593392591799567,13018.393883561033
10899,9.0,9.0,69,10.407771307890357,4722.389795422233
10899,9.0,9.0,74,13.176231327743055,9582.134046150806
10899,9.0,9.0,76,6.7542022688789425,1290.656866873565
10899,9.0,9.0,84,14.898298790899025,13851.558775882277
10899,9.0,9.0,88,14.652712071055177,13177.792246893769
10899,9.0,9.0,89,13.993825851172119,11478.840045478397
10899,9.0,9.0,82,8.294216625043719,2390.092620689318
10899,9.0,9.0,90,13.78993106654571,10984.363464717446
10899,9.0,9.0,86,10.300372618208359,4577.700934099638
10899,9.0,9.0,92,7.9363098818298665,2093.8446673138887
14532,10.0,10.0,96,14.595630631985722,13024.384298118846
14532,10.0,10.0,1,13.57947443543035,10489.082342982078
14532,10.0,10.0,3,13.96386408244465,11405.26677624438
14532,10.0,10.0,4,12.623357645807426,8425.841200700132
14532,10.0,10.0,5,12.572921249469168,8325.248303781866
14532,10.0,10.0,11,15.22663719044581,14787.699226841638
14532,10.0,10.0,10,14.935585519851495,13955.820280292255
14532,10.0,10.0,16,10.94688174351836,5494.901210353331
14532,10.0,10.0,17,7.184540462889525,1553.4082038996798
14532,10.0,10.0,21,12.775448124623782,8734.077430961761
14532,10.0,10.0,27,14.628933512778898,13113.74116837969
14532,10.0,10.0,23,11.213566698122143,5906.36009245493
14532,10.0,10.0,28,13.188411793564912,9608.73257367461
14532,10.0,10.0,24,9.399840016139285,3478.964486074936
14532,10.0,10.0,31,13.931084751784645,11325.135641639657
14532,10.0,10.0,37,14.789103834532122,13549.216543610817
14532,10.0,10.0,35,10.150175209951133,4380.354168589648
14532,10.0,10.0,38,12.409126979773673,8004.09611620817
14532,10.0,10.0,43,13.200671794332415,9635.554441549588
14532,10.0,10.0,46,14.62778029506065,13110.640093406486
14532,10.0,10.0,48,14.89143717491302,13832.429012546128
14532,10.0,10.0,51,13.625244516523262,10595.501656139582
14532,10.0,10.0,50,7.905369914478731,2069.451244837982
14532,10.0,10.0,52,9.881082256192492,4041.123780983458
14532,10.0,10.0,55,13.602496408929989,10542.520861645982
14532,10.0,10.0,54,3.2626385347143145,145.4773874452211
14532,10.0,10.0,64,14.030879734260363,11570.265256255463
14532,10.0,10.0,68,15.98201132064154,17099.480299181327
14532,10.0,10.0,66,12.995001651463356,9192.161084836709
14532,10.0,10.0,69,9.30662630325157,3376.4897550620262
14532,10.0,10.0,74,13.548401305239299,10417.242290279144
14532,10.0,10.0,84,15.88125153916675,16778.100163375595
14532,10.0,10.0,88,15.575284109453719,15826.924895075383
14532,10.0,10.0,89,14.958305910167413,14019.607056000885
14532,10.0,10.0,90,14.480694863021931,12719.112711209527
14532,10.0,10.0,86,8.674165084957624,2733.8309707379904
18165,11.0,11.0,96,15.077010726588663,14356.02945545012
18165,11.0,11.0,1,13.51727091097074,10345.599528193274
18165,11.0,11.0,3,14.167442927514681,11911.405914187068
18165,11.0,11.0,4,12.214347276377579,7633.072724827155
18165,11.0,11.0,5,12.471742023298276,8125.871796866432
18165,11.0,11.0,11,15.781956646390997,16465.35684469844
18165,11.0,11.0,10,15.619690328248415,15962.682206541418
18165,11.0,11.0,16,9.76932168084521,3905.546740725528
18165,11.0,11.0,21,12.658707700412261,8496.825997540658
18165,11.0,11.0,27,15.141598615843398,14541.318855242038
18165,11.0,11.0,23,9.594455493260128,3699.556012545332
18165,11.0,11.0,28,13.617761062684153,10578.052999104068
18165,11.0,11.0,31,14.510934639349035,12798.962515617093
18165,11.0,11.0,37,15.766032925552459,16415.567335862546
18165,11.0,11.0,38,12.094093898047971,7409.836370713125
18165,11.0,11.0,35,6.612831036533615,1211.2976873635184
18165,11.0,11.0,43,13.050087234335257,9309.553532332784
18165,11.0,11.0,46,15.185957207671741,14669.493686668422
18165,11.0,11.0,48,15.505032012221395,15613.728056258904
18165,11.0,11.0,51,13.994416485120853,11480.293560518268
18165,11.0,11.0,52,5.850528139694306,838.8297541464951
18165,11.0,11.0,55,13.700125406720412,10771.154044201696
18165,11.0,11.0,64,14.338672141828507,12348.534318590619
18165,11.0,11.0,68,16.67605965660459,19425.353446541063
18165,11.0,11.0,66,13.497660182080025,10300.636928576216
18165,11.0,11.0,74,13.653651069347076,10661.909920742455
18165,11.0,11.0,84,16.52403682426595,18898.923702978933
18165,11.0,11.0,88,16.255902891423247,17993.758942089207
18165,11.0,11.0,89,15.342480977186192,15127.78660855031
18165,11.0,11.0,90,14.71213751651518,13338.774674698296
21798,12.0,12.0,96,15.544149845280664,15732.202646011925
21798,12.0,12.0,1,13.040127610715345,9288.255075840882
21798,12.0,12.0,3,14.272317747882065,12177.892250468987
21798,12.0,12.0,4,11.315687949111954,6069.200665161217
21798,12.0,12.0,5,11.77153117895881,6832.623354676969
21798,12.0,12.0,11,16.186126463916708,17763.04422513706
21798,12.0,12.0,10,16.130143188436527,17579.368798029493
21798,12.0,12.0,21,12.23317346405932,7668.422120124324
21798,12.0,12.0,16,5.024520167546873,531.339852110839
21798,12.0,12.0,27,15.627113928862698,15985.452870465933
21798,12.0,12.0,28,13.949848442524056,11370.958567516747
21798,12.0,12.0,31,15.043258664972212,14259.83100793115
21798,12.0,12.0,37,16.296221421796957,18127.97777528523
21798,12.0,12.0,38,11.011979879658924,5593.515384742757
21798,12.0,12.0,43,12.565598500821665,8310.710345619076
21798,12.0,12.0,46,15.587915923151183,15865.463829540586
21798,12.0,12.0,48,15.996124910397016,17144.821569870062
21798,12.0,12.0,51,14.002944420221388,11501.293979724607
21798,12.0,12.0,55,13.537356448961566,10391.786185749346
21798,12.0,12.0,64,14.426503594002185,12576.849793767036
21798,12.0,12.0,68,17.185393173878285,21260.18439350575
21798,12.0,12.0,66,13.421931539094604,10128.23261387089
21798,12.0,12.0,74,13.610895890308207,10562.062803772473
21798,12.0,12.0,84,16.950204342874127,20399.213526017415
21798,12.0,12.0,88,16.855309135211137,20058.514911301736
21798,12.0,12.0,89,15.454909203421058,15462.794464484497
21798,12.0,12.0,90,14.771178506695787,13500.008716420061
25431,13.0,13.0,96,15.91007275846049,16869.612486409573
25431,13.0,13.0,1,12.213884456822377,7632.2050727002215
25431,13.0,13.0,3,14.340579632340278,12353.463194597569
25431,13.0,13.0,4,9.439600286704636,3523.298376253082
25431,13.0,13.0,5,10.50831106447489,4860.571878074905
25431,13.0,13.0,11,16.59635331717708,19148.141358957102
25431,13.0,13.0,10,16.379024929572097,18405.71703816152
25431,13.0,13.0,21,11.188633306514681,5867.049213830557
25431,13.0,13.0,27,16.063192300287643,17361.37768329166
25431,13.0,13.0,28,13.874294315845413,11187.197833929637
25431,13.0,13.0,31,15.259258640557334,14882.946208911031
25431,13.0,13.0,37,16.836592342105504,19991.7678113368
25431,13.0,13.0,38,8.59912561909459,2663.4925678350983
25431,13.0,13.0,43,11.678086756019107,6671.1960110907
25431,13.0,13.0,46,15.854230783668822,16692.60576279291
25431,13.0,13.0,48,16.52502743663547,18902.322865694896
25431,13.0,13.0,51,13.905121017143157,11261.932708025535
25431,13.0,13.0,55,13.159546113208146,9545.77822044502
25431,13.0,13.0,64,14.461234939900711,12667.903742467091
25431,13.0,13.0,68,17.6582213461918,23063.726456184075
25431,13.0,13.0,66,13.143528948206901,9510.964645341046
25431,13.0,13.0,74,13.490076093670915,10283.283464292117
25431,13.0,13.0,84,17.34544345007223,21859.731915081244
25431,13.0,13.0,88,17.50908281762469,22484.27042765673
25431,13.0,13.0,89,15.47190403370564,15513.86108190537
25431,13.0,13.0,90,14.668249396995165,13219.756800159572
29064,14.0,14.0,96,16.347424863171213,18299.391939850982
29064,14.0,14.0,1,10.905744563563738,5433.18600470994
29064,14.0,14.0,3,14.525433747762419,12837.36645728694
29064,14.0,14.0,5,7.66407097459401,1885.676388875688
29064,14.0,14.0,88,18.303699770302586,25686.519399013254
29064,14.0,14.0,11,17.096510309212114,20932.01449336797
29064,14.0,14.0,10,16.689866197167508,19473.64165927516
29064,14.0,14.0,21,9.21332433264489,3275.9531969781688
29064,14.0,14.0,27,16.58649853218417,19114.05155881682
29064,14.0,14.0,28,13.748293730850664,10885.164984811145
29064,14.0,14.0,31,15.457885857406371,15471.73070352407
29064,14.0,14.0,37,17.44747998736659,22247.782795006067
29064,14.0,14.0,43,10.144606126597091,4373.148034242584
29064,14.0,14.0,48,17.192985256818982,21288.373518770943
29064,14.0,14.0,46,16.17237550137115,17717.81076467426
29064,14.0,14.0,51,13.835929061481785,11094.649568050132
29064,14.0,14.0,55,12.593446282157418,8366.087284671026
29064,14.0,14.0,64,14.47310052609994,12699.111755629932
29064,14.0,14.0,68,18.189455067442964,25208.53889429396
29064,14.0,14.0,66,12.748393708016028,8678.706694726103
29064,14.0,14.0,74,13.339113609756351,9941.903049571743
29064,14.0,14.0,84,17.80533385283462,23644.981188417867
29064,14.0,14.0,89,15.468596116839816,15503.912547178914
29064,14.0,14.0,90,14.53912468366907,12873.700230462051
32697,15.0,15.0,96,16.7676056632547,19747.029031470374
32697,15.0,15.0,1,7.838745008626448,2017.5681856168053
32697,15.0,15.0,3,14.45527398909521,12652.244990825866
32697,15.0,15.0,88,19.042793314525497,28925.47972899064
32697,15.0,15.0,11,17.483790328732447,22386.97314282657
32697,15.0,15.0,10,17.02118881956675,20656.573263535094
32697,15.0,15.0,27,17.14129673525774,21096.947815831547
32697,15.0,15.0,28,13.511895830898052,10333.262796157233
32697,15.0,15.0,31,15.583307735649564,15851.397275463358
32697,15.0,15.0,37,17.945868758811628,24209.291034258156
32697,15.0,15.0,48,17.839152166741357,23779.966547904693
32697,15.0,15.0,46,16.510527354202658,18852.608307866598
32697,15.0,15.0,43,4.773151406577184,455.51663451403033
32697,15.0,15.0,51,13.731055800646255,10844.272081646559
32697,15.0,15.0,55,11.629200753314567,6587.766729481798
32697,15.0,15.0,64,14.36853389552496,12425.846368926328
32697,15.0,15.0,68,18.661612332861306,27223.00728627027
32697,15.0,15.0,66,12.120639210166994,7458.735064275531
32697,15.0,15.0,74,13.042149235277055,9292.575649162454
32697,15.0,15.0,84,18.183030702476227,25181.837985233047
32697,15.0,15.0,89,15.376395447612632,15228.328197118492
32697,15.0,15.0,90,14.310660981108,12276.305559940805
36330,16.0,16.0,96,17.17911029396642,21236.875117586915
36330,16.0,16.0,3,14.160088481368597,11892.86559041158
36330,16.0,16.0,88,19.59483393127404,31514.714035210312
36330,16.0,16.0,11,17.713647805052414,23281.589406496907
36330,16.0,16.0,10,17.16613560878661,21188.79339897426
36330,16.0,16.0,27,17.498175930912378,22442.278394941804
36330,16.0,16.0,28,12.969023431972095,9137.143257057664
36330,16.0,16.0,31,15.500388236257914,15599.70326585653
36330,16.0,16.0,37,18.320992745127278,25759.39255673336
36330,16.0,16.0,48,20.8738051594973,38097.23750258787
36330,16.0,16.0,46,16.797885893474177,19854.20444962804
36330,16.0,16.0,51,13.331697435172584,9925.330005931397
36330,16.0,16.0,55,9.785754393302895,3925.288154463461
36330,16.0,16.0,68,19.03469722305275,28888.602190639354
36330,16.0,16.0,66,10.980542678875329,5545.746606954388
36330,16.0,16.0,74,12.55377914910183,8287.280937804768
36330,16.0,16.0,84,18.44658939675094,26292.800852821187
36330,16.0,16.0,89,15.123508081439615,14489.261063772796
36330,16.0,16.0,90,13.8259542129105,11070.671196154919
39963,17.0,17.0,96,17.638962065917628,22988.344036714312
39963,17.0,17.0,3,13.659502453659877,10675.623543360196
39963,17.0,17.0,88,20.158700066148082,34314.38177944382
39963,17.0,17.0,11,17.92036390187485,24106.218166253224
39963,17.0,17.0,10,17.20960210030164,21350.15817694543
39963,17.0,17.0,27,17.86468480809898,23882.21941011042
39963,17.0,17.0,28,12.139598393023386,7493.790847636958
