S_isotropic_finite_box,case_id,diagnostic_only_not_in_transport_rate,nearest_neighbor_mean_nm,nearest_surface_gap_mean_nm,particle_count,q_nm-1,time_h
-0.29302407935926733,001,True,103.49807003795839,54.63823634180761,21,0.029596663964750594,48
0.04345788167219211,001,True,103.49807003795839,54.63823634180761,21,0.03264344257126551,48
0.5508756417712606,001,True,103.49807003795839,54.63823634180761,21,0.036003866657830896,48
1.0415041131956153,001,True,103.49807003795839,54.63823634180761,21,0.03971022392889164,48
1.311094124051396,001,True,103.49807003795839,54.63823634180761,21,0.04379812589211831,48
1.2517799755049737,001,True,103.49807003795839,54.63823634180761,21,0.04830685002171894,48
0.9641324955360732,001,True,103.49807003795839,54.63823634180761,21,0.05327971714517544,48
0.7456829661711549,001,True,103.49807003795839,54.63823634180761,21,0.05876450767942019,48
0.8544049985151794,001,True,103.49807003795839,54.63823634180761,21,0.06481392071574335,48
1.1803185158689204,001,True,103.49807003795839,54.63823634180761,21,0.07148608036442104,48
1.2790845942507487,001,True,103.49807003795839,54.63823634180761,21,0.07884509422413591,48
0.9970934235505208,001,True,103.49807003795839,54.63823634180761,21,0.08696166934209024,48
0.827730043008016,001,True,103.49807003795839,54.63823634180761,21,0.09591379158309218,48
1.0138684992040015,001,True,103.49807003795839,54.63823634180761,21,0.10578747493514619,48
1.0245487551408878,001,True,103.49807003795839,54.63823634180761,21,0.1166775879510424,48
0.9408775460888679,001,True,103.49807003795839,54.63823634180761,21,0.12868876526657988,48
1.0767851305568361,001,True,103.49807003795839,54.63823634180761,21,0.1419364129534951,48
0.9765916055770347,001,True,103.49807003795839,54.63823634180761,21,0.15654781736674986,48
0.9900993825187723,001,True,103.49807003795839,54.63823634180761,21,0.1726633681402317,48
1.0004328808519019,001,True,103.49807003795839,54.63823634180761,21,0.1904379070816816,48
1.009352172913389,001,True,103.49807003795839,54.63823634180761,21,0.21004221592733333,48
0.9939619788118375,001,True,103.49807003795839,54.63823634180761,21,0.2316646572509421,48
1.0076969980032864,001,True,103.49807003795839,54.63823634180761,21,0.255512984293423,48
0.9969584814976773,001,True,103.49807003795839,54.63823634180761,21,0.2818163371023462,48
0.9924508813462137,001,True,103.49807003795839,54.63823634180761,21,0.3108274441606434,48
0.9768008862354662,001,True,103.49807003795839,54.63823634180761,21,0.3428250506582627,48
0.9800698072143902,001,True,103.49807003795839,54.63823634180761,21,0.3781165967381518,48
0.9934853606593909,001,True,103.49807003795839,54.63823634180761,21,0.4170411714497508,48
1.0168795532563988,001,True,103.49807003795839,54.63823634180761,21,0.459972770792242,48
1.0011158152697581,001,True,103.49807003795839,54.63823634180761,21,0.50732389115156,48
1.0134289059505037,001,True,103.49807003795839,54.63823634180761,21,0.559549492657709,48
1.0034703184688158,001,True,103.49807003795839,54.63823634180761,21,0.6171513705432105,48
1.007627161377744,001,True,103.49807003795839,54.63823634180761,21,0.6806829765036615,48
0.9947696121551319,001,True,103.49807003795839,54.63823634180761,21,0.7507547363851212,48
1.0046105826535725,001,True,103.49807003795839,54.63823634180761,21,0.8280399152918446,48
0.9973724073168648,001,True,103.49807003795839,54.63823634180761,21,0.9132810864676338,48
0.9996648163488304,001,True,103.49807003795839,54.63823634180761,21,1.0072972661052546,48
1.0037944550449638,001,True,103.49807003795839,54.63823634180761,21,1.1109917826367666,48
0.9950401746179165,001,True,103.49807003795839,54.63823634180761,21,1.2253609561146632,48
0.9984137246199166,001,True,103.49807003795839,54.63823634180761,21,1.3515036710772441,48
1.0047186956663883,001,True,103.49807003795839,54.63823634180761,21,1.4906319348764585,48
0.9946299355130424,001,True,103.49807003795839,54.63823634180761,21,1.6440825229149805,48
1.002858381078373,001,True,103.49807003795839,54.63823634180761,21,1.8133298226825592,48
0.9996259894989321,001,True,103.49807003795839,54.63823634180761,21,2.0,48
23.416054279280065,002,True,42.06128068595677,24.307003084373584,512,0.02,6
3.3636635294624284,002,True,42.06128068595677,24.307003084373584,512,0.022058866235832263,6
-12.015641679437978,002,True,42.06128068595677,24.307003084373584,512,0.02432967898051702,6
-21.042954907989543,002,True,42.06128068595677,24.307003084373584,512,0.026834256709598235,6
-22.742865813434936,002,True,42.06128068595677,24.307003084373584,512,0.029596663964750594,6
-17.503942377501073,002,True,42.06128068595677,24.307003084373584,512,0.03264344257126551,6
-7.606642397460913,002,True,42.06128068595677,24.307003084373584,512,0.036003866657830896,6
2.8464116733351594,002,True,42.06128068595677,24.307003084373584,512,0.03971022392889164,6
9.128775492822244,002,True,42.06128068595677,24.307003084373584,512,0.04379812589211831,6
8.323045710207701,002,True,42.06128068595677,24.307003084373584,512,0.04830685002171894,6
1.8913730073236459,002,True,42.06128068595677,24.307003084373584,512,0.05327971714517544,6
-4.206599187115075,002,True,42.06128068595677,24.307003084373584,512,0.05876450767942019,6
-4.11622418082745,002,True,42.06128068595677,24.307003084373584,512,0.06481392071574335,6
1.0886475676406075,002,True,42.06128068595677,24.307003084373584,512,0.07148608036442104,6
3.47235696826238,002,True,42.06128068595677,24.307003084373584,512,0.07884509422413591,6
-0.12440867763016095,002,True,42.06128068595677,24.307003084373584,512,0.08696166934209024,6
-1.6186111919493529,002,True,42.06128068595677,24.307003084373584,512,0.09591379158309218,6
1.8515303895116764,002,True,42.06128068595677,24.307003084373584,512,0.10578747493514619,6
1.1150672779807436,002,True,42.06128068595677,24.307003084373584,512,0.1166775879510424,6
0.05825069890678125,002,True,42.06128068595677,24.307003084373584,512,0.12868876526657988,6
2.1591266061676753,002,True,42.06128068595677,24.307003084373584,512,0.1419364129534951,6
0.4811012828926704,002,True,42.06128068595677,24.307003084373584,512,0.15654781736674986,6
1.8799894593383342,002,True,42.06128068595677,24.307003084373584,512,0.1726633681402317,6
0.634414743315922,002,True,42.06128068595677,24.307003084373584,512,0.1904379070816816,6
1.1125939696368488,002,True,42.06128068595677,24.307003084373584,512,0.21004221592733333,6
1.13481973814235,002,True,42.06128068595677,24.307003084373584,512,0.2316646572509421,6
0.7045079962004992,002,True,42.06128068595677,24.307003084373584,512,0.255512984293423,6
0.7701937436587585,002,True,42.06128068595677,24.307003084373584,512,0.2818163371023462,6
0.8645482381990655,002,True,42.06128068595677,24.307003084373584,512,0.3108274441606434,6
0.8809392536775471,002,True,42.06128068595677,24.307003084373584,512,0.3428250506582627,6
0.81724069294708,002,True,42.06128068595677,24.307003084373584,512,0.3781165967381518,6
0.9965617200083144,002,True,42.06128068595677,24.307003084373584,512,0.4170411714497508,6
1.0960917214851196,002,True,42.06128068595677,24.307003084373584,512,0.459972770792242,6
0.9747844770976153,002,True,42.06128068595677,24.307003084373584,512,0.50732389115156,6
0.9633283193418456,002,True,42.06128068595677,24.307003084373584,512,0.559549492657709,6
1.0436038830609764,002,True,42.06128068595677,24.307003084373584,512,0.6171513705432105,6
1.012760915561608,002,True,42.06128068595677,24.307003084373584,512,0.6806829765036615,6
0.9548966652198406,002,True,42.06128068595677,24.307003084373584,512,0.7507547363851212,6
1.025098941431841,002,True,42.06128068595677,24.307003084373584,512,0.8280399152918446,6
0.9826560920881028,002,True,42.06128068595677,24.307003084373584,512,0.9132810864676338,6
0.9746885767508018,002,True,42.06128068595677,24.307003084373584,512,1.0072972661052546,6
1.0170791217608757,002,True,42.06128068595677,24.307003084373584,512,1.1109917826367666,6
0.9894624759113092,002,True,42.06128068595677,24.307003084373584,512,1.2253609561146632,6
0.9875804003462345,002,True,42.06128068595677,24.307003084373584,512,1.3515036710772441,6
1.0122510524799588,002,True,42.06128068595677,24.307003084373584,512,1.4906319348764585,6
1.001787703668183,002,True,42.06128068595677,24.307003084373584,512,1.6440825229149805,6
1.001663742897196,002,True,42.06128068595677,24.307003084373584,512,1.8133298226825592,6
0.9993898172557477,002,True,42.06128068595677,24.307003084373584,512,2.0,6
5.192128615798771,002,True,55.2642969954913,27.62501966929838,112,0.02,12
0.80818337759325,002,True,55.2642969954913,27.62501966929838,112,0.022058866235832263,12
-2.542340396787574,002,True,55.2642969954913,27.62501966929838,112,0.02432967898051702,12
-4.486570882470677,002,True,55.2642969954913,27.62501966929838,112,0.026834256709598235,12
-4.80466981402783,002,True,55.2642969954913,27.62501966929838,112,0.029596663964750594,12
-3.575605192741473,002,True,55.2642969954913,27.62501966929838,112,0.03264344257126551,12
-1.2952148628622506,002,True,55.2642969954913,27.62501966929838,112,0.036003866657830896,12
1.1351132203075218,002,True,55.2642969954913,27.62501966929838,112,0.03971022392889164,12
2.666352672475557,002,True,55.2642969954913,27.62501966929838,112,0.04379812589211831,12
