accepted_checkpoint_count,attempt_id,attempt_qualification_status,attempt_status,case_id,checkpoint_hash,checkpoint_hash_chain_record,checkpoint_hash_record_count_including_restart_artifacts,checkpoint_hash_verification,checkpoint_path,checkpoint_readable,conditional_reason,fixture_manifest_sha256,fixture_version,geometry_status,identity_kinetics_authorized,lineage_flag,periodic_overlap_flag,production_authority,registered_source_status,schema_version,segmentation_available,segmentation_version,solver_binary_sha256,solver_commit,step,time_h,trajectory_complete,transport_available,transport_contract_sha256,transport_version,usable_for_geometry,usable_for_transport
44,gpu_uvip_74964_3,PASS_400CUBE_PSD_LADDER_SHORT_QUALIFICATION_V1,"RETRYABLE_CASE_FAILURE
exit_code=1",003,9e231de5292bfc71ba027c25cd6271e1ab825a5e0ac6fa70cfd2cff6b0971771,9e231de5292bfc71ba027c25cd6271e1ab825a5e0ac6fa70cfd2cff6b0971771,47,PASS_CURRENT_BYTES_MATCH_CHAIN,/data/home/luozhiheng/tmp/pf_400cube_psd_spatial_density_ladder_production_v1_20260803/attempts/003/gpu_uvip_74964_3/checkpoints/step_65393.chk,True,complete trajectory but no unified formal 400-cube production authority registration,45da9f07c4d46c8277eb051e73a50f63597a8c920f49293fcb02d4923eb39a55,pf_400cube_psd_campaign_v2_003_ref_broad_n512_c,PASS,False,SNAPSHOT_ONLY_NO_IDENTITY_KINETICS,SNAPSHOT_GEOMETRY_INDEPENDENTLY_REQUALIFIED,CONDITIONAL_NOT_FORMALLY_REGISTERED,PASS_ENDPOINT_FULL_PSD_EXTRACTION_V1,PFZMCHK4_HEADER_904,True,28bd9a6f1929b5cca406b125bb2096989a604ccd67b4a53ef790ff042a2f9375,759956a89780db9a19ccd51b4115319de47463a3fd7b8d446a022a74c9beeb3b,1c08f9ee011b31e0cd4d82749e58a8f69ebd2204,65393,24,True,True,d16e948dd34403129b2deecb90efbea937251e23ae9c128c353b6f66bbee1ae0,a42f933c43d0adbd4fc9a4d86a7b74bc08d4efe64517cc3fbf1ba177b62dcf66,True,True
44,gpu_uvip_74964_3,PASS_400CUBE_PSD_LADDER_SHORT_QUALIFICATION_V1,"RETRYABLE_CASE_FAILURE
exit_code=1",003,9465656663a6fc5b5954f8e197467b9621752d1bf8d1474dab82abdf1be7f4fa,9465656663a6fc5b5954f8e197467b9621752d1bf8d1474dab82abdf1be7f4fa,47,PASS_CURRENT_BYTES_MATCH_CHAIN,/data/home/luozhiheng/tmp/pf_400cube_psd_spatial_density_ladder_production_v1_20260803/attempts/003/gpu_uvip_74964_3/checkpoints/step_152585.chk,True,complete trajectory but no unified formal 400-cube production authority registration,45da9f07c4d46c8277eb051e73a50f63597a8c920f49293fcb02d4923eb39a55,pf_400cube_psd_campaign_v2_003_ref_broad_n512_c,PASS,False,SNAPSHOT_ONLY_NO_IDENTITY_KINETICS,SNAPSHOT_GEOMETRY_INDEPENDENTLY_REQUALIFIED,CONDITIONAL_NOT_FORMALLY_REGISTERED,PASS_ENDPOINT_FULL_PSD_EXTRACTION_V1,PFZMCHK4_HEADER_904,True,28bd9a6f1929b5cca406b125bb2096989a604ccd67b4a53ef790ff042a2f9375,759956a89780db9a19ccd51b4115319de47463a3fd7b8d446a022a74c9beeb3b,1c08f9ee011b31e0cd4d82749e58a8f69ebd2204,152585,48,True,True,d16e948dd34403129b2deecb90efbea937251e23ae9c128c353b6f66bbee1ae0,a42f933c43d0adbd4fc9a4d86a7b74bc08d4efe64517cc3fbf1ba177b62dcf66,True,True
44,gpu_uvip_75215_4,PASS_400CUBE_PSD_LADDER_SHORT_QUALIFICATION_V1,"RETRYABLE_CASE_FAILURE
exit_code=1",004,61a6ccea455c939799ab8eb35e3f59a8d9662bcd2581032e37cad65b448b35e0,61a6ccea455c939799ab8eb35e3f59a8d9662bcd2581032e37cad65b448b35e0,47,PASS_CURRENT_FIXTURE_BYTES_HASHED,/data/home/luozhiheng/tmp/pf_400cube_psd_spatial_density_ladder_production_v1_20260803/fixtures/004,True,complete checkpoint evidence; periodic overlap/particle lineage unresolved,ebdad733c6d6023045fb44b8b9c61df1ae0049e7edbe547632eccdc35944a0d1,pf_400cube_psd_campaign_v2_004_narrow_n512_a,PASS,False,BLOCKED,UNRESOLVED_PERIODIC_OVERLAP,CONDITIONAL_NOT_FORMALLY_REGISTERED,BLOCKED_PERIODIC_OVERLAP_PARTICLE_LINEAGE_V1,INITIAL_FIXTURE_RAW_FIELDS,True,28bd9a6f1929b5cca406b125bb2096989a604ccd67b4a53ef790ff042a2f9375,759956a89780db9a19ccd51b4115319de47463a3fd7b8d446a022a74c9beeb3b,1c08f9ee011b31e0cd4d82749e58a8f69ebd2204,0,6,True,True,d16e948dd34403129b2deecb90efbea937251e23ae9c128c353b6f66bbee1ae0,a42f933c43d0adbd4fc9a4d86a7b74bc08d4efe64517cc3fbf1ba177b62dcf66,True,True
44,gpu_uvip_75215_4,PASS_400CUBE_PSD_LADDER_SHORT_QUALIFICATION_V1,"RETRYABLE_CASE_FAILURE
exit_code=1",004,2c7c8af44ffb4e7303842b63a38faca0febf1e40e55109e836c2bba1ea1e6c4b,2c7c8af44ffb4e7303842b63a38faca0febf1e40e55109e836c2bba1ea1e6c4b,47,PASS_CURRENT_BYTES_MATCH_CHAIN,/data/home/luozhiheng/tmp/pf_400cube_psd_spatial_density_ladder_production_v1_20260803/attempts/004/gpu_uvip_75215_4/checkpoints/step_21798.chk,True,complete checkpoint evidence; periodic overlap/particle lineage unresolved,ebdad733c6d6023045fb44b8b9c61df1ae0049e7edbe547632eccdc35944a0d1,pf_400cube_psd_campaign_v2_004_narrow_n512_a,PASS,False,BLOCKED,UNRESOLVED_PERIODIC_OVERLAP,CONDITIONAL_NOT_FORMALLY_REGISTERED,BLOCKED_PERIODIC_OVERLAP_PARTICLE_LINEAGE_V1,PFZMCHK4_HEADER_904,True,28bd9a6f1929b5cca406b125bb2096989a604ccd67b4a53ef790ff042a2f9375,759956a89780db9a19ccd51b4115319de47463a3fd7b8d446a022a74c9beeb3b,1c08f9ee011b31e0cd4d82749e58a8f69ebd2204,21798,12,True,True,d16e948dd34403129b2deecb90efbea937251e23ae9c128c353b6f66bbee1ae0,a42f933c43d0adbd4fc9a4d86a7b74bc08d4efe64517cc3fbf1ba177b62dcf66,True,True
44,gpu_uvip_75215_4,PASS_400CUBE_PSD_LADDER_SHORT_QUALIFICATION_V1,"RETRYABLE_CASE_FAILURE
exit_code=1",004,1caf1ed15f11e6a4b8cbb669003346cf69b074ef4ad70cc6e36339cba637d9c2,1caf1ed15f11e6a4b8cbb669003346cf69b074ef4ad70cc6e36339cba637d9c2,47,PASS_CURRENT_BYTES_MATCH_CHAIN,/data/home/luozhiheng/tmp/pf_400cube_psd_spatial_density_ladder_production_v1_20260803/attempts/004/gpu_uvip_75215_4/checkpoints/step_65393.chk,True,complete checkpoint evidence; periodic overlap/particle lineage unresolved,ebdad733c6d6023045fb44b8b9c61df1ae0049e7edbe547632eccdc35944a0d1,pf_400cube_psd_campaign_v2_004_narrow_n512_a,PASS,False,BLOCKED,UNRESOLVED_PERIODIC_OVERLAP,CONDITIONAL_NOT_FORMALLY_REGISTERED,BLOCKED_PERIODIC_OVERLAP_PARTICLE_LINEAGE_V1,PFZMCHK4_HEADER_904,True,28bd9a6f1929b5cca406b125bb2096989a604ccd67b4a53ef790ff042a2f9375,759956a89780db9a19ccd51b4115319de47463a3fd7b8d446a022a74c9beeb3b,1c08f9ee011b31e0cd4d82749e58a8f69ebd2204,65393,24,True,True,d16e948dd34403129b2deecb90efbea937251e23ae9c128c353b6f66bbee1ae0,a42f933c43d0adbd4fc9a4d86a7b74bc08d4efe64517cc3fbf1ba177b62dcf66,True,True
44,gpu_uvip_75215_4,PASS_400CUBE_PSD_LADDER_SHORT_QUALIFICATION_V1,"RETRYABLE_CASE_FAILURE
exit_code=1",004,9b131aacc7078031cc507347e1025b9661b9131b78bb4e1ed17c58ebcf2271ca,9b131aacc7078031cc507347e1025b9661b9131b78bb4e1ed17c58ebcf2271ca,47,PASS_CURRENT_BYTES_MATCH_CHAIN,/data/home/luozhiheng/tmp/pf_400cube_psd_spatial_density_ladder_production_v1_20260803/attempts/004/gpu_uvip_75215_4/checkpoints/step_152585.chk,True,complete checkpoint evidence; periodic overlap/particle lineage unresolved,ebdad733c6d6023045fb44b8b9c61df1ae0049e7edbe547632eccdc35944a0d1,pf_400cube_psd_campaign_v2_004_narrow_n512_a,PASS,False,BLOCKED,UNRESOLVED_PERIODIC_OVERLAP,CONDITIONAL_NOT_FORMALLY_REGISTERED,BLOCKED_PERIODIC_OVERLAP_PARTICLE_LINEAGE_V1,PFZMCHK4_HEADER_904,True,28bd9a6f1929b5cca406b125bb2096989a604ccd67b4a53ef790ff042a2f9375,759956a89780db9a19ccd51b4115319de47463a3fd7b8d446a022a74c9beeb3b,1c08f9ee011b31e0cd4d82749e58a8f69ebd2204,152585,48,True,True,d16e948dd34403129b2deecb90efbea937251e23ae9c128c353b6f66bbee1ae0,a42f933c43d0adbd4fc9a4d86a7b74bc08d4efe64517cc3fbf1ba177b62dcf66,True,True
44,gpu_vip_24h_74020_0,PASS_400CUBE_PSD_LADDER_SHORT_QUALIFICATION_V1,"RETRYABLE_CASE_FAILURE
exit_code=1",019,9462a410b0a61cfa4d63d41e038ec41fdce07b596f19fbd0906c1b9bd6786930,9462a410b0a61cfa4d63d41e038ec41fdce07b596f19fbd0906c1b9bd6786930,47,PASS_CURRENT_FIXTURE_BYTES_HASHED,/data/home/luozhiheng/tmp/pf_400cube_psd_spatial_density_ladder_production_v1_20260803/fixtures/019,True,complete checkpoint evidence; registered postprocess/authority route blocked,b55962235a2c35cb22d68f221ab647b822a85d0d672fc4431545f824c150da0e,pf_400cube_psd_campaign_v2_019_narrow_n704_a,PASS,False,CONDITIONAL,SNAPSHOT_GEOMETRY_INDEPENDENTLY_REQUALIFIED,CONDITIONAL_NOT_FORMALLY_REGISTERED,BLOCKED_PF_400CUBE_PSD_LADDER_POSTPROCESS_V2,INITIAL_FIXTURE_RAW_FIELDS,True,28bd9a6f1929b5cca406b125bb2096989a604ccd67b4a53ef790ff042a2f9375,759956a89780db9a19ccd51b4115319de47463a3fd7b8d446a022a74c9beeb3b,1c08f9ee011b31e0cd4d82749e58a8f69ebd2204,0,6,True,True,d16e948dd34403129b2deecb90efbea937251e23ae9c128c353b6f66bbee1ae0,a42f933c43d0adbd4fc9a4d86a7b74bc08d4efe64517cc3fbf1ba177b62dcf66,True,True
44,gpu_vip_24h_74020_0,PASS_400CUBE_PSD_LADDER_SHORT_QUALIFICATION_V1,"RETRYABLE_CASE_FAILURE
exit_code=1",019,5f2964bcf9a2bcda191f4239c1cf20ba2b08da268f6a3b225a3957474994c7c1,5f2964bcf9a2bcda191f4239c1cf20ba2b08da268f6a3b225a3957474994c7c1,47,PASS_CURRENT_BYTES_MATCH_CHAIN,/data/home/luozhiheng/tmp/pf_400cube_psd_spatial_density_ladder_production_v1_20260803/attempts/019/gpu_vip_24h_74020_0/checkpoints/step_21798.chk,True,complete checkpoint evidence; registered postprocess/authority route blocked,b55962235a2c35cb22d68f221ab647b822a85d0d672fc4431545f824c150da0e,pf_400cube_psd_campaign_v2_019_narrow_n704_a,PASS,False,CONDITIONAL,SNAPSHOT_GEOMETRY_INDEPENDENTLY_REQUALIFIED,CONDITIONAL_NOT_FORMALLY_REGISTERED,BLOCKED_PF_400CUBE_PSD_LADDER_POSTPROCESS_V2,PFZMCHK4_HEADER_904,True,28bd9a6f1929b5cca406b125bb2096989a604ccd67b4a53ef790ff042a2f9375,759956a89780db9a19ccd51b4115319de47463a3fd7b8d446a022a74c9beeb3b,1c08f9ee011b31e0cd4d82749e58a8f69ebd2204,21798,12,True,True,d16e948dd34403129b2deecb90efbea937251e23ae9c128c353b6f66bbee1ae0,a42f933c43d0adbd4fc9a4d86a7b74bc08d4efe64517cc3fbf1ba177b62dcf66,True,True
44,gpu_vip_24h_74020_0,PASS_400CUBE_PSD_LADDER_SHORT_QUALIFICATION_V1,"RETRYABLE_CASE_FAILURE
exit_code=1",019,0cfa5893306588457d24fe368f3c8534d53b6984eaeba0fc0c407f94e0e51f9c,0cfa5893306588457d24fe368f3c8534d53b6984eaeba0fc0c407f94e0e51f9c,47,PASS_CURRENT_BYTES_MATCH_CHAIN,/data/home/luozhiheng/tmp/pf_400cube_psd_spatial_density_ladder_production_v1_20260803/attempts/019/gpu_vip_24h_74020_0/checkpoints/step_65393.chk,True,complete checkpoint evidence; registered postprocess/authority route blocked,b55962235a2c35cb22d68f221ab647b822a85d0d672fc4431545f824c150da0e,pf_400cube_psd_campaign_v2_019_narrow_n704_a,PASS,False,CONDITIONAL,SNAPSHOT_GEOMETRY_INDEPENDENTLY_REQUALIFIED,CONDITIONAL_NOT_FORMALLY_REGISTERED,BLOCKED_PF_400CUBE_PSD_LADDER_POSTPROCESS_V2,PFZMCHK4_HEADER_904,True,28bd9a6f1929b5cca406b125bb2096989a604ccd67b4a53ef790ff042a2f9375,759956a89780db9a19ccd51b4115319de47463a3fd7b8d446a022a74c9beeb3b,1c08f9ee011b31e0cd4d82749e58a8f69ebd2204,65393,24,True,True,d16e948dd34403129b2deecb90efbea937251e23ae9c128c353b6f66bbee1ae0,a42f933c43d0adbd4fc9a4d86a7b74bc08d4efe64517cc3fbf1ba177b62dcf66,True,True
44,gpu_vip_24h_74020_0,PASS_400CUBE_PSD_LADDER_SHORT_QUALIFICATION_V1,"RETRYABLE_CASE_FAILURE
exit_code=1",019,2eda51383cec06dde6af09296c9c5dc8a1d73286e82fe882c079b777e5ef4692,2eda51383cec06dde6af09296c9c5dc8a1d73286e82fe882c079b777e5ef4692,47,PASS_CURRENT_BYTES_MATCH_CHAIN,/data/home/luozhiheng/tmp/pf_400cube_psd_spatial_density_ladder_production_v1_20260803/attempts/019/gpu_vip_24h_74020_0/checkpoints/step_152585.chk,True,complete checkpoint evidence; registered postprocess/authority route blocked,b55962235a2c35cb22d68f221ab647b822a85d0d672fc4431545f824c150da0e,pf_400cube_psd_campaign_v2_019_narrow_n704_a,PASS,False,CONDITIONAL,SNAPSHOT_GEOMETRY_INDEPENDENTLY_REQUALIFIED,CONDITIONAL_NOT_FORMALLY_REGISTERED,BLOCKED_PF_400CUBE_PSD_LADDER_POSTPROCESS_V2,PFZMCHK4_HEADER_904,True,28bd9a6f1929b5cca406b125bb2096989a604ccd67b4a53ef790ff042a2f9375,759956a89780db9a19ccd51b4115319de47463a3fd7b8d446a022a74c9beeb3b,1c08f9ee011b31e0cd4d82749e58a8f69ebd2204,152585,48,True,True,d16e948dd34403129b2deecb90efbea937251e23ae9c128c353b6f66bbee1ae0,a42f933c43d0adbd4fc9a4d86a7b74bc08d4efe64517cc3fbf1ba177b62dcf66,True,True
44,gpu_vip_24h_74019_0,PASS_400CUBE_PSD_LADDER_SHORT_QUALIFICATION_V1,"RETRYABLE_CASE_FAILURE
exit_code=1",020,4c8653dc255d113c2a072804c9dda7940a919800730984cfa6347baeaa2e7b15,4c8653dc255d113c2a072804c9dda7940a919800730984cfa6347baeaa2e7b15,47,PASS_CURRENT_FIXTURE_BYTES_HASHED,/data/home/luozhiheng/tmp/pf_400cube_psd_spatial_density_ladder_production_v1_20260803/fixtures/020,True,complete trajectory but no unified formal 400-cube production authority registration,e3fad6a61902597d28f981e17a9447d362bf867221238e45aef34c3e22b588a8,pf_400cube_psd_campaign_v2_020_narrow_n704_b,PASS,False,SNAPSHOT_ONLY_NO_IDENTITY_KINETICS,SNAPSHOT_GEOMETRY_INDEPENDENTLY_REQUALIFIED,CONDITIONAL_NOT_FORMALLY_REGISTERED,PASS_ENDPOINT_FULL_PSD_EXTRACTION_V1,INITIAL_FIXTURE_RAW_FIELDS,True,28bd9a6f1929b5cca406b125bb2096989a604ccd67b4a53ef790ff042a2f9375,759956a89780db9a19ccd51b4115319de47463a3fd7b8d446a022a74c9beeb3b,1c08f9ee011b31e0cd4d82749e58a8f69ebd2204,0,6,True,True,d16e948dd34403129b2deecb90efbea937251e23ae9c128c353b6f66bbee1ae0,a42f933c43d0adbd4fc9a4d86a7b74bc08d4efe64517cc3fbf1ba177b62dcf66,True,True
44,gpu_vip_24h_74019_0,PASS_400CUBE_PSD_LADDER_SHORT_QUALIFICATION_V1,"RETRYABLE_CASE_FAILURE
exit_code=1",020,db752c3580301b82df02b34bb112aeb75216352377e96153b74baf74f16984bb,db752c3580301b82df02b34bb112aeb75216352377e96153b74baf74f16984bb,47,PASS_CURRENT_BYTES_MATCH_CHAIN,/data/home/luozhiheng/tmp/pf_400cube_psd_spatial_density_ladder_production_v1_20260803/attempts/020/gpu_vip_24h_74019_0/checkpoints/step_21798.chk,True,complete trajectory but no unified formal 400-cube production authority registration,e3fad6a61902597d28f981e17a9447d362bf867221238e45aef34c3e22b588a8,pf_400cube_psd_campaign_v2_020_narrow_n704_b,PASS,False,SNAPSHOT_ONLY_NO_IDENTITY_KINETICS,SNAPSHOT_GEOMETRY_INDEPENDENTLY_REQUALIFIED,CONDITIONAL_NOT_FORMALLY_REGISTERED,PASS_ENDPOINT_FULL_PSD_EXTRACTION_V1,PFZMCHK4_HEADER_904,True,28bd9a6f1929b5cca406b125bb2096989a604ccd67b4a53ef790ff042a2f9375,759956a89780db9a19ccd51b4115319de47463a3fd7b8d446a022a74c9beeb3b,1c08f9ee011b31e0cd4d82749e58a8f69ebd2204,21798,12,True,True,d16e948dd34403129b2deecb90efbea937251e23ae9c128c353b6f66bbee1ae0,a42f933c43d0adbd4fc9a4d86a7b74bc08d4efe64517cc3fbf1ba177b62dcf66,True,True
44,gpu_vip_24h_74019_0,PASS_400CUBE_PSD_LADDER_SHORT_QUALIFICATION_V1,"RETRYABLE_CASE_FAILURE
exit_code=1",020,aeed17c8d3eb8759deb5d74fa2c8153b43708cbcab816df16860a3f44e7f019c,aeed17c8d3eb8759deb5d74fa2c8153b43708cbcab816df16860a3f44e7f019c,47,PASS_CURRENT_BYTES_MATCH_CHAIN,/data/home/luozhiheng/tmp/pf_400cube_psd_spatial_density_ladder_production_v1_20260803/attempts/020/gpu_vip_24h_74019_0/checkpoints/step_65393.chk,True,complete trajectory but no unified formal 400-cube production authority registration,e3fad6a61902597d28f981e17a9447d362bf867221238e45aef34c3e22b588a8,pf_400cube_psd_campaign_v2_020_narrow_n704_b,PASS,False,SNAPSHOT_ONLY_NO_IDENTITY_KINETICS,SNAPSHOT_GEOMETRY_INDEPENDENTLY_REQUALIFIED,CONDITIONAL_NOT_FORMALLY_REGISTERED,PASS_ENDPOINT_FULL_PSD_EXTRACTION_V1,PFZMCHK4_HEADER_904,True,28bd9a6f1929b5cca406b125bb2096989a604ccd67b4a53ef790ff042a2f9375,759956a89780db9a19ccd51b4115319de47463a3fd7b8d446a022a74c9beeb3b,1c08f9ee011b31e0cd4d82749e58a8f69ebd2204,65393,24,True,True,d16e948dd34403129b2deecb90efbea937251e23ae9c128c353b6f66bbee1ae0,a42f933c43d0adbd4fc9a4d86a7b74bc08d4efe64517cc3fbf1ba177b62dcf66,True,True
44,gpu_vip_24h_74019_0,PASS_400CUBE_PSD_LADDER_SHORT_QUALIFICATION_V1,"RETRYABLE_CASE_FAILURE
exit_code=1",020,74604d64f94fb79a9f2cfe140540260e14d5faa08241a1bc9dc70ff01a2c50f9,74604d64f94fb79a9f2cfe140540260e14d5faa08241a1bc9dc70ff01a2c50f9,47,PASS_CURRENT_BYTES_MATCH_CHAIN,/data/home/luozhiheng/tmp/pf_400cube_psd_spatial_density_ladder_production_v1_20260803/attempts/020/gpu_vip_24h_74019_0/checkpoints/step_152585.chk,True,complete trajectory but no unified formal 400-cube production authority registration,e3fad6a61902597d28f981e17a9447d362bf867221238e45aef34c3e22b588a8,pf_400cube_psd_campaign_v2_020_narrow_n704_b,PASS,False,SNAPSHOT_ONLY_NO_IDENTITY_KINETICS,SNAPSHOT_GEOMETRY_INDEPENDENTLY_REQUALIFIED,CONDITIONAL_NOT_FORMALLY_REGISTERED,PASS_ENDPOINT_FULL_PSD_EXTRACTION_V1,PFZMCHK4_HEADER_904,True,28bd9a6f1929b5cca406b125bb2096989a604ccd67b4a53ef790ff042a2f9375,759956a89780db9a19ccd51b4115319de47463a3fd7b8d446a022a74c9beeb3b,1c08f9ee011b31e0cd4d82749e58a8f69ebd2204,152585,48,True,True,d16e948dd34403129b2deecb90efbea937251e23ae9c128c353b6f66bbee1ae0,a42f933c43d0adbd4fc9a4d86a7b74bc08d4efe64517cc3fbf1ba177b62dcf66,True,True
44,gpu_vip_24h_74017_0,PASS_400CUBE_PSD_LADDER_SHORT_QUALIFICATION_V1,"RETRYABLE_CASE_FAILURE
exit_code=1",021,a1f571b7204d12eaf313be620dde7541bf5cc72e55f060b4a927963fb16b9bfd,a1f571b7204d12eaf313be620dde7541bf5cc72e55f060b4a927963fb16b9bfd,47,PASS_CURRENT_FIXTURE_BYTES_HASHED,/data/home/luozhiheng/tmp/pf_400cube_psd_spatial_density_ladder_production_v1_20260803/fixtures/021,True,complete trajectory but no unified formal 400-cube production authority registration,099543a0177a430f9264f244cbee7910dd11e6d4c93fe1f5232e88837ce929ee,pf_400cube_psd_campaign_v2_021_narrow_n704_c,PASS,False,SNAPSHOT_ONLY_NO_IDENTITY_KINETICS,SNAPSHOT_GEOMETRY_INDEPENDENTLY_REQUALIFIED,CONDITIONAL_NOT_FORMALLY_REGISTERED,PASS_ENDPOINT_FULL_PSD_EXTRACTION_V1,INITIAL_FIXTURE_RAW_FIELDS,True,28bd9a6f1929b5cca406b125bb2096989a604ccd67b4a53ef790ff042a2f9375,759956a89780db9a19ccd51b4115319de47463a3fd7b8d446a022a74c9beeb3b,1c08f9ee011b31e0cd4d82749e58a8f69ebd2204,0,6,True,True,d16e948dd34403129b2deecb90efbea937251e23ae9c128c353b6f66bbee1ae0,a42f933c43d0adbd4fc9a4d86a7b74bc08d4efe64517cc3fbf1ba177b62dcf66,True,True
44,gpu_vip_24h_74017_0,PASS_400CUBE_PSD_LADDER_SHORT_QUALIFICATION_V1,"RETRYABLE_CASE_FAILURE
exit_code=1",021,fae2f155512ade7ad7579f22b3695bb87336996a7a9ca251f9d95c03a7fa7de4,fae2f155512ade7ad7579f22b3695bb87336996a7a9ca251f9d95c03a7fa7de4,47,PASS_CURRENT_BYTES_MATCH_CHAIN,/data/home/luozhiheng/tmp/pf_400cube_psd_spatial_density_ladder_production_v1_20260803/attempts/021/gpu_vip_24h_74017_0/checkpoints/step_21798.chk,True,complete trajectory but no unified formal 400-cube production authority registration,099543a0177a430f9264f244cbee7910dd11e6d4c93fe1f5232e88837ce929ee,pf_400cube_psd_campaign_v2_021_narrow_n704_c,PASS,False,SNAPSHOT_ONLY_NO_IDENTITY_KINETICS,SNAPSHOT_GEOMETRY_INDEPENDENTLY_REQUALIFIED,CONDITIONAL_NOT_FORMALLY_REGISTERED,PASS_ENDPOINT_FULL_PSD_EXTRACTION_V1,PFZMCHK4_HEADER_904,True,28bd9a6f1929b5cca406b125bb2096989a604ccd67b4a53ef790ff042a2f9375,759956a89780db9a19ccd51b4115319de47463a3fd7b8d446a022a74c9beeb3b,1c08f9ee011b31e0cd4d82749e58a8f69ebd2204,21798,12,True,True,d16e948dd34403129b2deecb90efbea937251e23ae9c128c353b6f66bbee1ae0,a42f933c43d0adbd4fc9a4d86a7b74bc08d4efe64517cc3fbf1ba177b62dcf66,True,True
44,gpu_vip_24h_74017_0,PASS_400CUBE_PSD_LADDER_SHORT_QUALIFICATION_V1,"RETRYABLE_CASE_FAILURE
exit_code=1",021,a2bb8ab2bd649b438bf3818258931b0a8d4ab019cb11ccac7748c959a7c75a94,a2bb8ab2bd649b438bf3818258931b0a8d4ab019cb11ccac7748c959a7c75a94,47,PASS_CURRENT_BYTES_MATCH_CHAIN,/data/home/luozhiheng/tmp/pf_400cube_psd_spatial_density_ladder_production_v1_20260803/attempts/021/gpu_vip_24h_74017_0/checkpoints/step_65393.chk,True,complete trajectory but no unified formal 400-cube production authority registration,099543a0177a430f9264f244cbee7910dd11e6d4c93fe1f5232e88837ce929ee,pf_400cube_psd_campaign_v2_021_narrow_n704_c,PASS,False,SNAPSHOT_ONLY_NO_IDENTITY_KINETICS,SNAPSHOT_GEOMETRY_INDEPENDENTLY_REQUALIFIED,CONDITIONAL_NOT_FORMALLY_REGISTERED,PASS_ENDPOINT_FULL_PSD_EXTRACTION_V1,PFZMCHK4_HEADER_904,True,28bd9a6f1929b5cca406b125bb2096989a604ccd67b4a53ef790ff042a2f9375,759956a89780db9a19ccd51b4115319de47463a3fd7b8d446a022a74c9beeb3b,1c08f9ee011b31e0cd4d82749e58a8f69ebd2204,65393,24,True,True,d16e948dd34403129b2deecb90efbea937251e23ae9c128c353b6f66bbee1ae0,a42f933c43d0adbd4fc9a4d86a7b74bc08d4efe64517cc3fbf1ba177b62dcf66,True,True
44,gpu_vip_24h_74017_0,PASS_400CUBE_PSD_LADDER_SHORT_QUALIFICATION_V1,"RETRYABLE_CASE_FAILURE
exit_code=1",021,a82fbc29a20ce4edf846eb8afead494efcd4563467651af9afc94a9e5aaf9871,a82fbc29a20ce4edf846eb8afead494efcd4563467651af9afc94a9e5aaf9871,47,PASS_CURRENT_BYTES_MATCH_CHAIN,/data/home/luozhiheng/tmp/pf_400cube_psd_spatial_density_ladder_production_v1_20260803/attempts/021/gpu_vip_24h_74017_0/checkpoints/step_152585.chk,True,complete trajectory but no unified formal 400-cube production authority registration,099543a0177a430f9264f244cbee7910dd11e6d4c93fe1f5232e88837ce929ee,pf_400cube_psd_campaign_v2_021_narrow_n704_c,PASS,False,SNAPSHOT_ONLY_NO_IDENTITY_KINETICS,SNAPSHOT_GEOMETRY_INDEPENDENTLY_REQUALIFIED,CONDITIONAL_NOT_FORMALLY_REGISTERED,PASS_ENDPOINT_FULL_PSD_EXTRACTION_V1,PFZMCHK4_HEADER_904,True,28bd9a6f1929b5cca406b125bb2096989a604ccd67b4a53ef790ff042a2f9375,759956a89780db9a19ccd51b4115319de47463a3fd7b8d446a022a74c9beeb3b,1c08f9ee011b31e0cd4d82749e58a8f69ebd2204,152585,48,True,True,d16e948dd34403129b2deecb90efbea937251e23ae9c128c353b6f66bbee1ae0,a42f933c43d0adbd4fc9a4d86a7b74bc08d4efe64517cc3fbf1ba177b62dcf66,True,True
