dissolution_group_id,member_particle_ids,member_count,interval_start_step,interval_end_step,interval_start_age_h,interval_end_age_h,interval_width_s,strong_first_absent_step,medium_first_absent_step,low_first_absent_step,last_medium_h_volume_nm3,last_medium_equivalent_radius_nm,legacy_temporal_qualified,qualification_class,exact_event_time_claimed
DG_P025,P025,1,3633,7266,7.000009584550496,8.000019169100993,3600.034504381788,7266,7266,7266,1373.70618071906,6.896071372263714,0,NESTED_SAME_INTERVAL_FULL_SUPPORT_EXTINCTION,0
DG_P026,P026,1,3633,7266,7.000009584550496,8.000019169100993,3600.034504381788,7266,7266,7266,1722.4248644493682,7.436191390229096,0,NESTED_SAME_INTERVAL_FULL_SUPPORT_EXTINCTION,0
DG_P027,P027,1,3633,7266,7.000009584550496,8.000019169100993,3600.034504381788,7266,7266,7266,1743.2291177867057,7.4660109186681085,0,NESTED_SAME_INTERVAL_FULL_SUPPORT_EXTINCTION,0
DG_P029,P029,1,3633,7266,7.000009584550496,8.000019169100993,3600.034504381788,7266,7266,7266,1999.808706641186,7.815677220886471,0,NESTED_SAME_INTERVAL_FULL_SUPPORT_EXTINCTION,0
DG_P030,P030,1,3633,7266,7.000009584550496,8.000019169100993,3600.034504381788,7266,7266,7266,1706.2409144837227,7.41282784433897,0,NESTED_SAME_INTERVAL_FULL_SUPPORT_EXTINCTION,0
DG_P031,P031,1,3633,7266,7.000009584550496,8.000019169100993,3600.034504381788,7266,7266,7266,1986.7467982935505,7.798623800763751,0,NESTED_SAME_INTERVAL_FULL_SUPPORT_EXTINCTION,0
DG_P032,P032,1,3633,7266,7.000009584550496,8.000019169100993,3600.034504381788,7266,7266,7266,1447.4077518298213,7.017257741479846,0,NESTED_SAME_INTERVAL_FULL_SUPPORT_EXTINCTION,0
DG_P033,P033,1,3633,7266,7.000009584550496,8.000019169100993,3600.034504381788,7266,7266,7266,1915.4751387636784,7.704231131910038,0,NESTED_SAME_INTERVAL_FULL_SUPPORT_EXTINCTION,0
DG_P034,P034,1,3633,7266,7.000009584550496,8.000019169100993,3600.034504381788,7266,7266,7266,2509.907699907431,8.430559164039057,0,NESTED_SAME_INTERVAL_FULL_SUPPORT_EXTINCTION,0
DG_P035,P035,1,3633,7266,7.000009584550496,8.000019169100993,3600.034504381788,7266,7266,7266,1954.011711832026,7.7555544458908745,0,NESTED_SAME_INTERVAL_FULL_SUPPORT_EXTINCTION,0
