case_dir,T_input,T_K,xB0,mode,strain_values,F_CNT_peak_hat,F_total_CNT_hat_if_available,barrier_J_current,barrier_eV_current,barrier_kBT_current,r_eff_star_nm,voxel_count,spacing_sim_units,dx_nm_or_spacing_physical,volume_from_voxels_m3,mu_reference_if_used,c_tot_if_used,Vm_alpha,Vm_compound,conversion_formula_used,all_conversion_factors,warnings
/data/home/luozhiheng/CUDA_STO_PF/Results/workflows/T400_xB0p050/raw/chel_T400_cuda_400x400x400_dt0.03_steps30000_r1.495nm_xB0.050/cntcon_T400_xB0p050_strictref_exx_s0p005_r1p495370,400.0,673.15,0.05,exx,"{""exx"":0.005,""exy"":0.0,""eyy"":0.0,""ezz"":0.0}",0.00033101062,,8.473871872000005e-17,528.8974818490584,9117.730687899582,1.7862385705000534,23873.0,spacing_sim_units unavailable,"{""dx_nm"":0.10000000000000002,""dx_source"":""spacing_x * /data/home/luozhiheng/CUDA_STO_PF/Results/workflows/T400_xB0p050/input/physical_inputs.json:phys_dx_ref"",""dy_nm"":0.10000000000000002,""dy_source"":""spacing_y * /data/home/luozhiheng/CUDA_STO_PF/Results/workflows/T400_xB0p050/input/physical_inputs.json:phys_dx_ref"",""dz_nm"":0.10000000000000002,""dz_source"":""spacing_z * /data/home/luozhiheng/CUDA_STO_PF/Results/workflows/T400_xB0p050/input/physical_inputs.json:phys_dx_ref""}",2.3873000000000016e-26,164036.0,24384.891121461143,4.1009e-05,4.1009e-05,"barrier_J = F_hat * w_phys * V_box, with w_phys = 12*gamma/lambda_sm from Unit_Psedobinary.py / main_cuda.cu; F_total_CNT_hat is box-averaged hat free-energy density in main_cuda.cu; no extra mu_reference_scale, c_tot, Vm_alpha, Vm_compound, or per-voxel volume factor is multiplied beyond V_box unless explicitly stated.","{""box_volume_m3"":6.400000000000003e-23,""box_volume_source"":""grid_nx,grid_ny,grid_nz; spacing_x * /data/home/luozhiheng/CUDA_STO_PF/Results/workflows/T400_xB0p050/input/physical_inputs.json:phys_dx_ref; spacing_y * /data/home/luozhiheng/CUDA_STO_PF/Results/workflows/T400_xB0p050/input/physical_inputs.json:phys_dx_ref; spacing_z * /data/home/luozhiheng/CUDA_STO_PF/Results/workflows/T400_xB0p050/input/physical_inputs.json:phys_dx_ref"",""c_tot_mol_per_m3_available_not_multiplied"":24384.891121461143,""energy_density_scale_J_per_m3"":4000000000.0000005,""energy_density_scale_source"":""/data/home/luozhiheng/CUDA_STO_PF/Results/workflows/T400_xB0p050/input/physical_inputs.json:12*gamma/lambda_sm"",""mu_reference_scale_J_per_mol_available_not_multiplied"":164036.0,""spacing_sim_units"":null,""volume_from_voxels_m3"":2.3873000000000016e-26,""voxel_count"":23873.0,""voxel_volume_m3"":1.0000000000000006e-30}",converted F_CNT_peak_hat from hat free-energy density to J using physical energy density scale and box volume | r_eff_star reconstructed from thresholded voxel_count volume; this approximates V_h with phi>0.5 geometry
/data/home/luozhiheng/CUDA_STO_PF/Results/workflows/T400_xB0p050/raw/chel_T400_cuda_400x400x400_dt0.03_steps30000_r1.460nm_xB0.050/cntcon_T400_xB0p050_strictref_exx_s0p0075_r1p460371,400.0,673.15,0.05,exx,"{""exx"":0.0075,""exy"":0.0,""eyy"":0.0,""ezz"":0.0}",0.000743358442,,1.9029976115200013e-16,1187.7576860979245,20475.905210330176,1.7523796045343079,22541.0,spacing_sim_units unavailable,"{""dx_nm"":0.10000000000000002,""dx_source"":""spacing_x * /data/home/luozhiheng/CUDA_STO_PF/Results/workflows/T400_xB0p050/input/physical_inputs.json:phys_dx_ref"",""dy_nm"":0.10000000000000002,""dy_source"":""spacing_y * /data/home/luozhiheng/CUDA_STO_PF/Results/workflows/T400_xB0p050/input/physical_inputs.json:phys_dx_ref"",""dz_nm"":0.10000000000000002,""dz_source"":""spacing_z * /data/home/luozhiheng/CUDA_STO_PF/Results/workflows/T400_xB0p050/input/physical_inputs.json:phys_dx_ref""}",2.2541000000000015e-26,164036.0,24384.891121461143,4.1009e-05,4.1009e-05,"barrier_J = F_hat * w_phys * V_box, with w_phys = 12*gamma/lambda_sm from Unit_Psedobinary.py / main_cuda.cu; F_total_CNT_hat is box-averaged hat free-energy density in main_cuda.cu; no extra mu_reference_scale, c_tot, Vm_alpha, Vm_compound, or per-voxel volume factor is multiplied beyond V_box unless explicitly stated.","{""box_volume_m3"":6.400000000000003e-23,""box_volume_source"":""grid_nx,grid_ny,grid_nz; spacing_x * /data/home/luozhiheng/CUDA_STO_PF/Results/workflows/T400_xB0p050/input/physical_inputs.json:phys_dx_ref; spacing_y * /data/home/luozhiheng/CUDA_STO_PF/Results/workflows/T400_xB0p050/input/physical_inputs.json:phys_dx_ref; spacing_z * /data/home/luozhiheng/CUDA_STO_PF/Results/workflows/T400_xB0p050/input/physical_inputs.json:phys_dx_ref"",""c_tot_mol_per_m3_available_not_multiplied"":24384.891121461143,""energy_density_scale_J_per_m3"":4000000000.0000005,""energy_density_scale_source"":""/data/home/luozhiheng/CUDA_STO_PF/Results/workflows/T400_xB0p050/input/physical_inputs.json:12*gamma/lambda_sm"",""mu_reference_scale_J_per_mol_available_not_multiplied"":164036.0,""spacing_sim_units"":null,""volume_from_voxels_m3"":2.2541000000000015e-26,""voxel_count"":22541.0,""voxel_volume_m3"":1.0000000000000006e-30}",converted F_CNT_peak_hat from hat free-energy density to J using physical energy density scale and box volume | r_eff_star reconstructed from thresholded voxel_count volume; this approximates V_h with phi>0.5 geometry
/data/home/luozhiheng/CUDA_STO_PF/Results/workflows/T400_xB0p050/raw/chel_T400_cuda_400x400x400_dt0.03_steps30000_r1.429nm_xB0.050/cntcon_T400_xB0p050_strictref_exx_s0p01_r1p428669,400.0,673.15,0.05,exx,"{""exx"":0.01,""exy"":0.0,""eyy"":0.0,""ezz"":0.0}",0.00132448492,,3.390681395200002e-16,2116.2968696746093,36483.10981908745,1.620249851165781,17817.0,spacing_sim_units unavailable,"{""dx_nm"":0.10000000000000002,""dx_source"":""spacing_x * /data/home/luozhiheng/CUDA_STO_PF/Results/workflows/T400_xB0p050/input/physical_inputs.json:phys_dx_ref"",""dy_nm"":0.10000000000000002,""dy_source"":""spacing_y * /data/home/luozhiheng/CUDA_STO_PF/Results/workflows/T400_xB0p050/input/physical_inputs.json:phys_dx_ref"",""dz_nm"":0.10000000000000002,""dz_source"":""spacing_z * /data/home/luozhiheng/CUDA_STO_PF/Results/workflows/T400_xB0p050/input/physical_inputs.json:phys_dx_ref""}",1.781700000000001e-26,164036.0,24384.891121461143,4.1009e-05,4.1009e-05,"barrier_J = F_hat * w_phys * V_box, with w_phys = 12*gamma/lambda_sm from Unit_Psedobinary.py / main_cuda.cu; F_total_CNT_hat is box-averaged hat free-energy density in main_cuda.cu; no extra mu_reference_scale, c_tot, Vm_alpha, Vm_compound, or per-voxel volume factor is multiplied beyond V_box unless explicitly stated.","{""box_volume_m3"":6.400000000000003e-23,""box_volume_source"":""grid_nx,grid_ny,grid_nz; spacing_x * /data/home/luozhiheng/CUDA_STO_PF/Results/workflows/T400_xB0p050/input/physical_inputs.json:phys_dx_ref; spacing_y * /data/home/luozhiheng/CUDA_STO_PF/Results/workflows/T400_xB0p050/input/physical_inputs.json:phys_dx_ref; spacing_z * /data/home/luozhiheng/CUDA_STO_PF/Results/workflows/T400_xB0p050/input/physical_inputs.json:phys_dx_ref"",""c_tot_mol_per_m3_available_not_multiplied"":24384.891121461143,""energy_density_scale_J_per_m3"":4000000000.0000005,""energy_density_scale_source"":""/data/home/luozhiheng/CUDA_STO_PF/Results/workflows/T400_xB0p050/input/physical_inputs.json:12*gamma/lambda_sm"",""mu_reference_scale_J_per_mol_available_not_multiplied"":164036.0,""spacing_sim_units"":null,""volume_from_voxels_m3"":1.781700000000001e-26,""voxel_count"":17817.0,""voxel_volume_m3"":1.0000000000000006e-30}",converted F_CNT_peak_hat from hat free-energy density to J using physical energy density scale and box volume | r_eff_star reconstructed from thresholded voxel_count volume; this approximates V_h with phi>0.5 geometry
/data/home/luozhiheng/CUDA_STO_PF/Results/workflows/T400_xB0p050/raw/chel_T400_cuda_400x400x400_dt0.03_steps30000_r1.623nm_xB0.050/cntcon_T400_xB0p050_strictref_exx_sm0p0025_r1p623406,400.0,673.15,0.05,exx,"{""exx"":-0.0025,""exy"":0.0,""eyy"":0.0,""ezz"":0.0}",0.000106619777,,2.7294662912000016e-17,170.35988624959575,2936.8556594646725,2.0155295728177025,34297.0,spacing_sim_units unavailable,"{""dx_nm"":0.10000000000000002,""dx_source"":""spacing_x * /data/home/luozhiheng/CUDA_STO_PF/Results/workflows/T400_xB0p050/input/physical_inputs.json:phys_dx_ref"",""dy_nm"":0.10000000000000002,""dy_source"":""spacing_y * /data/home/luozhiheng/CUDA_STO_PF/Results/workflows/T400_xB0p050/input/physical_inputs.json:phys_dx_ref"",""dz_nm"":0.10000000000000002,""dz_source"":""spacing_z * /data/home/luozhiheng/CUDA_STO_PF/Results/workflows/T400_xB0p050/input/physical_inputs.json:phys_dx_ref""}",3.429700000000002e-26,164036.0,24384.891121461143,4.1009e-05,4.1009e-05,"barrier_J = F_hat * w_phys * V_box, with w_phys = 12*gamma/lambda_sm from Unit_Psedobinary.py / main_cuda.cu; F_total_CNT_hat is box-averaged hat free-energy density in main_cuda.cu; no extra mu_reference_scale, c_tot, Vm_alpha, Vm_compound, or per-voxel volume factor is multiplied beyond V_box unless explicitly stated.","{""box_volume_m3"":6.400000000000003e-23,""box_volume_source"":""grid_nx,grid_ny,grid_nz; spacing_x * /data/home/luozhiheng/CUDA_STO_PF/Results/workflows/T400_xB0p050/input/physical_inputs.json:phys_dx_ref; spacing_y * /data/home/luozhiheng/CUDA_STO_PF/Results/workflows/T400_xB0p050/input/physical_inputs.json:phys_dx_ref; spacing_z * /data/home/luozhiheng/CUDA_STO_PF/Results/workflows/T400_xB0p050/input/physical_inputs.json:phys_dx_ref"",""c_tot_mol_per_m3_available_not_multiplied"":24384.891121461143,""energy_density_scale_J_per_m3"":4000000000.0000005,""energy_density_scale_source"":""/data/home/luozhiheng/CUDA_STO_PF/Results/workflows/T400_xB0p050/input/physical_inputs.json:12*gamma/lambda_sm"",""mu_reference_scale_J_per_mol_available_not_multiplied"":164036.0,""spacing_sim_units"":null,""volume_from_voxels_m3"":3.429700000000002e-26,""voxel_count"":34297.0,""voxel_volume_m3"":1.0000000000000006e-30}",converted F_CNT_peak_hat from hat free-energy density to J using physical energy density scale and box volume | r_eff_star reconstructed from thresholded voxel_count volume; this approximates V_h with phi>0.5 geometry
/data/home/luozhiheng/CUDA_STO_PF/Results/workflows/T400_xB0p050/raw/chel_T400_cuda_400x400x400_dt0.03_steps30000_r1.675nm_xB0.050/cntcon_T400_xB0p050_strictref_exx_sm0p005_r1p675128,400.0,673.15,0.05,exx,"{""exx"":-0.005,""exy"":0.0,""eyy"":0.0,""ezz"":0.0}",0.000369351177,,9.455390131200007e-17,590.1590330645159,10173.826329634774,2.066903334977801,36987.0,spacing_sim_units unavailable,"{""dx_nm"":0.10000000000000002,""dx_source"":""spacing_x * /data/home/luozhiheng/CUDA_STO_PF/Results/workflows/T400_xB0p050/input/physical_inputs.json:phys_dx_ref"",""dy_nm"":0.10000000000000002,""dy_source"":""spacing_y * /data/home/luozhiheng/CUDA_STO_PF/Results/workflows/T400_xB0p050/input/physical_inputs.json:phys_dx_ref"",""dz_nm"":0.10000000000000002,""dz_source"":""spacing_z * /data/home/luozhiheng/CUDA_STO_PF/Results/workflows/T400_xB0p050/input/physical_inputs.json:phys_dx_ref""}",3.698700000000002e-26,164036.0,24384.891121461143,4.1009e-05,4.1009e-05,"barrier_J = F_hat * w_phys * V_box, with w_phys = 12*gamma/lambda_sm from Unit_Psedobinary.py / main_cuda.cu; F_total_CNT_hat is box-averaged hat free-energy density in main_cuda.cu; no extra mu_reference_scale, c_tot, Vm_alpha, Vm_compound, or per-voxel volume factor is multiplied beyond V_box unless explicitly stated.","{""box_volume_m3"":6.400000000000003e-23,""box_volume_source"":""grid_nx,grid_ny,grid_nz; spacing_x * /data/home/luozhiheng/CUDA_STO_PF/Results/workflows/T400_xB0p050/input/physical_inputs.json:phys_dx_ref; spacing_y * /data/home/luozhiheng/CUDA_STO_PF/Results/workflows/T400_xB0p050/input/physical_inputs.json:phys_dx_ref; spacing_z * /data/home/luozhiheng/CUDA_STO_PF/Results/workflows/T400_xB0p050/input/physical_inputs.json:phys_dx_ref"",""c_tot_mol_per_m3_available_not_multiplied"":24384.891121461143,""energy_density_scale_J_per_m3"":4000000000.0000005,""energy_density_scale_source"":""/data/home/luozhiheng/CUDA_STO_PF/Results/workflows/T400_xB0p050/input/physical_inputs.json:12*gamma/lambda_sm"",""mu_reference_scale_J_per_mol_available_not_multiplied"":164036.0,""spacing_sim_units"":null,""volume_from_voxels_m3"":3.698700000000002e-26,""voxel_count"":36987.0,""voxel_volume_m3"":1.0000000000000006e-30}",converted F_CNT_peak_hat from hat free-energy density to J using physical energy density scale and box volume | r_eff_star reconstructed from thresholded voxel_count volume; this approximates V_h with phi>0.5 geometry
/data/home/luozhiheng/CUDA_STO_PF/Results/workflows/T400_xB0p050/raw/chel_T400_cuda_400x400x400_dt0.03_steps30000_r1.732nm_xB0.050/cntcon_T400_xB0p050_strictref_exx_sm0p0075_r1p732232,400.0,673.15,0.05,exx,"{""exx"":-0.0075,""exy"":0.0,""eyy"":0.0,""ezz"":0.0}",0.000800821865,,2.0501039744000013e-16,1279.5742559805683,22058.742689438415,2.126102832661049,40257.0,spacing_sim_units unavailable,"{""dx_nm"":0.10000000000000002,""dx_source"":""spacing_x * /data/home/luozhiheng/CUDA_STO_PF/Results/workflows/T400_xB0p050/input/physical_inputs.json:phys_dx_ref"",""dy_nm"":0.10000000000000002,""dy_source"":""spacing_y * /data/home/luozhiheng/CUDA_STO_PF/Results/workflows/T400_xB0p050/input/physical_inputs.json:phys_dx_ref"",""dz_nm"":0.10000000000000002,""dz_source"":""spacing_z * /data/home/luozhiheng/CUDA_STO_PF/Results/workflows/T400_xB0p050/input/physical_inputs.json:phys_dx_ref""}",4.0257000000000026e-26,164036.0,24384.891121461143,4.1009e-05,4.1009e-05,"barrier_J = F_hat * w_phys * V_box, with w_phys = 12*gamma/lambda_sm from Unit_Psedobinary.py / main_cuda.cu; F_total_CNT_hat is box-averaged hat free-energy density in main_cuda.cu; no extra mu_reference_scale, c_tot, Vm_alpha, Vm_compound, or per-voxel volume factor is multiplied beyond V_box unless explicitly stated.","{""box_volume_m3"":6.400000000000003e-23,""box_volume_source"":""grid_nx,grid_ny,grid_nz; spacing_x * /data/home/luozhiheng/CUDA_STO_PF/Results/workflows/T400_xB0p050/input/physical_inputs.json:phys_dx_ref; spacing_y * /data/home/luozhiheng/CUDA_STO_PF/Results/workflows/T400_xB0p050/input/physical_inputs.json:phys_dx_ref; spacing_z * /data/home/luozhiheng/CUDA_STO_PF/Results/workflows/T400_xB0p050/input/physical_inputs.json:phys_dx_ref"",""c_tot_mol_per_m3_available_not_multiplied"":24384.891121461143,""energy_density_scale_J_per_m3"":4000000000.0000005,""energy_density_scale_source"":""/data/home/luozhiheng/CUDA_STO_PF/Results/workflows/T400_xB0p050/input/physical_inputs.json:12*gamma/lambda_sm"",""mu_reference_scale_J_per_mol_available_not_multiplied"":164036.0,""spacing_sim_units"":null,""volume_from_voxels_m3"":4.0257000000000026e-26,""voxel_count"":40257.0,""voxel_volume_m3"":1.0000000000000006e-30}",converted F_CNT_peak_hat from hat free-energy density to J using physical energy density scale and box volume | r_eff_star reconstructed from thresholded voxel_count volume; this approximates V_h with phi>0.5 geometry
/data/home/luozhiheng/CUDA_STO_PF/Results/workflows/T400_xB0p050/raw/chel_T400_cuda_400x400x400_dt0.03_steps30000_r1.795nm_xB0.050/cntcon_T400_xB0p050_strictref_exx_sm0p01_r1p795377,400.0,673.15,0.05,exx,"{""exx"":-0.01,""exy"":0.0,""eyy"":0.0,""ezz"":0.0}",0.001401018,,3.5866060800000024e-16,2238.583439483616,38591.22348672589,2.1889079233244257,43931.0,spacing_sim_units unavailable,"{""dx_nm"":0.10000000000000002,""dx_source"":""spacing_x * /data/home/luozhiheng/CUDA_STO_PF/Results/workflows/T400_xB0p050/input/physical_inputs.json:phys_dx_ref"",""dy_nm"":0.10000000000000002,""dy_source"":""spacing_y * /data/home/luozhiheng/CUDA_STO_PF/Results/workflows/T400_xB0p050/input/physical_inputs.json:phys_dx_ref"",""dz_nm"":0.10000000000000002,""dz_source"":""spacing_z * /data/home/luozhiheng/CUDA_STO_PF/Results/workflows/T400_xB0p050/input/physical_inputs.json:phys_dx_ref""}",4.3931000000000024e-26,164036.0,24384.891121461143,4.1009e-05,4.1009e-05,"barrier_J = F_hat * w_phys * V_box, with w_phys = 12*gamma/lambda_sm from Unit_Psedobinary.py / main_cuda.cu; F_total_CNT_hat is box-averaged hat free-energy density in main_cuda.cu; no extra mu_reference_scale, c_tot, Vm_alpha, Vm_compound, or per-voxel volume factor is multiplied beyond V_box unless explicitly stated.","{""box_volume_m3"":6.400000000000003e-23,""box_volume_source"":""grid_nx,grid_ny,grid_nz; spacing_x * /data/home/luozhiheng/CUDA_STO_PF/Results/workflows/T400_xB0p050/input/physical_inputs.json:phys_dx_ref; spacing_y * /data/home/luozhiheng/CUDA_STO_PF/Results/workflows/T400_xB0p050/input/physical_inputs.json:phys_dx_ref; spacing_z * /data/home/luozhiheng/CUDA_STO_PF/Results/workflows/T400_xB0p050/input/physical_inputs.json:phys_dx_ref"",""c_tot_mol_per_m3_available_not_multiplied"":24384.891121461143,""energy_density_scale_J_per_m3"":4000000000.0000005,""energy_density_scale_source"":""/data/home/luozhiheng/CUDA_STO_PF/Results/workflows/T400_xB0p050/input/physical_inputs.json:12*gamma/lambda_sm"",""mu_reference_scale_J_per_mol_available_not_multiplied"":164036.0,""spacing_sim_units"":null,""volume_from_voxels_m3"":4.3931000000000024e-26,""voxel_count"":43931.0,""voxel_volume_m3"":1.0000000000000006e-30}",converted F_CNT_peak_hat from hat free-energy density to J using physical energy density scale and box volume | r_eff_star reconstructed from thresholded voxel_count volume; this approximates V_h with phi>0.5 geometry
/data/home/luozhiheng/CUDA_STO_PF/Results/workflows/T400_xB0p050/raw/chel_T400_cuda_400x400x400_dt0.03_steps30000_r1.361nm_xB0.050/cntcon_T400_xB0p050_strictref_eyy_s0p0025_r1p361050,400.0,673.15,0.05,eyy,"{""exx"":0.0,""exy"":0.0,""eyy"":0.0025,""ezz"":0.0}",5.97919417e-05,,1.530673707520001e-17,95.53713835524586,1646.976830311948,1.9535438145329262,31229.0,spacing_sim_units unavailable,"{""dx_nm"":0.10000000000000002,""dx_source"":""spacing_x * /data/home/luozhiheng/CUDA_STO_PF/Results/workflows/T400_xB0p050/input/physical_inputs.json:phys_dx_ref"",""dy_nm"":0.10000000000000002,""dy_source"":""spacing_y * /data/home/luozhiheng/CUDA_STO_PF/Results/workflows/T400_xB0p050/input/physical_inputs.json:phys_dx_ref"",""dz_nm"":0.10000000000000002,""dz_source"":""spacing_z * /data/home/luozhiheng/CUDA_STO_PF/Results/workflows/T400_xB0p050/input/physical_inputs.json:phys_dx_ref""}",3.122900000000002e-26,164036.0,24384.891121461143,4.1009e-05,4.1009e-05,"barrier_J = F_hat * w_phys * V_box, with w_phys = 12*gamma/lambda_sm from Unit_Psedobinary.py / main_cuda.cu; F_total_CNT_hat is box-averaged hat free-energy density in main_cuda.cu; no extra mu_reference_scale, c_tot, Vm_alpha, Vm_compound, or per-voxel volume factor is multiplied beyond V_box unless explicitly stated.","{""box_volume_m3"":6.400000000000003e-23,""box_volume_source"":""grid_nx,grid_ny,grid_nz; spacing_x * /data/home/luozhiheng/CUDA_STO_PF/Results/workflows/T400_xB0p050/input/physical_inputs.json:phys_dx_ref; spacing_y * /data/home/luozhiheng/CUDA_STO_PF/Results/workflows/T400_xB0p050/input/physical_inputs.json:phys_dx_ref; spacing_z * /data/home/luozhiheng/CUDA_STO_PF/Results/workflows/T400_xB0p050/input/physical_inputs.json:phys_dx_ref"",""c_tot_mol_per_m3_available_not_multiplied"":24384.891121461143,""energy_density_scale_J_per_m3"":4000000000.0000005,""energy_density_scale_source"":""/data/home/luozhiheng/CUDA_STO_PF/Results/workflows/T400_xB0p050/input/physical_inputs.json:12*gamma/lambda_sm"",""mu_reference_scale_J_per_mol_available_not_multiplied"":164036.0,""spacing_sim_units"":null,""volume_from_voxels_m3"":3.122900000000002e-26,""voxel_count"":31229.0,""voxel_volume_m3"":1.0000000000000006e-30}",converted F_CNT_peak_hat from hat free-energy density to J using physical energy density scale and box volume | r_eff_star reconstructed from thresholded voxel_count volume; this approximates V_h with phi>0.5 geometry
/data/home/luozhiheng/CUDA_STO_PF/Results/workflows/T400_xB0p050/raw/chel_T400_cuda_400x400x400_dt0.03_steps30000_r1.391nm_xB0.050/cntcon_T400_xB0p050_strictref_eyy_s0p005_r1p390869,400.0,673.15,0.05,eyy,"{""exx"":0.0,""exy"":0.0,""eyy"":0.005,""ezz"":0.0}",0.000217897009,,5.578163430400003e-17,348.161576696668,6002.001524183217,1.9833227019011366,32679.0,spacing_sim_units unavailable,"{""dx_nm"":0.10000000000000002,""dx_source"":""spacing_x * /data/home/luozhiheng/CUDA_STO_PF/Results/workflows/T400_xB0p050/input/physical_inputs.json:phys_dx_ref"",""dy_nm"":0.10000000000000002,""dy_source"":""spacing_y * /data/home/luozhiheng/CUDA_STO_PF/Results/workflows/T400_xB0p050/input/physical_inputs.json:phys_dx_ref"",""dz_nm"":0.10000000000000002,""dz_source"":""spacing_z * /data/home/luozhiheng/CUDA_STO_PF/Results/workflows/T400_xB0p050/input/physical_inputs.json:phys_dx_ref""}",3.267900000000002e-26,164036.0,24384.891121461143,4.1009e-05,4.1009e-05,"barrier_J = F_hat * w_phys * V_box, with w_phys = 12*gamma/lambda_sm from Unit_Psedobinary.py / main_cuda.cu; F_total_CNT_hat is box-averaged hat free-energy density in main_cuda.cu; no extra mu_reference_scale, c_tot, Vm_alpha, Vm_compound, or per-voxel volume factor is multiplied beyond V_box unless explicitly stated.","{""box_volume_m3"":6.400000000000003e-23,""box_volume_source"":""grid_nx,grid_ny,grid_nz; spacing_x * /data/home/luozhiheng/CUDA_STO_PF/Results/workflows/T400_xB0p050/input/physical_inputs.json:phys_dx_ref; spacing_y * /data/home/luozhiheng/CUDA_STO_PF/Results/workflows/T400_xB0p050/input/physical_inputs.json:phys_dx_ref; spacing_z * /data/home/luozhiheng/CUDA_STO_PF/Results/workflows/T400_xB0p050/input/physical_inputs.json:phys_dx_ref"",""c_tot_mol_per_m3_available_not_multiplied"":24384.891121461143,""energy_density_scale_J_per_m3"":4000000000.0000005,""energy_density_scale_source"":""/data/home/luozhiheng/CUDA_STO_PF/Results/workflows/T400_xB0p050/input/physical_inputs.json:12*gamma/lambda_sm"",""mu_reference_scale_J_per_mol_available_not_multiplied"":164036.0,""spacing_sim_units"":null,""volume_from_voxels_m3"":3.267900000000002e-26,""voxel_count"":32679.0,""voxel_volume_m3"":1.0000000000000006e-30}",converted F_CNT_peak_hat from hat free-energy density to J using physical energy density scale and box volume | r_eff_star reconstructed from thresholded voxel_count volume; this approximates V_h with phi>0.5 geometry
/data/home/luozhiheng/CUDA_STO_PF/Results/workflows/T400_xB0p050/raw/chel_T400_cuda_400x400x400_dt0.03_steps30000_r1.425nm_xB0.050/cntcon_T400_xB0p050_strictref_eyy_s0p0075_r1p424702,400.0,673.15,0.05,eyy,"{""exx"":0.0,""exy"":0.0,""eyy"":0.0075,""ezz"":0.0}",0.000486967787,,1.2466375347200007e-16,778.0899485518279,13413.591187945714,2.01717370546341,34381.0,spacing_sim_units unavailable,"{""dx_nm"":0.10000000000000002,""dx_source"":""spacing_x * /data/home/luozhiheng/CUDA_STO_PF/Results/workflows/T400_xB0p050/input/physical_inputs.json:phys_dx_ref"",""dy_nm"":0.10000000000000002,""dy_source"":""spacing_y * /data/home/luozhiheng/CUDA_STO_PF/Results/workflows/T400_xB0p050/input/physical_inputs.json:phys_dx_ref"",""dz_nm"":0.10000000000000002,""dz_source"":""spacing_z * /data/home/luozhiheng/CUDA_STO_PF/Results/workflows/T400_xB0p050/input/physical_inputs.json:phys_dx_ref""}",3.438100000000002e-26,164036.0,24384.891121461143,4.1009e-05,4.1009e-05,"barrier_J = F_hat * w_phys * V_box, with w_phys = 12*gamma/lambda_sm from Unit_Psedobinary.py / main_cuda.cu; F_total_CNT_hat is box-averaged hat free-energy density in main_cuda.cu; no extra mu_reference_scale, c_tot, Vm_alpha, Vm_compound, or per-voxel volume factor is multiplied beyond V_box unless explicitly stated.","{""box_volume_m3"":6.400000000000003e-23,""box_volume_source"":""grid_nx,grid_ny,grid_nz; spacing_x * /data/home/luozhiheng/CUDA_STO_PF/Results/workflows/T400_xB0p050/input/physical_inputs.json:phys_dx_ref; spacing_y * /data/home/luozhiheng/CUDA_STO_PF/Results/workflows/T400_xB0p050/input/physical_inputs.json:phys_dx_ref; spacing_z * /data/home/luozhiheng/CUDA_STO_PF/Results/workflows/T400_xB0p050/input/physical_inputs.json:phys_dx_ref"",""c_tot_mol_per_m3_available_not_multiplied"":24384.891121461143,""energy_density_scale_J_per_m3"":4000000000.0000005,""energy_density_scale_source"":""/data/home/luozhiheng/CUDA_STO_PF/Results/workflows/T400_xB0p050/input/physical_inputs.json:12*gamma/lambda_sm"",""mu_reference_scale_J_per_mol_available_not_multiplied"":164036.0,""spacing_sim_units"":null,""volume_from_voxels_m3"":3.438100000000002e-26,""voxel_count"":34381.0,""voxel_volume_m3"":1.0000000000000006e-30}",converted F_CNT_peak_hat from hat free-energy density to J using physical energy density scale and box volume | r_eff_star reconstructed from thresholded voxel_count volume; this approximates V_h with phi>0.5 geometry
