step,time,y_rhs_prev_time_level_enabled,mean_xBtot_old,mean_xBtot_before_step,mean_xBtot_after_phi_update,mean_xBtot_after_Y_update,mean_xBtot_after_Y_to_xB,mean_xBtot_before_clipping,mean_xBtot_after_clipping,mean_xBtot_end_step,mean_elastic_energy,max_elastic_energy,stress_hydro_min,stress_hydro_max,delta_mass_phi_update,delta_mass_Y_update,delta_mass_Y_to_xB,delta_mass_clipping,total_delta_mass_step,delta_M_phi,delta_M_Y_actual,delta_M_Y_required,Y_compensation_ratio,mean_h_before_phi_update,mean_h_after_phi_update,delta_mean_h_phi_update,mean_xB_before_phi_update,mean_xB_after_Y_update,mean_xB_after_clipping,mean_h_old_for_Y_rhs,mean_h_new_for_Y_rhs,mean_h_alpha_q_for_Y_rhs,min_h_alpha_for_Y_rhs,min_h_alpha_q_for_Y_rhs,max_h_alpha_q_for_Y_rhs,mean_gamma_local,mean_term_h,mean_term_lap,mean_term_gamma,mean_divJ,mean_divJ_effective,mean_lapY,mean_Y_rhs_total,k0_divJ_re,k0_divJ_im,k0_term_h_re,k0_term_h_im,k0_term_lap_re,k0_term_lap_im,k0_term_gamma_re,k0_term_gamma_im,k0_Y_rhs_total_re,k0_Y_rhs_total_im,l1_divJ,l1_term_h,l1_term_lap,l1_term_gamma,l1_Y_rhs_total,l2_divJ,l2_term_h,l2_term_lap,l2_term_gamma,l2_Y_rhs_total,maxabs_divJ,maxabs_term_h,maxabs_term_lap,maxabs_term_gamma,maxabs_Y_rhs_total,max_abs_fY,max_abs_lagged_dYdt,divJ_k0_real_before_update,divJ_k0_imag_before_update,Y_rhs_picard_enabled,Y_rhs_picard_iters,Y_rhs_picard_omega,picard_rms_dYdt_change_final,picard_maxabs_dYdt_change_final,picard_mean_xBtot_after_iter_0,picard_mean_xBtot_after_final,picard_Y_compensation_ratio_final,conservative_residual_plus,conservative_residual_minus,conservative_balance_residual,predicted_delta_M_from_plus_divJ,predicted_delta_M_from_minus_divJ,predicted_delta_xBtot_from_phi_change,mean_phi_before,mean_phi_after,Y_k0_before_re,Y_k0_before_im,Y_rhs_k0_re,Y_rhs_k0_im,Y_k0_after_re,Y_k0_after_im,delta_Y_k0_re,delta_Y_k0_im,phi_clip_count_low,phi_clip_count_high,Y_clip_count_low,Y_clip_count_high,xB_clip_count_low,xB_clip_count_high,mean_xBtot_before_phi_clip,mean_xBtot_after_phi_clip,mean_xBtot_before_Y_clip,mean_xBtot_after_Y_clip,mean_xBtot_before_xB_clip,mean_xBtot_after_xB_clip,delta_mass_phi_clip,delta_mass_Y_clip,delta_mass_xB_clip
320,6.4000000000e+00,0.0000000000e+00,3.0000000000e-02,3.0000000000e-02,2.9999299256e-02,3.0000000000e-02,3.0000000000e-02,3.0000000000e-02,3.0000000000e-02,3.0000000000e-02,1.1170855541e-03,4.1552279262e-02,-3.0365178883e+00,2.6757861376e+00,-7.0074363651e-07,7.0074363776e-07,-8.6736173799e-17,-1.2594092436e-15,-9.7144514655e-17,-7.0074363651e-07,7.0074363776e-07,7.0074363651e-07,1.0000000018e+00,2.2484559674e-02,2.2483851811e-02,-7.0786314055e-07,7.6892057396e-03,7.6898791099e-03,7.6898791099e-03,2.2484559674e-02,2.2483851811e-02,0.0000000000e+00,1.0000000000e+300,1.0000000000e+300,-1.0000000000e+300,-9.9254235043e-01,-3.5057657050e-05,3.0796957376e-19,-4.4436679817e-03,2.0300061474e-19,2.0300061474e-19,2.5542248125e-19,4.4787256388e-03,3.0220571596e-12,0.0000000000e+00,-5.2190109682e+02,0.0000000000e+00,4.5847233345e-12,0.0000000000e+00,-6.6152600849e+04,0.0000000000e+00,6.6674501946e+04,0.0000000000e+00,7.0096870945e-04,2.5556879799e-04,1.5418842929e-03,9.6213100382e-03,1.0380668352e-02,2.0904720143e-03,2.0133434279e-03,6.3131790082e-03,1.2348570015e-02,1.3665341856e-02,4.9381060603e-02,5.2648467661e-02,1.4566711552e-01,7.0700645749e-02,1.3502039860e-01,1.3502039860e-01,0.0000000000e+00,3.0831813831e+03,7.4003025929e-12,0.0000000000e+00,1.0000000000e+00,1.0000000000e+00,0.0000000000e+00,0.0000000000e+00,3.0000000000e-02,3.0000000000e-02,1.0000000018e+00,1.2489968427e-15,1.2490049627e-15,1.2490049627e-15,4.0600122949e-21,-4.0600122949e-21,-7.0074363651e-07,2.4277133367e-02,2.4276415241e-02,-7.2355390696e+07,0.0000000000e+00,6.6674501946e+04,0.0000000000e+00,-7.2309090023e+07,-1.8900436771e-11,4.6300673600e+04,-1.8900436771e-11,2.6110050000e+06,5.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,2.9999299256e-02,2.9999299256e-02,3.0000000000e-02,3.0000000000e-02,3.0000000000e-02,3.0000000000e-02,3.4444669339e-14,-8.6736173799e-17,-1.1449174941e-16
384,7.6800000000e+00,0.0000000000e+00,3.0000000000e-02,3.0000000000e-02,2.9999669662e-02,3.0000000000e-02,3.0000000000e-02,3.0000000000e-02,3.0000000000e-02,3.0000000000e-02,1.1098454948e-03,4.1377482820e-02,-3.0450073481e+00,2.6984385550e+00,-3.3033849683e-07,3.3033849215e-07,6.9388939039e-17,4.6108949991e-15,3.4694469520e-18,-3.3033849683e-07,3.3033849215e-07,3.3033849683e-07,9.9999998584e-01,2.2452479695e-02,2.2452145408e-02,-3.3428721889e-07,7.7197663217e-03,7.7200869702e-03,7.7200869702e-03,2.2452479695e-02,2.2452145408e-02,0.0000000000e+00,1.0000000000e+300,1.0000000000e+300,-1.0000000000e+300,-9.9251076193e-01,-1.6532694705e-05,-2.0195366364e-19,-2.1056591583e-03,4.3410600159e-19,4.3410600159e-19,1.7843236372e-19,2.1221918530e-03,6.4625082629e-12,0.0000000000e+00,-2.4612116798e+02,0.0000000000e+00,-3.0064712655e-12,0.0000000000e+00,-3.1346813127e+04,0.0000000000e+00,3.1592934295e+04,0.0000000000e+00,5.2389299831e-04,2.2727383206e-04,1.4013465611e-03,6.7108634747e-03,7.5421016730e-03,1.8294252202e-03,1.7896018914e-03,6.0176634176e-03,8.5598621890e-03,1.0349036532e-02,4.2734983250e-02,4.5988311132e-02,1.2929745203e-01,5.0031334931e-02,1.2200535368e-01,1.2200535368e-01,0.0000000000e+00,1.7120366984e+02,6.5325522769e-12,0.0000000000e+00,1.0000000000e+00,1.0000000000e+00,0.0000000000e+00,0.0000000000e+00,3.0000000000e-02,3.0000000000e-02,9.9999998584e-01,-4.6768231734e-15,-4.6768058091e-15,-4.6768058091e-15,8.6821200318e-21,-8.6821200318e-21,-3.3033849683e-07,2.4244662927e-02,2.4244326445e-02,-7.2295741539e+07,0.0000000000e+00,3.1592934295e+04,0.0000000000e+00,-7.2170021529e+07,-6.6044947289e-12,1.2572001005e+05,-6.6044947289e-12,2.6031720000e+06,5.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,2.9999669661e-02,2.9999669662e-02,3.0000000000e-02,3.0000000000e-02,3.0000000000e-02,3.0000000000e-02,3.2456676236e-14,6.9388939039e-17,1.1102230246e-16
448,8.9600000000e+00,0.0000000000e+00,3.0000000000e-02,3.0000000000e-02,2.9999894424e-02,3.0000000000e-02,3.0000000000e-02,3.0000000000e-02,3.0000000000e-02,3.0000000000e-02,1.1042894342e-03,4.1185801493e-02,-3.0512066483e+00,2.7264882326e+00,-1.0557630379e-07,1.0557630377e-07,1.7347234760e-16,-1.6306400674e-16,-1.3877787808e-17,-1.0557630379e-07,1.0557630377e-07,1.0557630379e-07,9.9999999977e-01,2.2438985777e-02,2.2438878199e-02,-1.0757795869e-07,7.7328434308e-03,7.7329505395e-03,7.7329505395e-03,2.2438985777e-02,2.2438878199e-02,0.0000000000e+00,1.0000000000e+300,1.0000000000e+300,-1.0000000000e+300,-9.9249747514e-01,-5.2923127820e-06,1.1136453578e-19,-7.1264207637e-04,-2.9240795661e-19,-2.9240795661e-19,2.0330743055e-19,7.1793438915e-04,-4.3530585359e-12,0.0000000000e+00,-7.8786321677e+01,0.0000000000e+00,1.6578767168e-12,0.0000000000e+00,-1.0609056982e+04,0.0000000000e+00,1.0687843304e+04,0.0000000000e+00,4.1540030614e-04,2.0774068488e-04,1.3162422578e-03,4.5872649713e-03,5.4110275538e-03,1.6547468853e-03,1.6339442289e-03,5.7114449959e-03,5.8102914997e-03,7.9883754469e-03,3.9499432232e-02,4.2050073905e-02,1.1823603734e-01,2.8658364587e-02,1.1142664224e-01,1.1142664224e-01,0.0000000000e+00,1.3705830457e+03,5.1976201121e-12,0.0000000000e+00,1.0000000000e+00,1.0000000000e+00,0.0000000000e+00,0.0000000000e+00,3.0000000000e-02,3.0000000000e-02,9.9999999977e-01,-2.4280280505e-17,-2.4291976823e-17,-2.4291976823e-17,-5.8481591322e-21,5.8481591322e-21,-1.0557630379e-07,2.4231345119e-02,2.4231243766e-02,-7.2270280693e+07,0.0000000000e+00,1.0687843304e+04,0.0000000000e+00,-7.2200431926e+07,1.5832668510e-11,6.9848766766e+04,1.5832668510e-11,2.5979280000e+06,8.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,2.9999894424e-02,2.9999894424e-02,3.0000000000e-02,3.0000000000e-02,3.0000000000e-02,3.0000000000e-02,3.1082775243e-14,1.7347234760e-16,-1.4224732503e-16
512,1.0240000000e+01,0.0000000000e+00,3.0000000000e-02,3.0000000000e-02,2.9999984594e-02,3.0000000000e-02,3.0000000000e-02,3.0000000000e-02,3.0000000000e-02,3.0000000000e-02,1.0998305251e-03,4.0972344448e-02,-3.0503612757e+00,2.7549825907e+00,-1.5405731472e-08,1.5405740062e-08,-1.0408340856e-17,-8.5834117591e-15,-3.4694469520e-18,-1.5405731472e-08,1.5405740062e-08,1.5405731472e-08,1.0000005576e+00,2.2435687948e-02,2.2435671400e-02,-1.6548476908e-08,7.7363368366e-03,7.7363590480e-03,7.7363590480e-03,2.2435687948e-02,2.2435671400e-02,0.0000000000e+00,1.0000000000e+300,1.0000000000e+300,-1.0000000000e+300,-9.9249422758e-01,-7.8120351344e-07,1.8230252948e-21,-1.5092985581e-04,1.1339061862e-18,1.1339061862e-18,4.8188347255e-20,1.5171105932e-04,1.6880388824e-11,0.0000000000e+00,-1.1629726708e+01,0.0000000000e+00,2.7139260891e-14,0.0000000000e+00,-2.2468831039e+03,0.0000000000e+00,2.2585128306e+03,0.0000000000e+00,3.3253185765e-04,1.8933110255e-04,1.2232131260e-03,3.4832285592e-03,4.2489034574e-03,1.4974471298e-03,1.4866982887e-03,5.3334285346e-03,4.3924444853e-03,6.6892837315e-03,3.6514175687e-02,3.8868725889e-02,1.1060256037e-01,2.1759379150e-02,1.0268621695e-01,1.0268621695e-01,0.0000000000e+00,1.8637699581e+03,2.1920243398e-12,0.0000000000e+00,1.0000000000e+00,1.0000000000e+00,0.0000000000e+00,0.0000000000e+00,3.0000000000e-02,3.0000000000e-02,1.0000005576e+00,8.5903279749e-15,8.5903733312e-15,8.5903733312e-15,2.2678123724e-20,-2.2678123724e-20,-1.5405731472e-08,2.4228449868e-02,2.4228439207e-02,-7.2263414893e+07,0.0000000000e+00,2.2585128306e+03,0.0000000000e+00,-7.2233314752e+07,-3.4008351690e-12,3.0100141119e+04,-3.4008351690e-12,2.5935060000e+06,7.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,2.9999984594e-02,2.9999984594e-02,3.0000000000e-02,3.0000000000e-02,3.0000000000e-02,3.0000000000e-02,3.0423580322e-14,-1.0408340856e-17,-7.2858385991e-17
