replicate,snapshot_id,step,age_h,temperature_K,fixed_6h_matrix_xAg,pf_time_varying_matrix_xAg,kappa_L_no_dis_fixed_matrix_W_mK,kappa_L_no_dis_time_varying_matrix_W_mK,delta_kappa_PSD_W_mK,delta_kappa_PSD_plus_matrix_W_mK,delta_kappa_matrix_given_PSD_W_mK,reference_6h_full_psd_fixed_matrix_W_mK
C,C_step_021798,21798,12,600,0.006202917319236994,0.006883481433063882,1.24432997130209,1.236520696469324,-0.0008621265200277062,-0.008671401352793318,-0.007809274832765611,1.245192097822118
C,C_step_043596,43596,18,300,0.006202917319236994,0.006746322726485103,2.283055196112694,2.262790258974194,-0.003420227091521788,-0.02368516423002154,-0.02026493713849975,2.286475423204215
C,C_step_043596,43596,18,350,0.006202917319236994,0.006746322726485103,2.00404454416335,1.988266046974633,-0.002806168354878125,-0.0185846655435955,-0.01577849718871738,2.006850712518228
C,C_step_043596,43596,18,400,0.006202917319236994,0.006746322726485103,1.785762717881541,1.773129541568591,-0.002333756777114893,-0.01496693309006503,-0.01263317631295013,1.788096474658656
C,C_step_043596,43596,18,450,0.006202917319236994,0.006746322726485103,1.610364701056185,1.600021548011607,-0.001966518544218809,-0.01230967158879648,-0.01034315304457767,1.612331219600403
C,C_step_043596,43596,18,500,0.006202917319236994,0.006746322726485103,1.466356501043183,1.457732341092974,-0.001677105034076032,-0.01030126498428485,-0.008624159950208821,1.468033606077259
C,C_step_043596,43596,18,550,0.006202917319236994,0.006746322726485103,1.34600845193884,1.338707530816455,-0.001445792319712869,-0.008746713442097542,-0.007300921122384674,1.347454244258552
C,C_step_043596,43596,18,600,0.006202917319236994,0.006746322726485103,1.243933675745636,1.237673070867499,-0.001258422076481747,-0.007519026954619257,-0.00626060487813751,1.245192097822118
C,C_step_065393,65393,24,300,0.006202917319236994,0.006488566582568312,2.282724595286968,2.271966386010091,-0.003750827917247346,-0.01450903719412411,-0.01075820927687676,2.286475423204215
C,C_step_065393,65393,24,350,0.006202917319236994,0.006488566582568312,2.003620605577765,1.99525376062782,-0.003230106940462996,-0.01159695189040888,-0.008366844949945884,2.006850712518228
C,C_step_065393,65393,24,400,0.006202917319236994,0.006488566582568312,1.785320437235303,1.778627519431608,-0.002776037423353195,-0.009468955227048603,-0.006692917803695408,1.788096474658656
C,C_step_065393,65393,24,450,0.006202917319236994,0.006488566582568312,1.60993562524082,1.604459951391649,-0.002395594359583253,-0.007871268208754723,-0.00547567384917147,1.612331219600403
C,C_step_065393,65393,24,500,0.006202917319236994,0.006488566582568312,1.465953248722139,1.461390377250721,-0.002080357355119355,-0.006643228826537673,-0.004562871471418317,1.468033606077259
C,C_step_065393,65393,24,550,0.006202917319236994,0.006488566582568312,1.345635085761605,1.341774281946175,-0.00181915849694736,-0.005679962312377551,-0.003860803815430192,1.347454244258552
C,C_step_065393,65393,24,600,0.006202917319236994,0.006488566582568312,1.243590358043894,1.240281123546155,-0.001601739778223532,-0.004910974275962543,-0.003309234497739011,1.245192097822118
C,C_step_108989,108989,36,300,0.006202917319236994,0.006330617123670411,2.284925176669681,2.280076122970069,-0.001550246534534505,-0.006399300234146921,-0.004849053699612416,2.286475423204215
C,C_step_108989,108989,36,350,0.006202917319236994,0.006330617123670411,2.004959124163891,2.00119174183292,-0.001891588354337337,-0.005658970685308518,-0.003767382330971181,2.006850712518228
C,C_step_108989,108989,36,400,0.006202917319236994,0.006330617123670411,1.786156484916131,1.783145196064043,-0.001939989742525405,-0.004951278594613306,-0.003011288852087901,1.788096474658656
C,C_step_108989,108989,36,450,0.006202917319236994,0.006330617123670411,1.61046436689401,1.608002290395183,-0.001866852706393418,-0.004328929205220211,-0.002462076498826793,1.612331219600403
C,C_step_108989,108989,36,500,0.006202917319236994,0.006330617123670411,1.46628694674416,1.464236357828754,-0.001746659333099032,-0.003797248248504914,-0.002050588915405882,1.468033606077259
C,C_step_108989,108989,36,550,0.006202917319236994,0.006330617123670411,1.345841376199542,1.344107047270815,-0.001612868059010397,-0.003347196987737666,-0.001734328928727269,1.347454244258552
C,C_step_108989,108989,36,600,0.006202917319236994,0.006330617123670411,1.243711551980692,1.242225537388571,-0.001480545841425762,-0.002966560433546928,-0.001486014592121165,1.245192097822118
C,C_step_152585,152585,48,300,0.006202917319236994,0.00621465105518336,2.286315723817249,2.285867980044295,-0.0001596993869661389,-0.00060744315992034,-0.0004477437729542011,2.286475423204215
