snapshot_id,replicate,step,age_h,particle_id,equivalent_radius_nm,per_particle_number_density_weight_m-3
C_step_000000,C,0,6,0,8.999932096204677,6.717298979454201e+19
C_step_000000,C,0,6,1,10.49995969690362,6.717298979454201e+19
C_step_000000,C,0,6,2,10.24994194144857,6.717298979454201e+19
C_step_000000,C,0,6,3,8.999940550813079,6.717298979454201e+19
C_step_000000,C,0,6,4,8.499934318253199,6.717298979454201e+19
C_step_000000,C,0,6,5,8.749932143985854,6.717298979454201e+19
C_step_000000,C,0,6,6,8.249929700947256,6.717298979454201e+19
C_step_000000,C,0,6,7,9.749935190161541,6.717298979454201e+19
C_step_000000,C,0,6,8,9.249938827545746,6.717298979454201e+19
C_step_000000,C,0,6,9,9.999943136685463,6.717298979454201e+19
C_step_000000,C,0,6,10,8.749933434588781,6.717298979454201e+19
C_step_000000,C,0,6,11,8.499932701561137,6.717298979454201e+19
C_step_000000,C,0,6,12,10.99994245409098,6.717298979454201e+19
C_step_000000,C,0,6,13,8.249928600102574,6.717298979454201e+19
C_step_000000,C,0,6,14,10.7499400689787,6.717298979454201e+19
C_step_000000,C,0,6,15,10.74995361076205,6.717298979454201e+19
C_step_000000,C,0,6,16,10.74993983242471,6.717298979454201e+19
C_step_000000,C,0,6,17,9.499937764485793,6.717298979454201e+19
C_step_000000,C,0,6,18,9.249934179379327,6.717298979454201e+19
C_step_000000,C,0,6,19,10.49994095347811,6.717298979454201e+19
C_step_000000,C,0,6,20,9.499937207971735,6.717298979454201e+19
C_step_000000,C,0,6,21,9.999937589916795,6.717298979454201e+19
C_step_000000,C,0,6,22,9.249945143728628,6.717298979454201e+19
C_step_000000,C,0,6,23,9.749933889303488,6.717298979454201e+19
C_step_000000,C,0,6,24,8.999959581966175,6.717298979454201e+19
C_step_000000,C,0,6,25,9.499937152889533,6.717298979454201e+19
C_step_000000,C,0,6,26,9.49993772539484,6.717298979454201e+19
C_step_000000,C,0,6,27,8.999932963600948,6.717298979454201e+19
C_step_000000,C,0,6,28,8.249928495357578,6.717298979454201e+19
C_step_000000,C,0,6,29,8.749950185845234,6.717298979454201e+19
C_step_000000,C,0,6,30,9.24993317433672,6.717298979454201e+19
C_step_000000,C,0,6,31,8.499971538771325,6.717298979454201e+19
C_step_000000,C,0,6,32,8.749930729881644,6.717298979454201e+19
C_step_000000,C,0,6,33,10.24996398776853,6.717298979454201e+19
C_step_000000,C,0,6,34,8.749932657664605,6.717298979454201e+19
C_step_000000,C,0,6,35,10.49995480421679,6.717298979454201e+19
C_step_000000,C,0,6,36,9.999937084419722,6.717298979454201e+19
C_step_000000,C,0,6,37,9.499937705793224,6.717298979454201e+19
C_step_000000,C,0,6,38,10.99994336034028,6.717298979454201e+19
C_step_000000,C,0,6,39,9.249946035101463,6.717298979454201e+19
C_step_000000,C,0,6,40,8.499943358131825,6.717298979454201e+19
C_step_000000,C,0,6,41,9.749947722337646,6.717298979454201e+19
C_step_000000,C,0,6,42,8.999932846914124,6.717298979454201e+19
C_step_000000,C,0,6,43,9.499939031135048,6.717298979454201e+19
C_step_000000,C,0,6,44,8.749946851363381,6.717298979454201e+19
C_step_000000,C,0,6,45,9.249948169385435,6.717298979454201e+19
C_step_000000,C,0,6,46,8.999946643732653,6.717298979454201e+19
C_step_000000,C,0,6,47,10.49993981446031,6.717298979454201e+19
C_step_000000,C,0,6,48,9.7499351355283,6.717298979454201e+19
C_step_000000,C,0,6,49,9.499936741884691,6.717298979454201e+19
C_step_000000,C,0,6,50,10.24994536978724,6.717298979454201e+19
C_step_000000,C,0,6,51,9.999936377963989,6.717298979454201e+19
C_step_000000,C,0,6,52,9.999940219381866,6.717298979454201e+19
C_step_000000,C,0,6,53,10.74995048706658,6.717298979454201e+19
C_step_000000,C,0,6,54,9.249933968695215,6.717298979454201e+19
C_step_000000,C,0,6,55,8.749930888957824,6.717298979454201e+19
C_step_000000,C,0,6,56,9.999943550861115,6.717298979454201e+19
C_step_000000,C,0,6,57,9.499973678541489,6.717298979454201e+19
C_step_000000,C,0,6,58,10.49996394591762,6.717298979454201e+19
C_step_000000,C,0,6,59,10.24996409609747,6.717298979454201e+19
C_step_000000,C,0,6,60,9.749936083927018,6.717298979454201e+19
C_step_000000,C,0,6,61,8.999932029580119,6.717298979454201e+19
C_step_000000,C,0,6,62,9.749941447500197,6.717298979454201e+19
C_step_000000,C,0,6,63,10.74994156005368,6.717298979454201e+19
C_step_000000,C,0,6,64,9.24993668102063,6.717298979454201e+19
C_step_000000,C,0,6,65,9.999939027733323,6.717298979454201e+19
C_step_000000,C,0,6,66,9.749934899260715,6.717298979454201e+19
C_step_000000,C,0,6,67,8.499933430340976,6.717298979454201e+19
C_step_000000,C,0,6,68,9.24994179341353,6.717298979454201e+19
C_step_000000,C,0,6,69,10.74994562597867,6.717298979454201e+19
C_step_000000,C,0,6,70,10.74994028795466,6.717298979454201e+19
C_step_000000,C,0,6,71,9.749941027723708,6.717298979454201e+19
C_step_000000,C,0,6,72,9.999937979751373,6.717298979454201e+19
C_step_000000,C,0,6,73,9.499941085316699,6.717298979454201e+19
C_step_000000,C,0,6,74,8.999931504532984,6.717298979454201e+19
C_step_000000,C,0,6,75,8.749943422136623,6.717298979454201e+19
C_step_000000,C,0,6,76,10.49994417708052,6.717298979454201e+19
C_step_000000,C,0,6,77,10.49993924631289,6.717298979454201e+19
C_step_000000,C,0,6,78,10.24994127782288,6.717298979454201e+19
C_step_000000,C,0,6,79,8.499937078775707,6.717298979454201e+19
C_step_000000,C,0,6,80,8.999943560268127,6.717298979454201e+19
C_step_000000,C,0,6,81,8.749981500178089,6.717298979454201e+19
C_step_000000,C,0,6,82,8.499938825460374,6.717298979454201e+19
C_step_000000,C,0,6,83,10.49995714835443,6.717298979454201e+19
C_step_000000,C,0,6,84,8.499959435625259,6.717298979454201e+19
C_step_000000,C,0,6,85,10.24993907895191,6.717298979454201e+19
C_step_000000,C,0,6,86,10.24993937460456,6.717298979454201e+19
C_step_000000,C,0,6,87,8.749939347000998,6.717298979454201e+19
C_step_000000,C,0,6,88,9.499965184700406,6.717298979454201e+19
C_step_000000,C,0,6,89,10.74993931617735,6.717298979454201e+19
C_step_000000,C,0,6,90,9.999951312684015,6.717298979454201e+19
C_step_000000,C,0,6,91,8.499966560640043,6.717298979454201e+19
C_step_000000,C,0,6,92,10.49994084949048,6.717298979454201e+19
