snapshot_id,replicate,step,age_h,particle_id,equivalent_radius_nm,per_particle_number_density_weight_m-3
historical_elastic_72848_step_003633,historical_elastic_72848,3633,7,9,9.938506629097985,6.717298979454201e+19
historical_elastic_72848_step_003633,historical_elastic_72848,3633,7,10,11.76613930551406,6.717298979454201e+19
historical_elastic_72848_step_003633,historical_elastic_72848,3633,7,11,11.78422521352182,6.717298979454201e+19
historical_elastic_72848_step_003633,historical_elastic_72848,3633,7,14,10.15214710100114,6.717298979454201e+19
historical_elastic_72848_step_003633,historical_elastic_72848,3633,7,15,1.389109507497038,6.717298979454201e+19
historical_elastic_72848_step_003633,historical_elastic_72848,3633,7,16,10.6269811141408,6.717298979454201e+19
historical_elastic_72848_step_003633,historical_elastic_72848,3633,7,17,9.938608163647908,6.717298979454201e+19
historical_elastic_72848_step_003633,historical_elastic_72848,3633,7,18,8.644129692983759,6.717298979454201e+19
historical_elastic_72848_step_003633,historical_elastic_72848,3633,7,19,3.838266800717815,6.717298979454201e+19
historical_elastic_72848_step_003633,historical_elastic_72848,3633,7,21,10.84691991901173,6.717298979454201e+19
historical_elastic_72848_step_003633,historical_elastic_72848,3633,7,22,8.079263196716827,6.717298979454201e+19
historical_elastic_72848_step_003633,historical_elastic_72848,3633,7,23,11.07413827699567,6.717298979454201e+19
historical_elastic_72848_step_003633,historical_elastic_72848,3633,7,24,10.3909810684391,6.717298979454201e+19
historical_elastic_72848_step_003633,historical_elastic_72848,3633,7,25,6.200149007771223,6.717298979454201e+19
historical_elastic_72848_step_003633,historical_elastic_72848,3633,7,26,8.556703546386624,6.717298979454201e+19
historical_elastic_72848_step_003633,historical_elastic_72848,3633,7,27,11.71254763270471,6.717298979454201e+19
historical_elastic_72848_step_003633,historical_elastic_72848,3633,7,28,11.29057784721158,6.717298979454201e+19
historical_elastic_72848_step_003633,historical_elastic_72848,3633,7,29,10.25326642839262,6.717298979454201e+19
historical_elastic_72848_step_003633,historical_elastic_72848,3633,7,30,10.08431570446758,6.717298979454201e+19
historical_elastic_72848_step_003633,historical_elastic_72848,3633,7,31,11.14732613897904,6.717298979454201e+19
historical_elastic_72848_step_003633,historical_elastic_72848,3633,7,32,4.772242414572903,6.717298979454201e+19
historical_elastic_72848_step_003633,historical_elastic_72848,3633,7,33,6.06647854132582,6.717298979454201e+19
historical_elastic_72848_step_003633,historical_elastic_72848,3633,7,34,9.486804700432776,6.717298979454201e+19
historical_elastic_72848_step_003633,historical_elastic_72848,3633,7,35,10.85508331602156,6.717298979454201e+19
historical_elastic_72848_step_003633,historical_elastic_72848,3633,7,36,9.588837595401113,6.717298979454201e+19
historical_elastic_72848_step_003633,historical_elastic_72848,3633,7,37,11.50404095890293,6.717298979454201e+19
historical_elastic_72848_step_003633,historical_elastic_72848,3633,7,38,10.88711056623865,6.717298979454201e+19
historical_elastic_72848_step_003633,historical_elastic_72848,3633,7,39,8.32060160116178,6.717298979454201e+19
historical_elastic_72848_step_003633,historical_elastic_72848,3633,7,43,11.07551971397478,6.717298979454201e+19
historical_elastic_72848_step_003633,historical_elastic_72848,3633,7,44,8.605405297699717,6.717298979454201e+19
historical_elastic_72848_step_003633,historical_elastic_72848,3633,7,45,9.828749865592718,6.717298979454201e+19
historical_elastic_72848_step_003633,historical_elastic_72848,3633,7,46,12.0207586238552,6.717298979454201e+19
historical_elastic_72848_step_003633,historical_elastic_72848,3633,7,47,9.106595154510266,6.717298979454201e+19
historical_elastic_72848_step_003633,historical_elastic_72848,3633,7,48,12.13538620492067,6.717298979454201e+19
historical_elastic_72848_step_003633,historical_elastic_72848,3633,7,49,6.627533509569427,6.717298979454201e+19
historical_elastic_72848_step_003633,historical_elastic_72848,3633,7,50,10.24065612506518,6.717298979454201e+19
historical_elastic_72848_step_003633,historical_elastic_72848,3633,7,51,11.36561772996533,6.717298979454201e+19
historical_elastic_72848_step_003633,historical_elastic_72848,3633,7,52,10.18502085493174,6.717298979454201e+19
historical_elastic_72848_step_003633,historical_elastic_72848,3633,7,54,9.865729334007057,6.717298979454201e+19
historical_elastic_72848_step_003633,historical_elastic_72848,3633,7,55,11.85592156125661,6.717298979454201e+19
historical_elastic_72848_step_003633,historical_elastic_72848,3633,7,56,7.898882785298656,6.717298979454201e+19
historical_elastic_72848_step_003633,historical_elastic_72848,3633,7,57,9.404179235381562,6.717298979454201e+19
historical_elastic_72848_step_003633,historical_elastic_72848,3633,7,58,9.491212490136395,6.717298979454201e+19
historical_elastic_72848_step_003633,historical_elastic_72848,3633,7,59,6.78884151996539,6.717298979454201e+19
