step,time,y_rhs_prev_time_level_enabled,mean_xBtot_old,mean_xBtot_before_step,mean_xBtot_after_phi_update,mean_xBtot_after_Y_update,mean_xBtot_after_Y_to_xB,mean_xBtot_before_clipping,mean_xBtot_after_clipping,mean_xBtot_end_step,mean_elastic_energy,max_elastic_energy,stress_hydro_min,stress_hydro_max,delta_mass_phi_update,delta_mass_Y_update,delta_mass_Y_to_xB,delta_mass_clipping,total_delta_mass_step,delta_M_phi,delta_M_Y_actual,delta_M_Y_required,Y_compensation_ratio,mean_h_before_phi_update,mean_h_after_phi_update,delta_mean_h_phi_update,mean_xB_before_phi_update,mean_xB_after_Y_update,mean_xB_after_clipping,mean_h_old_for_Y_rhs,mean_h_new_for_Y_rhs,mean_h_alpha_q_for_Y_rhs,min_h_alpha_for_Y_rhs,min_h_alpha_q_for_Y_rhs,max_h_alpha_q_for_Y_rhs,mean_gamma_local,mean_term_h,mean_term_lap,mean_term_gamma,mean_divJ,mean_divJ_effective,mean_lapY,mean_Y_rhs_total,k0_divJ_re,k0_divJ_im,k0_term_h_re,k0_term_h_im,k0_term_lap_re,k0_term_lap_im,k0_term_gamma_re,k0_term_gamma_im,k0_Y_rhs_total_re,k0_Y_rhs_total_im,l1_divJ,l1_term_h,l1_term_lap,l1_term_gamma,l1_Y_rhs_total,l2_divJ,l2_term_h,l2_term_lap,l2_term_gamma,l2_Y_rhs_total,maxabs_divJ,maxabs_term_h,maxabs_term_lap,maxabs_term_gamma,maxabs_Y_rhs_total,max_abs_fY,max_abs_lagged_dYdt,divJ_k0_real_before_update,divJ_k0_imag_before_update,Y_rhs_picard_enabled,Y_rhs_picard_iters,Y_rhs_picard_omega,picard_rms_dYdt_change_final,picard_maxabs_dYdt_change_final,picard_mean_xBtot_after_iter_0,picard_mean_xBtot_after_final,picard_Y_compensation_ratio_final,conservative_residual_plus,conservative_residual_minus,conservative_balance_residual,predicted_delta_M_from_plus_divJ,predicted_delta_M_from_minus_divJ,predicted_delta_xBtot_from_phi_change,mean_phi_before,mean_phi_after,Y_k0_before_re,Y_k0_before_im,Y_rhs_k0_re,Y_rhs_k0_im,Y_k0_after_re,Y_k0_after_im,delta_Y_k0_re,delta_Y_k0_im,phi_clip_count_low,phi_clip_count_high,Y_clip_count_low,Y_clip_count_high,xB_clip_count_low,xB_clip_count_high,mean_xBtot_before_phi_clip,mean_xBtot_after_phi_clip,mean_xBtot_before_Y_clip,mean_xBtot_after_Y_clip,mean_xBtot_before_xB_clip,mean_xBtot_after_xB_clip,delta_mass_phi_clip,delta_mass_Y_clip,delta_mass_xB_clip
32,6.4000000000e-01,0.0000000000e+00,3.0000000000e-02,3.0000000000e-02,2.9997442999e-02,3.0000000000e-02,3.0000000000e-02,3.0000000000e-02,3.0000000000e-02,3.0000000000e-02,1.0928756185e-03,4.0799160755e-02,-3.0244663656e+00,2.8773902953e+00,-2.5570009989e-06,2.5570010023e-06,-6.2450045135e-17,-7.7715611724e-16,2.4841240176e-15,-2.5570009989e-06,2.5570010023e-06,2.5570009989e-06,1.0000000013e+00,2.3048199061e-02,2.3045622043e-02,-2.5770180944e-06,7.1272149582e-03,7.1298961821e-03,7.1298961821e-03,2.3048199061e-02,2.3045622043e-02,0.0000000000e+00,1.0000000000e+300,1.0000000000e+300,-1.0000000000e+300,-9.9309768491e-01,-1.2786151211e-04,4.8230892923e-19,-1.8572669153e-02,-4.6584652625e-19,-4.6584652625e-19,-2.4639440103e-20,1.8700530665e-02,-6.9350274221e-12,0.0000000000e+00,-1.9034661477e+03,0.0000000000e+00,7.1801021617e-12,0.0000000000e+00,-2.7649013703e+05,0.0000000000e+00,2.7839360318e+05,0.0000000000e+00,2.6939048398e-03,1.3607015629e-04,4.3863788692e-03,2.1379149286e-02,2.1796208547e-02,6.7973782088e-03,9.2654148633e-04,1.4574266603e-02,4.7100191126e-02,4.8109080542e-02,7.6879812214e-02,2.6113835085e-02,5.8899398475e-01,3.7394553333e-01,4.5452782697e-01,4.5452782697e-01,0.0000000000e+00,-2.2656734651e+04,-1.3557155398e-11,0.0000000000e+00,1.0000000000e+00,1.0000000000e+00,0.0000000000e+00,0.0000000000e+00,3.0000000000e-02,3.0000000000e-02,1.0000000013e+00,3.3237394969e-15,3.3237208630e-15,3.3237208630e-15,-9.3169305250e-21,9.3169305250e-21,-2.5570009989e-06,2.4865485045e-02,2.4862748818e-02,-7.3495693287e+07,0.0000000000e+00,2.7839360318e+05,0.0000000000e+00,-7.3514696312e+07,9.8623331724e-12,-1.9003025628e+04,9.8623331724e-12,2.6507180000e+06,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,2.9997442999e-02,2.9997442999e-02,3.0000000000e-02,3.0000000000e-02,3.0000000000e-02,3.0000000000e-02,2.2176704917e-14,-6.2450045135e-17,1.3877787808e-17
64,1.2800000000e+00,0.0000000000e+00,3.0000000000e-02,3.0000000000e-02,2.9996604682e-02,3.0000000000e-02,3.0000000000e-02,3.0000000000e-02,3.0000000000e-02,3.0000000000e-02,1.0875469254e-03,4.0787574027e-02,-3.0177109838e+00,2.8726873100e+00,-3.3953178655e-06,3.3953178692e-06,-7.9797279895e-17,-6.9735883734e-16,2.8414770537e-15,-3.3953178655e-06,3.3953178692e-06,3.3953178655e-06,1.0000000011e+00,2.2940937441e-02,2.2937515600e-02,-3.4218409598e-06,7.2366452036e-03,7.2401053618e-03,7.2401053618e-03,2.2940937441e-02,2.2937515600e-02,0.0000000000e+00,1.0000000000e+300,1.0000000000e+300,-1.0000000000e+300,-9.9299196217e-01,-1.6977129685e-04,7.7046515840e-19,-2.3958627538e-02,-4.7708391618e-19,-4.7708391618e-19,3.1063315249e-19,2.4128398835e-02,-7.1023177269e-12,0.0000000000e+00,-2.5273744308e+03,0.0000000000e+00,1.1469865503e-11,0.0000000000e+00,-3.5667055481e+05,0.0000000000e+00,3.5919792924e+05,0.0000000000e+00,2.0983185397e-03,1.7054122588e-04,3.0889883621e-03,2.4430715043e-02,2.5063007672e-02,3.5896370318e-03,1.2133150097e-03,8.0432751828e-03,3.8791613956e-02,3.9289961120e-02,4.1865837587e-02,4.3701937332e-02,2.3359359093e-01,2.8373142463e-01,2.8514216163e-01,2.8514216163e-01,0.0000000000e+00,4.4449747161e+03,6.2838623194e-12,0.0000000000e+00,1.0000000000e+00,1.0000000000e+00,0.0000000000e+00,0.0000000000e+00,3.0000000000e-02,3.0000000000e-02,1.0000000011e+00,3.6186427126e-15,3.6186236292e-15,3.6186236292e-15,-9.5416783237e-21,9.5416783237e-21,-3.3953178655e-06,2.4758594692e-02,2.4755137780e-02,-7.3268026551e+07,0.0000000000e+00,3.5919792924e+05,0.0000000000e+00,-7.3379302188e+07,1.4724665931e-11,-1.1127563638e+05,1.4724665931e-11,2.6519090000e+06,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,2.9996604682e-02,2.9996604682e-02,3.0000000000e-02,3.0000000000e-02,3.0000000000e-02,3.0000000000e-02,2.0535656509e-14,-7.9797279895e-17,-3.8163916471e-17
96,1.9200000000e+00,0.0000000000e+00,3.0000000000e-02,3.0000000000e-02,2.9997235741e-02,3.0000000000e-02,3.0000000000e-02,3.0000000000e-02,3.0000000000e-02,3.0000000000e-02,1.0825516355e-03,4.0760967113e-02,-3.0107334852e+00,2.8715003729e+00,-2.7642589006e-06,2.7642588987e-06,9.0205620751e-17,-1.0651202142e-15,-2.9420910153e-15,-2.7642589006e-06,2.7642588987e-06,2.7642589006e-06,9.9999999929e-01,2.2840834911e-02,2.2838048868e-02,-2.7860431630e-06,7.3373659137e-03,7.3401545104e-03,7.3401545104e-03,2.2840834911e-02,2.2838048868e-02,0.0000000000e+00,1.0000000000e+300,1.0000000000e+300,-1.0000000000e+300,-9.9289331246e-01,-1.3821883689e-04,-1.1641236595e-18,-1.9152922470e-02,4.2492666170e-19,4.2492666170e-19,6.6002898975e-20,1.9291141307e-02,6.3258560174e-12,0.0000000000e+00,-2.0576549788e+03,0.0000000000e+00,-1.7330234415e-11,0.0000000000e+00,-2.8512833103e+05,0.0000000000e+00,2.8718598601e+05,0.0000000000e+00,1.5750052063e-03,1.5265330246e-04,2.3969721530e-03,2.0125323737e-02,2.0786024972e-02,2.3790879034e-03,1.1916432414e-03,5.8665221057e-03,3.0372053270e-02,3.0830580118e-02,3.6248626097e-02,3.8605805820e-02,1.5749392070e-01,2.1035248202e-01,2.1007331903e-01,2.1007331903e-01,0.0000000000e+00,6.6416405091e+03,-1.1441958492e-11,0.0000000000e+00,1.0000000000e+00,1.0000000000e+00,0.0000000000e+00,0.0000000000e+00,3.0000000000e-02,3.0000000000e-02,9.9999999929e-01,-1.9671849203e-15,-1.9671679232e-15,-1.9671679232e-15,8.4985332340e-21,-8.4985332340e-21,-2.7642589006e-06,2.4657325788e-02,2.4654504776e-02,-7.3060754447e+07,0.0000000000e+00,2.8718598601e+05,0.0000000000e+00,-7.3236732879e+07,1.1154188684e-11,-1.7597843237e+05,1.1154188684e-11,2.6539380000e+06,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,2.9997235741e-02,2.9997235741e-02,3.0000000000e-02,3.0000000000e-02,3.0000000000e-02,3.0000000000e-02,2.0140139556e-14,9.0205620751e-17,0.0000000000e+00
128,2.5600000000e+00,0.0000000000e+00,3.0000000000e-02,3.0000000000e-02,2.9997789517e-02,3.0000000000e-02,3.0000000000e-02,3.0000000000e-02,3.0000000000e-02,3.0000000000e-02,1.0785053045e-03,4.0733583057e-02,-3.0071848631e+00,2.8712351322e+00,-2.2104833706e-06,2.2104833684e-06,-1.0408340856e-17,1.4710455076e-15,-7.0429773125e-16,-2.2104833706e-06,2.2104833684e-06,2.2104833706e-06,9.9999999902e-01,2.2760272785e-02,2.2758044806e-02,-2.2279795227e-06,7.4176894109e-03,7.4199009557e-03,7.4199009557e-03,2.2760272785e-02,2.2758044806e-02,0.0000000000e+00,1.0000000000e+300,1.0000000000e+300,-1.0000000000e+300,-9.9281393142e-01,-1.1052893916e-04,3.7604962789e-19,-1.5083545706e-02,5.6688404292e-19,5.6688404292e-19,-7.4848747129e-20,1.5194074645e-02,8.4391664663e-12,0.0000000000e+00,-1.6454372434e+03,0.0000000000e+00,5.5982267433e-12,0.0000000000e+00,-2.2454777958e+05,0.0000000000e+00,2.2619321682e+05,0.0000000000e+00,1.1990076115e-03,1.2776511685e-04,1.9811410288e-03,1.7752916909e-02,1.8380897055e-02,1.7661528133e-03,1.0348129889e-03,5.0849106761e-03,2.4419973628e-02,2.4900576640e-02,3.3925102589e-02,3.4585557173e-02,1.3192630521e-01,1.4625285938e-01,1.4644988874e-01,1.4644988874e-01,0.0000000000e+00,-1.0841660579e+03,-5.4889426337e-12,0.0000000000e+00,1.0000000000e+00,1.0000000000e+00,0.0000000000e+00,0.0000000000e+00,3.0000000000e-02,3.0000000000e-02,9.9999999902e-01,-2.1649462357e-15,-2.1649235603e-15,-2.1649235603e-15,1.1337680858e-20,-1.1337680858e-20,-2.2104833705e-06,2.4575606654e-02,2.4573341308e-02,-7.2897030522e+07,0.0000000000e+00,2.2619321682e+05,0.0000000000e+00,-7.3068041734e+07,-8.7617968436e-11,-1.7101121161e+05,-8.7617968436e-11,2.6524190000e+06,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,2.9997789517e-02,2.9997789517e-02,3.0000000000e-02,3.0000000000e-02,3.0000000000e-02,3.0000000000e-02,2.0372592502e-14,-1.0408340856e-17,5.8980598183e-17
160,3.2000000000e+00,0.0000000000e+00,3.0000000000e-02,3.0000000000e-02,2.9998196302e-02,3.0000000000e-02,3.0000000000e-02,3.0000000000e-02,3.0000000000e-02,3.0000000000e-02,1.0752980111e-03,4.0727182751e-02,-3.0031000972e+00,2.8702978790e+00,-1.8036978883e-06,1.8036978932e-06,-1.3877787808e-17,-4.9682480352e-15,-8.3266726847e-17,-1.8036978883e-06,1.8036978932e-06,1.8036978883e-06,1.0000000027e+00,2.2695737922e-02,2.2693919880e-02,-1.8180420013e-06,7.4815263486e-03,7.4833181370e-03,7.4833181370e-03,2.2695737922e-02,2.2693919880e-02,0.0000000000e+00,1.0000000000e+300,1.0000000000e+300,-1.0000000000e+300,-9.9275034999e-01,-9.0189020396e-05,3.1938692645e-19,-1.2124899855e-02,3.3860333641e-19,3.3860333641e-19,-1.1884527343e-19,1.2215088875e-02,5.0407661985e-12,0.0000000000e+00,-1.3426381745e+03,0.0000000000e+00,4.7546927333e-12,0.0000000000e+00,-1.8050260815e+05,0.0000000000e+00,1.8184524632e+05,0.0000000000e+00,9.2383862747e-04,1.1195455190e-04,1.7137990242e-03,1.5267850798e-02,1.5882981255e-02,1.3992987533e-03,9.2384433662e-04,4.7787170640e-03,2.0250673216e-02,2.0741389892e-02,2.9725698200e-02,3.0219679281e-02,1.1478488199e-01,1.1734860049e-01,1.1740078687e-01,1.1740078687e-01,0.0000000000e+00,4.9549394624e+03,-3.4222624734e-13,0.0000000000e+00,1.0000000000e+00,1.0000000000e+00,0.0000000000e+00,0.0000000000e+00,3.0000000000e-02,3.0000000000e-02,1.0000000027e+00,4.8988523241e-15,4.8988658682e-15,4.8988658682e-15,6.7720667282e-21,-6.7720667282e-21,-1.8036978883e-06,2.4509801997e-02,2.4507943882e-02,-7.2767837527e+07,0.0000000000e+00,1.8184524632e+05,0.0000000000e+00,-7.2931923739e+07,2.1038282227e-11,-1.6408621140e+05,2.1038282227e-11,2.6515870000e+06,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,2.9998196302e-02,2.9998196302e-02,3.0000000000e-02,3.0000000000e-02,3.0000000000e-02,3.0000000000e-02,2.0410756418e-14,-1.3877787808e-17,-8.6736173799e-17
192,3.8400000000e+00,0.0000000000e+00,3.0000000000e-02,3.0000000000e-02,2.9998508193e-02,3.0000000000e-02,3.0000000000e-02,3.0000000000e-02,3.0000000000e-02,3.0000000000e-02,1.0726326510e-03,4.0700900138e-02,-3.0002003014e+00,2.8716876805e+00,-1.4918065367e-06,1.4918065401e-06,-1.7347234760e-17,-3.4104663538e-15,1.0408340856e-17,-1.4918065367e-06,1.4918065401e-06,1.4918065367e-06,1.0000000023e+00,2.2642661668e-02,2.2641157928e-02,-1.5037402335e-06,7.5336875210e-03,7.5351610060e-03,7.5351610060e-03,2.2642661668e-02,2.2641157928e-02,0.0000000000e+00,1.0000000000e+300,1.0000000000e+300,-1.0000000000e+300,-9.9269806330e-01,-7.4593749221e-05,3.7088881211e-19,-9.9041255912e-03,6.2241206696e-20,6.2241206696e-20,4.0736393480e-20,9.9787193404e-03,9.2658086065e-13,0.0000000000e+00,-1.1104723707e+03,0.0000000000e+00,5.5213980089e-12,0.0000000000e+00,-1.4744208381e+05,0.0000000000e+00,1.4855255618e+05,0.0000000000e+00,7.1902854991e-04,9.9924297066e-05,1.5129319657e-03,1.3045428176e-02,1.3603054018e-02,1.1533835865e-03,8.3418059071e-04,4.5386774201e-03,1.7031071251e-02,1.7507410589e-02,2.8255602118e-02,2.8905983083e-02,9.2446491860e-02,9.1269945565e-02,9.1332032101e-02,9.1332032101e-02,0.0000000000e+00,5.9734971162e+03,-7.6001427374e-12,0.0000000000e+00,1.0000000000e+00,1.0000000000e+00,0.0000000000e+00,0.0000000000e+00,3.0000000000e-02,3.0000000000e-02,1.0000000023e+00,3.4382206846e-15,3.4382231742e-15,3.4382231742e-15,1.2448241339e-21,-1.2448241339e-21,-1.4918065367e-06,2.4455502528e-02,2.4453962605e-02,-7.2662953511e+07,0.0000000000e+00,1.4855255618e+05,0.0000000000e+00,-7.2763737827e+07,-2.5562663097e-11,-1.0078431601e+05,-2.5562663097e-11,2.6512110000e+06,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,2.9998508193e-02,2.9998508193e-02,3.0000000000e-02,3.0000000000e-02,3.0000000000e-02,3.0000000000e-02,1.9827889330e-14,-1.7347234760e-17,-1.0408340856e-17
224,4.4800000000e+00,0.0000000000e+00,3.0000000000e-02,3.0000000000e-02,2.9998805899e-02,3.0000000000e-02,3.0000000000e-02,3.0000000000e-02,3.0000000000e-02,3.0000000000e-02,1.0704394016e-03,4.0679195760e-02,-2.9980902970e+00,2.8731123209e+00,-1.1941006496e-06,1.1941006473e-06,-5.5511151231e-17,2.2690183066e-15,-1.4224732503e-16,-1.1941006496e-06,1.1941006473e-06,1.1941006496e-06,9.9999999803e-01,2.2599164028e-02,2.2597960292e-02,-1.2037366649e-06,7.5762050293e-03,7.5773782405e-03,7.5773782405e-03,2.2599164028e-02,2.2597960292e-02,0.0000000000e+00,1.0000000000e+300,1.0000000000e+300,-1.0000000000e+300,-9.9265521675e-01,-5.9708020308e-05,4.4009813244e-19,-7.8531729691e-03,3.1905785544e-19,3.1905785544e-19,1.9961707665e-19,7.9128809894e-03,4.7497938742e-12,0.0000000000e+00,-8.8886947702e+02,0.0000000000e+00,6.5517127314e-12,0.0000000000e+00,-1.1690968339e+05,0.0000000000e+00,1.1779855287e+05,0.0000000000e+00,5.7957369999e-04,9.0955150209e-05,1.3614496631e-03,1.0960968996e-02,1.1467545784e-02,9.8638927289e-04,7.6576371308e-04,4.2711670144e-03,1.4174108029e-02,1.4660072333e-02,2.5906793736e-02,2.6547754130e-02,7.7278410874e-02,6.9770473271e-02,6.9787826962e-02,6.9787826962e-02,0.0000000000e+00,-4.0414932107e+03,-7.1235517485e-12,0.0000000000e+00,1.0000000000e+00,1.0000000000e+00,0.0000000000e+00,0.0000000000e+00,3.0000000000e-02,3.0000000000e-02,9.9999999803e-01,-2.3557608615e-15,-2.3557480992e-15,-2.3557480992e-15,6.3811571087e-21,-6.3811571087e-21,-1.1941006496e-06,2.4410942898e-02,2.4409709146e-02,-7.2577971893e+07,0.0000000000e+00,1.1779855287e+05,0.0000000000e+00,-7.2587886509e+07,-2.5644375512e-11,-9.9146158996e+03,-2.5644375512e-11,2.6503800000e+06,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,2.9998805899e-02,2.9998805899e-02,3.0000000000e-02,3.0000000000e-02,3.0000000000e-02,3.0000000000e-02,2.0528717615e-14,-5.5511151231e-17,-1.7347234760e-17
256,5.1200000000e+00,0.0000000000e+00,3.0000000000e-02,3.0000000000e-02,2.9999063766e-02,3.0000000000e-02,3.0000000000e-02,3.0000000000e-02,3.0000000000e-02,3.0000000000e-02,1.0687123253e-03,4.0662085764e-02,-2.9969941974e+00,2.8742100000e+00,-9.3623375076e-07,9.3623375190e-07,6.9388939039e-18,-1.1796119637e-15,-3.1225022568e-17,-9.3623375076e-07,9.3623375190e-07,9.3623375076e-07,1.0000000012e+00,2.2564695027e-02,2.2563751136e-02,-9.4389105645e-07,7.6097335954e-03,7.6106496829e-03,7.6106496829e-03,2.2564695027e-02,2.2563751136e-02,0.0000000000e+00,1.0000000000e+300,1.0000000000e+300,-1.0000000000e+300,-9.9262126644e-01,-4.6814545636e-05,-1.8538887159e-19,-6.1060894901e-03,-2.9740776273e-19,-2.9740776273e-19,-3.6754784626e-20,6.1529040357e-03,-4.4274903297e-12,0.0000000000e+00,-6.9692514475e+02,0.0000000000e+00,-2.7598722664e-12,0.0000000000e+00,-9.0900963450e+04,0.0000000000e+00,9.1597888594e+04,0.0000000000e+00,4.7085452713e-04,8.5341499770e-05,1.2387435832e-03,9.1942169833e-03,9.6931100268e-03,8.7029986273e-04,7.2022046375e-04,4.0537213350e-03,1.1816807719e-02,1.2363884699e-02,2.5270822960e-02,2.6100555806e-02,6.3842273004e-02,5.7862535702e-02,5.9604361386e-02,5.9604361386e-02,0.0000000000e+00,1.6964998760e+03,-5.6386006975e-12,0.0000000000e+00,1.0000000000e+00,1.0000000000e+00,0.0000000000e+00,0.0000000000e+00,3.0000000000e-02,3.0000000000e-02,1.0000000012e+00,1.1414539953e-15,1.1414420990e-15,1.1414420990e-15,-5.9481552546e-21,5.9481552546e-21,-9.3623375076e-07,2.4375578986e-02,2.4374609490e-02,-7.2511313414e+07,0.0000000000e+00,9.1597888594e+04,0.0000000000e+00,-7.2496038481e+07,-3.3208991113e-12,1.5274932908e+04,-3.3208991113e-12,2.6495000000e+06,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,2.9999063766e-02,2.9999063766e-02,3.0000000000e-02,3.0000000000e-02,3.0000000000e-02,3.0000000000e-02,2.0195650707e-14,6.9388939039e-18,3.8163916471e-17
