workflow_name,guide_csv,base_case_tag,mode,strain,T_C,xB_out,rc_schur_nm,window_nm,step_nm,expected_points,available_points,peak_found,rc_cnt_nm,delta_cnt_minus_schur_nm,F_CNT_peak_hat,rc_cnt_fit_nm,delta_fit_minus_schur_nm,F_CNT_fit_hat,fit_method,peak_index,F_ref_hat_same_strain,F_ref_source,F_ref_confidence,F_CNT_peak_hat_absolute,F_CNT_peak_hat_excess,F_CNT_peak_hat_used,F_CNT_fit_hat_absolute,F_CNT_fit_hat_excess,F_CNT_fit_hat_used,rc_cnt_nm_absolute,rc_cnt_nm_excess,rc_cnt_fit_nm_absolute,rc_cnt_fit_nm_excess,fit_method_absolute,fit_method_excess,barrier_reference_type,barrier_reference_warning,status,summary_path,phi_vtk_file,grid_nx,grid_ny,grid_nz,spacing_x,spacing_y,spacing_z,threshold_phi,connected_components,chosen_component,voxel_count,boundary_voxel_count,center_x,center_y,center_z,bbox_x,bbox_y,bbox_z,long_axis_x,long_axis_y,long_axis_z,mid_axis_x,mid_axis_y,mid_axis_z,short_axis_x,short_axis_y,short_axis_z,L1_long,L2_mid,L3_short,L1_over_L3,L2_over_L3,L1_over_L2,long_vs_x_deg,long_vs_y_deg,long_vs_z_deg,mid_vs_x_deg,mid_vs_y_deg,mid_vs_z_deg,short_vs_x_deg,short_vs_y_deg,short_vs_z_deg,short_face_normal_x,short_face_normal_y,short_face_normal_z,short_face_angle_x_deg,short_face_angle_y_deg,short_face_angle_z_deg,short_face_vs_long_deg,short_face_vs_mid_deg,short_face_vs_short_deg,long_face_point_x,long_face_point_y,long_face_point_z,long_face_normal_x,long_face_normal_y,long_face_normal_z,mid_face_point_x,mid_face_point_y,mid_face_point_z,mid_face_normal_x,mid_face_normal_y,mid_face_normal_z,short_face_point_x,short_face_point_y,short_face_point_z
T400_xB0p050,/data/home/luozhiheng/CUDA_STO_PF/Results/workflows/T400_xB0p050/input/guide_cnt_scan.csv,cntcon_T400_xB0p050_strictref_exx_eyy_sm0p0075,minimize,-0.0075,400.0,0.05,2.2322830533402893,0.5,0.1,11,11,1,2.032283,-0.20000005334028925,1.3590609999999904e-05,2.0539774559255624,-0.17830559741472696,1.3595163785514576e-05,poly4,3,0.00139600445,/data/home/luozhiheng/CUDA_STO_PF/Results/workflows/T400_xB0p050/raw/chel_T400_cuda_400x400x400_dt0.03_steps1_r0.000nm_xB0.050/cntcon_T400_xB0p050_strictref_exx_eyy_sm0p0075_ref_matrix_only/reference_energy.csv,,0.00140959506,1.3590609999999904e-05,1.3590609999999904e-05,0.0014095996137855143,1.3595163785514576e-05,1.3595163785514576e-05,2.032283,2.032283,2.0539774559256396,2.0539774559255624,poly4,poly4,matrix_only_same_strain,,complete_peak_found,/data/home/luozhiheng/CUDA_STO_PF/Results/workflows/T400_xB0p050/raw/chel_T400_cuda_400x400x400_dt0.03_steps30000_r2.032nm_xB0.050/cntcon_T400_xB0p050_strictref_exx_eyy_sm0p0075_r2p032283/summary.txt,/data/home/luozhiheng/CUDA_STO_PF/Results/workflows/T400_xB0p050/raw/chel_T400_cuda_400x400x400_dt0.03_steps30000_r2.032nm_xB0.050/cntcon_T400_xB0p050_strictref_exx_eyy_sm0p0075_r2p032283/phi_final_cntcon_T400_xB0p050_strictref_exx_eyy_sm0p0075_r2p032283.vtk,400,400,400,0.1,0.1,0.1,0.5,1,1,34811,4142,20.0,20.0,20.0,3.863929,4.058438,4.076209,0.05992,0.129183,0.989809,-0.022713,0.99151,-0.12803,0.997945,0.014809,-0.062346,4.146657,4.105213,3.90573,1.061685,1.051074,1.010095,86.565,82.578,8.187,88.699,7.471,82.644,3.674,89.151,86.426,0.997629,0.014768,-0.067213,3.946,89.154,86.146,89.723,89.966,0.279,20.102594,20.202123,21.825708,0.056338,0.110186,0.992313,19.960143,21.810024,19.776611,-0.022462,0.992129,-0.12319,21.724837,20.02549,19.885403
T400_xB0p050,/data/home/luozhiheng/CUDA_STO_PF/Results/workflows/T400_xB0p050/input/guide_cnt_scan.csv,cntcon_T400_xB0p050_strictref_exx_eyy_sm0p005,minimize,-0.005,400.0,0.05,2.179465269007196,0.5,0.1,11,11,1,1.979465,-0.20000026900719603,1.302028399999993e-05,2.013164766756344,-0.16630050225085213,1.3031206639136836e-05,poly4,3,0.000632435716,/data/home/luozhiheng/CUDA_STO_PF/Results/workflows/T400_xB0p050/raw/chel_T400_cuda_400x400x400_dt0.03_steps1_r0.000nm_xB0.050/cntcon_T400_xB0p050_strictref_exx_eyy_sm0p005_ref_matrix_only/reference_energy.csv,,0.000645456,1.302028399999993e-05,1.302028399999993e-05,0.000645466922639137,1.3031206639136836e-05,1.3031206639136836e-05,1.979465,1.979465,2.0131647667562826,2.013164766756344,poly4,poly4,matrix_only_same_strain,,complete_peak_found,/data/home/luozhiheng/CUDA_STO_PF/Results/workflows/T400_xB0p050/raw/chel_T400_cuda_400x400x400_dt0.03_steps30000_r1.979nm_xB0.050/cntcon_T400_xB0p050_strictref_exx_eyy_sm0p005_r1p979465/summary.txt,/data/home/luozhiheng/CUDA_STO_PF/Results/workflows/T400_xB0p050/raw/chel_T400_cuda_400x400x400_dt0.03_steps30000_r1.979nm_xB0.050/cntcon_T400_xB0p050_strictref_exx_eyy_sm0p005_r1p979465/phi_final_cntcon_T400_xB0p050_strictref_exx_eyy_sm0p005_r1p979465.vtk,400,400,400,0.1,0.1,0.1,0.5,1,1,32111,3918,20.0,20.0,20.0,3.81178,4.00295,4.026394,0.052523,0.071876,0.99603,-0.015697,0.997343,-0.071143,0.998496,0.011898,-0.053512,4.046457,3.993409,3.795353,1.066161,1.052184,1.013284,86.989,85.878,5.107,89.101,4.178,85.92,3.142,89.318,86.933,0.998723,0.009445,-0.049634,2.896,89.459,87.155,89.788,89.844,0.263,20.071543,20.109309,21.800266,0.038261,0.060815,0.997415,19.97199,21.777487,19.908639,-0.016366,0.998523,-0.051812,21.687715,20.015971,19.919902
T400_xB0p050,/data/home/luozhiheng/CUDA_STO_PF/Results/workflows/T400_xB0p050/input/guide_cnt_scan.csv,cntcon_T400_xB0p050_strictref_exx_eyy_sm0p0025,minimize,-0.0025,400.0,0.05,2.1383147487139076,0.5,0.1,11,11,1,1.938315,-0.19999974871390758,1.2501271999999992e-05,1.9749396984232506,-0.16337505029065702,1.251413519838629e-05,poly4,3,0.000167304504,/data/home/luozhiheng/CUDA_STO_PF/Results/workflows/T400_xB0p050/raw/chel_T400_cuda_400x400x400_dt0.03_steps1_r0.000nm_xB0.050/cntcon_T400_xB0p050_strictref_exx_eyy_sm0p0025_ref_matrix_only/reference_energy.csv,,0.000179805776,1.2501271999999992e-05,1.2501271999999992e-05,0.0001798186391983863,1.251413519838629e-05,1.251413519838629e-05,1.938315,1.938315,1.974939698423229,1.9749396984232506,poly4,poly4,matrix_only_same_strain,,complete_peak_found,/data/home/luozhiheng/CUDA_STO_PF/Results/workflows/T400_xB0p050/raw/chel_T400_cuda_400x400x400_dt0.03_steps30000_r1.938nm_xB0.050/cntcon_T400_xB0p050_strictref_exx_eyy_sm0p0025_r1p938315/summary.txt,/data/home/luozhiheng/CUDA_STO_PF/Results/workflows/T400_xB0p050/raw/chel_T400_cuda_400x400x400_dt0.03_steps30000_r1.938nm_xB0.050/cntcon_T400_xB0p050_strictref_exx_eyy_sm0p0025_r1p938315/phi_final_cntcon_T400_xB0p050_strictref_exx_eyy_sm0p0025_r1p938315.vtk,400,400,400,0.1,0.1,0.1,0.5,1,1,30145,3748,20.0,20.0,20.0,3.666129,3.859828,3.888322,0.061507,0.028546,0.997698,-0.006529,0.999581,-0.028197,0.998085,0.00478,-0.061668,3.963044,3.911537,3.713968,1.067065,1.053196,1.013168,86.474,88.364,3.888,89.626,1.659,88.384,3.546,89.726,86.464,0.997306,0.008253,-0.072894,4.207,89.527,85.82,89.361,89.783,0.675,20.107022,20.050121,21.736804,0.063327,0.028809,0.997577,19.985049,21.723039,19.941667,-0.009202,0.999387,-0.033772,21.638647,20.01401,19.880435
T400_xB0p050,/data/home/luozhiheng/CUDA_STO_PF/Results/workflows/T400_xB0p050/input/guide_cnt_scan.csv,cntcon_T400_xB0p050_strictref_exx_eyy_s0p0025,minimize,0.0025,400.0,0.05,2.086643886299274,0.5,0.1,11,11,1,1.886644,-0.199999886299274,1.1599418000000005e-05,1.9055160840946614,-0.18112780220461255,1.1602842267966845e-05,poly4,3,0.000132354487,/data/home/luozhiheng/CUDA_STO_PF/Results/workflows/T400_xB0p050/raw/chel_T400_cuda_400x400x400_dt0.03_steps1_r0.000nm_xB0.050/cntcon_T400_xB0p050_strictref_exx_eyy_s0p0025_ref_matrix_only/reference_energy.csv,,0.000143953905,1.1599418000000005e-05,1.1599418000000005e-05,0.00014395732926796676,1.1602842267966845e-05,1.1602842267966845e-05,1.886644,1.886644,1.9055160840946581,1.9055160840946614,poly4,poly4,matrix_only_same_strain,,complete_peak_found,/data/home/luozhiheng/CUDA_STO_PF/Results/workflows/T400_xB0p050/raw/chel_T400_cuda_400x400x400_dt0.03_steps30000_r1.887nm_xB0.050/cntcon_T400_xB0p050_strictref_exx_eyy_s0p0025_r1p886644/summary.txt,/data/home/luozhiheng/CUDA_STO_PF/Results/workflows/T400_xB0p050/raw/chel_T400_cuda_400x400x400_dt0.03_steps30000_r1.887nm_xB0.050/cntcon_T400_xB0p050_strictref_exx_eyy_s0p0025_r1p886644/phi_final_cntcon_T400_xB0p050_strictref_exx_eyy_s0p0025_r1p886644.vtk,400,400,400,0.1,0.1,0.1,0.5,1,1,27789,3566,20.0,20.0,20.0,3.613349,3.802186,3.844551,0.056287,-0.018364,0.998246,0.004125,0.999827,0.01816,0.998406,-0.003095,-0.056353,3.884758,3.792609,3.602527,1.078342,1.052763,1.024297,86.773,88.948,3.394,89.764,1.067,88.959,3.235,89.823,86.77,0.998428,-0.003124,-0.055955,3.213,89.821,86.792,89.977,89.999,0.023,20.084196,19.973569,21.713624,0.048977,-0.015028,0.998687,20.000937,21.704063,19.996875,0.000252,1.0,-0.000727,21.60585,19.994986,19.911978
T400_xB0p050,/data/home/luozhiheng/CUDA_STO_PF/Results/workflows/T400_xB0p050/input/guide_cnt_scan.csv,cntcon_T400_xB0p050_strictref_exx_eyy_s0p005,minimize,0.005,400.0,0.05,2.0747358943179077,0.5,0.1,11,11,1,1.874736,-0.19999989431790777,1.1200957000000026e-05,1.8739936019575816,-0.20074229236032615,1.1200962327859726e-05,poly4,3,0.000562535722,/data/home/luozhiheng/CUDA_STO_PF/Results/workflows/T400_xB0p050/raw/chel_T400_cuda_400x400x400_dt0.03_steps1_r0.000nm_xB0.050/cntcon_T400_xB0p050_strictref_exx_eyy_s0p005_ref_matrix_only/reference_energy.csv,,0.000573736679,1.1200957000000026e-05,1.1200957000000026e-05,0.0005737366843278597,1.1200962327859726e-05,1.1200962327859726e-05,1.874736,1.874736,1.8739936019576562,1.8739936019575816,poly4,poly4,matrix_only_same_strain,,complete_peak_found,/data/home/luozhiheng/CUDA_STO_PF/Results/workflows/T400_xB0p050/raw/chel_T400_cuda_400x400x400_dt0.03_steps30000_r1.875nm_xB0.050/cntcon_T400_xB0p050_strictref_exx_eyy_s0p005_r1p874736/summary.txt,/data/home/luozhiheng/CUDA_STO_PF/Results/workflows/T400_xB0p050/raw/chel_T400_cuda_400x400x400_dt0.03_steps30000_r1.875nm_xB0.050/cntcon_T400_xB0p050_strictref_exx_eyy_s0p005_r1p874736/phi_final_cntcon_T400_xB0p050_strictref_exx_eyy_s0p005_r1p874736.vtk,400,400,400,0.1,0.1,0.1,0.5,1,1,27227,3504,20.0,20.0,20.0,3.500721,3.693876,3.836381,0.041639,-0.04458,0.998138,0.008752,0.998982,0.044253,0.999094,-0.006893,-0.041987,3.871554,3.763939,3.568473,1.084933,1.054776,1.028591,87.614,87.445,3.497,89.499,2.585,87.464,2.439,89.605,87.594,0.999275,-0.006469,-0.037523,2.182,89.629,87.85,89.745,89.964,0.257,20.057025,19.944077,21.707989,0.030646,-0.032057,0.999016,20.006634,21.644472,20.036855,0.003915,0.999715,0.023562,21.567726,19.989976,19.945477
T400_xB0p050,/data/home/luozhiheng/CUDA_STO_PF/Results/workflows/T400_xB0p050/input/guide_cnt_scan.csv,cntcon_T400_xB0p050_strictref_exx_eyy_s0p0075,minimize,0.0075,400.0,0.05,2.0716233172852685,0.5,0.1,11,11,1,1.871623,-0.20000031728526846,1.0823430000000099e-05,1.8444082445269532,-0.22721507275831532,1.0830648768178707e-05,poly4,3,0.00129115441,/data/home/luozhiheng/CUDA_STO_PF/Results/workflows/T400_xB0p050/raw/chel_T400_cuda_400x400x400_dt0.03_steps1_r0.000nm_xB0.050/cntcon_T400_xB0p050_strictref_exx_eyy_s0p0075_ref_matrix_only/reference_energy.csv,,0.00130197784,1.0823430000000099e-05,1.0823430000000099e-05,0.0013019850587681788,1.0830648768178707e-05,1.0830648768178707e-05,1.871623,1.871623,1.8444082445267715,1.8444082445269532,poly4,poly4,matrix_only_same_strain,,complete_peak_found,/data/home/luozhiheng/CUDA_STO_PF/Results/workflows/T400_xB0p050/raw/chel_T400_cuda_400x400x400_dt0.03_steps30000_r1.872nm_xB0.050/cntcon_T400_xB0p050_strictref_exx_eyy_s0p0075_r1p871623/summary.txt,/data/home/luozhiheng/CUDA_STO_PF/Results/workflows/T400_xB0p050/raw/chel_T400_cuda_400x400x400_dt0.03_steps30000_r1.872nm_xB0.050/cntcon_T400_xB0p050_strictref_exx_eyy_s0p0075_r1p871623/phi_final_cntcon_T400_xB0p050_strictref_exx_eyy_s0p0075_r1p871623.vtk,400,400,400,0.1,0.1,0.1,0.5,1,1,27127,3492,20.0,20.0,20.0,3.494731,3.68396,3.838225,0.048177,-0.066396,0.99663,0.016112,0.99771,0.065689,0.998709,-0.012893,-0.049136,3.875026,3.756928,3.558829,1.088849,1.055664,1.031435,87.239,86.193,4.705,89.077,3.878,86.234,2.912,89.261,87.184,0.998995,-0.011785,-0.043245,2.569,89.325,87.521,89.667,89.914,0.344,20.083721,19.879651,21.714535,0.04928,-0.070178,0.996316,20.029659,21.650131,20.123097,0.018834,0.997079,0.074016,21.56775,19.981,19.9355
T400_xB0p050,/data/home/luozhiheng/CUDA_STO_PF/Results/workflows/T400_xB0p050/input/guide_cnt_scan.csv,cntcon_T400_xB0p050_strictref_exx_eyy_s0p01,minimize,0.01,400.0,0.05,2.0772271571074143,0.5,0.1,11,11,1,1.777227,-0.30000015710741446,1.0474290000000042e-05,1.816630689627574,-0.26059646747984044,1.0489041092490082e-05,poly4,2,0.00231821062,/data/home/luozhiheng/CUDA_STO_PF/Results/workflows/T400_xB0p050/raw/chel_T400_cuda_400x400x400_dt0.03_steps1_r0.000nm_xB0.050/cntcon_T400_xB0p050_strictref_exx_eyy_s0p01_ref_matrix_only/reference_energy.csv,,0.00232868491,1.0474290000000042e-05,1.0474290000000042e-05,0.002328699661092491,1.0489041092490082e-05,1.0489041092490082e-05,1.777227,1.777227,1.8166306896276907,1.816630689627574,poly4,poly4,matrix_only_same_strain,,complete_peak_found,/data/home/luozhiheng/CUDA_STO_PF/Results/workflows/T400_xB0p050/raw/chel_T400_cuda_400x400x400_dt0.03_steps30000_r1.777nm_xB0.050/cntcon_T400_xB0p050_strictref_exx_eyy_s0p01_r1p777227/summary.txt,/data/home/luozhiheng/CUDA_STO_PF/Results/workflows/T400_xB0p050/raw/chel_T400_cuda_400x400x400_dt0.03_steps30000_r1.777nm_xB0.050/cntcon_T400_xB0p050_strictref_exx_eyy_s0p01_r1p777227/phi_final_cntcon_T400_xB0p050_strictref_exx_eyy_s0p01_r1p777227.vtk,400,400,400,0.1,0.1,0.1,0.5,1,1,23189,3138,20.0,20.0,20.0,3.404759,3.485604,3.641313,0.041868,-0.083164,0.995656,0.004617,0.996535,0.083044,0.999112,-0.00112,-0.042107,3.681892,3.560697,3.378179,1.089904,1.054029,1.034037,87.6,85.23,5.342,89.735,4.771,85.236,2.414,89.936,87.587,0.999505,-0.001927,-0.031386,1.802,89.89,88.201,89.384,89.995,0.616,20.070588,19.856863,21.626797,0.042684,-0.087818,0.995222,20.008547,21.554986,20.122792,0.00457,0.996877,0.078834,21.512871,19.99769,19.957426
T400_xB0p050,/data/home/luozhiheng/CUDA_STO_PF/Results/workflows/T400_xB0p050/input/guide_cnt_scan.csv,cntcon_T400_xB0p050_strictref_eyy_sm0p01,minimize,-0.01,400.0,0.05,1.7625529758866822,0.5,0.1,11,11,1,1.862553,0.10000002411331765,1.0598728000000028e-05,1.8245556046158986,0.06200262872921636,1.061288014558619e-05,poly4,6,0.0009230607,/data/home/luozhiheng/CUDA_STO_PF/Results/workflows/T400_xB0p050/raw/chel_T400_cuda_400x400x400_dt0.03_steps1_r0.000nm_xB0.050/cntcon_T400_xB0p050_strictref_eyy_sm0p01_ref_matrix_only/reference_energy.csv,,0.000933659428,1.0598728000000028e-05,1.0598728000000028e-05,0.0009336735801455861,1.061288014558619e-05,1.061288014558619e-05,1.862553,1.862553,1.824555604615911,1.8245556046158986,poly4,poly4,matrix_only_same_strain,,complete_peak_found,/data/home/luozhiheng/CUDA_STO_PF/Results/workflows/T400_xB0p050/raw/chel_T400_cuda_400x400x400_dt0.03_steps30000_r1.863nm_xB0.050/cntcon_T400_xB0p050_strictref_eyy_sm0p01_r1p862553/summary.txt,/data/home/luozhiheng/CUDA_STO_PF/Results/workflows/T400_xB0p050/raw/chel_T400_cuda_400x400x400_dt0.03_steps30000_r1.863nm_xB0.050/cntcon_T400_xB0p050_strictref_eyy_sm0p01_r1p862553/phi_final_cntcon_T400_xB0p050_strictref_eyy_sm0p01_r1p862553.vtk,400,400,400,0.1,0.1,0.1,0.5,1,1,26631,3448,20.0,20.0,20.0,3.467488,3.80399,3.826516,0.034861,0.095919,0.994778,-0.009677,0.995369,-0.095637,0.999345,0.006293,-0.035628,3.832401,3.792681,3.499392,1.095162,1.083811,1.010473,88.002,84.496,5.858,89.446,5.516,84.512,2.073,89.639,87.958,0.999698,0.004067,-0.024235,1.408,89.767,88.611,89.362,89.81,0.665,20.05,20.155,21.705313,0.030148,0.0906,0.995431,19.984375,21.690313,19.855,-0.009411,0.996239,-0.086141,21.541919,20.005556,19.964646
T400_xB0p050,/data/home/luozhiheng/CUDA_STO_PF/Results/workflows/T400_xB0p050/input/guide_cnt_scan.csv,cntcon_T400_xB0p050_strictref_eyy_sm0p0075,minimize,-0.0075,400.0,0.05,1.7762032821373779,0.5,0.1,11,11,1,1.876203,0.09999971786262218,1.0933833000000004e-05,1.8515150557586375,0.07531177362125963,1.0939781092734747e-05,poly4,6,0.000526041968,/data/home/luozhiheng/CUDA_STO_PF/Results/workflows/T400_xB0p050/raw/chel_T400_cuda_400x400x400_dt0.03_steps1_r0.000nm_xB0.050/cntcon_T400_xB0p050_strictref_eyy_sm0p0075_ref_matrix_only/reference_energy.csv,,0.000536975801,1.0933833000000004e-05,1.0933833000000004e-05,0.000536981749092735,1.0939781092734747e-05,1.0939781092734747e-05,1.876203,1.876203,1.8515150557586186,1.8515150557586375,poly4,poly4,matrix_only_same_strain,,complete_peak_found,/data/home/luozhiheng/CUDA_STO_PF/Results/workflows/T400_xB0p050/raw/chel_T400_cuda_400x400x400_dt0.03_steps30000_r1.876nm_xB0.050/cntcon_T400_xB0p050_strictref_eyy_sm0p0075_r1p876203/summary.txt,/data/home/luozhiheng/CUDA_STO_PF/Results/workflows/T400_xB0p050/raw/chel_T400_cuda_400x400x400_dt0.03_steps30000_r1.876nm_xB0.050/cntcon_T400_xB0p050_strictref_eyy_sm0p0075_r1p876203/phi_final_cntcon_T400_xB0p050_strictref_eyy_sm0p0075_r1p876203.vtk,400,400,400,0.1,0.1,0.1,0.5,1,1,27319,3520,20.0,20.0,20.0,3.487013,3.815209,3.836702,0.034913,0.057566,0.997731,-0.009312,0.998315,-0.057274,0.999347,0.007291,-0.03539,3.868808,3.809911,3.540049,1.092869,1.076231,1.015459,87.999,86.7,3.86,89.466,3.326,86.717,2.071,89.582,87.972,0.999758,0.00492,-0.021419,1.259,89.718,88.773,89.208,89.818,0.812,20.046537,20.08338,21.706925,0.026554,0.048497,0.99847,19.983239,21.689489,19.926136,-0.010608,0.998978,-0.043933,21.556522,20.007488,19.97029
T400_xB0p050,/data/home/luozhiheng/CUDA_STO_PF/Results/workflows/T400_xB0p050/input/guide_cnt_scan.csv,cntcon_T400_xB0p050_strictref_eyy_sm0p005,minimize,-0.005,400.0,0.05,1.792706709255835,0.5,0.1,11,11,1,1.892707,0.10000029074416483,1.1283802e-05,1.8795524229554987,0.08684571369966365,1.1285484750188249e-05,poly4,6,0.000239960758,/data/home/luozhiheng/CUDA_STO_PF/Results/workflows/T400_xB0p050/raw/chel_T400_cuda_400x400x400_dt0.03_steps1_r0.000nm_xB0.050/cntcon_T400_xB0p050_strictref_eyy_sm0p005_ref_matrix_only/reference_energy.csv,,0.00025124456,1.1283802e-05,1.1283802e-05,0.0002512462427501881,1.1285484750188249e-05,1.1285484750188249e-05,1.892707,1.892707,1.879552422955524,1.8795524229554987,poly4,poly4,matrix_only_same_strain,,complete_peak_found,/data/home/luozhiheng/CUDA_STO_PF/Results/workflows/T400_xB0p050/raw/chel_T400_cuda_400x400x400_dt0.03_steps30000_r1.893nm_xB0.050/cntcon_T400_xB0p050_strictref_eyy_sm0p005_r1p892707/summary.txt,/data/home/luozhiheng/CUDA_STO_PF/Results/workflows/T400_xB0p050/raw/chel_T400_cuda_400x400x400_dt0.03_steps30000_r1.893nm_xB0.050/cntcon_T400_xB0p050_strictref_eyy_sm0p005_r1p892707/phi_final_cntcon_T400_xB0p050_strictref_eyy_sm0p005_r1p892707.vtk,400,400,400,0.1,0.1,0.1,0.5,1,1,28085,3582,20.0,20.0,20.0,3.6078,3.823658,3.851396,0.042036,0.02473,0.99881,-0.00458,0.999688,-0.024559,0.999106,0.003543,-0.042136,3.89506,3.841241,3.585286,1.086402,1.071391,1.014011,87.591,88.583,2.795,89.738,1.432,88.593,2.423,89.797,87.585,0.999921,0.001725,-0.012443,0.72,89.901,89.287,88.301,89.854,1.705,20.075798,20.041755,21.716489,0.045481,0.024091,0.998675,19.989744,21.708262,19.938746,-0.006327,0.999331,-0.036013,21.604444,20.0025,19.986667
T400_xB0p050,/data/home/luozhiheng/CUDA_STO_PF/Results/workflows/T400_xB0p050/input/guide_cnt_scan.csv,cntcon_T400_xB0p050_strictref_eyy_sm0p0025,minimize,-0.0025,400.0,0.05,1.8122174650719411,0.5,0.1,11,11,1,1.912217,0.09999953492805891,1.1651388400000002e-05,1.9087290615248709,0.09651159645292973,1.1651506381824484e-05,poly4,6,6.48169988e-05,/data/home/luozhiheng/CUDA_STO_PF/Results/workflows/T400_xB0p050/raw/chel_T400_cuda_400x400x400_dt0.03_steps1_r0.000nm_xB0.050/cntcon_T400_xB0p050_strictref_eyy_sm0p0025_ref_matrix_only/reference_energy.csv,,7.64683872e-05,1.1651388400000002e-05,1.1651388400000002e-05,7.646850518182443e-05,1.1651506381824484e-05,1.1651506381824484e-05,1.912217,1.912217,1.9087290615248735,1.9087290615248709,poly4,poly4,matrix_only_same_strain,,complete_peak_found,/data/home/luozhiheng/CUDA_STO_PF/Results/workflows/T400_xB0p050/raw/chel_T400_cuda_400x400x400_dt0.03_steps30000_r1.912nm_xB0.050/cntcon_T400_xB0p050_strictref_eyy_sm0p0025_r1p912217/summary.txt,/data/home/luozhiheng/CUDA_STO_PF/Results/workflows/T400_xB0p050/raw/chel_T400_cuda_400x400x400_dt0.03_steps30000_r1.912nm_xB0.050/cntcon_T400_xB0p050_strictref_eyy_sm0p0025_r1p912217/phi_final_cntcon_T400_xB0p050_strictref_eyy_sm0p0025_r1p912217.vtk,400,400,400,0.1,0.1,0.1,0.5,1,1,28969,3638,20.0,20.0,20.0,3.633549,3.83914,3.86987,0.041073,0.005099,0.999143,-0.000652,0.999987,-0.005076,0.999156,0.000443,-0.041075,3.926038,3.864158,3.647082,1.076487,1.05952,1.016014,87.646,89.708,2.372,89.963,0.293,89.709,2.354,89.975,87.646,0.999934,0.000137,-0.01147,0.657,89.992,89.343,88.303,89.974,1.697,20.073201,20.012407,21.723077,0.04232,0.006985,0.99908,20.0,21.726781,20.0,0.00021,1.0,-0.000408,21.623316,20.0,19.989637
T400_xB0p050,/data/home/luozhiheng/CUDA_STO_PF/Results/workflows/T400_xB0p050/input/guide_cnt_scan.csv,cntcon_T400_xB0p050_strictref_eyy_s0p0025,minimize,0.0025,400.0,0.05,1.8610503959938776,0.5,0.1,11,11,1,1.96105,0.0999996040061224,1.2449943199999998e-05,1.9707792518340201,0.10972885584014258,1.2450858526188827e-05,poly4,6,4.73419985e-05,/data/home/luozhiheng/CUDA_STO_PF/Results/workflows/T400_xB0p050/raw/chel_T400_cuda_400x400x400_dt0.03_steps1_r0.000nm_xB0.050/cntcon_T400_xB0p050_strictref_eyy_s0p0025_ref_matrix_only/reference_energy.csv,,5.97919417e-05,1.2449943199999998e-05,1.2449943199999998e-05,5.979285702618883e-05,1.2450858526188827e-05,1.2450858526188827e-05,1.96105,1.96105,1.970779251834024,1.9707792518340201,poly4,poly4,matrix_only_same_strain,,complete_peak_found,/data/home/luozhiheng/CUDA_STO_PF/Results/workflows/T400_xB0p050/raw/chel_T400_cuda_400x400x400_dt0.03_steps30000_r1.961nm_xB0.050/cntcon_T400_xB0p050_strictref_eyy_s0p0025_r1p961050/summary.txt,/data/home/luozhiheng/CUDA_STO_PF/Results/workflows/T400_xB0p050/raw/chel_T400_cuda_400x400x400_dt0.03_steps30000_r1.961nm_xB0.050/cntcon_T400_xB0p050_strictref_eyy_s0p0025_r1p961050/phi_final_cntcon_T400_xB0p050_strictref_eyy_s0p0025_r1p961050.vtk,400,400,400,0.1,0.1,0.1,0.5,1,1,31229,3846,20.0,20.0,20.0,3.696019,3.874244,4.014235,0.054225,-0.020488,0.998319,0.003342,0.999788,0.020336,0.998523,-0.002234,-0.054282,4.022342,3.944885,3.758875,1.070092,1.049486,1.019635,86.892,88.826,3.323,89.809,1.181,88.835,3.114,89.872,86.888,0.998027,-0.002769,-0.062722,3.6,89.841,86.404,89.516,89.959,0.485,20.090476,19.967989,21.786243,0.049346,-0.018175,0.998616,20.007583,21.736019,20.064692,0.004309,0.999319,0.03666,21.64833,19.995323,19.898664
