step,elapsed_physical_time_s,experimental_age_h,particle_count,beta_volume_fraction,mean_radius_nm,Sv_nm_inv,M6_nm3,far_field_matrix_xB,far_field_matrix_xAg,far4_matrix_xB,far4_matrix_xAg,far3_fraction,far4_fraction,far3_far4_xAg_delta,broad_matrix_xB,broad_matrix_xAg,canonical_inventory_code,mass_relative_error,phi_normalized_l1_from_initial,xB_mean_absolute_from_initial,phi_min,phi_max,xB_min,xB_max,finite,bounds
36330,36000.345043817877,16.000095845504966,16,0.023437529312219416,16.381544648883995,0.0038724219733598576,38.492257475626758,0.0067223896800947449,0.0066998670904765325,0.0067227252524256643,0.0067002008771643081,0.8884426587176838,0.8362241229491415,3.3378668777561682e-07,0.0067204963103435593,0.0066979848964232921,446608.0800000162,3.6884169311292544e-14,1.6030285446674508,0.00049974532613878114,-9.9999999999999995e-07,1.0000009999999999,0.0062509062888991742,0.012871223178735753,1,1
39963,39600.379548199664,17.000105430055463,15,0.023482390517127978,17.014806331352226,0.0038254384976029979,40.954737466020035,0.0066754132685215208,0.0066532051736125546,0.0066752737081427508,0.0066530667537250954,0.8902502167000651,0.8395301759878594,1.384198874592249e-07,0.0066745791385544526,0.0066523758381048731,446608.08000001247,2.8542873071282927e-14,1.6123153836311088,0.00045485067154667138,-9.9999999999999995e-07,1.0000009999999999,0.0062290184961412646,0.0075305803373706568,1,1
43596,43200.414052581451,18.00011501460596,15,0.023468810628888327,16.638848694222116,0.0037562358139695334,44.08821298185542,0.006689808712860088,0.0066675039481570433,0.006689706899780966,0.0066674031551552052,0.89175683968816688,0.84191065240019836,1.007930018380801e-07,0.0066885655850791072,0.0066662679449256699,446608.07999998762,2.7109212780031271e-14,1.6340059773968838,0.00046789450837728374,-9.9999999999999995e-07,1.0000009999999999,0.0062040117028972939,0.0085164451671686618,1,1
47229,46800.448556963245,19.000124599156457,13,0.023494403991974382,17.674827528563814,0.003621948531126662,48.231955392537024,0.0066645985516493025,0.0066424609369539226,0.0066648324697910341,0.0066426935744149287,0.89649670019404937,0.8503313912278524,2.3263746100603971e-07,0.0066626873183056271,0.006640561504963228,446608.0800000942,2.1153005933649401e-13,1.6780179053238296,0.00044146634175337674,-9.9999999999999995e-07,1.0000009999999999,0.006182805776754275,0.0079887383370213921,1,1
50862,50400.483061345032,20.000134183706955,12,0.02354248533121877,18.238383780781994,0.0035427673504422035,51.656761946128938,0.0066150118366036766,0.0065932029847887283,0.0066153277319835274,0.0065935170207007746,0.89910146721931228,0.85500327266806275,3.1403591204629683e-07,0.0066135536357126139,0.0065917536240246016,446608.08000001503,3.4277514236289539e-14,1.7001761138044986,0.00039352130194365582,-9.9999999999999995e-07,1.0000009999999999,0.0061704582236698615,0.0076798836405976793,1,1
54495,54000.517565726819,21.000143768257452,11,0.023530231617186446,18.862931758256103,0.0034539369241743693,55.180912164331723,0.0066295860363913429,0.0066076795368715481,0.006630880791494459,0.0066089658996617518,0.90196115574084557,0.85999261365804214,1.2863627902037766e-06,0.0066263830194644331,0.0066044970072921842,446608.08000004676,1.0530886503012148e-13,1.7224531431228556,0.00040484010088706395,-9.9999999999999995e-07,1.0000009999999999,0.0061532054695180661,0.0074229480298937667,1,1
58128,57600.552070108606,22.000153352807946,11,0.023567395292606524,18.56034301944236,0.0034118069063058367,58.432208446311861,0.0065896804074456533,0.0065680375946212417,0.0065899809485026476,0.006568336446317896,0.90292757354501962,0.86149728862943997,2.9885169665431338e-07,0.0065882341870035065,0.0065665999372955799,446608.0799999591,9.0972262117604936e-14,1.7316144994693168,0.00036777795376675103,-9.9999999999999995e-07,1.0000009999999999,0.0061336440371176863,0.008017118395508482,1,1
61761,61200.586574490393,23.000162937358443,10,0.023603062493800644,19.310522866376051,0.0033290395624603897,62.394724771539721,0.0065529137261388275,0.0065315122196698784,0.0065530376752417794,0.0065316355739553833,0.90564687051788229,0.8662407093037815,1.2335428550488969e-07,0.0065518609371169826,0.006530465569038431,446608.08000002214,5.0178110193807884e-14,1.7545720939333289,0.0003319622771355241,-9.9999999999999995e-07,1.0000009999999999,0.0061225445601860084,0.0075358336725695751,1,1
65393,64799.630152776837,23.999897264660234,10,0.02359280073378868,18.723579109887247,0.0032619137427315177,66.097472585587028,0.0065634624731142352,0.0065419911906859753,0.0065634756994571806,0.0065420047044503554,0.90724310227436999,0.86853957053352016,1.3513764380093662e-08,0.0065624119014230141,0.0065409462232216727,446608.0800000921,2.0683808020148858e-13,1.7775178702568173,0.00034157073866080952,-9.9999999999999995e-07,1.0000009999999999,0.0061076943664443804,0.0099756369379356696,1,1
65394,64800.62107887218,24.00017252190894,10,0.023592788797665451,18.723153862435346,0.0032618768238878468,66.098705221906968,0.006563474691634201,0.0065420033285479434,0.0065634878486648751,0.00654201677361556,0.90724397552323732,0.86854084682032617,1.3445067616538187e-08,0.0065624240201643865,0.0065409582614335817,446608.08000008244,1.8520284307896362e-13,1.7775285593092729,0.00034158235241431767,-9.9999999999999995e-07,1.0000009999999999,0.0061076913503209885,0.0099796712678575233,1,1
69027,68400.655583253974,25.000182106459437,9,0.023625880481348276,19.921300895120872,0.0032068695839837687,69.538540058637608,0.0065295520380331982,0.0065083019202310452,0.0065294741540827114,0.0065082248683427865,0.90943072503300881,0.87208569983776385,7.7051888258683476e-08,0.0065286622447367666,0.006507416899288943,446608.0800000797,1.7907720365270658e-13,1.7986353583500161,0.00030829375659187792,-9.9999999999999995e-07,1.0000009999999999,0.0060976714583134252,0.0078832513793418348,1,1
72660,72000.690087635754,26.000191691009931,9,0.023631260237465833,19.269077348659899,0.0031387960001166395,73.681345384170513,0.0065251915110441623,0.0065039692321014284,0.0065254860500455585,0.0065042622631651444,0.91235731785237739,0.87655733859539664,2.9303106371600385e-07,0.0065234132865239804,0.006502201258682957,446608.08000005968,1.3424273636265486e-13,1.8289389178005084,0.00030230830128731817,-9.9999999999999995e-07,1.0000009999999999,0.0060917156685577874,0.009714231616542222,1,1
76293,75600.724592017548,27.000201275560428,8,0.023674625434794788,20.282253363425252,0.0030578390200927119,77.833325761327728,0.006480887386881992,0.0064599518506295601,0.0064812545972822884,0.0064603170607451495,0.91497652707044619,0.88122075623889295,3.6521011558942468e-07,0.006479211602759871,0.0064582857385858845,446608.08000009705,2.1791636427025137e-13,1.8579050937405956,0.00025871921529225779,-9.9999999999999995e-07,1.0000009999999999,0.0060787251824207357,0.010178293751103507,1,1
79926,79200.759096399328,28.000210860110926,7,0.023737943437968971,22.259579100838803,0.0030246696437959417,80.415078624648757,0.0064153988483531153,0.0063948851556156171,0.0064156395894896506,0.0063951244791225145,0.91646541638924217,0.88409132678477287,2.3932350689745419e-07,0.0064144811563025756,0.0063939729089745869,446608.08000007912,1.7777387611520506e-13,1.8651587312784601,0.00019566030531031474,-9.9999999999999995e-07,1.0000009999999999,0.0060731779437410462,0.0072651362319210112,1,1
83559,82800.793600781122,29.000220444661423,7,0.023735122702079076,22.049104712568568,0.0030026061801813123,82.607040739944637,0.0064184863263235361,0.0063979526577958292,0.0064187917350716599,0.0063982562662987207,0.91690835508394741,0.88476883355984071,3.0360850289141289e-07,0.0064174029435587364,0.0063968756921600816,446608.08000005619,1.2642277113764582e-13,1.8687093656249478,0.00019825049162333373,-9.9999999999999995e-07,1.0000009999999999,0.0060738704108190805,0.0075257980265720208,1,1
87192,86400.828105162902,30.000230029211917,7,0.023726947467444612,21.635827892149887,0.0029651420378412597,85.323078896894927,0.0064273259006754017,0.0064067350863117652,0.0064277854410725822,0.0064071919131483534,0.91772014066561447,0.88602288610631497,4.5682683658815337e-07,0.0064258437485309686,0.0064052616988968135,446608.0800000825,1.8533317583271379e-13,1.8789532783566061,0.00020610675140164613,-9.9999999999999995e-07,1.0000009999999999,0.0060649085190976693,0.0083444249703428421,1,1
90825,90000.862609544696,31.000239613762414,6,0.023795887690152933,23.819266875251277,0.0029163450615026991,88.091151359914093,0.0063559151017786777,0.0063357800587641715,0.0063560159213169511,0.0063358802823467583,0.91959809594130049,0.88953966081401836,1.0022358258674618e-07,0.0063553920726704361,0.0063352601545078741,446608.07999993989,1.3398207085515455e-13,1.8954028462089749,0.00013740485200965493,-9.9999999999999995e-07,1.0000009999999999,0.0060572984256625712,0.0067685257577935233,1,1
94458,93600.89711392649,32.000249198312915,6,0.023801080158312286,23.768529749760535,0.0029109707873221061,89.194533967852905,0.0063504160054930325,0.0063303157183719613,0.0063504333093449142,0.0063303329570327535,0.91965002066241164,0.88962483616507793,1.7238660792243121e-08,0.0063500695326594286,0.0063299712454587811,446608.08000008034,1.8051086394395821e-13,1.8951142051261731,0.00013227622759942254,-9.9999999999999995e-07,1.0000009999999999,0.0060565017817965847,0.0067801494407072997,1,1
98091,97200.93161830827,33.000258782863412,6,0.023801050827947607,23.70536219336697,0.0029040901542359914,90.415435504425218,0.0063504449211622908,0.006330344433684929,0.0063504597682417204,0.0063303592341726759,0.9197784554188988,0.88979646315400296,1.4800487746838287e-08,0.0063501021351818378,0.0063300036142197261,446608.08000010619,2.3837860660902495e-13,1.8945576788819576,0.00013228065701004603,-9.9999999999999995e-07,1.0000009999999999,0.0060540335528083194,0.0068045499207105425,1,1
101724,100800.96612269006,34.000268367413909,6,0.023800804798489193,23.628107931443648,0.0028958200277095425,91.81771347894697,0.006350698552303336,0.0063305964396184935,0.006350710853873516,0.0063306087146091745,0.91992193692509994,0.88999851950730491,1.2274990681022946e-08,0.0063503554320194578,0.0063302552754947042,446608.08000004373,9.8531561835113651e-14,1.8939289649851661,0.0001325091317753894,-9.9999999999999995e-07,1.0000009999999999,0.0060499268894068153,0.0068314186676411209,1,1
105357,104401.00062707184,35.000277951964399,6,0.023800317360684935,23.531443806313785,0.0028857099704630205,93.437898306666227,0.0063511957012662946,0.0063310904183200619,0.0063512069251162994,0.0063311016273085892,0.92009618366062695,0.89024645501263655,1.1208988527286468e-08,0.0063508577693902179,0.0063307543933466626,446608.08000004292,9.6706903282611547e-14,1.8932292988840922,0.00013297720480310923,-9.9999999999999995e-07,1.0000009999999999,0.0060487175191847858,0.0068687416928180835,1,1
108989,108000.0442053583,36.000012279266194,6,0.023799474825655496,23.406473483058875,0.0028730488502025264,95.32215508057773,0.0063520598691038264,0.0063319490859755842,0.0063520694772726547,0.0063319586961356235,0.92028104372854158,0.89050903422974348,9.610160039280613e-09,0.0063517225742603378,0.006331613671355576,446608.08000003599,8.1197305586343659e-14,1.8924359050897974,0.00013379245189126514,-9.9999999999999995e-07,1.0000009999999999,0.0060481100736845999,0.0069306933268483062,1,1
108990,108001.03513145364,36.000287536514904,6,0.023799474533383817,23.406433896635022,0.0028730449152363029,95.322715878070426,0.0063520601348645333,0.0063319493500489064,0.0063520697472390667,0.0063319589643890221,0.92028084220957218,0.89050883271077408,9.6143401157045005e-09,0.0063517228463670413,0.0063316139417274528,446608.08000011445,2.568858576415463e-13,1.8924356736133991,0.00013379273500770309,-9.9999999999999995e-07,1.0000009999999999,0.0060481101726122906,0.0069307197542592168,1,1
112623,111601.06963583542,37.000297121065394,6,0.02379807683950684,23.235694273400128,0.0028565323445667134,97.539734167747611,0.0063534995400124673,0.0063333795996426637,0.0063535081192424049,0.0063333881972119531,0.92059695829954535,0.89094606170134671,8.5975692893161537e-09,0.0063531561120885021,0.006333038056813815,446608.08000014588,3.2726554466662752e-13,1.8915314769608111,0.00013514783503673842,-9.9999999999999995e-07,1.0000009999999999,0.0060440664416638598,0.0070724173714411106,1,1
116256,115201.10414021721,38.000306705615891,6,0.023795583410664248,22.976525032531125,0.0028333058791240127,100.19726984670298,0.0063560640696410714,0.0063359278175798093,0.0063560726787222311,0.0063359364615648596,0.92093967489347706,0.89143138655261234,8.6439850503078342e-09,0.0063557165236001701,0.0063355821212841106,446608.08000002441,5.5261087590063744e-14,1.8911278223732557,0.00013756393123446026,-9.9999999999999995e-07,1.0000009999999999,0.0060408123120403593,0.0073426172750014956,1,1
119889,118801.13864459899,39.000316290166388,6,0.023789427551640291,22.437836432027712,0.0027927741014644263,103.52931979505057,0.0063624283799383749,0.0063422515894456643,0.0063624282590508899,0.0063422516081260358,0.92165735111644198,0.89240808182422493,1.8680371485779723e-11,0.0063620437318900047,0.0063418688427517318,446608.0800000715,1.6070028537393537e-13,1.904533889882511,0.00014352380897137166,-9.9999999999999995e-07,1.0000009999999999,0.0060364744542578978,0.0083190800796064095,1,1
123522,122401.17314898079,40.000325874716886,5,0.02383366964086445,25.352954771070749,0.0027494419471788185,106.14732605494477,0.006317233633015948,0.0062973424195578599,0.0063172337551414904,0.0062973425935790028,0.92324310388652175,0.89491712733903073,1.7402114298181726e-10,0.0063168970506100545,0.0062970077570496958,446608.08000014222,3.1905458118036805e-13,1.9185100368340837,9.9873139601820945e-05,-9.9999999999999995e-07,1.0000009999999999,0.0060215707632255734,0.0067054387760833584,1,1
127155,126001.20765336258,41.000335459267383,5,0.023835404110916534,25.317734159389378,0.0027459699037803392,107.07502635967404,0.0063154060412766314,0.0062955262971496669,0.0063153783980252984,0.0062954988827918562,0.92332102455468335,0.89503058251879364,2.741435781074969e-08,0.0063151203637669536,0.0062952422126538905,446608.07999995095,1.0921884764262599e-13,1.9181592371583565,9.8292936576861367e-05,-9.9999999999999995e-07,1.0000009999999999,0.0060264874461461891,0.0067153095029445029,1,1
130788,129601.24215774436,42.00034504381788,5,0.023835156629384714,25.27716619230403,0.0027419123943917948,108.07193389285261,0.0063156711476587777,0.006295789715838232,0.0063156436204440834,0.0062957624196310754,0.92339847501191652,0.89513866385937313,2.7296207156558838e-08,0.0063153759794587674,0.0062954961929009897,446608.08000014193,3.1840291741161728e-13,1.91771694836391,9.8560134630975047e-05,-9.9999999999999995e-07,1.0000009999999999,0.0060272124521030214,0.006725773270351257,1,1
134421,133201.27666212615,43.000354628368378,5,0.023834793521179044,25.23107021582058,0.0027373430118327693,109.16374974768441,0.0063160537364663049,0.0062961698754515297,0.0063160273909450958,0.0062961437566898112,0.92346000547056828,0.89523975920901389,2.6118761718534056e-08,0.0063157512868248474,0.0062958691080520152,446608.08000006189,1.3919538100516056e-13,1.9172566179999868,9.8945764226224711e-05,-9.9999999999999995e-07,1.0000009999999999,0.0060262546298196851,0.0067411358080332832,1,1
138054,136801.31116650795,44.000364212918875,5,0.023834292330277732,25.178308780300419,0.0027321676932284388,110.36177026239433,0.0063165824769721279,0.0062966952639783112,0.0063165576479518792,0.0062966706559013574,0.92355498807813774,0.89538418113707208,2.4608076953751279e-08,0.0063162668674576795,0.0062963814091837999,446608.08000007697,1.7295156422644951e-13,1.9167750051167984,9.9469831875094491e-05,-9.9999999999999995e-07,1.0000009999999999,0.0060247737496235392,0.0067543715007975236,1,1
141687,140401.34567088971,45.000373797469365,5,0.023833640071608406,25.117381541053259,0.0027262664667389259,111.67944389509441,0.00631727131135967,0.0062973797343816255,0.0063172477905711188,0.0062973564307576948,0.92367569794079851,0.89555614399094619,2.3303623930721884e-08,0.0063169371937436929,0.006297047476321223,446608.08000011247,2.5245454401404121e-13,1.9162650305239068,0.00010014188995167342,-9.9999999999999995e-07,1.0000009999999999,0.0060233313355703985,0.0067755479890135402,1,1
145320,144001.38017527151,46.000383382019862,5,0.023832793445420358,25.046206443688003,0.0027194761822546473,113.1329852310142,0.0063181589139348791,0.0062982617162909019,0.0063181386823499821,0.0062982416863961495,0.92377303160301083,0.89571117925139199,2.0029894752353339e-08,0.0063178069565339489,0.0062979117164399523,446608.08000011713,2.6288116431405323e-13,1.9157187878169784,0.00010100434449791791,-9.9999999999999995e-07,1.0000009999999999,0.0060213024439228786,0.0067973344557243484,1,1
148953,147601.4146796533,47.000392966570359,5,0.023831715944742787,24.961834878384643,0.0027115749087282199,114.74232057520643,0.006319289753602045,0.0062993853958448172,0.006319273793585811,0.0062993696170528897,0.92389353994670231,0.89590148033147987,1.5778791927559266e-08,0.0063189146729443453,0.0062990124010732403,446608.08000006824,1.5340165116392696e-13,1.9151320951232373,0.00010209176564320286,-9.9999999999999995e-07,1.0000009999999999,0.00601962233975902,0.0068245739225778887,1,1
152585,151200.45825793975,48.000127293872154,5,0.023830338389357261,24.859869085436504,0.0027022440128109566,116.53186425143566,0.0063207350405438669,0.0063008215309075279,0.0063207247909065267,0.006300811434631258,0.92408041520431072,0.89618085279603543,1.0096276269883075e-08,0.0063203286858592193,0.0063004174377424517,446608.08000007435,1.6708659030769273e-13,1.9144967132447739,0.00010347041152271565,-9.9999999999999995e-07,1.0000009999999999,0.0060169630042590291,0.0068627495836654879,1,1
