dissolution_group_id,member_particle_ids,member_count,interval_start_step,interval_end_step,interval_start_age_h,interval_end_age_h,interval_width_s,strong_first_absent_step,medium_first_absent_step,low_first_absent_step,last_medium_h_volume_nm3,last_medium_equivalent_radius_nm,legacy_temporal_qualified,qualification_class,exact_event_time_claimed
DG_P049,P049,1,7266,10899,8.000019169100993,9.00002875365149,3600.034504381788,10899,10899,10899,1907.3677251500158,7.693346152807547,0,NESTED_SAME_INTERVAL_FULL_SUPPORT_EXTINCTION,0
DG_P055,P055,1,7266,10899,8.000019169100993,9.00002875365149,3600.034504381788,10899,10899,10899,2339.72105590127,8.235535141895843,0,NESTED_SAME_INTERVAL_FULL_SUPPORT_EXTINCTION,0
DG_P058,P058,1,7266,10899,8.000019169100993,9.00002875365149,3600.034504381788,10899,10899,10899,1864.3528293479085,7.635072505233717,1,TEMPORAL_DECAY_AND_FULL_SUPPORT_EXTINCTION,0
DG_P044,P044,1,10899,14532,9.00002875365149,10.000038338201986,3600.034504381788,14532,14532,14532,1455.2277920712243,7.029872640301116,1,TEMPORAL_DECAY_AND_FULL_SUPPORT_EXTINCTION,0
DG_P047,P047,1,10899,14532,9.00002875365149,10.000038338201986,3600.034504381788,14532,14532,14532,3255.291985377664,9.193914201426296,0,NESTED_SAME_INTERVAL_FULL_SUPPORT_EXTINCTION,0
DG_P048,P048,1,10899,14532,9.00002875365149,10.000038338201986,3600.034504381788,14532,14532,14532,930.605248049696,6.056554496824286,1,TEMPORAL_DECAY_AND_FULL_SUPPORT_EXTINCTION,0
DG_P050,P050,1,10899,14532,9.00002875365149,10.000038338201986,3600.034504381788,14532,14532,14532,2134.561448957444,7.987422992422072,0,NESTED_SAME_INTERVAL_FULL_SUPPORT_EXTINCTION,0
DG_P051,P051,1,10899,14532,9.00002875365149,10.000038338201986,3600.034504381788,14532,14532,14532,945.0936733112538,6.087823912826539,1,TEMPORAL_DECAY_AND_FULL_SUPPORT_EXTINCTION,0
DG_P052,P052,1,10899,14532,9.00002875365149,10.000038338201986,3600.034504381788,14532,14532,14532,3182.297411441805,9.124674592028205,0,NESTED_SAME_INTERVAL_FULL_SUPPORT_EXTINCTION,0
DG_P054,P054,1,10899,14532,9.00002875365149,10.000038338201986,3600.034504381788,14532,14532,14532,2252.4975387984096,8.13189767630878,0,NESTED_SAME_INTERVAL_FULL_SUPPORT_EXTINCTION,0
DG_P056,P056,1,10899,14532,9.00002875365149,10.000038338201986,3600.034504381788,14532,14532,14532,2923.0482531015004,8.869840122008181,0,NESTED_SAME_INTERVAL_FULL_SUPPORT_EXTINCTION,0
DG_P065,P065,1,10899,14532,9.00002875365149,10.000038338201986,3600.034504381788,14532,14532,14532,2562.3198313736416,8.48883794568311,0,NESTED_SAME_INTERVAL_FULL_SUPPORT_EXTINCTION,0
DG_P071,P071,1,10899,14532,9.00002875365149,10.000038338201986,3600.034504381788,14532,14532,14532,2313.7894147276743,8.20499662723623,0,NESTED_SAME_INTERVAL_FULL_SUPPORT_EXTINCTION,0
DG_P043,P043,1,14532,18165,10.000038338201986,11.000047922752483,3600.034504381788,18165,18165,18165,2450.0947565061774,8.363051230268294,0,NESTED_SAME_INTERVAL_FULL_SUPPORT_EXTINCTION,0
DG_P046,P046,1,14532,18165,10.000038338201986,11.000047922752483,3600.034504381788,18165,18165,18165,3340.181333783598,9.273147016214736,0,NESTED_SAME_INTERVAL_FULL_SUPPORT_EXTINCTION,0
DG_P059,P059,1,14532,18165,10.000038338201986,11.000047922752483,3600.034504381788,18165,18165,18165,232.2878847746341,3.8134025267739458,1,TEMPORAL_DECAY_AND_FULL_SUPPORT_EXTINCTION,0
DG_P062,P062,1,14532,18165,10.000038338201986,11.000047922752483,3600.034504381788,18165,18165,18165,3051.2027629023055,8.997616665774686,0,NESTED_SAME_INTERVAL_FULL_SUPPORT_EXTINCTION,0
DG_P063,P063,1,14532,18165,10.000038338201986,11.000047922752483,3600.034504381788,18165,18165,18165,3419.196993464964,9.34570004219939,0,NESTED_SAME_INTERVAL_FULL_SUPPORT_EXTINCTION,0
DG_P064,P064,1,14532,18165,10.000038338201986,11.000047922752483,3600.034504381788,18165,18165,18165,2749.127421450551,8.690313027797874,0,NESTED_SAME_INTERVAL_FULL_SUPPORT_EXTINCTION,0
DG_P067,P067,1,14532,18165,10.000038338201986,11.000047922752483,3600.034504381788,18165,18165,18165,1208.778876132413,6.608244211470185,1,TEMPORAL_DECAY_AND_FULL_SUPPORT_EXTINCTION,0
DG_P068,P068,1,14532,18165,10.000038338201986,11.000047922752483,3600.034504381788,18165,18165,18165,2653.801036614936,8.58868319217254,0,NESTED_SAME_INTERVAL_FULL_SUPPORT_EXTINCTION,0
DG_P072,P072,1,14532,18165,10.000038338201986,11.000047922752483,3600.034504381788,18165,18165,18165,1651.0984432255739,7.332095610716537,1,TEMPORAL_DECAY_AND_FULL_SUPPORT_EXTINCTION,0
DG_P053,P053,1,18165,21798,11.000047922752483,12.00005750730298,3600.034504381788,21798,21798,21798,395.1549896355203,4.552251911602703,1,TEMPORAL_DECAY_AND_FULL_SUPPORT_EXTINCTION,0
DG_P057,P057,1,18165,21798,11.000047922752483,12.00005750730298,3600.034504381788,21798,21798,21798,2163.190983424019,8.022974618099061,0,NESTED_SAME_INTERVAL_FULL_SUPPORT_EXTINCTION,0
DG_P061,P061,1,18165,21798,11.000047922752483,12.00005750730298,3600.034504381788,21798,21798,21798,2877.008393880809,8.823024934148807,0,NESTED_SAME_INTERVAL_FULL_SUPPORT_EXTINCTION,0
DG_P066,P066,1,21798,25431,12.00005750730298,13.000067091853477,3600.034504381788,25431,25431,25431,938.7193185470978,6.074106217102414,1,TEMPORAL_DECAY_AND_FULL_SUPPORT_EXTINCTION,0
DG_P070,P070,1,21798,25431,12.00005750730298,13.000067091853477,3600.034504381788,25431,25431,25431,2308.299330951779,8.198501971960305,0,NESTED_SAME_INTERVAL_FULL_SUPPORT_EXTINCTION,0
DG_P073,P073,1,25431,29064,13.000067091853477,14.000076676403973,3600.034504381788,29064,29064,29064,1482.124359840217,7.072918904736231,1,TEMPORAL_DECAY_AND_FULL_SUPPORT_EXTINCTION,0
DG_P082,P082,1,25431,29064,13.000067091853477,14.000076676403973,3600.034504381788,29064,29064,29064,3102.230808884302,9.047498069187187,0,NESTED_SAME_INTERVAL_FULL_SUPPORT_EXTINCTION,0
DG_P060,P060,1,29064,32697,14.000076676403973,15.00008626095447,3600.034504381788,32697,32697,32697,2864.092081587686,8.80980148595035,0,NESTED_SAME_INTERVAL_FULL_SUPPORT_EXTINCTION,0
DG_P078,P078,1,29064,32697,14.000076676403973,15.00008626095447,3600.034504381788,32697,32697,32697,2398.3287710613567,8.303732866864697,1,TEMPORAL_DECAY_AND_FULL_SUPPORT_EXTINCTION,0
DG_P079,P079,1,32697,36330,15.00008626095447,16.000095845504966,3600.034504381788,36330,36330,36330,4004.80792942761,9.85139412582076,0,NESTED_SAME_INTERVAL_FULL_SUPPORT_EXTINCTION,0
DG_P069,P069,1,36330,39963,16.000095845504966,17.000105430055463,3600.034504381788,39963,39963,39963,3891.871344525519,9.757905815868451,0,NESTED_SAME_INTERVAL_FULL_SUPPORT_EXTINCTION,0
DG_P086,P086,1,39963,43596,17.000105430055463,18.00011501460596,3600.034504381788,43596,43596,43596,4661.572441067858,10.36289925485759,0,NESTED_SAME_INTERVAL_FULL_SUPPORT_EXTINCTION,0
DG_P083,P083,1,43596,47229,18.00011501460596,19.000124599156457,3600.034504381788,47229,47229,47229,3325.214331894912,9.25927561068664,0,NESTED_SAME_INTERVAL_FULL_SUPPORT_EXTINCTION,0
DG_P085,P085,1,43596,47229,18.00011501460596,19.000124599156457,3600.034504381788,47229,47229,47229,2615.3558946172325,8.547007047727368,0,NESTED_SAME_INTERVAL_FULL_SUPPORT_EXTINCTION,0
DG_P087,P087,1,43596,47229,18.00011501460596,19.000124599156457,3600.034504381788,47229,47229,47229,2163.668731940701,8.023565208899491,1,TEMPORAL_DECAY_AND_FULL_SUPPORT_EXTINCTION,0
DG_P091,P091,1,43596,47229,18.00011501460596,19.000124599156457,3600.034504381788,47229,47229,47229,4016.7858524742246,9.861205815266013,0,NESTED_SAME_INTERVAL_FULL_SUPPORT_EXTINCTION,0
DG_P076,P076,1,54495,58128,21.000143768257452,22.000153352807946,3600.034504381788,58128,58128,58128,3640.0125389066766,9.54270335337137,0,NESTED_SAME_INTERVAL_FULL_SUPPORT_EXTINCTION,0
DG_P077,P077,1,54495,58128,21.000143768257452,22.000153352807946,3600.034504381788,58128,58128,58128,1107.5390489388985,6.418351231599269,1,TEMPORAL_DECAY_AND_FULL_SUPPORT_EXTINCTION,0
DG_P089,P089,1,61761,65393,23.000162937358443,23.999897264660234,3599.0435782864447,65393,65393,65393,1036.5090841481808,6.2780991147699785,1,TEMPORAL_DECAY_AND_FULL_SUPPORT_EXTINCTION,0
DG_P084,P084,1,69027,72660,25.000182106459437,26.00019169100993,3600.034504381788,72660,72660,72660,847.3017700396797,5.870158594703872,1,TEMPORAL_DECAY_AND_FULL_SUPPORT_EXTINCTION,0
DG_P093,P093,1,72660,76293,26.00019169100993,27.00020127556043,3600.034504381788,76293,76293,76293,1583.6849700752125,7.230917312027501,1,TEMPORAL_DECAY_AND_FULL_SUPPORT_EXTINCTION,0
DG_P095,P095,1,87192,90825,30.000230029211917,31.000239613762414,3600.034504381788,90825,90825,90825,2591.1851535782075,8.520595447996492,1,TEMPORAL_DECAY_AND_FULL_SUPPORT_EXTINCTION,0
DG_P080,P080,1,90825,94458,31.000239613762414,32.000249198312915,3600.034504381788,94458,94458,94458,3663.6909010139216,9.563350480028467,0,NESTED_SAME_INTERVAL_FULL_SUPPORT_EXTINCTION,0
DG_P074,P074,1,123522,127155,40.000325874716886,41.00033545926738,3600.034504381788,127155,127155,127155,4358.490463702968,10.133259478285398,0,NESTED_SAME_INTERVAL_FULL_SUPPORT_EXTINCTION,0
DG_P094,P094,1,127155,130788,41.00033545926738,42.00034504381788,3600.034504381788,130788,130788,130788,3232.510291430768,9.172416543884376,0,NESTED_SAME_INTERVAL_FULL_SUPPORT_EXTINCTION,0
