case,gp_L_eta,step,eta_max,eta_integral,V_h_nm3,R_eff_h_nm,xB_min,xB_max,max_abs_delta_eta_vs_prev_sample,eta_rhs_chem_interface_mean,eta_rhs_elastic_interface_mean,eta_rhs_grad_interface_mean,eta_rhs_net_interface_mean,eta_evolution_drive_interface_mean,gp_minus_delta_mu_r_mean,gp_minus_delta_mu_r_min,gp_minus_delta_mu_r_max,xB_clip_count_high,xB_clip_count_low,gp_closure_error,dt_divJ_min,dt_divJ_max
step35_Leta1e-1_xB05_eta1_R1_dep2_N96,nan,3000,0.3091,3.84405833,0.21531843310570906,0.37181839097395897,0.03701,0.04364,0.17811999999999983,0.12032236291913216,0.0,0.0,0.1203189980276134,-0.1203189980276134,0.050186668105,-0.4401176683,167.57437578,0,0,1.806410321e-10,-4.7181475174e-05,5.6264211072e-05
step35_Leta1e-1_xB05_eta1_R1_dep2_N96,nan,3000,1.0,64.92454590999999,35.10638929522021,2.0312615683538384,0.03701,0.04364,3.5439,0.010719664755922795,0.0,0.0,0.01071759513065219,-0.01071759513065219,0.050186668105,-0.4401176683,167.57437578,0,0,1.806410321e-10,-4.7181475174e-05,5.6264211072e-05
step35_Leta1e-1_xB05_eta1_R1_dep2_N96,nan,3000,0.3091,3.8443875399999996,0.215337023179579,0.37182909130019776,0.03701,0.04364,3.5439,0.12032236291913216,0.0,0.0,0.1203189980276134,-0.1203189980276134,0.050186668105,-0.4401176683,167.57437578,0,0,1.806410321e-10,-4.7181475174e-05,5.6264211072e-05
step35_Leta1e-1_xB05_eta1_R1_dep2_N96,nan,3000,-0.0,0.0,0.0,0.0,0.03701,0.04364,2.56703,nan,nan,nan,nan,nan,0.050186668105,-0.4401176683,167.57437578,0,0,1.806410321e-10,-4.7181475174e-05,5.6264211072e-05
step35_Leta1e-1_xB05_eta1_R1_dep2_N96,nan,3000,0.0,0.0,0.0,0.0,0.03701,0.04364,0.0,nan,nan,nan,nan,nan,0.050186668105,-0.4401176683,167.57437578,0,0,1.806410321e-10,-4.7181475174e-05,5.6264211072e-05
step35_Leta1e-1_xB05_eta1_R1_dep2_N96,nan,3000,0.0,0.0,0.0,0.0,0.03701,0.04364,0.0,nan,nan,nan,nan,nan,0.050186668105,-0.4401176683,167.57437578,0,0,1.806410321e-10,-4.7181475174e-05,5.6264211072e-05
step35_Leta1e-1_xB05_eta1_R1_dep2_N96,nan,3000,0.3091,3.84405833,0.21531843310570906,0.37181839097395897,0.03701,0.04364,2.56703,0.12032236291913216,0.0,0.0,0.1203189980276134,-0.1203189980276134,0.050186668105,-0.4401176683,167.57437578,0,0,1.806410321e-10,-4.7181475174e-05,5.6264211072e-05
step35_Leta1e-1_xB05_eta1_R1_dep2_N96,nan,3250,1.0,64.33520836000001,35.106603147752985,2.0312656928599258,0.03701,0.04362,3.54404,0.010666793833188207,0.0,0.0,0.01066469655740764,-0.01066469655740764,0.046148779678,-0.43358109877,167.153984,0,0,-6.9879587088e-11,-4.7913629824e-05,6.0963538894e-05
step35_Leta1e-1_xB05_eta1_R1_dep2_N96,nan,3250,-0.0,0.0,0.0,0.0,0.03701,0.04362,1.0,nan,nan,nan,nan,nan,0.046148779678,-0.43358109877,167.153984,0,0,-6.9879587088e-11,-4.7913629824e-05,6.0963538894e-05
step35_Leta1e-1_xB05_eta1_R1_dep2_N96,nan,3250,0.27873,3.774317230000001,0.2171362628822834,0.3728618212366018,0.03701,0.04362,2.52905,0.11997150192307693,0.0,0.0,0.11996859038461537,-0.11996859038461537,0.046148779678,-0.43358109877,167.153984,0,0,-6.9879587088e-11,-4.7913629824e-05,6.0963538894e-05
step35_Leta1e-1_xB05_eta1_R1_dep2_N96,nan,3250,0.27873,3.774317230000001,0.2171362628822834,0.3728618212366018,0.03701,0.04362,0.0,0.11997150192307693,0.0,0.0,0.11996859038461537,-0.11996859038461537,0.046148779678,-0.43358109877,167.153984,0,0,-6.9879587088e-11,-4.7913629824e-05,6.0963538894e-05
step35_Leta1e-1_xB05_eta1_R1_dep2_N96,nan,3250,-0.0,0.0,0.0,0.0,0.03701,0.04362,2.52905,nan,nan,nan,nan,nan,0.046148779678,-0.43358109877,167.153984,0,0,-6.9879587088e-11,-4.7913629824e-05,6.0963538894e-05
step35_Leta1e-1_xB05_eta1_R1_dep2_N96,nan,3250,0.0,0.0,0.0,0.0,0.03701,0.04362,0.0,nan,nan,nan,nan,nan,0.046148779678,-0.43358109877,167.153984,0,0,-6.9879587088e-11,-4.7913629824e-05,6.0963538894e-05
step35_Leta1e-1_xB05_eta1_R1_dep2_N96,nan,3250,0.27873,3.7746473500000013,0.2171544901704925,0.3728722541165947,0.03701,0.04362,2.52905,0.11997150192307693,0.0,0.0,0.11996859038461537,-0.11996859038461537,0.046148779678,-0.43358109877,167.153984,0,0,-6.9879587088e-11,-4.7913629824e-05,6.0963538894e-05
step35_Leta1e-1_xB05_eta1_R1_dep2_N96,nan,3500,0.0,0.0,0.0,0.0,0.03701,0.0436,2.52905,nan,nan,nan,nan,nan,0.042268842299,-0.39849389048,166.59616769,0,0,-6.7841530745e-11,-4.7945428732e-05,6.3629410205e-05
step35_Leta1e-1_xB05_eta1_R1_dep2_N96,nan,3500,-0.0,0.0,0.0,0.0,0.03701,0.0436,0.0,nan,nan,nan,nan,nan,0.042268842299,-0.39849389048,166.59616769,0,0,-6.7841530745e-11,-4.7945428732e-05,6.3629410205e-05
step35_Leta1e-1_xB05_eta1_R1_dep2_N96,nan,3500,-0.0,0.0,0.0,0.0,0.03701,0.0436,0.0,nan,nan,nan,nan,nan,0.042268842299,-0.39849389048,166.59616769,0,0,-6.7841530745e-11,-4.7945428732e-05,6.3629410205e-05
step35_Leta1e-1_xB05_eta1_R1_dep2_N96,nan,3500,0.23925,3.7079035100000017,0.2186986087567829,0.37375396074789086,0.03701,0.0436,2.52399,0.11964021837349399,0.0,0.0,0.11963760730421685,-0.11963760730421685,0.042268842299,-0.39849389048,166.59616769,0,0,-6.7841530745e-11,-4.7945428732e-05,6.3629410205e-05
step35_Leta1e-1_xB05_eta1_R1_dep2_N96,nan,3500,1.0,63.775305750000015,35.10679242390349,2.031269343355137,0.03701,0.0436,3.50099,0.01067323254600645,0.0,0.0,0.010671208183140456,-0.010671208183140456,0.042268842299,-0.39849389048,166.59616769,0,0,-6.7841530745e-11,-4.7945428732e-05,6.3629410205e-05
step35_Leta1e-1_xB05_eta1_R1_dep2_N96,nan,3500,0.23925,3.7075907700000017,0.21868100200661378,0.3737439305526809,0.03701,0.0436,3.50099,0.11964021837349399,0.0,0.0,0.11963760730421685,-0.11963760730421685,0.042268842299,-0.39849389048,166.59616769,0,0,-6.7841530745e-11,-4.7945428732e-05,6.3629410205e-05
step35_Leta1e-1_xB05_eta1_R1_dep2_N96,nan,3500,0.23925,3.7075907700000017,0.21868100200661378,0.3737439305526809,0.03701,0.0436,0.0,0.11964021837349399,0.0,0.0,0.11963760730421685,-0.11963760730421685,0.042268842299,-0.39849389048,166.59616769,0,0,-6.7841530745e-11,-4.7945428732e-05,6.3629410205e-05
step35_Leta1e-1_xB05_eta1_R1_dep2_N96,nan,3750,1.0,63.242075670000034,35.10697083375033,2.0312727842641802,0.03701,0.04357,3.50119,0.010750251661611926,0.0,0.0,0.010748229415370717,-0.010748229415370717,0.038374799406,-0.397530763,165.92662207,0,0,5.397587041e-11,-4.7320085357e-05,6.5123902908e-05
step35_Leta1e-1_xB05_eta1_R1_dep2_N96,nan,3750,0.0,0.0,0.0,0.0,0.03701,0.04357,1.0,nan,nan,nan,nan,nan,0.038374799406,-0.397530763,165.92662207,0,0,5.397587041e-11,-4.7320085357e-05,6.5123902908e-05
step35_Leta1e-1_xB05_eta1_R1_dep2_N96,nan,3750,0.23654,3.6554563000000018,0.22082623310284674,0.3749620817222069,0.03701,0.04357,2.47131,0.11885119424460432,0.0,0.0,0.11884844244604316,-0.11884844244604316,0.038374799406,-0.397530763,165.92662207,0,0,5.397587041e-11,-4.7320085357e-05,6.5123902908e-05
step35_Leta1e-1_xB05_eta1_R1_dep2_N96,nan,3750,-0.0,0.0,0.0,0.0,0.03701,0.04357,2.47131,nan,nan,nan,nan,nan,0.038374799406,-0.397530763,165.92662207,0,0,5.397587041e-11,-4.7320085357e-05,6.5123902908e-05
step35_Leta1e-1_xB05_eta1_R1_dep2_N96,nan,3750,-0.0,0.0,0.0,0.0,0.03701,0.04357,0.0,nan,nan,nan,nan,nan,0.038374799406,-0.397530763,165.92662207,0,0,5.397587041e-11,-4.7320085357e-05,6.5123902908e-05
step35_Leta1e-1_xB05_eta1_R1_dep2_N96,nan,3750,0.23654,3.6554563000000018,0.22082623310284674,0.3749620817222069,0.03701,0.04357,2.47131,0.11885119424460432,0.0,0.0,0.11884844244604316,-0.11884844244604316,0.038374799406,-0.397530763,165.92662207,0,0,5.397587041e-11,-4.7320085357e-05,6.5123902908e-05
step35_Leta1e-1_xB05_eta1_R1_dep2_N96,nan,3750,0.23654,3.655765510000001,0.2208439260722681,0.37497209565243594,0.03701,0.04357,1.0000000000010001e-05,0.11885119424460432,0.0,0.0,0.11884844244604316,-0.11884844244604316,0.038374799406,-0.397530763,165.92662207,0,0,5.397587041e-11,-4.7320085357e-05,6.5123902908e-05
step35_Leta1e-1_xB05_eta1_R1_dep2_N96,nan,4000,0.23436,3.5783170299999996,0.22181708928082505,0.37552206830205836,0.03701,0.04353,0.17006,0.11892743447037701,0.0,0.0,0.11892447755834828,-0.11892447755834828,0.034606626449,-0.39842084181,165.13870325,0,0,1.2317169563e-10,-4.4206180101e-05,6.4683073812e-05
step35_Leta1e-1_xB05_eta1_R1_dep2_N96,nan,4000,-0.0,0.0,0.0,0.0,0.03701,0.04353,2.35781,nan,nan,nan,nan,nan,0.034606626449,-0.39842084181,165.13870325,0,0,1.2317169563e-10,-4.4206180101e-05,6.4683073812e-05
step35_Leta1e-1_xB05_eta1_R1_dep2_N96,nan,4000,0.23436,3.5786274500000013,0.22183518694849094,0.37553228075352335,0.03701,0.04353,2.35781,0.11892743447037701,0.0,0.0,0.11892447755834828,-0.11892447755834828,0.034606626449,-0.39842084181,165.13870325,0,0,1.2317169563e-10,-4.4206180101e-05,6.4683073812e-05
step35_Leta1e-1_xB05_eta1_R1_dep2_N96,nan,4000,1.0,62.73459259999999,35.107114003541874,2.0312755455059777,0.03701,0.04353,3.3355,0.010655493672959579,0.0,0.0,0.010653421761742906,-0.010653421761742906,0.034606626449,-0.39842084181,165.13870325,0,0,1.2317169563e-10,-4.4206180101e-05,6.4683073812e-05
step35_Leta1e-1_xB05_eta1_R1_dep2_N96,nan,4000,-0.0,0.0,0.0,0.0,0.03701,0.04353,1.0,nan,nan,nan,nan,nan,0.034606626449,-0.39842084181,165.13870325,0,0,1.2317169563e-10,-4.4206180101e-05,6.4683073812e-05
step35_Leta1e-1_xB05_eta1_R1_dep2_N96,nan,4000,0.0,0.0,0.0,0.0,0.03701,0.04353,0.0,nan,nan,nan,nan,nan,0.034606626449,-0.39842084181,165.13870325,0,0,1.2317169563e-10,-4.4206180101e-05,6.4683073812e-05
step35_Leta1e-1_xB05_eta1_R1_dep2_N96,nan,4000,0.23436,3.5783170299999996,0.22181708928082505,0.37552206830205836,0.03701,0.04353,2.35781,0.11892743447037701,0.0,0.0,0.11892447755834828,-0.11892447755834828,0.034606626449,-0.39842084181,165.13870325,0,0,1.2317169563e-10,-4.4206180101e-05,6.4683073812e-05
step35_Leta1e-1_xB05_eta1_R1_dep2_N96,nan,4250,0.22756,3.5045017699999987,0.22217262341877642,0.3757225933489813,0.03701,0.04349,0.17208,0.11864860193826274,0.0,0.0,0.11864627243359656,-0.11864627243359656,0.030800273451,-0.36177017589,164.23055171,0,0,1.3135715133e-10,-4.3955910523e-05,6.2055796212e-05
step35_Leta1e-1_xB05_eta1_R1_dep2_N96,nan,4250,1.0,62.250219060000006,35.10726860809952,2.031278527275771,0.03701,0.04349,3.2825599999999997,0.010613587812279172,0.0,0.0,0.010611624059525294,-0.010611624059525294,0.030800273451,-0.36177017589,164.23055171,0,0,1.3135715133e-10,-4.3955910523e-05,6.2055796212e-05
step35_Leta1e-1_xB05_eta1_R1_dep2_N96,nan,4250,0.22756,3.504204760000001,0.22215606007397737,0.37571325619870044,0.03701,0.04349,3.2825599999999997,0.11864860193826274,0.0,0.0,0.11864627243359656,-0.11864627243359656,0.030800273451,-0.36177017589,164.23055171,0,0,1.3135715133e-10,-4.3955910523e-05,6.2055796212e-05
step35_Leta1e-1_xB05_eta1_R1_dep2_N96,nan,4250,0.0,0.0,0.0,0.0,0.03701,0.04349,2.30468,nan,nan,nan,nan,nan,0.030800273451,-0.36177017589,164.23055171,0,0,1.3135715133e-10,-4.3955910523e-05,6.2055796212e-05
step35_Leta1e-1_xB05_eta1_R1_dep2_N96,nan,4250,-0.0,0.0,0.0,0.0,0.03701,0.04349,0.0,nan,nan,nan,nan,nan,0.030800273451,-0.36177017589,164.23055171,0,0,1.3135715133e-10,-4.3955910523e-05,6.2055796212e-05
step35_Leta1e-1_xB05_eta1_R1_dep2_N96,nan,4250,0.22756,3.504204760000001,0.22215606007397737,0.37571325619870044,0.03701,0.04349,2.30468,0.11864860193826274,0.0,0.0,0.11864627243359656,-0.11864627243359656,0.030800273451,-0.36177017589,164.23055171,0,0,1.3135715133e-10,-4.3955910523e-05,6.2055796212e-05
step35_Leta1e-1_xB05_eta1_R1_dep2_N96,nan,4250,-0.0,0.0,0.0,0.0,0.03701,0.04349,2.30468,nan,nan,nan,nan,nan,0.030800273451,-0.36177017589,164.23055171,0,0,1.3135715133e-10,-4.3955910523e-05,6.2055796212e-05
step35_Leta1e-1_xB05_eta1_R1_dep2_N96,nan,4500,-0.0,0.0,0.0,0.0,0.03701,0.04344,0.0,nan,nan,nan,nan,nan,0.026784086957,-0.35605868863,163.1933251,0,0,1.0045918511e-10,-4.3136277163e-05,6.0196333335e-05
step35_Leta1e-1_xB05_eta1_R1_dep2_N96,nan,4500,1.0,61.78733620000003,35.10743248751808,2.031281687914951,0.03701,0.04344,1.0,0.010764093656480506,0.0,0.0,0.01076197622760801,-0.01076197622760801,0.026784086957,-0.35605868863,163.1933251,0,0,1.0045918511e-10,-4.3136277163e-05,6.0196333335e-05
step35_Leta1e-1_xB05_eta1_R1_dep2_N96,nan,4500,-0.0,0.0,0.0,0.0,0.03701,0.04344,1.0,nan,nan,nan,nan,nan,0.026784086957,-0.35605868863,163.1933251,0,0,1.0045918511e-10,-4.3136277163e-05,6.0196333335e-05
step35_Leta1e-1_xB05_eta1_R1_dep2_N96,nan,4500,0.22215,3.4605215499999984,0.22445226732769102,0.3770032804421975,0.03701,0.04344,2.34869,0.11831257633587787,0.0,0.0,0.11830969639139487,-0.11830969639139487,0.026784086957,-0.35605868863,163.1933251,0,0,1.0045918511e-10,-4.3136277163e-05,6.0196333335e-05
step35_Leta1e-1_xB05_eta1_R1_dep2_N96,nan,4500,0.22214,3.460218680000001,0.22443328917964275,0.3769926545367137,0.03701,0.04344,1.0000000000010001e-05,0.11831257633587787,0.0,0.0,0.11830969639139487,-0.11830969639139487,0.026784086957,-0.35605868863,163.1933251,0,0,1.0045918511e-10,-4.3136277163e-05,6.0196333335e-05
step35_Leta1e-1_xB05_eta1_R1_dep2_N96,nan,4500,0.22214,3.460218680000001,0.22443328917964275,0.3769926545367137,0.03701,0.04344,0.0,0.11831257633587787,0.0,0.0,0.11830969639139487,-0.11830969639139487,0.026784086957,-0.35605868863,163.1933251,0,0,1.0045918511e-10,-4.3136277163e-05,6.0196333335e-05
step35_Leta1e-1_xB05_eta1_R1_dep2_N96,nan,4500,0.0,0.0,0.0,0.0,0.03701,0.04344,2.34869,nan,nan,nan,nan,nan,0.026784086957,-0.35605868863,163.1933251,0,0,1.0045918511e-10,-4.3136277163e-05,6.0196333335e-05
step35_Leta1e-1_xB05_eta1_R1_dep2_N96,nan,4750,-0.0,0.0,0.0,0.0,0.03702,0.04339,0.0,nan,nan,nan,nan,nan,0.022633669057,-0.3525661568,162.05082863,0,0,-1.0854506936e-11,-4.2181039578e-05,6.0832003749e-05
step35_Leta1e-1_xB05_eta1_R1_dep2_N96,nan,4750,0.0,0.0,0.0,0.0,0.03702,0.04339,0.0,nan,nan,nan,nan,nan,0.022633669057,-0.3525661568,162.05082863,0,0,-1.0854506936e-11,-4.2181039578e-05,6.0832003749e-05
step35_Leta1e-1_xB05_eta1_R1_dep2_N96,nan,4750,0.21897,3.417993529999999,0.22744568733008136,0.37867185957314,0.03702,0.04339,2.42435,0.11922861966927761,0.0,0.0,0.11922604351610096,-0.11922604351610096,0.022633669057,-0.3525661568,162.05082863,0,0,-1.0854506936e-11,-4.2181039578e-05,6.0832003749e-05
step35_Leta1e-1_xB05_eta1_R1_dep2_N96,nan,4750,0.21897,3.417993529999999,0.22744568733008136,0.37867185957314,0.03702,0.04339,0.0,0.11922861966927761,0.0,0.0,0.11922604351610096,-0.11922604351610096,0.022633669057,-0.3525661568,162.05082863,0,0,-1.0854506936e-11,-4.2181039578e-05,6.0832003749e-05
step35_Leta1e-1_xB05_eta1_R1_dep2_N96,nan,4750,1.0,61.344238540000006,35.10757554556005,2.031284446977308,0.03702,0.04339,3.4015,0.010813695736184466,0.0,0.0,0.010811641032246981,-0.010811641032246981,0.022633669057,-0.3525661568,162.05082863,0,0,-1.0854506936e-11,-4.2181039578e-05,6.0832003749e-05
step35_Leta1e-1_xB05_eta1_R1_dep2_N96,nan,4750,-0.0,0.0,0.0,0.0,0.03702,0.04339,1.0,nan,nan,nan,nan,nan,0.022633669057,-0.3525661568,162.05082863,0,0,-1.0854506936e-11,-4.2181039578e-05,6.0832003749e-05
step35_Leta1e-1_xB05_eta1_R1_dep2_N96,nan,4750,0.21898,3.4182862899999997,0.22746385531005278,0.3786819418623371,0.03702,0.04339,2.42435,0.11922861966927761,0.0,0.0,0.11922604351610096,-0.11922604351610096,0.022633669057,-0.3525661568,162.05082863,0,0,-1.0854506936e-11,-4.2181039578e-05,6.0832003749e-05
step35_Leta1e-1_xB05_eta1_R1_dep2_N96,nan,5000,0.0,0.0,0.0,0.0,0.03702,0.04333,2.42435,nan,nan,nan,nan,nan,0.018356719574,-0.35001389612,160.75964495,0,0,-2.1437223738e-10,-4.0399773744e-05,5.8653145749e-05
step35_Leta1e-1_xB05_eta1_R1_dep2_N96,nan,5000,1.0,60.92321846000002,35.10771568411188,2.031287149726193,0.03702,0.04333,1.0,0.01097624444502422,0.0,0.0,0.010974244653743467,-0.010974244653743467,0.018356719574,-0.35001389612,160.75964495,0,0,-2.1437223738e-10,-4.0399773744e-05,5.8653145749e-05
step35_Leta1e-1_xB05_eta1_R1_dep2_N96,nan,5000,-0.0,0.0,0.0,0.0,0.03702,0.04333,1.0,nan,nan,nan,nan,nan,0.018356719574,-0.35001389612,160.75964495,0,0,-2.1437223738e-10,-4.0399773744e-05,5.8653145749e-05
step35_Leta1e-1_xB05_eta1_R1_dep2_N96,nan,5000,0.21641,3.3808228700000003,0.2288251720991756,0.37943588010397894,0.03702,0.04333,2.54306,0.1194212975508077,0.0,0.0,0.1194182490880667,-0.1194182490880667,0.018356719574,-0.35001389612,160.75964495,0,0,-2.1437223738e-10,-4.0399773744e-05,5.8653145749e-05
step35_Leta1e-1_xB05_eta1_R1_dep2_N96,nan,5000,0.21641,3.3808228700000003,0.2288251720991756,0.37943588010397894,0.03702,0.04333,0.0,0.1194212975508077,0.0,0.0,0.1194182490880667,-0.1194182490880667,0.018356719574,-0.35001389612,160.75964495,0,0,-2.1437223738e-10,-4.0399773744e-05,5.8653145749e-05
step35_Leta1e-1_xB05_eta1_R1_dep2_N96,nan,5000,-0.0,0.0,0.0,0.0,0.03702,0.04333,2.54306,nan,nan,nan,nan,nan,0.018356719574,-0.35001389612,160.75964495,0,0,-2.1437223738e-10,-4.0399773744e-05,5.8653145749e-05
step35_Leta1e-1_xB05_eta1_R1_dep2_N96,nan,5000,0.21642,3.3811030200000003,0.2288439577673147,0.37944626322952985,0.03702,0.04333,2.54306,0.1194212975508077,0.0,0.0,0.1194182490880667,-0.1194182490880667,0.018356719574,-0.35001389612,160.75964495,0,0,-2.1437223738e-10,-4.0399773744e-05,5.8653145749e-05
step35_Leta1e-2_xB05_eta1_R1_dep2_N96,nan,0,0.99995,4.500456730000002,4.188790960736316,1.0000000601565802,0.03336,0.05,nan,nan,nan,nan,nan,nan,,,,,,,,
step35_Leta1e-2_xB05_eta1_R1_dep2_N96,nan,250,3.56305,-1184.9553236899997,1.523958034887245,0.7138847964339824,0.03675,0.04571,163.76222,0.40167037344398343,0.0,0.0,0.4016699308437068,-0.4016699308437068,179.84940001,-8.200009715,211.00326718,0,0,5.7355895733e-06,-0.0011146235391,0.0066567736255
step35_Leta1e-2_xB05_eta1_R1_dep2_N96,nan,250,-0.0,0.0,0.0,0.0,0.03675,0.04571,163.76222,nan,nan,nan,nan,nan,179.84940001,-8.200009715,211.00326718,0,0,5.7355895733e-06,-0.0011146235391,0.0066567736255
step35_Leta1e-2_xB05_eta1_R1_dep2_N96,nan,250,-0.0,-8.800000000000004e-07,0.0,0.0,0.03675,0.04571,1e-05,nan,nan,nan,nan,nan,179.84940001,-8.200009715,211.00326718,0,0,5.7355895733e-06,-0.0011146235391,0.0066567736255
step35_Leta1e-2_xB05_eta1_R1_dep2_N96,nan,250,0.0,0.0,0.0,0.0,0.03675,0.04571,1e-05,nan,nan,nan,nan,nan,179.84940001,-8.200009715,211.00326718,0,0,5.7355895733e-06,-0.0011146235391,0.0066567736255
step35_Leta1e-2_xB05_eta1_R1_dep2_N96,nan,250,3.56305,-1184.9553236899997,1.523958034887245,0.7138847964339824,0.03675,0.04571,163.76222,0.40167037344398343,0.0,0.0,0.4016699308437068,-0.4016699308437068,179.84940001,-8.200009715,211.00326718,0,0,5.7355895733e-06,-0.0011146235391,0.0066567736255
step35_Leta1e-2_xB05_eta1_R1_dep2_N96,nan,250,1.0,20.170064160000006,18.008400493740428,1.6260310847813984,0.03675,0.04571,164.10496,-39.52477701583068,-3.78559752215435e-08,0.0,-39.52477939602512,39.52477939602512,179.84940001,-8.200009715,211.00326718,0,0,5.7355895733e-06,-0.0011146235391,0.0066567736255
step35_Leta1e-2_xB05_eta1_R1_dep2_N96,nan,250,3.56305,-1184.9552615200002,1.5239591131350225,0.7138849647991858,0.03675,0.04571,164.10495,0.40167037344398343,0.0,0.0,0.4016699308437068,-0.4016699308437068,179.84940001,-8.200009715,211.00326718,0,0,5.7355895733e-06,-0.0011146235391,0.0066567736255
step35_Leta1e-2_xB05_eta1_R1_dep2_N96,nan,500,-0.0,0.0,0.0,0.0,0.03699,0.0404,163.76221,nan,nan,nan,nan,nan,18.75038089,-1.1932328237,91.802285839,0,0,-2.4961091522e-06,-0.00013677513412,0.00044135024818
step35_Leta1e-2_xB05_eta1_R1_dep2_N96,nan,500,0.31167,-154.6952047200001,0.07727491291437055,0.26423071807028464,0.03699,0.0404,11.2874,0.17564639231824417,0.0,0.0,0.17564556927297667,-0.17564556927297667,18.75038089,-1.1932328237,91.802285839,0,0,-2.4961091522e-06,-0.00013677513412,0.00044135024818
step35_Leta1e-2_xB05_eta1_R1_dep2_N96,nan,500,-0.0,0.0,0.0,0.0,0.03699,0.0404,11.2874,nan,nan,nan,nan,nan,18.75038089,-1.1932328237,91.802285839,0,0,-2.4961091522e-06,-0.00013677513412,0.00044135024818
step35_Leta1e-2_xB05_eta1_R1_dep2_N96,nan,500,1.0,39.30692824,35.456404123257755,2.0379898957825753,0.03699,0.0404,1.0,-2.572290531284783,0.0,0.0,-2.5722927090952457,2.5722927090952457,18.75038089,-1.1932328237,91.802285839,0,0,-2.4961091522e-06,-0.00013677513412,0.00044135024818
step35_Leta1e-2_xB05_eta1_R1_dep2_N96,nan,500,0.31167,-154.69508542000003,0.07727569575292635,0.2642316103361246,0.03699,0.0404,11.75535,0.17564639231824417,0.0,0.0,0.17564556927297667,-0.17564556927297667,18.75038089,-1.1932328237,91.802285839,0,0,-2.4961091522e-06,-0.00013677513412,0.00044135024818
step35_Leta1e-2_xB05_eta1_R1_dep2_N96,nan,500,0.31167,-154.6952047200001,0.07727491291437055,0.26423071807028464,0.03699,0.0404,1.000000000139778e-05,0.17564639231824417,0.0,0.0,0.17564556927297667,-0.17564556927297667,18.75038089,-1.1932328237,91.802285839,0,0,-2.4961091522e-06,-0.00013677513412,0.00044135024818
step35_Leta1e-2_xB05_eta1_R1_dep2_N96,nan,500,0.0,0.0,0.0,0.0,0.03699,0.0404,11.2874,nan,nan,nan,nan,nan,18.75038089,-1.1932328237,91.802285839,0,0,-2.4961091522e-06,-0.00013677513412,0.00044135024818
step35_Leta1e-2_xB05_eta1_R1_dep2_N96,nan,750,-0.0,0.0,0.0,0.0,0.03701,0.0396,0.0,nan,nan,nan,nan,nan,0.4752527396,-0.5789083839,71.006277492,0,0,-1.186393381e-07,-1.2843081288e-05,2.2087810463e-05
step35_Leta1e-2_xB05_eta1_R1_dep2_N96,nan,750,1.0,40.527631780000014,36.632292595993384,2.0602748608297303,0.03701,0.0396,1.0,-0.08560421283139333,0.0,0.0,-0.08560641881107175,0.08560641881107175,0.4752527396,-0.5789083839,71.006277492,0,0,-1.186393381e-07,-1.2843081288e-05,2.2087810463e-05
step35_Leta1e-2_xB05_eta1_R1_dep2_N96,nan,750,-0.0,0.0,0.0,0.0,0.03701,0.0396,1.0,nan,nan,nan,nan,nan,0.4752527396,-0.5789083839,71.006277492,0,0,-1.186393381e-07,-1.2843081288e-05,2.2087810463e-05
step35_Leta1e-2_xB05_eta1_R1_dep2_N96,nan,750,0.20072,-5.461456650000002,0.0556720817473183,0.23687339463001608,0.03701,0.0396,3.66416,0.1191446590909091,0.0,0.0,0.1191414152892562,-0.1191414152892562,0.4752527396,-0.5789083839,71.006277492,0,0,-1.186393381e-07,-1.2843081288e-05,2.2087810463e-05
step35_Leta1e-2_xB05_eta1_R1_dep2_N96,nan,750,0.20072,-5.461456650000002,0.0556720817473183,0.23687339463001608,0.03701,0.0396,0.0,0.1191446590909091,0.0,0.0,0.1191414152892562,-0.1191414152892562,0.4752527396,-0.5789083839,71.006277492,0,0,-1.186393381e-07,-1.2843081288e-05,2.2087810463e-05
step35_Leta1e-2_xB05_eta1_R1_dep2_N96,nan,750,0.0,0.0,0.0,0.0,0.03701,0.0396,3.66416,nan,nan,nan,nan,nan,0.4752527396,-0.5789083839,71.006277492,0,0,-1.186393381e-07,-1.2843081288e-05,2.2087810463e-05
step35_Leta1e-2_xB05_eta1_R1_dep2_N96,nan,750,0.20072,-5.461332439999999,0.0556762998967493,0.23687937693514755,0.03701,0.0396,3.66416,0.1191446590909091,0.0,0.0,0.1191414152892562,-0.1191414152892562,0.4752527396,-0.5789083839,71.006277492,0,0,-1.186393381e-07,-1.2843081288e-05,2.2087810463e-05
step35_Leta1e-2_xB05_eta1_R1_dep2_N96,nan,1000,-0.0,0.0,0.0,0.0,0.03702,0.0393,3.66416,nan,nan,nan,nan,nan,-0.13680328942,-0.2713528077,63.208193609,0,0,-3.2335709508e-09,-1.0055283564e-05,1.1384528058e-05
step35_Leta1e-2_xB05_eta1_R1_dep2_N96,nan,1000,0.20161,-0.15546829000000012,0.22368015113255837,0.3765704864751459,0.03702,0.0393,2.44226,0.12713633488470485,0.0,0.0,0.12713342394753543,-0.12713342394753543,-0.13680328942,-0.2713528077,63.208193609,0,0,-3.2335709508e-09,-1.0055283564e-05,1.1384528058e-05
step35_Leta1e-2_xB05_eta1_R1_dep2_N96,nan,1000,-0.0,0.0,0.0,0.0,0.03702,0.0393,2.44226,nan,nan,nan,nan,nan,-0.13680328942,-0.2713528077,63.208193609,0,0,-3.2335709508e-09,-1.0055283564e-05,1.1384528058e-05
