replicate,step,elapsed_physical_time_s,experimental_age_h,particle_count,beta_volume_fraction,mean_radius_nm,Sv_nm_inv,M6_nm3,far_field_matrix_xB,far_field_matrix_xAg,far4_matrix_xB,far4_matrix_xAg,far3_fraction,far4_fraction,far3_far4_xAg_delta,broad_matrix_xB,broad_matrix_xAg,canonical_inventory_code,mass_relative_error,phi_normalized_l1_from_initial,xB_mean_absolute_from_initial,phi_min,phi_max,xB_min,xB_max,finite,bounds,mean_elastic_energy,max_elastic_energy,stress_hydro_min,stress_hydro_max
replicate_A,5632,5580.8957689728131,7.5502488247146706,69,0.022656955166472124,10.062876689151352,0.0062192735772326358,7.949308075669193,0.0075223554698969873,0.0074941564779233069,0.0075271387564183941,0.0074989040382500999,0.79443238017547735,0.66965499146365648,4.747560326793035e-06,0.0075148519157050599,0.0074867067451256306,446608.08000008838,1.9862711671522916e-13,0.5659121352371721,0.00070213786078944474,-9.9999999999999995e-07,1.0000009999999999,0.0068353213247897698,0.017060812208635815,1,1,0.0010652136872,0.037324444889,-3.2291319966,3.1071074605
replicate_A,6144,6088.2499297885233,7.691180536052368,67,0.02269430001688193,10.207442975280983,0.0061651774773958789,8.3078432317812272,0.0074804265736837057,0.0074525465920127765,0.0074823594626619635,0.007454466019302523,0.79651863889251628,0.67298240551312905,1.9194272897465198e-06,0.007476452788803027,0.0074485989875094664,446608.08000003005,6.8033697457578489e-14,0.60798899308622545,0.00066482293855713546,-9.9999999999999995e-07,1.0000009999999999,0.0068061182138376974,0.010824763836393702,1,1,0.0010668037297,0.037548484915,-3.2198354006,3.126690805
replicate_A,6656,6595.6040906042335,7.8321122473900644,63,0.022680174626643519,10.379628144061909,0.0060368710318392353,8.7446509787050086,0.0075019633826215078,0.0074739156548069702,0.0075078911578349075,0.0074797992235813553,0.80337632942064108,0.68501080410367854,5.8835687743851589e-06,0.0074917661016465405,0.0074637926071086224,446608.08000013221,2.9676768028909237e-13,0.65869472824315201,0.00067759936305419747,-9.9999999999999995e-07,1.0000009999999999,0.0067639711158259197,0.017857472032200006,1,1,0.0010664465758,0.037817488966,-3.1981110573,3.1389350891
replicate_A,7168,7102.9582514199437,7.9730439587277626,60,0.022752889802941906,10.649568695378226,0.0059769791338090761,9.1433715938272826,0.0074223380103417089,0.0073948882887020246,0.0074250914386968089,0.0073976221812513858,0.8064670258540777,0.69060738892140061,2.7338925493612318e-06,0.0074171066117479801,0.0073896926856456451,446608.08000000223,5.7346411650066156e-15,0.69865703114892597,0.00060520681590811294,-9.9999999999999995e-07,1.0000009999999999,0.0067627117525030488,0.010252206864642914,1,1,0.0010694538346,0.038010196993,-3.1836246848,3.1810707152
replicate_A,7266,7200.0690087635758,8.0000191691009928,60,0.022758623862942008,10.625441941727882,0.0059673287161167059,9.2129133544993635,0.0074157727625116252,0.0073883713263659173,0.0074178561843734683,0.0073904403162684791,0.80670690060063399,0.6909643461891688,2.0689899025618658e-06,0.0074111951065857634,0.0073838243252457867,446608.0800000173,3.9490824386295556e-14,0.70554284725515126,0.00059947676579575639,-9.9999999999999995e-07,1.0000009999999999,0.006763230774349099,0.010731294092981326,1,1,0.0010696319223,0.038043874994,-3.1852738857,3.189029932
replicate_B,0,0,6,96,0.02335091225478016,9.4582776048530235,0.0073015588529068204,5.1275545065758985,0.0068113746691621938,0.0067882559189366325,0.0068127213929851538,0.0067895935350831159,0.74511578473904905,0.58786885360426078,1.337616146483353e-06,0.0068085990070284978,0.006785498911465751,446608.07999997196,6.2690054553822284e-14,0,0,0,0.99959301994376482,0.0065917147902450172,0.0069777545932693461,1,1,,,,
replicate_B,256,253.67708040785513,6.0704658556688482,96,0.022563748523161911,9.3372371975246704,0.007126359488078709,4.8442854698189022,0.0075993249063574918,0.0075705549553635541,0.0075947754907803111,0.0075660400754073934,0.74910135974252867,0.59288963155346408,4.5148799561606223e-06,0.0076065137922577018,0.0075776885999192366,446608.08000012476,2.8021542056282328e-13,0.03584097780768903,0.00080306741779069513,-9.9999999999999995e-07,0.99966934112837336,0.0071200893801666477,0.0085570907438814754,1,1,,,,
replicate_B,512,507.35416081571026,6.1409317113376973,96,0.022470844882984228,9.3120271540684421,0.0070975593356735842,4.8548417622651661,0.0077035219087855525,0.0076739614586323491,0.0077037556336759204,0.0076741936897658982,0.74985376440121732,0.59393195483610595,2.3223113354911562e-07,0.0077025186314930733,0.0076729646338361233,446608.08000002813,6.386304933757368e-14,0.046522136269921507,0.00089347478256376651,-9.9999999999999995e-07,0.99974443545682712,0.0069842087752930732,0.0086425606198090397,1,1,0.0010639000189,0.040634987306,-3.0000627637,2.8846250772
replicate_B,1024,1014.7083216314205,6.2818634226753947,96,0.02246150730871626,9.27994500099941,0.0070729028977909473,4.9716241176066758,0.0077139436253392058,0.0076843029286453122,0.0077145255909720099,0.0076848808519014693,0.75064036011171142,0.59513085835795898,5.77923256157159e-07,0.0077121769166631597,0.0076825481467859376,446608.07999997266,6.0344064986319617e-14,0.078561690167352927,0.00090305898325111756,-9.9999999999999995e-07,0.99986830147203698,0.0071076477222502647,0.0089062343008179216,1,1,0.0010629384752,0.040613452784,-3.0199346542,2.8747305572
replicate_B,1536,1522.0624824471308,6.422795134013092,96,0.022453366763272069,9.2343081244363567,0.0070391502423197,5.1301551334495281,0.0077228701004761974,0.0076931601654619741,0.0077235889553004377,0.007693874061068964,0.75160570314804875,0.5964753929216865,7.1389560698988802e-07,0.007720602768990544,0.0076909080996978643,446608.07999992464,1.6786858683019369e-13,0.12075654032676615,0.00091085757684156231,-9.9999999999999995e-07,0.9999148696436414,0.0070817103110298396,0.009447265864392403,1,1,0.0010617172498,0.040503887461,-3.0480940342,2.9020943046
replicate_B,2048,2029.416643262841,6.5637268453507893,96,0.022439578505358378,9.1604715320669552,0.0069872349309672037,5.3464994420403853,0.007737918425845685,0.0077080915014901448,0.0077388112865595746,0.0077089783170109982,0.75294869273301102,0.5984838653165433,8.8681552085339427e-07,0.0077348580560443842,0.0077050515754415313,446608.07999991631,1.8650617061646519e-13,0.17152769867606213,0.00092412089756143637,-9.9999999999999995e-07,0.99988645021952172,0.0070539338190502227,0.011160335137049109,1,1,0.0010600247529,0.040388764056,-3.0483387709,2.9396737516
replicate_B,2560,2536.7708040785515,6.7046585566884866,94,0.022438824359396783,9.1687898594141668,0.0069001979310821387,5.6460266680396503,0.0077401821313021419,0.0077103360783266238,0.0077415780724375159,0.0077117223412919477,0.75677755315129991,0.60503571722213356,1.3862629653239172e-06,0.0077359400612127009,0.007706122857598142,446608.07999999623,7.5592997175087217e-15,0.23193564733751718,0.00092413132165531601,-9.9999999999999995e-07,1.0000009999999999,0.0070083901844961508,0.012593459799491599,1,1,0.0010590645974,0.04028693307,-3.046196878,2.9963265657
replicate_B,3072,3044.1249648942617,6.845590268026184,92,0.022436484875907509,9.1510981613191547,0.0067968167044437861,6.0107532915577693,0.007744442747211428,0.0077145632415207476,0.0077467144325526465,0.0077168186955428632,0.76120264102700519,0.61230544686965804,2.2554540221155286e-06,0.0077386526977750681,0.0077088129640726375,446608.08000008517,1.9158914801272105e-13,0.29870102077962052,0.00092565461949585613,-9.9999999999999995e-07,1.0000009999999999,0.0069509463233147989,0.012928332766602858,1,1,0.001058033023,0.03998112242,-3.0664904714,3.0257069767
replicate_B,3584,3551.4791257099719,6.9865219793638813,87,0.022444769735545728,9.2741116779722521,0.0066450702556726648,6.4684261309466295,0.0077395220815485097,0.0077096738942631316,0.0077431842193280889,0.0077133089591794055,0.7690501255597525,0.62644979463873562,3.6350649162738419e-06,0.0077308501250584827,0.0077010637057946555,446608.07999999868,2.0853240600024058e-15,0.37344902077223086,0.0009161372514750061,-9.9999999999999995e-07,1.0000009999999999,0.0068760620305002825,0.013387448150955158,1,1,0.0010576941149,0.039793278942,-3.1139914989,3.0311885178
replicate_B,4096,4058.8332865256821,7.1274536907015786,79,0.022496359355625752,9.6665747619918374,0.0064877226689231274,6.9569918470049457,0.0076923871408888121,0.0076628934358666193,0.0077010555533813833,0.0076714949618761491,0.77907146238823088,0.64480703080875745,8.601526009529778e-06,0.0076788203207236944,0.0076494281836691873,446608.07999998069,4.2358144968798874e-14,0.44647044122243629,0.00086372289593278665,-9.9999999999999995e-07,1.0000009999999999,0.0068775244696223743,0.010443268629395345,1,1,0.0010599634304,0.040266193779,-3.1388941407,3.1485059559
replicate_B,4608,4566.1874473413927,7.268385402039276,77,0.022555888254868022,9.668602973175437,0.0063949329508161679,7.4236583491966437,0.0076240073885896044,0.0075950457793320901,0.0076265423520740861,0.0075975625709633534,0.78316001358506548,0.65181612925587906,2.516791631263296e-06,0.007617607819478199,0.0075886903089173365,446608.07999993762,1.3880438274391015e-13,0.51008471274594114,0.00080401185191232452,-9.9999999999999995e-07,1.0000009999999999,0.0068537987912459597,0.011351600652432448,1,1,0.0010621320673,0.039884602074,-3.1541616321,3.1670468748
replicate_B,5120,5073.5416081571029,7.4093171133769733,73,0.022564370025821762,9.7335066567509791,0.0062414833725803857,7.9554884722707921,0.0076196879743463727,0.0075907515310164623,0.0076242269584942714,0.0075952568345532901,0.79094583331318147,0.66482115594505142,4.5053035368277511e-06,0.0076095472868922742,0.0075806837895865701,446608.08000006806,1.5327131841017684e-13,0.57929008573663343,0.00079431654548277645,-9.9999999999999995e-07,1.0000009999999999,0.0068059054275081635,0.020361630586472879,1,1,0.0010620577921,0.039852062925,-3.1433114409,3.1419366002
replicate_B,5632,5580.8957689728131,7.5502488247146706,67,0.02264667774329247,10.099972228858396,0.006112158525618582,8.5119944994550352,0.0075306659590394934,0.007502407498238715,0.0075311839771399301,0.0075029229332013812,0.79817210203630884,0.67809729282103448,5.1543496266612254e-07,0.0075254726366225785,0.0074972483713777044,446608.0800000056,1.3424273636265488e-14,0.64130654764310191,0.00071159044877415554,-9.9999999999999995e-07,1.0000009999999999,0.0067444195690792939,0.016117258889103658,1,1,0.001065240828,0.039922476466,-3.1908667088,3.2086976767
replicate_B,6144,6088.2499297885233,7.691180536052368,61,0.022689465798562524,10.518916531283478,0.0059779489901438092,9.0250518182109509,0.0074914254819339297,0.0074634579798055064,0.0074952757383261563,0.0074672801478588811,0.80613727364717624,0.69286386399457889,3.8221680533747152e-06,0.0074823443501688324,0.0074544411148118397,446608.080000007,1.6552259726269096e-14,0.69581764693094028,0.00066808199075180607,-9.9999999999999995e-07,1.0000009999999999,0.0068030825783547228,0.019022963896158287,1,1,0.0010667004245,0.039953299469,-3.2200216055,3.2629366219
replicate_B,6656,6595.6040906042335,7.8321122473900644,59,0.022770047370023496,10.627719431215882,0.0059144359296559547,9.4690239859004528,0.0074022859412153147,0.0073749818589161197,0.0074017251936253194,0.007374426324172012,0.80923871775898004,0.69837796038083322,5.5553474410767467e-07,0.0073995474669777475,0.0073722598189221366,446608.07999998942,2.2808231906276315e-14,0.73645783472271742,0.00058778833388610952,-9.9999999999999995e-07,1.0000009999999999,0.0067693469180265123,0.013708397101541304,1,1,0.0010692496084,0.039505586737,-3.2288962007,3.2685831487
replicate_B,7168,7102.9582514199437,7.9730439587277626,55,0.022811523508715514,10.96455295808588,0.0058253212161245562,9.8806171198072619,0.0073635761872145435,0.0073365551925060569,0.0073659763763368252,0.0073389376619075715,0.81512347470292068,0.70936739433823048,2.3824694015146114e-06,0.0073575310387323052,0.007330553642353653,446608.0800000836,1.8807016366146699e-13,0.77376665931266941,0.00054579052080263864,-9.9999999999999995e-07,1.0000009999999999,0.0067547219785897743,0.020420571881831606,1,1,0.001070490227,0.038477829687,-3.265286386,3.2550962865
replicate_B,7266,7200.0690087635758,8.0000191691009928,54,0.022830924019809833,11.131044839384181,0.0058210467804646893,9.9518679373181538,0.0073413813899002112,0.0073145279992544504,0.007342482061696463,0.0073156210537915628,0.81518298997187866,0.70947473677592221,1.093054537112427e-06,0.0073376028870582224,0.007310775270187698,446608.08000003378,7.6505326451338275e-14,0.77925800227633668,0.00052647134281467273,-9.9999999999999995e-07,1.0000009999999999,0.0067530306848699569,0.0096192186053075581,1,1,0.0010712798636,0.038413223249,-3.2681905031,3.2516492009
replicate_C,0,0,6,96,0.023350898639613104,9.4582759333024296,0.0073015561299359074,5.1275478812665511,0.0068109703680014387,0.0067878543552547382,0.0068121110413809456,0.0067889873154468455,0.74556564225170308,0.58957793598360331,1.1329601921072907e-06,0.0068085690549296446,0.0067854691684103479,446608.08000011364,2.5453986807404346e-13,0,0,0,0.99959300668615936,0.00658453889376004,0.0069679065740859639,1,1,,,,
replicate_C,256,253.67708040785513,6.0704658556688482,96,0.02258761914048538,9.3415660832003002,0.0071321764006675109,4.8497188361466552,0.0075722329559412887,0.0075436668260499898,0.0075650154927975706,0.0075365038095199172,0.74936521524644162,0.59425243717041576,7.1630165300725843e-06,0.0075821039370800036,0.0075534625968629388,446608.08000004734,1.0609086155262232e-13,0.034379870995860609,0.0007789122015051821,-9.9999999999999995e-07,0.99963225890068597,0.0071494413510267071,0.0085715415110526882,1,1,,,,
replicate_C,512,507.35416081571026,6.1409317113376973,96,0.022494757810132899,9.3171126695859616,0.0071039497963705728,4.8569270076253481,0.0076781491273176621,0.007648782951670932,0.0076780961556618989,0.007648730712649,0.75006576235700884,0.59518493261474359,5.2239021931972662e-08,0.0076781043815964079,0.0076487373380654464,446608.0799999783,4.8483784395055899e-14,0.043146973917102691,0.00086936373461512508,-9.9999999999999995e-07,0.99971330797545266,0.0070463090125168657,0.0084618744257099355,1,1,0.0010578232084,0.040376148005,-3.0729939342,2.951808989
replicate_C,1024,1014.7083216314205,6.2818634226753947,96,0.02248559498102274,9.287010397507748,0.007080778367642337,4.9651065693728604,0.0076876267786058989,0.0076581879225322514,0.0076870783412514559,0.0076576441007532156,0.75084470034666639,0.59614053556756075,5.4382177903586348e-07,0.0076875542683151723,0.0076581144204868733,446608.08000012644,2.8321307389907654e-13,0.070794228399885528,0.00087877451704352911,-9.9999999999999995e-07,0.99987121368241483,0.0071648430702002438,0.0086842186401171161,1,1,0.0010573836143,0.04033170776,-3.0397248864,2.953260988
replicate_C,1536,1522.0624824471308,6.422795134013092,96,0.022477904668567531,9.2451021141584722,0.0070496494061339024,5.1106897747986553,0.0076958649027820108,0.0076663623884275578,0.0076953290428286919,0.0076658311946834635,0.75168315360528182,0.59722665563954869,5.3119374409434789e-07,0.0076954939057741773,0.0076659922083011697,446608.07999998855,2.5545219735029452e-14,0.10864583890343374,0.00088617245110651126,-9.9999999999999995e-07,0.99992969219576822,0.0071340060485096495,0.0090809527657928091,1,1,0.0010567564625,0.040053583184,-3.0760373473,2.9254620075
replicate_C,2048,2029.416643262841,6.5637268453507893,96,0.022466049988601505,9.1813202024259457,0.0070038586991418494,5.3072313227270209,0.0077085085584075045,0.007678908099685626,0.0077078990960563528,0.0076783041069257525,0.75273340330071947,0.59860303020043881,6.0399275987350204e-07,0.0077077313378520187,0.0076781340261480435,446608.07999999844,3.3886515975039069e-15,0.15517648264031308,0.00089759423002539775,-9.9999999999999995e-07,0.99993270870204709,0.0070851286804381117,0.010020720981032433,1,1,0.0010558004805,0.039834855239,-3.1026309133,2.9262287617
replicate_C,2560,2536.7708040785515,6.7046585566884866,95,0.022441529549575203,9.1219120584414348,0.0069182601681262793,5.5828209176307872,0.007736710559811834,0.0077068886915806715,0.0077375337494122532,0.0077077061759827231,0.75581026209825852,0.60324260143255803,8.1748440205163531e-07,0.0077332131625769988,0.0077034146089293544,446608.080000079,1.7699187959270407e-13,0.2130456564688,0.00092126671201677704,-9.9999999999999995e-07,0.99994048167653493,0.0070277178402682796,0.014949402165271989,1,1,0.0010542935384,0.03995350025,-3.1118491888,3.0093442202
replicate_C,3072,3044.1249648942617,6.845590268026184,92,0.022454157650175579,9.1655289401062845,0.0068097659954416143,5.9408567630705873,0.0077243117368542029,0.0076945869039129963,0.0077251198980619077,0.0076953901669740551,0.76100898129742744,0.61176201738222025,8.0326306105878847e-07,0.0077205656877518819,0.0076908649121029057,446608.08000000136,3.1279860900036064e-15,0.2787593057236985,0.00090785228668354638,-9.9999999999999995e-07,1.0000009999999999,0.0069873281993934784,0.012786287370689549,1,1,0.0010546020803,0.040702596011,-3.1076880097,3.0711172819
replicate_C,3584,3551.4791257099719,6.9865219793638813,89,0.022469223050821434,9.123513831334332,0.0066687224197643667,6.3728730867572994,0.00771077063661069,0.0076811440823409778,0.0077117318999029147,0.0076820992359478328,0.76779970035472711,0.6234178745713691,9.5515360685506645e-07,0.0077056248250581116,0.0076760325210472862,446608.07999997231,6.1908058031321382e-14,0.35046457657493452,0.0008918432178015843,-9.9999999999999995e-07,1.0000009999999999,0.0069684463525074196,0.01273436851715094,1,1,0.0010548992321,0.039658966407,-3.0915964246,3.0765366256
replicate_C,4096,4058.8332865256821,7.1274536907015786,80,0.022509378090785726,9.5385282770618947,0.0064833217428206724,6.8689186700408635,0.0076734207028251811,0.0076440788565012461,0.0076764974805003791,0.007647133483189409,0.77875084570794151,0.64284437039294051,3.0546266881628995e-06,0.0076653505151551152,0.0076360651847699745,446608.08000001812,4.0663819170046883e-14,0.42489278606969588,0.00085039953583900777,-9.9999999999999995e-07,1.0000009999999999,0.006904299071466247,0.016055578257417866,1,1,0.0010574230655,0.036316859548,-3.1187899709,3.0418289304
replicate_C,4608,4566.1874473413927,7.268385402039276,74,0.022616115087032648,9.8905540009779038,0.0063806080648353839,7.2956211458922366,0.0075601059244233592,0.0075316295120265771,0.0075609740190194247,0.0075324921065319942,0.78595891055083467,0.65594350644081501,8.6259450541702892e-07,0.0075560754193943497,0.0075276255506048582,446608.07999998546,3.2452855683787416e-14,0.48222348204103493,0.00074390137336178359,-9.9999999999999995e-07,1.0000009999999999,0.0068917069781305089,0.019856650253959489,1,1,0.0010628123873,0.03613983991,-3.1533734798,3.0602614582
replicate_C,5120,5073.5416081571029,7.4093171133769733,72,0.022648406802286972,9.9550520414972308,0.0063074871149946948,7.6532270751965905,0.0075252889980186545,0.0074970719026254823,0.0075248811394114639,0.007496668216845438,0.78910932377219867,0.66146646966172218,4.0368578004424532e-07,0.0075230267965253053,0.0074948227366371288,446608.07999999914,1.8246585525021037e-15,0.5307478174779372,0.00071131025482513326,-9.9999999999999995e-07,1.0000009999999999,0.0068967746674338665,0.013157313039830107,1,1,0.0010640170975,0.036182908409,-3.1677126884,3.1258576214
replicate_C,5632,5580.8957689728131,7.5502488247146706,68,0.022681628952554118,10.194428550645576,0.0062129044884476669,8.0379752181169195,0.007492814066488304,0.0074648415100622683,0.0074935536574944946,0.0074655764782905407,0.7944569654897421,0.67082877228732629,7.3496822827236186e-07,0.0074893584901269883,0.0074614085376724319,446608.08000004233,9.4882244730109393e-14,0.57995497822654485,0.00067752956596681753,-9.9999999999999995e-07,1.0000009999999999,0.0068644234145353519,0.010149469555159185,1,1,0.0010655153118,0.036638732435,-3.1915455461,3.1649916172
replicate_C,6144,6088.2499297885233,7.691180536052368,66,0.02267279209270294,10.205288215808359,0.0061121692158752827,8.4315786781895561,0.0075047987721444005,0.0074767327120501574,0.007507109914428471,0.0074790277721248676,0.79875993287000091,0.67786850161779433,2.2950600747102118e-06,0.0074988244174304889,0.0074707987988769757,446608.08000000275,6.2559721800072127e-15,0.62838939970538943,0.00068554524558377865,-9.9999999999999995e-07,1.0000009999999999,0.0068424138187546529,0.013588106634235526,1,1,0.0010648381256,0.037083432746,-3.2035161853,3.158069253
replicate_C,6656,6595.6040906042335,7.8321122473900644,61,0.022720423509309976,10.495334030203242,0.0059660487009689511,9.2098948426379774,0.0074557332034794,0.0074280331448694052,0.0074576859793778231,0.0074299725330918224,0.80435268882730471,0.68822865900679631,1.9393882224171682e-06,0.0074503147692408468,0.0074226512057121996,446608.0799999939,1.3554606390015628e-14,0.67444639564719089,0.00063760943305122392,-9.9999999999999995e-07,1.0000009999999999,0.0068243982690572311,0.013934945607099538,1,1,0.0010669726388,0.037371560884,-3.2075383663,3.1402865052
replicate_C,7168,7102.9582514199437,7.9730439587277626,58,0.022770440376541155,10.691284686475813,0.0058828125367802611,9.6211362608590605,0.0074030100181211389,0.0073756995100615211,0.0074038832941783093,0.0073765676511849598,0.80886228032417151,0.69651491750888161,8.6814112343867877e-07,0.0073992246041000975,0.0073719382943083188,446608.08000001672,3.7535833080043276e-14,0.71399545208608683,0.0005872996000885393,-9.9999999999999995e-07,1.0000009999999999,0.0067913730910377787,0.012722493901605019,1,1,0.0010688821875,0.037071453864,-3.2074477673,3.1762829423
replicate_C,7266,7200.0690087635758,8.0000191691009928,58,0.022769159630772674,10.63598224793567,0.0058648372635231334,9.6926043182110391,0.0074045086019134034,0.007377184423609422,0.0074052390979757916,0.0073779110913111661,0.80950465562557672,0.69751357834815708,7.2666770174409367e-07,0.0074005878994387736,0.0073732882109105325,446608.07999995718,9.5794574006360451e-14,0.72092475098212805,0.00058855512733316251,-9.9999999999999995e-07,1.0000009999999999,0.0068015298168244195,0.016100856058637474,1,1,0.0010687171085,0.03748061299,-3.2067447305,3.1812456846
