replicate,particle_id,lineage_member_particle_ids,step,elapsed_physical_time_s,experimental_age_h,stable_particle_id,component_label,threshold_voxel_count,h_volume_nm3,equivalent_radius_nm,centroid_x_nm,centroid_y_nm,centroid_z_nm
replicate_B,P086,P086,0,0,6,46,46,12178,4848.9700266614418,10.499943530977982,107.99999854268472,103.00001250536882,150.99999761269828
replicate_B,P044,P044,0,0,6,47,47,9745,3591.3154403294184,9.499957180955704,108.99998812355044,10.999981044231252,130.9999676126599
replicate_B,P032,P032,0,0,6,48,48,8631,3053.5621620768952,8.999935259614011,114.99999185688253,151.00000559898754,103.00000180221967
replicate_B,P064,P064,0,0,6,49,49,10912,4188.7267320973378,9.9999494897838002,117.00000419894683,126.99999390327898,33.999964927218578
replicate_B,P079,P079,0,0,6,50,50,12178,4848.9760830397427,10.499947902463287,121.00000205727227,47.000015935580755,228.00001971239558
replicate_B,P006,P006,0,0,6,51,51,7649,2572.3815671376587,8.4999347763975646,119.00000224526109,67.000000619517849,184.00000204815947
replicate_B,P002,P002,0,0,6,52,52,6727,2144.623851832996,7.9999543259788348,121.99996725474199,53.999982496263982,33.999973034903086
replicate_B,P081,P081,0,0,6,53,53,12177,4848.963466498757,10.499938795857709,125.00000049861229,245.00000124913163,59.0000017235351
replicate_B,P026,P026,0,0,6,54,54,8631,3053.5581454625517,8.9999313134812677,124.00000146948523,158.00000032831889,208.00000147536468
replicate_B,P030,P030,0,0,6,55,55,8632,3053.5684791831668,8.9999414658637651,128.99998904182902,186.00001470074105,131.99998310851612
replicate_B,P049,P049,0,0,6,56,56,9745,3591.2938144934756,9.4999381122763431,130.99999843098746,118.99999853872049,183.00000076443609
replicate_B,P059,P059,0,0,6,57,57,10914,4188.7369374164764,9.9999576109941799,136.00000349660385,62.999970143301439,67.999979479925187
replicate_B,P013,P013,0,0,6,58,58,7649,2572.3800976986518,8.4999331579054189,133.99999869306455,216.00000001774248,173.00000110835921
replicate_B,P067,P067,0,0,6,59,59,10912,4188.7243141441004,9.9999475656179424,140.00001327798367,8.9999956357937734,109.99998071189894
replicate_B,P040,P040,0,0,6,60,60,8631,3053.5594817581273,8.9999326263285599,143.00000243626806,2.9999994656426332,224.00000393771455
replicate_B,P089,P089,0,0,6,61,61,12177,4848.9807318657759,10.499951257976887,143.9999916279659,99.000008844361261,54.000022968719577
replicate_B,P065,P065,0,0,6,62,62,10911,4188.7221078766552,9.999945809907377,143.99999124468107,212.00002160639184,28.999991006527146
replicate_B,P036,P036,0,0,6,63,63,8631,3053.5607143869456,8.9999338373278199,148.00000311002771,44.000003022241827,167.00000210827903
replicate_B,P000,P000,0,0,6,64,64,6727,2144.6053768387969,7.9999313538798571,146.9999997844902,57.999999387973254,11.000003150450954
replicate_B,P052,P052,0,0,6,65,65,9745,3591.2943462143803,9.4999385811245904,149.99999855521341,117.99999787311725,89.000001605816394
replicate_B,P004,P004,0,0,6,66,66,7649,2572.3890611946649,8.4999430306076889,151.000000744722,75.000003421127516,144.9999795944203
replicate_B,P076,P076,0,0,6,67,67,12177,4848.9662651080871,10.499940815892247,159.99999753723017,95.999999016985626,174.00000186476916
replicate_B,P045,P045,0,0,6,68,68,9745,3591.2924280172197,9.4999368897419796,159.0000001606596,182.00000086268025,96.000001996689434
replicate_B,P063,P063,0,0,6,69,69,10911,4188.7227453773976,9.9999463172198215,160.99999281422035,124.00000749411741,22.00002943045045
replicate_B,P057,P057,0,0,6,70,70,9745,3591.2928214685971,9.4999372366702932,162.99999983175957,213.00000041062609,243.00000139239796
replicate_B,P017,P017,0,0,6,71,71,7649,2572.3802197600244,8.4999332923481585,171.00000065608455,27.000001438682915,145.0000026306401
replicate_B,P025,P025,0,0,6,72,72,8632,3053.5593678952941,8.999932514463719,172.99999909405918,46.999999216840756,190.999999113515
replicate_B,P038,P038,0,0,6,73,73,8631,3053.5580238454722,8.9999311939982078,174.00000023137261,159.00000091626498,160.0000017855269
replicate_B,P054,P054,0,0,6,74,74,9745,3591.296461674182,9.4999404464441017,183.00000806252194,33.000000728630084,46.000009932078932
replicate_B,P039,P039,0,0,6,75,75,8631,3053.5580021212513,8.9999311726551845,183.00000060022347,148.00000004065524,243.00000186690329
replicate_B,P088,P088,0,0,6,76,76,12177,4848.9746611448099,10.499946876141859,186.00000525707421,154.99998495308947,71.999985077319749
replicate_B,P071,P071,0,0,6,77,77,10911,4188.7099688849758,9.9999361498907007,188.000000288812,80.000000639858513,216.00000136653225
replicate_B,P024,P024,0,0,6,78,78,8631,3053.5687253334918,8.9999417076943189,187.99998674409531,7.0000055519490374,101.00002309969238
replicate_B,P001,P001,0,0,6,79,79,6727,2144.6409347897597,7.9999755670791295,188.00001651993969,110.00001096342123,64.999989497615687
replicate_B,P037,P037,0,0,6,80,80,8632,3053.5827624022577,8.9999554984004764,191.99996832499804,73.000000867164601,59.000021614172887
replicate_B,P050,P050,0,0,6,81,81,9745,3591.3001867288954,9.4999437310319088,193.9999987161809,76.999996813874148,131.000025032346
replicate_B,P087,P087,0,0,6,82,82,12177,4848.9720311464207,10.499944977812811,196.00000831310055,232.0000022578175,66.999994902295967
replicate_B,P069,P069,0,0,6,83,83,10913,4188.7214470514,9.9999452840336183,197.00001698578416,238.00000835465403,230.00000863145249
replicate_B,P084,P084,0,0,6,84,84,12177,4848.9645042155116,10.499939544881132,199.00000078226549,164.99999984634971,199.99999944714307
replicate_B,P046,P046,0,0,6,85,85,9745,3591.3104973711083,9.4999528224864438,201.0000085254994,182.99997369924685,50.000016394792034
replicate_B,P091,P091,0,0,6,86,86,12177,4848.9670804726138,10.499941404421728,205.00000600033994,193.00000262709293,145.00000329873234
replicate_B,P078,P078,0,0,6,87,87,12177,4848.9632914896574,10.49993866953622,207.00000006554475,124.000000136697,99.000001219602325
replicate_B,P005,P005,0,0,6,88,88,7651,2572.3903354625681,8.4999444341282455,205.99997292555256,242.99998724963027,28.999993621003252
replicate_B,P012,P012,0,0,6,89,89,7649,2572.3885592126239,8.4999424777080375,215.00000825243905,16.00000170708179,123.99997716310514
replicate_B,P066,P066,0,0,6,90,90,10912,4188.7342469225905,9.9999554699485653,217.99999479643384,50.000003791634192,107.99998976020704
replicate_B,P083,P083,0,0,6,91,91,12177,4848.9671241192245,10.499941435925814,217.9999947497252,197.99999839959696,189.00000082480193
replicate_B,P015,P015,0,0,6,92,92,7650,2572.3850823586863,8.4999386481839583,226.00000762158683,142.99998644981417,22.000001493384861
replicate_B,P003,P003,0,0,6,93,93,6727,2144.6050978512621,7.9999310069813481,231.00000153769741,54.000000126482448,203.00000380035834
replicate_B,P031,P031,0,0,6,94,94,8631,3053.5660448616372,8.9999390742622403,233.00001054927228,124.9999986113088,235.99999192926802
replicate_B,P016,P016,0,0,6,95,95,7649,2572.380883718015,8.4999340236550491,234.00000020962329,56.000001700587106,57.000002866295674
replicate_B,P018,P018,256,253.67708040785513,6.0704658556688482,0,0,7269,2406.8098630070917,8.3135093790662236,241.01995556271152,12.042501003023139,216.99122205096447
replicate_B,P009,P009,256,253.67708040785513,6.0704658556688482,1,1,7186,2377.5376712993211,8.2796681876419118,1.9986480421601422,27.01745072662148,160.03583969610787
replicate_B,P058,P058,256,253.67708040785513,6.0704658556688482,2,2,9455,3456.895608670633,9.3799218180984099,4.9839781264215448,52.035358598474929,93.900855886244571
replicate_B,P022,P022,256,253.67708040785513,6.0704658556688482,3,3,7198,2377.9099257393837,8.2801002848823728,243.99255676576848,105.02154962650742,121.99071761347416
replicate_B,P085,P085,256,253.67708040785513,6.0704658556688482,4,4,12003,4769.2825455518541,10.44210720357264,242.00356164579443,120.99318634996409,188.00411499810238
replicate_B,P062,P062,256,253.67708040785513,6.0704658556688482,5,5,10683,4091.4372598627815,9.9219209406583495,7.9974259550727096,147.99039756965533,126.97679402091561
replicate_B,P010,P010,256,253.67708040785513,6.0704658556688482,6,6,7281,2408.4152226080419,8.3153573585669847,3.0016561099087542,157.97063785996113,229.03152483656484
replicate_B,P061,P061,256,253.67708040785513,6.0704658556688482,7,7,10648,4089.3768587890022,9.9202551389799343,1.0243514388602233,173.93639980728474,51.986080166032266
replicate_B,P041,P041,256,253.67708040785513,6.0704658556688482,8,8,8275,2895.5421668526528,8.8419304577609772,236.00367055820979,204.00311693219297,110.99844447183527
replicate_B,P047,P047,256,253.67708040785513,6.0704658556688482,9,9,9537,3496.9928803302264,9.416049066746103,20.002140334085016,24.979809422236329,238.9195794636008
replicate_B,P090,P090,256,253.67708040785513,6.0704658556688482,10,10,12034,4796.0543314603383,10.461609256589023,22.012042771703481,80.980365482300812,221.9103781119226
replicate_B,P075,P075,256,253.67708040785513,6.0704658556688482,11,11,10616,4074.6048975913104,9.9082958247498372,27.982175693760816,129.95129143300778,22.026832014845734
replicate_B,P094,P094,256,253.67708040785513,6.0704658556688482,12,12,13511,5566.7254062105121,10.994371218964174,31.003698694848822,229.98068423060667,95.000814035256511
replicate_B,P020,P020,256,253.67708040785513,6.0704658556688482,14,13,7137,2362.5018704675758,8.262177430764913,32.999696609368193,213.03510060138035,137.01279608858042
replicate_B,P068,P068,256,253.67708040785513,6.0704658556688482,13,14,10659,4084.0484079451203,9.9159445745607471,34.010702196290772,238.99539961752868,46.99688673569279
replicate_B,P093,P093,256,253.67708040785513,6.0704658556688482,15,15,13473,5548.2961262071331,10.982225098335775,36.984686236165828,81.991853951829469,118.97494185715466
replicate_B,P048,P048,256,253.67708040785513,6.0704658556688482,16,16,9498,3475.3198624487727,9.3965563906516127,36.022522463159298,106.01040516727146,57.972972508989599
replicate_B,P023,P023,256,253.67708040785513,6.0704658556688482,17,17,8280,2906.5902237473188,8.8531617650628505,38.003883734391216,175.03472281480634,71.99962623918826
replicate_B,P074,P074,256,253.67708040785513,6.0704658556688482,18,18,10740,4115.3785408436397,9.9412362121452453,40.00345402323439,86.989209760544085,185.05059084567566
replicate_B,P073,P073,256,253.67708040785513,6.0704658556688482,19,19,10737,4113.2860904482022,9.9395510637905566,42.020941553565223,141.02244203604019,82.959291605277585
replicate_B,P080,P080,256,253.67708040785513,6.0704658556688482,20,20,12064,4793.1347803421113,10.459486024961917,47.994442057304887,50.003620616030275,195.00879452878576
replicate_B,P051,P051,256,253.67708040785513,6.0704658556688482,21,21,9432,3455.3533312108739,9.3785266748308072,46.99763413153395,183.91737917959188,30.008906765334203
replicate_B,P021,P021,256,253.67708040785513,6.0704658556688482,22,22,7190,2378.8052142062879,8.2811393133245712,45.990782826648577,233.00498799717101,227.99867993674169
replicate_B,P060,P060,256,253.67708040785513,6.0704658556688482,23,23,10669,4090.5601814504407,9.9212119050128695,49.003933437595727,131.98540071835444,201.04338183036072
replicate_B,P007,P007,256,253.67708040785513,6.0704658556688482,24,24,7154,2366.8047259730251,8.2671903924844887,49.009662333040218,195.0073575315111,205.02946140528826
replicate_B,P034,P034,256,253.67708040785513,6.0704658556688482,25,25,8262,2897.6209559800136,8.8440459063794989,51.001190051582554,23.979080200889094,11.116695696032416
replicate_B,P033,P033,256,253.67708040785513,6.0704658556688482,26,26,8197,2863.5521409935382,8.809247841227938,52.005486759378634,20.992966822891944,144.99999979823514
replicate_B,P082,P082,256,253.67708040785513,6.0704658556688482,27,27,12185,4847.0948026729739,10.498589821866933,56.994313703090178,209.95654609394205,68.993812895329938
replicate_B,P043,P043,256,253.67708040785513,6.0704658556688482,28,28,9448,3462.1067515906852,9.3846327473632343,58.018511305258315,84.0339544060012,232.10985905573264
replicate_B,P027,P027,256,253.67708040785513,6.0704658556688482,29,29,8271,2894.0379429335435,8.8403990753430861,64.011518365466287,32.991085509484691,86.978415320290125
replicate_B,P014,P014,256,253.67708040785513,6.0704658556688482,30,30,7328,2431.3980904568525,8.3417240821469925,62.991639563158628,87.987194767156964,34.976822819233902
replicate_B,P092,P092,256,253.67708040785513,6.0704658556688482,31,31,13504,5561.5343091312179,10.990952656348687,69.980781227875525,102.00021193321382,84.991567905606857
replicate_B,P055,P055,256,253.67708040785513,6.0704658556688482,32,32,9346,3414.0532158949459,9.3410111899311268,69.011829882627438,133.03559051049689,16.948901905716824
replicate_B,P019,P019,256,253.67708040785513,6.0704658556688482,33,33,7260,2407.3693942220671,8.3141535661636894,70.972635274468885,102.00986911547821,199.05815550838994
replicate_B,P011,P011,256,253.67708040785513,6.0704658556688482,34,34,7312,2421.7331948337983,8.3306565192217619,74.003623174658017,51.990865440057732,32.978722265002176
replicate_B,P008,P008,256,253.67708040785513,6.0704658556688482,35,35,7204,2388.3772005201004,8.2922318383943736,78.992265599467473,167.9953109977431,84.043302122149782
replicate_B,P028,P028,256,253.67708040785513,6.0704658556688482,37,36,8219,2880.8627396252073,8.8269632627631172,80.998431826650133,192.10483137541755,27.99476837932508
replicate_B,P035,P035,256,253.67708040785513,6.0704658556688482,38,37,8303,2913.9470287927043,8.8606248181877536,81.010777325627132,192.00146589953641,123.96451001422589
replicate_B,P070,P070,256,253.67708040785513,6.0704658556688482,36,38,10733,4108.9821925213255,9.9360831356054984,82.020722523029633,122.00788377869918,128.01594801122474
replicate_B,P095,P095,256,253.67708040785513,6.0704658556688482,39,39,13532,5577.9084817042467,11.001728545072586,84.007556400539812,195.99302796106471,166.96465475939274
replicate_B,P053,P053,256,253.67708040785513,6.0704658556688482,40,40,9516,3478.143514085124,9.3991005611954872,85.000080374955985,242.00394154061988,177.97473797418741
replicate_B,P056,P056,256,253.67708040785513,6.0704658556688482,41,41,9480,3468.5796879105037,9.3904777733101916,89.008630170467995,29.037573490511338,244.00540196959773
replicate_B,P042,P042,256,253.67708040785513,6.0704658556688482,42,42,9490,3479.2932601994326,9.4001361125627341,92.980156043502845,53.942605896431559,65.925797297068641
replicate_B,P077,P077,256,253.67708040785513,6.0704658556688482,43,43,12050,4786.1615768352622,10.454411299928967,97.986092184675641,223.011375932855,23.980764368905074
replicate_B,P029,P029,256,253.67708040785513,6.0704658556688482,44,44,8385,2941.0046966392347,8.8879656929571471,105.01023330307324,159.02906812533323,144.95323957185687
replicate_B,P086,P086,256,253.67708040785513,6.0704658556688482,46,45,12122,4816.2338975973762,10.476261254962957,108.00059609873998,103.01926834496867,151.00320707588551
replicate_B,P072,P072,256,253.67708040785513,6.0704658556688482,45,46,10843,4152.0390743247453,9.9706684296292067,106.99970289491293,217.9757000095936,125.03105107734687
replicate_B,P044,P044,256,253.67708040785513,6.0704658556688482,47,47,9457,3455.3412595412797,9.3785157531684575,109.01766274415294,10.9744831334097,131.03090866971689
replicate_B,P032,P032,256,253.67708040785513,6.0704658556688482,48,48,8339,2924.3933237110796,8.871200429320341,114.98513787052322,151.01793541998245,103.0410414152467
replicate_B,P064,P064,256,253.67708040785513,6.0704658556688482,49,49,10580,4051.3417055949753,9.889403306053417,116.99602824547024,126.99042054294011,34.10032514183434
replicate_B,P079,P079,256,253.67708040785513,6.0704658556688482,50,50,12137,4827.5576253140653,10.48446527777562,121.00166031836308,47.009021695509361,228.02549192674084
replicate_B,P006,P006,256,253.67708040785513,6.0704658556688482,51,51,7194,2385.5288029382141,8.2889340665896007,119.03995292610779,67.010042127732717,183.96685557722756
replicate_B,P002,P002,256,253.67708040785513,6.0704658556688482,52,52,6280,1956.3182287705258,7.758604800150831,122.02330958101189,54.031624880439779,34.018741966216922
replicate_B,P081,P081,256,253.67708040785513,6.0704658556688482,53,53,12036,4780.0727345836112,10.449976133189276,124.9962919350084,245.02167129289276,58.983122735615801
replicate_B,P026,P026,256,253.67708040785513,6.0704658556688482,54,54,8181,2857.4744641224711,8.8030111019147554,123.99160636203574,157.99200463113715,207.99039382280944
replicate_B,P030,P030,256,253.67708040785513,6.0704658556688482,55,55,8287,2907.6578478551869,8.8542455885102704,128.98749282644883,185.96466327646399,132.01278648579472
replicate_B,P049,P049,256,253.67708040785513,6.0704658556688482,56,56,9494,3473.3816402199236,9.3948092132185561,131.01193662629618,119.00002385679817,182.9643367214826
replicate_B,P013,P013,256,253.67708040785513,6.0704658556688482,58,57,7172,2371.5092340622855,8.2726643440339949,133.98888045177978,216.02651518351965,172.99330638620199
replicate_B,P059,P059,256,253.67708040785513,6.0704658556688482,57,58,10645,4083.1190352519025,9.9151923546780498,135.9878646082056,63.035612909141207,67.967625759012336
replicate_B,P067,P067,256,253.67708040785513,6.0704658556688482,59,59,10621,4073.9776358597346,9.9077873571474218,139.98395274429618,8.9952901504805194,110.00284388180863
replicate_B,P040,P040,256,253.67708040785513,6.0704658556688482,60,60,8219,2875.1917696947689,8.8211675076123743,142.99310150537224,3.0214313711901335,223.98302027033327
replicate_B,P089,P089,256,253.67708040785513,6.0704658556688482,61,61,12140,4837.2266770931001,10.491460342357001,144.01541798638047,99.002235393743518,53.97362725073269
replicate_B,P065,P065,256,253.67708040785513,6.0704658556688482,62,62,10610,4070.0244595261142,9.9045816525960699,144.0220100436629,211.98030027624375,29.00640182251394
replicate_B,P036,P036,256,253.67708040785513,6.0704658556688482,63,63,8431,2966.6714805600932,8.9137465721562972,148.01623451806401,44.018030201513653,166.98440116767372
replicate_B,P000,P000,256,253.67708040785513,6.0704658556688482,64,64,6285,1952.608827197452,7.7536979655463139,146.97477178776612,58.002258178460885,11.008499819995205
replicate_B,P052,P052,256,253.67708040785513,6.0704658556688482,65,65,9438,3450.0747414483631,9.3737485213757434,150.01711537959977,117.98211723884205,88.958956440081252
replicate_B,P004,P004,256,253.67708040785513,6.0704658556688482,66,66,7182,2379.9862658315051,8.2825095859306224,150.9898516621457,74.992616408106997,145.09150575011324
replicate_B,P076,P076,256,253.67708040785513,6.0704658556688482,67,67,12121,4824.5799334017211,10.482309188994304,159.98058854289019,95.945828629356427,173.98521784713688
replicate_B,P045,P045,256,253.67708040785513,6.0704658556688482,68,68,9498,3468.4120625610408,9.3903265002995777,158.9969526890855,181.98912588014113,96.011947995625164
replicate_B,P063,P063,256,253.67708040785513,6.0704658556688482,69,69,10646,4078.5480987768174,9.9114910472010482,161.02138977927913,123.96745711556822,21.968831910942168
replicate_B,P057,P057,256,253.67708040785513,6.0704658556688482,70,70,9549,3491.9823706114353,9.4115497957246799,162.99611311271093,213.01424553995267,243.01501947116412
replicate_B,P017,P017,256,253.67708040785513,6.0704658556688482,71,71,7302,2419.7678339822819,8.3284023241227931,170.98682151869596,27.044111713971841,145.00054922959697
replicate_B,P025,P025,256,253.67708040785513,6.0704658556688482,72,72,8311,2915.1920633746199,8.8618865905542279,172.96740408159476,46.993878592130692,190.96255552004908
replicate_B,P038,P038,256,253.67708040785513,6.0704658556688482,73,73,8283,2896.8562805337233,8.843267863536953,173.99926064312828,159.01441826873341,160.02568091201675
replicate_B,P054,P054,256,253.67708040785513,6.0704658556688482,74,74,9530,3488.9365370148985,9.4088126347968366,182.9920998269213,32.994457780149062,46.0157804794679
replicate_B,P039,P039,256,253.67708040785513,6.0704658556688482,75,75,8288,2903.5594387191254,8.8500835462972454,183.00710798474256,148.00083280994721,243.01500770182139
replicate_B,P088,P088,256,253.67708040785513,6.0704658556688482,76,76,12137,4826.3820895917015,10.483614201175701,185.9915857576363,154.98830589180517,71.979802855306062
replicate_B,P024,P024,256,253.67708040785513,6.0704658556688482,78,77,8252,2890.6496625006803,8.836947675240264,188.01661234377406,7.0008855688141205,100.97231733679807
replicate_B,P071,P071,256,253.67708040785513,6.0704658556688482,77,78,10641,4076.9911055982661,9.9102296434090036,187.998866078568,79.984988303735904,215.97318523458867
replicate_B,P001,P001,256,253.67708040785513,6.0704658556688482,79,79,6213,1927.7185037795155,7.7206109588185639,187.98432597226773,110.02785371948413,65.042300089689931
replicate_B,P037,P037,256,253.67708040785513,6.0704658556688482,80,80,8261,2896.5044270000167,8.8429098132080632,192.00451252129042,73.062317729810914,58.996462956220924
replicate_B,P050,P050,256,253.67708040785513,6.0704658556688482,81,81,9469,3463.5911321985845,9.3859737782683226,193.99105787383473,76.971050444567993,130.95884876296128
replicate_B,P087,P087,256,253.67708040785513,6.0704658556688482,82,82,12055,4792.0132878446875,10.458670194916351,196.00431965822901,232.01328817289581,66.996265292913378
replicate_B,P069,P069,256,253.67708040785513,6.0704658556688482,83,83,10654,4083.9732654110403,9.9158837595965643,196.99901548026861,237.97567343489308,230.02982140519129
replicate_B,P084,P084,256,253.67708040785513,6.0704658556688482,84,84,12082,4799.3755106008111,10.464023523196504,199.00499682157329,165.01474540432659,199.99898951044909
replicate_B,P046,P046,256,253.67708040785513,6.0704658556688482,85,85,9389,3433.650510392798,9.3588501421588326,201.00099536246805,183.01730510172959,49.99622500037848
replicate_B,P091,P091,256,253.67708040785513,6.0704658556688482,86,86,11995,4766.8391720371756,10.440323683987621,205.00618226971255,192.98795772396366,145.01081662064416
replicate_B,P078,P078,256,253.67708040785513,6.0704658556688482,87,87,12032,4784.0128025287295,10.4528465433786,207.00865342397236,123.99380813335239,98.999242971129988
replicate_B,P005,P005,256,253.67708040785513,6.0704658556688482,88,88,7218,2385.9914451520385,8.2894698755228848,205.99039823957821,243.01233650490661,28.993565040212811
replicate_B,P012,P012,256,253.67708040785513,6.0704658556688482,89,89,7237,2394.9219483796273,8.2997991900215826,214.97331304160446,16.004857532930693,123.96633811776779
replicate_B,P083,P083,256,253.67708040785513,6.0704658556688482,91,90,12040,4777.5526413007556,10.448139372853076,217.99336130508578,197.977291340455,189.00071741921542
