step,time_code,dt,phi_rhs_total_explicit_signed_mean,phi_rhs_total_explicit_abs_mean,phi_rhs_total_explicit_abs_max,phi_rhs_total_explicit_rms,phi_rhs_chem_signed_mean,phi_rhs_chem_abs_mean,phi_rhs_chem_abs_max,phi_rhs_chem_rms,phi_rhs_double_well_signed_mean,phi_rhs_double_well_abs_mean,phi_rhs_double_well_abs_max,phi_rhs_double_well_rms,phi_rhs_elastic_signed_mean,phi_rhs_elastic_abs_mean,phi_rhs_elastic_abs_max,phi_rhs_elastic_rms,phi_update_explicit_est_signed_mean,phi_update_explicit_est_abs_mean,phi_update_explicit_est_abs_max,phi_update_explicit_est_rms,dphi_actual_signed_mean,dphi_actual_abs_mean,dphi_actual_abs_max,dphi_actual_rms,eta_rhs_total_explicit_signed_mean,eta_rhs_total_explicit_abs_mean,eta_rhs_total_explicit_abs_max,eta_rhs_total_explicit_rms,eta_rhs_bulk_signed_mean,eta_rhs_bulk_abs_mean,eta_rhs_bulk_abs_max,eta_rhs_bulk_rms,eta_rhs_double_well_signed_mean,eta_rhs_double_well_abs_mean,eta_rhs_double_well_abs_max,eta_rhs_double_well_rms,eta_rhs_elastic_signed_mean,eta_rhs_elastic_abs_mean,eta_rhs_elastic_abs_max,eta_rhs_elastic_rms,eta_update_explicit_est_signed_mean,eta_update_explicit_est_abs_mean,eta_update_explicit_est_abs_max,eta_update_explicit_est_rms,deta_actual_signed_mean,deta_actual_abs_mean,deta_actual_abs_max,deta_actual_rms,phi_grad_denom_min,phi_grad_denom_max,phi_grad_denom_mean,phi_grad_denom_at_kmax,eta_grad_denom_min,eta_grad_denom_max,eta_grad_denom_mean,eta_grad_denom_at_kmax,eta_rhs_total_absmax_over_phi_rhs_total_absmax,eta_rhs_bulk_absmax_over_phi_chem_absmax,eta_rhs_dw_absmax_over_phi_dw_absmax,eta_rhs_elastic_absmax_over_phi_elastic_absmax,eta_Ldt_rhs_absmax_over_phi_Ldt_rhs_absmax,eta_Ldt_bulk_absmax_over_phi_Ldt_chem_absmax,eta_Ldt_dw_absmax_over_phi_Ldt_dw_absmax,eta_Ldt_elastic_absmax_over_phi_Ldt_elastic_absmax,deta_absmax_over_dphi_absmax,deta_absmean_over_dphi_absmean,deta_rms_over_dphi_rms,phi_damping_stronger_than_eta,phi_actual_over_explicit_est_absmax,eta_actual_over_explicit_est_absmax,corr_abs_deta_abs_dxB,corr_abs_deta_abs_dY,corr_abs_deta_local_xB,corr_abs_deta_eta_before,corr_abs_deta_phi_before,max_abs_deta_idx,max_abs_deta_i,max_abs_deta_j,max_abs_deta_k,max_abs_deta_value,max_abs_deta_eta_before,max_abs_deta_phi_before,max_abs_deta_xB_before,max_abs_deta_Y_before,max_abs_deta_eta_rhs_bulk,max_abs_deta_eta_rhs_dw,max_abs_deta_eta_rhs_total,max_abs_deta_dxB,max_abs_dphi_idx,max_abs_dphi_i,max_abs_dphi_j,max_abs_dphi_k,max_abs_dphi_value,max_abs_dphi_eta_before,max_abs_dphi_phi_before,max_abs_dphi_xB_before,max_abs_dphi_Y_before,max_abs_dphi_phi_rhs_chem,max_abs_dphi_phi_rhs_dw,max_abs_dphi_phi_rhs_total,max_abs_dphi_dxB,xB_min_after,xB_max_after,xBtot_rel_delta,eta_far_field_max,xB_clip_low_count,xB_clip_high_count,nan_inf_flag,S_phi_W,S_phi_grad,S_phi_total,S_eta_W,S_eta_grad,S_eta_total,gp_L_eta,L_phi
25,2.5000000000e-03,1.0000000000e-04,-9.5039638505e-02,1.3649359250e-01,1.2749970053e+00,2.7779648755e-01,-2.1222421686e-01,2.1222421686e-01,1.2596552952e+00,3.4986546841e-01,1.1718457836e-01,1.1751954728e-01,1.9245006681e-01,1.2710582019e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,2.2769832755e-05,3.2701474063e-05,3.0546695074e-04,6.6555172778e-05,2.2769832755e-05,2.5518657287e-05,9.1712463386e-04,4.1350928055e-05,6.7846739711e-67,6.7846739711e-67,1.5706472663e-63,1.3334933778e-65,-5.3717809910e-131,5.3717809910e-131,3.7762033529e-127,1.5717732220e-129,6.7846739711e-67,6.7846739711e-67,1.5706472663e-63,1.3334933778e-65,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,-2.0296140787e-67,2.0296140787e-67,4.6985423589e-64,3.9891038908e-66,-1.8992169541e-67,1.9002004697e-67,4.3978123457e-64,3.7337816262e-66,1.0000000000e+00,4.1921888688e+00,2.0679115636e+00,4.1921888688e+00,1.0000000000e+00,1.9870946907e+02,6.7141521362e+01,1.9870946907e+02,1.2318831023e-63,2.9978069137e-127,8.1613235699e-63,nan,1.5381508040e-60,3.7431141851e-124,1.0190371462e-59,nan,4.7952177744e-61,7.4463183872e-63,9.0294989781e-62,2.1097076492e-02,3.0023694270e+00,9.3599504054e-01,5.8523834513e-02,4.7303753432e-02,1.8739628338e-01,9.9999995492e-01,1.8052561723e-01,447024,48,48,48,-4.3978123457e-64,4.3978123457e-64,6.1194882754e-01,3.1770322777e-02,-3.4169367210e+00,-3.7762033529e-127,1.5706472663e-63,1.5706472663e-63,1.0750388223e-04,447024,48,48,48,-9.1712463386e-04,4.3978123457e-64,6.1194882754e-01,3.1770322777e-02,-3.4169367210e+00,-1.0868477227e+00,-1.0633681491e-01,-1.1931845376e+00,1.0750388223e-04,2.8277773560e-02,3.5437271848e-02,3.1083962625e-04,5.6779973072e-68,0,0,0,2.3958248488e-04,3.1921888688e+00,3.1924284512e+00,5.3419086463e-01,1.9770946907e+02,1.9824365994e+02,2.9914688420e+03,2.3958248488e+00
26,2.6000000000e-03,1.0000000000e-04,-9.5385497112e-02,1.3688834866e-01,1.2719518322e+00,2.7830464961e-01,-2.1258673382e-01,2.1258673382e-01,1.2560598432e+00,3.5046979757e-01,1.1720123671e-01,1.1753434192e-01,1.9245008467e-01,1.2711549637e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,2.2852694420e-05,3.2796050722e-05,3.0473738061e-04,6.6676919508e-05,2.2852694420e-05,2.5587018096e-05,8.9325339083e-04,4.1191922787e-05,1.7562779193e-70,1.7562779193e-70,2.0278561832e-67,4.0026453726e-69,-7.7031677273e-138,7.7031677273e-138,1.9774998986e-134,2.6079051940e-136,1.7562779193e-70,1.7562779193e-70,2.0278561832e-67,4.0026453726e-69,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,-5.2538506733e-71,5.2538506733e-71,6.0662685880e-68,1.1973788918e-69,-4.9159125902e-71,4.9192437576e-71,5.6779973129e-68,1.1207407552e-69,1.0000000000e+00,4.1921888688e+00,2.0679115636e+00,4.1921888688e+00,1.0000000000e+00,1.9870946907e+02,6.7141521362e+01,1.9870946907e+02,1.5942869312e-67,1.5743675823e-134,1.0537050096e-66,nan,1.9906545682e-64,1.9657829205e-131,1.3156745187e-63,nan,6.3565359742e-65,1.9225545310e-66,2.7207779568e-65,2.1097076492e-02,2.9312235639e+00,9.3599504054e-01,-9.2439747592e-03,-7.8060795738e-03,-3.6956460308e-02,9.9999995467e-01,5.0460998019e-03,450768,48,87,48,-5.6779973129e-68,5.6779973129e-68,1.2672323511e-01,2.8334827055e-02,-3.5349195868e+00,-1.9763184816e-134,2.0278561832e-67,2.0278561832e-67,1.7771562534e-05,447024,48,48,48,-8.9325339083e-04,0.0000000000e+00,6.1103170291e-01,3.1877826659e-02,-3.4134476124e+00,-1.0902233545e+00,-1.0555649023e-01,-1.1957798448e+00,2.7692523984e-04,2.8211306235e-02,3.5152334272e-02,3.1370115687e-04,0.0000000000e+00,0,0,0,2.3958248488e-04,3.1921888688e+00,3.1924284512e+00,5.3419086463e-01,1.9770946907e+02,1.9824365994e+02,2.9914688420e+03,2.3958248488e+00
27,2.7000000000e-03,1.0000000000e-04,-9.5695064696e-02,1.3724435110e-01,1.2692943410e+00,2.7867060233e-01,-2.1291293120e-01,2.1291293120e-01,1.2522742888e+00,3.5094706747e-01,1.1721786651e-01,1.1754911167e-01,1.9245008965e-01,1.2712516870e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,2.2926861391e-05,3.2881342674e-05,3.0410069227e-04,6.6764595370e-05,2.2926861391e-05,2.5646802516e-05,8.7019254746e-04,4.1025910370e-05,5.9485130715e-74,5.9485130715e-74,1.4725391683e-70,1.2057847247e-72,-4.3328539711e-145,4.3328539711e-145,3.3683859105e-141,1.3129371197e-143,5.9485130715e-74,5.9485130715e-74,1.4725391683e-70,1.2057847247e-72,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,-1.7794791509e-74,1.7794791509e-74,4.4050550405e-71,3.6070674339e-73,-1.6651301233e-74,1.6660371967e-74,4.1231096712e-71,3.3761973833e-73,1.0000000000e+00,4.1921888688e+00,2.0679115636e+00,4.1921888688e+00,1.0000000000e+00,1.9870946907e+02,6.7141521362e+01,1.9870946907e+02,1.1601242680e-70,2.6898147958e-141,7.6515379700e-70,nan,1.4485514675e-67,3.3585498357e-138,9.5538442392e-67,nan,4.7381578746e-68,6.4960815121e-70,8.2294270934e-69,2.1097076492e-02,2.8615276768e+00,9.3599504054e-01,6.2650740315e-02,5.0576245672e-02,1.7684054545e-01,9.9999995429e-01,1.7791260325e-01,447024,48,48,48,-4.1231096712e-71,4.1231096712e-71,6.1013844952e-01,3.2154751899e-02,-3.4045119631e+00,-3.3683859105e-141,1.4725391683e-70,1.4725391683e-70,3.9840220918e-04,447024,48,48,48,-8.7019254746e-04,4.1231096712e-71,6.1013844952e-01,3.2154751899e-02,-3.4045119631e+00,-1.0958798639e+00,-1.0479432134e-01,-1.2006741852e+00,3.9840220918e-04,2.8154646224e-02,3.4853421642e-02,3.1544332352e-04,5.1538703875e-75,0,0,0,2.3958248488e-04,3.1921888688e+00,3.1924284512e+00,5.3419086463e-01,1.9770946907e+02,1.9824365994e+02,2.9914688420e+03,2.3958248488e+00
28,2.8000000000e-03,1.0000000000e-04,-9.5967975715e-02,1.3756042869e-01,1.2670917674e+00,2.7890334797e-01,-2.1320245374e-01,2.1320245374e-01,1.2484145352e+00,3.5130321020e-01,1.1723447803e-01,1.1756386772e-01,1.9245008148e-01,1.2713484796e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,2.2992246091e-05,3.2957069328e-05,3.0357299420e-04,6.6820357148e-05,2.2992246091e-05,2.5697926876e-05,8.4799940306e-04,4.0852643140e-05,1.6197737843e-77,1.6197737843e-77,1.8406679989e-74,3.6450860213e-76,-6.3875156846e-152,6.3875156846e-152,1.6295573400e-148,2.1494913862e-150,1.6197737843e-77,1.6197737843e-77,1.8406679989e-74,3.6450860213e-76,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,-4.8455028066e-78,4.8455028066e-78,5.5063009670e-75,1.0904161259e-76,-4.5338880544e-78,4.5368451374e-78,5.1538703969e-75,1.0206241329e-76,1.0000000000e+00,4.1921888688e+00,2.0679115636e+00,4.1921888688e+00,1.0000000000e+00,1.9870946907e+02,6.7141521362e+01,1.9870946907e+02,1.4526714215e-74,1.3053014797e-148,9.5643918917e-74,nan,1.8138309640e-71,1.6298222751e-145,1.1942267128e-70,nan,6.0776816331e-72,1.7654518045e-73,2.4983062402e-72,2.1097076492e-02,2.7933953918e+00,9.3599504054e-01,-4.8913121180e-03,-3.3444878465e-03,-3.4937344666e-02,9.9999995404e-01,6.3782844863e-03,443280,48,9,48,-5.1538703969e-75,5.1538703969e-75,1.2675023019e-01,2.8385340418e-02,-3.5330864557e+00,-1.6295573400e-148,1.8406679989e-74,1.8406679989e-74,4.8343693855e-05,447024,48,48,48,-8.4799940306e-04,0.0000000000e+00,6.0926825697e-01,3.2553154108e-02,-3.3917862194e+00,-1.1030918807e+00,-1.0404980084e-01,-1.2071416815e+00,4.7251562363e-04,2.8109616798e-02,3.4548693343e-02,3.1608815582e-04,0.0000000000e+00,0,0,0,2.3958248488e-04,3.1921888688e+00,3.1924284512e+00,5.3419086463e-01,1.9770946907e+02,1.9824365994e+02,2.9914688420e+03,2.3958248488e+00
29,2.9000000000e-03,1.0000000000e-04,-9.6204202871e-02,1.3783571834e-01,1.2653823753e+00,2.7901270705e-01,-2.1345528371e-01,2.1345528371e-01,1.2445852318e+00,3.5154509841e-01,1.1725108084e-01,1.1757862034e-01,1.9245005959e-01,1.2714454446e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,2.3048841980e-05,3.3023023905e-05,3.0316345381e-04,6.6846557668e-05,2.3048841980e-05,2.5740868414e-05,8.2673923327e-04,4.0672338084e-05,5.2805054800e-81,5.2805054800e-81,1.3953522232e-77,1.1049958537e-79,-3.5821342518e-159,3.5821342518e-159,3.0848343658e-155,1.1281665422e-157,5.2805054800e-81,5.2805054800e-81,1.3953522232e-77,1.1049958537e-79,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,-1.5796467613e-81,1.5796467613e-81,4.1741526993e-78,3.3055606668e-80,-1.4781220620e-81,1.4789610069e-81,3.9069862250e-78,3.0939885332e-80,1.0000000000e+00,4.1921888688e+00,2.0679115636e+00,4.1921888688e+00,1.0000000000e+00,1.9870946907e+02,6.7141521362e+01,1.9870946907e+02,1.1027119157e-77,2.4786043470e-155,7.2504639709e-77,nan,1.3768653995e-74,3.0948287723e-152,9.0530562237e-74,nan,4.7257781750e-75,5.7455754137e-77,7.6071076287e-76,2.1097076492e-02,2.7270412145e+00,9.3599504054e-01,7.2937601385e-02,6.0588257002e-02,1.6530506085e-01,9.9999995381e-01,1.7513093002e-01,447024,48,48,48,-3.9069862250e-78,3.9069862250e-78,6.0842025757e-01,3.3025669732e-02,-3.3768868196e+00,-3.0848343658e-155,1.3953522232e-77,1.3953522232e-77,5.0090230989e-04,447024,48,48,48,-8.2673923327e-04,3.9069862250e-78,6.0842025757e-01,3.3025669732e-02,-3.3768868196e+00,-1.1111510236e+00,-1.0332235777e-01,-1.2144733813e+00,5.0090230989e-04,2.8077713993e-02,3.4250558520e-02,3.1565541467e-04,4.7637850594e-82,0,0,0,2.3958248488e-04,3.1921888688e+00,3.1924284512e+00,5.3419086463e-01,1.9770946907e+02,1.9824365994e+02,2.9914688420e+03,2.3958248488e+00
30,3.0000000000e-03,1.0000000000e-04,-9.6404052955e-02,1.3806970049e-01,1.2641600594e+00,2.7900906935e-01,-2.1367173667e-01,2.1367173667e-01,1.2408715468e+00,3.5168034309e-01,1.1726768372e-01,1.1759337885e-01,1.9245002353e-01,1.2715426782e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,2.3096722560e-05,3.3079081932e-05,3.0287060831e-04,6.6845686139e-05,2.3096722560e-05,2.5776048547e-05,8.0647291669e-04,4.0485550512e-05,1.4981159371e-84,1.4981159371e-84,1.7013518105e-81,3.3575242231e-83,-5.4248265890e-166,5.4248265890e-166,1.3946253284e-162,0.0000000000e+00,1.4981159371e-84,1.4981159371e-84,1.7013518105e-81,3.3575242231e-83,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,-4.4815671475e-85,4.4815671475e-85,5.0895409304e-82,1.0043929099e-83,-4.1933894363e-85,4.1960598115e-85,4.7637850695e-82,9.4010682597e-84,1.0000000000e+00,4.1921888688e+00,2.0679115636e+00,4.1921888688e+00,1.0000000000e+00,1.9870946907e+02,6.7141521362e+01,1.9870946907e+02,1.3458357571e-81,1.1239078952e-162,8.8404863730e-81,nan,1.6804340833e-78,1.4033310705e-159,1.1038386026e-77,nan,5.9069374444e-79,1.6278910260e-80,2.3220798880e-79,2.1097076492e-02,2.6627638819e+00,9.3599504054e-01,2.4757350501e-03,4.1866489185e-03,-3.0578567671e-02,9.9983520280e-01,7.4726716423e-03,443280,48,9,48,-4.7637850695e-82,4.7637850695e-82,1.2677758996e-01,2.8497968858e-02,-3.5290105429e+00,-1.3946253284e-162,1.7013518105e-81,1.7013518105e-81,8.0182803552e-05,447024,48,48,48,-8.0647291669e-04,0.0000000000e+00,6.0759351834e-01,3.3526572042e-02,-3.3613154855e+00,-1.1194082538e+00,-1.0261135090e-01,-1.2220196047e+00,4.8689674044e-04,2.8060407945e-02,3.4099696233e-02,3.1417021749e-04,1.3743101080e-90,0,0,0,2.3958248488e-04,3.1921888688e+00,3.1924284512e+00,5.3419086463e-01,1.9770946907e+02,1.9824365994e+02,2.9914688420e+03,2.3958248488e+00
31,3.1000000000e-03,1.0000000000e-04,-9.6568151971e-02,1.3826218617e-01,1.2633674902e+00,2.7890315196e-01,-2.1385244655e-01,2.1385244655e-01,1.2373262056e+00,3.5171709103e-01,1.1728429458e-01,1.1760815148e-01,1.9244997293e-01,1.2716402681e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,2.3136037810e-05,3.3125198128e-05,3.0268072261e-04,6.6820310187e-05,2.3136037810e-05,2.5802990866e-05,7.8724776896e-04,4.0293070770e-05,4.7685270198e-88,4.7685270198e-88,1.3194368776e-84,1.0215026245e-86,-3.0243521903e-173,3.0243521903e-173,2.8140039682e-169,0.0000000000e+00,4.7685270198e-88,4.7685270198e-88,1.3194368776e-84,1.0215026245e-86,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,-1.4264900002e-88,1.4264900002e-88,3.9470543084e-85,3.0557932732e-87,-1.3347989407e-88,1.3355761904e-88,3.6944232574e-85,2.8602074812e-87,1.0000000000e+00,4.1921888688e+00,2.0679115636e+00,4.1921888688e+00,1.0000000000e+00,1.9870946907e+02,6.7141521362e+01,1.9870946907e+02,1.0443809010e-84,2.2742619978e-169,6.8559992895e-84,nan,1.3040322735e-81,2.8396833383e-166,8.5605207179e-81,nan,4.6928342042e-82,5.1760518666e-84,7.0985095615e-83,2.1097076492e-02,2.6009180967e+00,9.3599504054e-01,8.4994967215e-02,7.3112504130e-02,1.5429096666e-01,inf,1.7279314378e-01,447024,48,48,48,-3.6944232574e-85,3.6944232574e-85,6.0678704542e-01,3.4013468782e-02,-3.3463933045e+00,-2.8140039682e-169,1.3194368776e-84,1.3194368776e-84,4.3588899101e-04,447024,48,48,48,-7.8724776896e-04,3.6944232574e-85,6.0678704542e-01,3.4013468782e-02,-3.3463933045e+00,-1.1273058003e+00,-1.0191607263e-01,-1.2292218730e+00,4.3588899101e-04,2.8059124145e-02,3.4449357773e-02,3.1166956346e-04,4.4296019623e-89,0,0,0,2.3958248488e-04,3.1921888688e+00,3.1924284512e+00,5.3419086463e-01,1.9770946907e+02,1.9824365994e+02,2.9914688420e+03,2.3958248488e+00
32,3.2000000000e-03,1.0000000000e-04,-9.6697421368e-02,1.3841329889e-01,1.2628881225e+00,2.7870577137e-01,-2.1399834182e-01,2.1399834182e-01,1.2339801436e+00,3.5166382847e-01,1.1730092045e-01,1.1762294540e-01,1.9245001889e-01,1.2717382920e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,2.3167008493e-05,3.3161402090e-05,3.0256587451e-04,6.6773021257e-05,2.3167008493e-05,2.5822075167e-05,7.6909166539e-04,4.0095841386e-05,1.3879457399e-91,1.3879457399e-91,1.5820007046e-88,3.1101689472e-90,-4.6647216672e-180,4.6647216672e-180,1.2090519022e-176,0.0000000000e+00,1.3879457399e-91,1.3879457399e-91,1.5820007046e-88,3.1101689472e-90,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,-4.1519964351e-92,4.1519964351e-92,4.7325058156e-89,9.3039734989e-91,-3.8850299952e-92,3.8874661480e-92,4.4296019727e-89,8.7084734563e-91,1.0000000000e+00,4.1921888688e+00,2.0679115636e+00,4.1921888688e+00,1.0000000000e+00,1.9870946907e+02,6.7141521362e+01,1.9870946907e+02,1.2526847600e-88,9.7979850688e-177,8.2203198194e-88,nan,1.5641241178e-85,1.2233935658e-173,1.0264035212e-84,nan,5.7595240881e-86,1.5054816946e-87,2.1719143820e-86,2.1097076492e-02,2.5418982449e+00,9.3599504054e-01,1.4023824928e-02,1.6463036113e-02,-2.4782072855e-02,inf,8.0843020009e-03,450768,48,87,48,-4.4296019727e-89,4.4296019727e-89,1.2680547069e-01,2.8673721057e-02,-3.5226813748e+00,-1.2090519022e-176,1.5820007046e-88,1.5820007046e-88,1.0990585637e-04,447024,48,48,48,-7.6909166539e-04,0.0000000000e+00,6.0599979765e-01,3.4449357773e-02,-3.3332081973e+00,-1.1343976205e+00,-1.0123576093e-01,-1.2356333814e+00,3.5525646915e-04,2.8075216887e-02,3.4804614242e-02,3.0820702590e-04,0.0000000000e+00,0,0,0,2.3958248488e-04,3.1921888688e+00,3.1924284512e+00,5.3419086463e-01,1.9770946907e+02,1.9824365994e+02,2.9914688420e+03,2.3958248488e+00
33,3.3000000000e-03,1.0000000000e-04,-9.6793047719e-02,1.3852348895e-01,1.2625544319e+00,2.7842763603e-01,-2.1411061514e-01,2.1411061514e-01,1.2308244861e+00,3.5152919659e-01,1.1731756742e-01,1.1763776666e-01,1.9245005731e-01,1.2718368171e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,2.3189918892e-05,3.3187801698e-05,3.0248592810e-04,6.6706384900e-05,2.3189918892e-05,2.5833625549e-05,7.5201030827e-04,3.9894891190e-05,4.3502727788e-95,4.3502727788e-95,1.2406019773e-91,9.4738901956e-94,-2.5805015345e-187,2.5805015345e-187,2.5301361576e-183,0.0000000000e+00,4.3502727788e-95,4.3502727788e-95,1.2406019773e-91,9.4738901956e-94,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,-1.3013705472e-95,1.3013705472e-95,3.7112221605e-92,2.8340847332e-94,-1.2177146399e-95,1.2184381162e-95,3.4736855366e-92,2.6526893779e-94,1.0000000000e+00,4.1921888688e+00,2.0679115636e+00,4.1921888688e+00,1.0000000000e+00,1.9870946907e+02,6.7141521362e+01,1.9870946907e+02,9.8261266682e-92,2.0556433400e-183,6.4463580562e-91,nan,1.2269073751e-88,2.5667122557e-180,8.0490355039e-88,nan,4.6191993625e-89,4.7164812927e-91,6.6491956710e-90,2.1097076492e-02,2.4861001403e+00,9.3599504054e-01,8.7719553792e-02,7.7362548288e-02,1.4403897407e-01,inf,1.7096282735e-01,447024,48,48,48,-3.4736855366e-92,3.4736855366e-92,6.0523070598e-01,3.4804614242e-02,-3.3225805820e+00,-2.5301361576e-183,1.2406019773e-91,1.2406019773e-91,2.5384627868e-04,447024,48,48,48,-7.5201030827e-04,3.4736855366e-92,6.0523070598e-01,3.4804614242e-02,-3.3225805820e+00,-1.1403582968e+00,-1.0056961647e-01,-1.2409279133e+00,2.5384627868e-04,2.8109932075e-02,3.5058460521e-02,3.0385523591e-04,4.1225112054e-96,0,0,0,2.3958248488e-04,3.1921888688e+00,3.1924284512e+00,5.3419086463e-01,1.9770946907e+02,1.9824365994e+02,2.9914688420e+03,2.3958248488e+00
34,3.4000000000e-03,1.0000000000e-04,-9.6856448356e-02,1.3859350334e-01,1.2621632104e+00,2.7807916449e-01,-2.1419068901e-01,2.1419068901e-01,1.2278616045e+00,3.5132182423e-01,1.1733424065e-01,1.1765262293e-01,1.9245008101e-01,1.2719358995e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,2.3205108574e-05,3.3204575918e-05,3.0239219828e-04,6.6622897223e-05,2.3205108574e-05,2.5838014858e-05,7.3598722687e-04,3.9691282884e-05,1.2919220438e-98,1.2919220438e-98,1.4723254342e-95,2.8867513693e-97,-4.0298263180e-194,4.0298263180e-194,1.0508904070e-190,0.0000000000e+00,1.2919220438e-98,1.2919220438e-98,1.4723254342e-95,2.8867513693e-97,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,-3.8647445403e-99,3.8647445403e-99,4.4044156615e-96,8.6356267757e-98,-3.6162621999e-99,3.6185012454e-99,4.1225112156e-96,8.0829042094e-98,1.0000000000e+00,4.1921888688e+00,2.0679115636e+00,4.1921888688e+00,1.0000000000e+00,1.9870946907e+02,6.7141521362e+01,1.9870946907e+02,1.1665095465e-95,8.5587040356e-191,7.6504277185e-95,nan,1.4565242379e-92,1.0686547668e-187,9.5524579599e-92,nan,5.6013352748e-93,1.4004563684e-94,2.0364431739e-93,2.1097076492e-02,2.4338829873e+00,9.3599504054e-01,2.5772507332e-02,2.9215303030e-02,-1.7946611930e-02,inf,8.5219121434e-03,450768,48,87,48,-4.1225112156e-96,4.1225112156e-96,1.2683402872e-01,2.8906240925e-02,-3.5143655022e+00,-1.0508904070e-190,1.4723254342e-95,1.4723254342e-95,1.3312097813e-04,447024,48,48,48,-7.3598722687e-04,0.0000000000e+00,6.0447869568e-01,3.5058460521e-02,-3.3150505500e+00,-1.1449814494e+00,-9.9916822390e-02,-1.2448982718e+00,1.4111955345e-04,2.8164356876e-02,3.5199580074e-02,2.9870606283e-04,0.0000000000e+00,0,0,0,2.3958248488e-04,3.1921888688e+00,3.1924284512e+00,5.3419086463e-01,1.9770946907e+02,1.9824365994e+02,2.9914688420e+03,2.3958248488e+00
35,3.5000000000e-03,1.0000000000e-04,-9.6889235277e-02,1.3862435314e-01,1.2615204148e+00,2.7767033333e-01,-2.1424017970e-01,2.1424017970e-01,1.2250249068e+00,3.5105018167e-01,1.1735094442e-01,1.1766752077e-01,1.9245008969e-01,1.2720355839e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,2.3212963746e-05,3.3211966990e-05,3.0223819570e-04,6.6524948438e-05,2.3212963746e-05,2.5835476191e-05,7.2098588262e-04,3.9486070941e-05,3.9982955221e-102,3.9982955221e-102,1.1614973926e-98,8.7979378915e-101,-2.2107760819e-201,2.2107760819e-201,2.2447953499e-197,0.0000000000e+00,3.9982955221e-102,3.9982955221e-102,1.1614973926e-98,8.7979378915e-101,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,-1.1960776475e-102,1.1960776475e-102,3.4745832601e-99,2.6318757076e-101,-1.1191860954e-102,1.1198593970e-102,3.2521926994e-99,2.4634227241e-101,1.0000000000e+00,4.1921888688e+00,2.0679115636e+00,4.1921888688e+00,1.0000000000e+00,1.9870946907e+02,6.7141521362e+01,1.9870946907e+02,9.2071232383e-99,1.8324487425e-197,6.0353174920e-98,nan,1.1496175234e-95,2.2880275744e-194,7.5358030607e-95,nan,4.5107578079e-96,4.3345800508e-98,6.2387132105e-97,2.1097076492e-02,2.3854889715e+00,9.3599504054e-01,9.0047411852e-02,8.1163488575e-02,1.3430290402e-01,inf,1.6977948607e-01,447024,48,48,48,-3.2521926994e-99,3.2521926994e-99,6.0374270845e-01,3.5199580074e-02,-3.3108871084e+00,-2.2447953499e-197,1.1614973926e-98,1.1614973926e-98,2.6167807708e-05,447024,48,48,48,-7.2098588262e-04,3.2521926994e-99,6.0374270845e-01,3.5199580074e-02,-3.3108871084e+00,-1.1481697580e+00,-9.9276564287e-02,-1.2474463223e+00,2.6167807708e-05,2.8236083915e-02,3.5225747882e-02,2.9286863243e-04,3.8311143666e-103,0,0,0,2.3958248488e-04,3.1921888688e+00,3.1924284512e+00,5.3419086463e-01,1.9770946907e+02,1.9824365994e+02,2.9914688420e+03,2.3958248488e+00
