case,step,time_h,diagnostic_provenance,checkpoint_sha256,validation_contract_hash,fixture_manifest_sha256,package_handoff_hash,Q_B_total_mol,Q_B_matrix_mol,Q_B_GP_mol,Q_B_beta_subgrid_mol,Q_B_beta_resolved_fixed_mol,four_bucket_relative_residual,xB_alpha_mean,xB_alpha_min,xB_alpha_max,phi_min,phi_max,matrix_xB_h_lt_0p005_mean,matrix_xB_h_lt_0p005_min,matrix_xB_h_lt_0p005_max,chemical_potential_mean,chemical_potential_min,chemical_potential_max,phi_clip_count_low,phi_clip_count_high,Y_clip_count_low,Y_clip_count_high,xB_clip_count_low,xB_clip_count_high,segment_total_phi_clip_count,segment_total_xB_clip_count,segment_total_Y_clip_count,nan_count,inf_count,beta_volume_fraction,connected_particle_count,equivalent_radius_min_nm,equivalent_radius_mean_nm,S_v_equivalent_sphere_nm_inverse,S_v_threshold_faces_nm_inverse,immediate_component_loss_from_R0,component_disappearance_candidate_count,periodic_component_status,chemical_excess_hat,gradient_hat,barrier_hat,elastic_hat,total_excess_hat,GP_inventory_mol,beta_subgrid_inventory_mol,GP_PSD_checksum,beta_subgrid_PSD_checksum,auxiliary_frozen
B,87191,23.99995477196321,CHECKPOINT_REPLAY_DERIVED_CUDA_ACCEPTED_STATE_V1,3c326739bfc756d820ce4deb324944f29e8b7ce7ac943368047f75f8cb3b405a,d0ff02973ab0f737043e1a40d4f69893a469cbfe2bc4cd22f9e6a410bd0b1333,f1247cb66419af764b97de2f7843fc6de2049459d78550bc603edd8e88d9134f,2b28d21140bb38e0d1828844029e0baba7298957616aa01da545ede96d43fbf9,6.472257309371116e-19,1.4397388318598771e-19,0.0,0.0,5.032518477511238e-19,0.0,0.0068332831132039045,0.006619012330729052,0.007053977861717151,-1e-06,1.000001,0.00683287373078642,0.0066390615050725245,0.007017985604495062,-0.02183634345380312,-0.02197528945036771,-0.021668317279062516,59956.0,437.0,0.0,0.0,0.0,0.0,2768026425.0,0.0,0.0,0,0,0.023326568631123673,1,17.015992588864616,17.015992588864616,0.004112545731968489,0.009629991319444444,0,1,PERIODIC_6_NEIGHBOR_CCL,-0.0027439089775063152,0.0006736601347813586,0.000734620883637251,0.001165511495075554,-0.00017011646401215172,0.0,0.0,3337c2e00a1c23d4ec97b2d73db9cba0c73e90e36db8210f760c2268cd2765d3,9da3afe9add9b7d7ccd92bf711ba46110463fa7c534c555b4200bf1a5ae5494f,True
B,174382,47.99990954392642,CHECKPOINT_REPLAY_DERIVED_CUDA_ACCEPTED_STATE_V1,f82e66bd8bb6d2d6f20b06a3695f26086a9d0fe7fc9e039fc3a204dd56b902bb,d0ff02973ab0f737043e1a40d4f69893a469cbfe2bc4cd22f9e6a410bd0b1333,f1247cb66419af764b97de2f7843fc6de2049459d78550bc603edd8e88d9134f,2b28d21140bb38e0d1828844029e0baba7298957616aa01da545ede96d43fbf9,6.472257309371117e-19,1.4397364015281701e-19,0.0,0.0,5.032520907842947e-19,1.4878348096565177e-16,0.006833271269948788,0.006618992080343158,0.007053809887152388,-1e-06,1.000001,0.006832862246178776,0.0066388655535595436,0.00701780448682928,-0.021836766757293957,-0.02197490112714834,-0.02166982161859956,59899.0,434.0,0.0,0.0,0.0,0.0,5262025716.0,0.0,0.0,0,0,0.023326579896119446,1,17.015995405237003,17.015995405237003,0.004112547093330294,0.009629991319444444,0,0,PERIODIC_6_NEIGHBOR_CCL,-0.002743910046237197,0.000673669457098152,0.0007346308713811482,0.0011654921467385158,-0.00017011757101938088,0.0,0.0,3337c2e00a1c23d4ec97b2d73db9cba0c73e90e36db8210f760c2268cd2765d3,9da3afe9add9b7d7ccd92bf711ba46110463fa7c534c555b4200bf1a5ae5494f,True
C,0,0.0,CHECKPOINT_REPLAY_DERIVED_CUDA_ACCEPTED_STATE_V1,c4896174d1f4e3769238042c41bed3c5459966a4df4ed90881891b1eaf1f0bde,d0ff02973ab0f737043e1a40d4f69893a469cbfe2bc4cd22f9e6a410bd0b1333,f1247cb66419af764b97de2f7843fc6de2049459d78550bc603edd8e88d9134f,4d14d2e8414920129ba1aebe5928a79526246c59e0f7052b202e5ce9c7ca05d7,6.49190621165383e-19,1.309926818847619e-19,1.309926818847619e-21,6.549634094238094e-22,5.162330490523496e-19,0.0,0.006220096603910475,0.006016903625544764,0.006366867260319255,0.0,0.9992792902528203,0.006221106722795377,0.0060408915905245655,0.006324082717465729,-0.04495065666982293,-0.046618976787926376,-0.044622518833597906,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.023928269120492215,6,7.99993108603241,9.333276405788931,0.007513575364489687,0.022239402488425927,0,0,PERIODIC_6_NEIGHBOR_CCL,-0.0027942780350409535,0.0011644206775269905,0.0013333025997888078,0.0011701891150454151,0.0008736343573202598,1.309926818847619e-21,6.549634094238094e-22,a181b03ebab799e7704030a0164e7a2dc377b63ef5c35c548c8fb256cddad8c2,a9eb9c9b96d50de07ff33145a0d28f81a303e6f6f6dba45f65638075e835141b,True
C,1,0.00027525724870644004,CHECKPOINT_REPLAY_DERIVED_CUDA_ACCEPTED_STATE_V1,070f570955abd46363dd1652ff547ab13aca75a3a9480c4568e43f1dea41cb6d,d0ff02973ab0f737043e1a40d4f69893a469cbfe2bc4cd22f9e6a410bd0b1333,f1247cb66419af764b97de2f7843fc6de2049459d78550bc603edd8e88d9134f,4d14d2e8414920129ba1aebe5928a79526246c59e0f7052b202e5ce9c7ca05d7,6.491906211654416e-19,1.3805108276157011e-19,1.309926818847619e-21,6.549634094238094e-22,5.091746481756001e-19,9.033489532137199e-14,0.006553975266311823,0.006350376698306353,0.006807281070988405,-1e-06,0.9993884130974845,0.006552908544591493,0.006360144199503315,0.006658582191781463,-0.032075292982991103,-0.03388920314503792,-0.02632178659180092,80088.0,0.0,0.0,0.0,0.0,0.0,80088.0,0.0,0.0,0,0,0.0236011003813942,6,7.947041135303475,9.288160097110941,0.007443078549489035,0.022203233506944444,0,0,PERIODIC_6_NEIGHBOR_CCL,-0.002768597737631495,0.0011512814208360636,0.0013241967921503455,0.00115197707156422,0.0008588575469191339,1.309926818847619e-21,6.549634094238094e-22,a181b03ebab799e7704030a0164e7a2dc377b63ef5c35c548c8fb256cddad8c2,a9eb9c9b96d50de07ff33145a0d28f81a303e6f6f6dba45f65638075e835141b,True
C,10,0.0027525724870644005,CHECKPOINT_REPLAY_DERIVED_CUDA_ACCEPTED_STATE_V1,f80147d2958fbc60a2111412fb10aa5e91d451725bd0b266af25fe55181e512c,d0ff02973ab0f737043e1a40d4f69893a469cbfe2bc4cd22f9e6a410bd0b1333,f1247cb66419af764b97de2f7843fc6de2049459d78550bc603edd8e88d9134f,4d14d2e8414920129ba1aebe5928a79526246c59e0f7052b202e5ce9c7ca05d7,6.491906211653836e-19,1.4271878298530043e-19,1.309926818847619e-21,6.549634094238094e-22,5.045069479518118e-19,8.89998968683468e-16,0.006790409411903393,0.006600659398485707,0.00946341034760619,-1e-06,0.999164872480759,0.006751162442552034,0.006600659398485707,0.007627928690844496,-0.023498432881167333,-0.029562071029633652,0.05641965234471385,94517.0,0.0,0.0,0.0,0.0,0.0,758772.0,0.0,0.0,0,0,0.02338474463405563,6,7.891628860556287,9.255057593795813,0.007393927882203634,0.021941008391203703,0,0,PERIODIC_6_NEIGHBOR_CCL,-0.0027489170159142873,0.0011551979324929513,0.0012991635647047522,0.0011429997405331535,0.0008484442218165697,1.309926818847619e-21,6.549634094238094e-22,a181b03ebab799e7704030a0164e7a2dc377b63ef5c35c548c8fb256cddad8c2,a9eb9c9b96d50de07ff33145a0d28f81a303e6f6f6dba45f65638075e835141b,True
C,36,0.009909260953431842,CHECKPOINT_REPLAY_DERIVED_CUDA_ACCEPTED_STATE_V1,7b6d00c2ba53ba4638f19b846ce5d13d0db15d7c7369f6b636b6bdc4a30d3866,d0ff02973ab0f737043e1a40d4f69893a469cbfe2bc4cd22f9e6a410bd0b1333,f1247cb66419af764b97de2f7843fc6de2049459d78550bc603edd8e88d9134f,4d14d2e8414920129ba1aebe5928a79526246c59e0f7052b202e5ce9c7ca05d7,6.491906211653831e-19,1.4324765762867219e-19,1.309926818847619e-21,6.549634094238094e-22,5.039780733084395e-19,1.4833316144724465e-16,0.006818944084445651,0.006595053006884543,0.009050185532811101,-1e-06,0.9993284519002299,0.006779626780705893,0.006595053006884543,0.00790892197255352,-0.02255383822147247,-0.02811858016811901,0.0458653655082706,100353.0,0.0,0.0,0.0,0.0,0.0,2687790.0,0.0,0.0,0,0,0.02336023040579991,6,7.887375614867339,9.25173778483068,0.0073887063554724285,0.021931966145833332,0,0,PERIODIC_6_NEIGHBOR_CCL,-0.002746104937345173,0.0011607063979493573,0.0012915808062796388,0.001141744208627254,0.0008479264755110773,1.309926818847619e-21,6.549634094238094e-22,a181b03ebab799e7704030a0164e7a2dc377b63ef5c35c548c8fb256cddad8c2,a9eb9c9b96d50de07ff33145a0d28f81a303e6f6f6dba45f65638075e835141b,True
C,363,0.09991838128043773,CHECKPOINT_REPLAY_DERIVED_CUDA_ACCEPTED_STATE_V1,46d07b50914db82fa522a54a09ce7f99adfceacde3dfb15fdef51c8bf1aed8ba,d0ff02973ab0f737043e1a40d4f69893a469cbfe2bc4cd22f9e6a410bd0b1333,f1247cb66419af764b97de2f7843fc6de2049459d78550bc603edd8e88d9134f,4d14d2e8414920129ba1aebe5928a79526246c59e0f7052b202e5ce9c7ca05d7,6.491906211654036e-19,1.6383495457577125e-19,1.309926818847619e-21,6.549634094238094e-22,4.833907763613609e-19,3.1743296549710356e-14,0.0077665187826845014,0.0072454843810863066,0.008587964172785232,-1e-06,0.9992900474644327,0.007767990264711645,0.007317192417391395,0.008243350929463829,0.009370663158023604,-0.008167685322505619,0.03319764211889559,100864.0,0.0,0.0,0.0,0.0,0.0,32868132.0,0.0,0.0,0,0,0.02240597460463126,6,7.572835804968762,9.091625002977947,0.007161558964059046,0.02144142433449074,0,0,PERIODIC_6_NEIGHBOR_CCL,-0.0026417074948117403,0.00111270081034246,0.001264595987095403,0.0010914734605757305,0.000827062763201853,1.309926818847619e-21,6.549634094238094e-22,a181b03ebab799e7704030a0164e7a2dc377b63ef5c35c548c8fb256cddad8c2,a9eb9c9b96d50de07ff33145a0d28f81a303e6f6f6dba45f65638075e835141b,True
C,3633,1.0000095845504966,CHECKPOINT_REPLAY_DERIVED_CUDA_ACCEPTED_STATE_V1,da93321543982d22bf2ea0b2fb67c0638c8ed2082988ca392c097e4a5f16988c,d0ff02973ab0f737043e1a40d4f69893a469cbfe2bc4cd22f9e6a410bd0b1333,f1247cb66419af764b97de2f7843fc6de2049459d78550bc603edd8e88d9134f,4d14d2e8414920129ba1aebe5928a79526246c59e0f7052b202e5ce9c7ca05d7,6.491906211653831e-19,1.5837340985896516e-19,1.309926818847619e-21,6.549634094238094e-22,4.888523210781465e-19,1.4833316144724465e-16,0.007508928404944455,0.007038750108962084,0.00828008388123611,-1e-06,0.9998341742146226,0.0075117726219879255,0.007080879584787907,0.008057843591826428,0.0011640600987253284,-0.013333871926281734,0.024922463488298865,91646.0,0.0,0.0,0.0,0.0,0.0,317533358.0,0.0,0.0,0,0,0.02265912637791805,4,8.550987935446162,10.3742419751641,0.0062607647993391455,0.017501265914351853,0,2,PERIODIC_6_NEIGHBOR_CCL,-0.0026725525921076354,0.0009841795039470234,0.0011072596876043632,0.0011001289874994795,0.0005190155869432306,1.309926818847619e-21,6.549634094238094e-22,a181b03ebab799e7704030a0164e7a2dc377b63ef5c35c548c8fb256cddad8c2,a9eb9c9b96d50de07ff33145a0d28f81a303e6f6f6dba45f65638075e835141b,True
C,10899,3.00002875365149,CHECKPOINT_REPLAY_DERIVED_CUDA_ACCEPTED_STATE_V1,3f3ff0f66022306ca6e2f7738481c25fd2ca844897208229b9a4171d694c9741,d0ff02973ab0f737043e1a40d4f69893a469cbfe2bc4cd22f9e6a410bd0b1333,f1247cb66419af764b97de2f7843fc6de2049459d78550bc603edd8e88d9134f,4d14d2e8414920129ba1aebe5928a79526246c59e0f7052b202e5ce9c7ca05d7,6.49190621165383e-19,1.4857580046859402e-19,1.309926818847619e-21,6.549634094238094e-22,4.986499304685176e-19,0.0,0.007050043975383035,0.006830824246694051,0.007276605548471148,-1e-06,1.000001,0.007049749803242969,0.00685318039209738,0.007232828082335406,-0.014187603673379382,-0.015508978797860867,-0.012458688413376577,72137.0,69.0,0.0,0.0,0.0,0.0,587895360.0,0.0,0.0,0,0,0.023113262033627468,2,13.326211980468338,13.462907425744525,0.005149305399148338,0.013027615017361112,0,2,PERIODIC_6_NEIGHBOR_CCL,-0.0027228363686937485,0.0008242510110735649,0.0009152250881093665,0.0011166760895351773,0.00013331582002436043,1.309926818847619e-21,6.549634094238094e-22,a181b03ebab799e7704030a0164e7a2dc377b63ef5c35c548c8fb256cddad8c2,a9eb9c9b96d50de07ff33145a0d28f81a303e6f6f6dba45f65638075e835141b,True
C,21798,6.00005750730298,CHECKPOINT_REPLAY_DERIVED_CUDA_ACCEPTED_STATE_V1,7cdb9924dd3f26063d332b877002b86f58ce55db0757f5c9b923e8a0b43adf81,d0ff02973ab0f737043e1a40d4f69893a469cbfe2bc4cd22f9e6a410bd0b1333,f1247cb66419af764b97de2f7843fc6de2049459d78550bc603edd8e88d9134f,4d14d2e8414920129ba1aebe5928a79526246c59e0f7052b202e5ce9c7ca05d7,6.49190621165383e-19,1.4855808594947823e-19,1.309926818847619e-21,6.549634094238094e-22,4.986676449876334e-19,0.0,0.0070491834624274875,0.006819764626977285,0.007280725538886641,-1e-06,1.000001,0.007048913236695406,0.006841767911468697,0.007230515128996901,-0.014217639586763562,-0.016076182311463533,-0.012154016465444721,71352.0,73.0,0.0,0.0,0.0,0.0,779556012.0,0.0,0.0,0,0,0.02311408313134975,2,13.135383145792641,13.456782256997732,0.005147024997569578,0.013011791087962963,0,0,PERIODIC_6_NEIGHBOR_CCL,-0.0027229199167386753,0.0008239925839493246,0.0009150576790822852,0.0011162093838967555,0.00013233973018968994,1.309926818847619e-21,6.549634094238094e-22,a181b03ebab799e7704030a0164e7a2dc377b63ef5c35c548c8fb256cddad8c2,a9eb9c9b96d50de07ff33145a0d28f81a303e6f6f6dba45f65638075e835141b,True
C,43596,12.00011501460596,CHECKPOINT_REPLAY_DERIVED_CUDA_ACCEPTED_STATE_V1,b1c7831b0089b1b2215eaa825c50a172cefd7a95c8f25fff30e95a9610133a71,d0ff02973ab0f737043e1a40d4f69893a469cbfe2bc4cd22f9e6a410bd0b1333,f1247cb66419af764b97de2f7843fc6de2049459d78550bc603edd8e88d9134f,4d14d2e8414920129ba1aebe5928a79526246c59e0f7052b202e5ce9c7ca05d7,6.491906211653832e-19,1.4895464567738924e-19,1.309926818847619e-21,6.549634094238094e-22,4.982710852597225e-19,2.966663228944893e-16,0.007067068062243449,0.0067505206688033325,0.00743463016096158,-1e-06,1.000001,0.007067744145981035,0.006778111962329016,0.0073690533884014624,-0.013603905135272812,-0.020131780028909044,-0.003585370634072294,73178.0,121.0,0.0,0.0,0.0,0.0,1579551776.0,0.0,0.0,0,0,0.02309570192172123,2,11.360247489621996,13.207432653006485,0.005052147837308473,0.012754087094907407,0,0,PERIODIC_6_NEIGHBOR_CCL,-0.002721005397844145,0.0008094205896833326,0.0008985365716228746,0.0011207109564026377,0.00010766271986469966,1.309926818847619e-21,6.549634094238094e-22,a181b03ebab799e7704030a0164e7a2dc377b63ef5c35c548c8fb256cddad8c2,a9eb9c9b96d50de07ff33145a0d28f81a303e6f6f6dba45f65638075e835141b,True
C,87191,23.99995477196321,CHECKPOINT_REPLAY_DERIVED_CUDA_ACCEPTED_STATE_V1,48863d0c5b0a0a0b23c0532a980107f5739d293bc462196f4cc5d5e3779fffca,d0ff02973ab0f737043e1a40d4f69893a469cbfe2bc4cd22f9e6a410bd0b1333,f1247cb66419af764b97de2f7843fc6de2049459d78550bc603edd8e88d9134f,4d14d2e8414920129ba1aebe5928a79526246c59e0f7052b202e5ce9c7ca05d7,6.49190621165383e-19,1.4397388318598771e-19,1.309926818847619e-21,6.549634094238094e-22,5.032518477511238e-19,0.0,0.0068332831132039045,0.006619012330729052,0.007053977861717151,-1e-06,1.000001,0.00683287373078642,0.0066390615050725245,0.007017985604495062,-0.02183634345380312,-0.02197528945036771,-0.021668317279062516,59956.0,437.0,0.0,0.0,0.0,0.0,2768026425.0,0.0,0.0,0,0,0.023326568631123673,1,17.015992588864616,17.015992588864616,0.004112545731968489,0.009629991319444444,0,1,PERIODIC_6_NEIGHBOR_CCL,-0.0027439089775063152,0.0006736601347813586,0.000734620883637251,0.001165511495075554,-0.00017011646401215172,1.309926818847619e-21,6.549634094238094e-22,a181b03ebab799e7704030a0164e7a2dc377b63ef5c35c548c8fb256cddad8c2,a9eb9c9b96d50de07ff33145a0d28f81a303e6f6f6dba45f65638075e835141b,True
C,174382,47.99990954392642,CHECKPOINT_REPLAY_DERIVED_CUDA_ACCEPTED_STATE_V1,9a19fa7e812958788fe7cae3340116851029bcc7d63f5b98aa08b487ddbf5bee,d0ff02973ab0f737043e1a40d4f69893a469cbfe2bc4cd22f9e6a410bd0b1333,f1247cb66419af764b97de2f7843fc6de2049459d78550bc603edd8e88d9134f,4d14d2e8414920129ba1aebe5928a79526246c59e0f7052b202e5ce9c7ca05d7,6.491906211653831e-19,1.4397364015281701e-19,1.309926818847619e-21,6.549634094238094e-22,5.032520907842947e-19,1.4833316144724465e-16,0.006833271269948788,0.006618992080343158,0.007053809887152388,-1e-06,1.000001,0.006832862246178776,0.0066388655535595436,0.00701780448682928,-0.021836766757293957,-0.02197490112714834,-0.02166982161859956,59899.0,434.0,0.0,0.0,0.0,0.0,5262025716.0,0.0,0.0,0,0,0.023326579896119446,1,17.015995405237003,17.015995405237003,0.004112547093330294,0.009629991319444444,0,0,PERIODIC_6_NEIGHBOR_CCL,-0.002743910046237197,0.000673669457098152,0.0007346308713811482,0.0011654921467385158,-0.00017011757101938088,1.309926818847619e-21,6.549634094238094e-22,a181b03ebab799e7704030a0164e7a2dc377b63ef5c35c548c8fb256cddad8c2,a9eb9c9b96d50de07ff33145a0d28f81a303e6f6f6dba45f65638075e835141b,True
D,0,0.0,CHECKPOINT_REPLAY_DERIVED_CUDA_ACCEPTED_STATE_V1,b26652c215cda287205e23effa2f215de3867616f5c3f9534848ad0df9ad95e7,d0ff02973ab0f737043e1a40d4f69893a469cbfe2bc4cd22f9e6a410bd0b1333,f1247cb66419af764b97de2f7843fc6de2049459d78550bc603edd8e88d9134f,f419bb69b7b4eb94a959bda138742a93d6d4df159e81982e837303ec85d4d968,6.472257309371116e-19,1.296827550659143e-19,1.309926818847619e-21,0.0,5.162330490523496e-19,0.0,0.006157890818337354,0.005954697839971643,0.0063046614747461335,0.0,0.9992792902528203,0.006158900937222256,0.005978685804951444,0.006261876931892608,-0.047431065946768235,-0.04910986185375231,-0.047099326862766015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.023928269120492215,6,7.99993108603241,9.333276405788931,0.007513575364489687,0.022239402488425927,0,0,PERIODIC_6_NEIGHBOR_CCL,-0.0027914698060822474,0.0011644206775269905,0.0013333025997888078,0.0011701838417017736,0.0008764373129353244,1.309926818847619e-21,0.0,a181b03ebab799e7704030a0164e7a2dc377b63ef5c35c548c8fb256cddad8c2,9da3afe9add9b7d7ccd92bf711ba46110463fa7c534c555b4200bf1a5ae5494f,True
D,1,0.00027525724870644004,CHECKPOINT_REPLAY_DERIVED_CUDA_ACCEPTED_STATE_V1,31a0134b8e95e5153691e39e1213cb36f00bf84f0bf4f7eaedc131cddc4fc6f9,d0ff02973ab0f737043e1a40d4f69893a469cbfe2bc4cd22f9e6a410bd0b1333,f1247cb66419af764b97de2f7843fc6de2049459d78550bc603edd8e88d9134f,f419bb69b7b4eb94a959bda138742a93d6d4df159e81982e837303ec85d4d968,6.472257309372015e-19,1.3706660418964305e-19,1.309926818847619e-21,0.0,5.088491999287108e-19,1.3896377122191874e-13,0.00650717306944871,0.006302967105385609,0.0067643180569813485,-1e-06,0.9993941432480602,0.006506026808409421,0.006312590791369172,0.00661189065795595,-0.033837649209525096,-0.03567414255096699,-0.027851385790645146,80491.0,0.0,0.0,0.0,0.0,0.0,80491.0,0.0,0.0,0,0,0.02358601530838182,6,7.945014078901485,9.286132859632941,0.007439869631792471,0.022203233506944444,0,0,PERIODIC_6_NEIGHBOR_CCL,-0.0027653245801877446,0.0011506683994019597,0.0013238053864304518,0.001151133363350809,0.0008602825689954759,1.309926818847619e-21,0.0,a181b03ebab799e7704030a0164e7a2dc377b63ef5c35c548c8fb256cddad8c2,9da3afe9add9b7d7ccd92bf711ba46110463fa7c534c555b4200bf1a5ae5494f,True
D,10,0.0027525724870644005,CHECKPOINT_REPLAY_DERIVED_CUDA_ACCEPTED_STATE_V1,452f6889d4fbe13b07a42bb20006b0f2f3b95485f59ca5f1a7c15cf63c692fca,d0ff02973ab0f737043e1a40d4f69893a469cbfe2bc4cd22f9e6a410bd0b1333,f1247cb66419af764b97de2f7843fc6de2049459d78550bc603edd8e88d9134f,f419bb69b7b4eb94a959bda138742a93d6d4df159e81982e837303ec85d4d968,6.472257309371124e-19,1.4188563283543139e-19,1.309926818847619e-21,0.0,5.040301712828334e-19,1.3390513286908659e-15,0.006751399889925704,0.006558718008775722,0.00949001885569595,-1e-06,0.9991626456639058,0.006710569498141155,0.006558718008775722,0.007604850512958609,-0.024922163628398677,-0.031152073859543904,0.057130517574275,94580.0,0.0,0.0,0.0,0.0,0.0,757757.0,0.0,0.0,0,0,0.02336264523444023,6,7.888624840336009,9.252065878224034,0.007389211082106099,0.02192970558449074,0,0,PERIODIC_6_NEIGHBOR_CCL,-0.002745339082990128,0.0011546639592105062,0.0012980400111431017,0.001141880389051764,0.0008492452764152438,1.309926818847619e-21,0.0,a181b03ebab799e7704030a0164e7a2dc377b63ef5c35c548c8fb256cddad8c2,9da3afe9add9b7d7ccd92bf711ba46110463fa7c534c555b4200bf1a5ae5494f,True
D,36,0.009909260953431842,CHECKPOINT_REPLAY_DERIVED_CUDA_ACCEPTED_STATE_V1,c638e3903e16c1bb2d2ac70cc7d887416b1624a179ef87451f59de6d08ce99e2,d0ff02973ab0f737043e1a40d4f69893a469cbfe2bc4cd22f9e6a410bd0b1333,f1247cb66419af764b97de2f7843fc6de2049459d78550bc603edd8e88d9134f,f419bb69b7b4eb94a959bda138742a93d6d4df159e81982e837303ec85d4d968,6.472257309371116e-19,1.4243490936595552e-19,1.309926818847619e-21,0.0,5.034808947523085e-19,0.0,0.006781053855295873,0.006552683690774018,0.009078333308208375,-1e-06,0.9993297634159747,0.006740133191156286,0.006552683690774018,0.00789611833368059,-0.023938261646248335,-0.02975224900857963,0.04648253916287757,100281.0,0.0,0.0,0.0,0.0,0.0,2691509.0,0.0,0.0,0,0,0.023337185344438807,6,7.884017985232709,9.248584531545887,0.007383762053286847,0.021916142216435185,0,0,PERIODIC_6_NEIGHBOR_CCL,-0.002742431031271586,0.0011603561654291844,0.0012901877885324474,0.0011405708209621013,0.0008486837436521471,1.309926818847619e-21,0.0,a181b03ebab799e7704030a0164e7a2dc377b63ef5c35c548c8fb256cddad8c2,9da3afe9add9b7d7ccd92bf711ba46110463fa7c534c555b4200bf1a5ae5494f,True
D,363,0.09991838128043773,CHECKPOINT_REPLAY_DERIVED_CUDA_ACCEPTED_STATE_V1,6c43b3d0e1ef85013801bc3cfc4a52e8cbbbbf6cf1f05d8be4ea24055f359706,d0ff02973ab0f737043e1a40d4f69893a469cbfe2bc4cd22f9e6a410bd0b1333,f1247cb66419af764b97de2f7843fc6de2049459d78550bc603edd8e88d9134f,f419bb69b7b4eb94a959bda138742a93d6d4df159e81982e837303ec85d4d968,6.472257309371335e-19,1.638595808060428e-19,1.309926818847619e-21,0.0,4.820562233122432e-19,3.3922633660168606e-14,0.0077671899746030336,0.007243610067390968,0.008591754074007613,-1e-06,0.9992905998754024,0.007768640313035797,0.007319101335491877,0.0082444255537064,0.009391102438245768,-0.008230256685721922,0.03331111321337043,100732.0,0.0,0.0,0.0,0.0,0.0,32870136.0,0.0,0.0,0,0,0.022344115828689885,6,7.562922024814017,9.082713710037677,0.007147969183510923,0.02142107928240741,0,0,PERIODIC_6_NEIGHBOR_CCL,-0.0026344763656398484,0.0011104853635247331,0.0012622284828209653,0.0010882705271710498,0.0008265080078768998,1.309926818847619e-21,0.0,a181b03ebab799e7704030a0164e7a2dc377b63ef5c35c548c8fb256cddad8c2,9da3afe9add9b7d7ccd92bf711ba46110463fa7c534c555b4200bf1a5ae5494f,True
D,3633,1.0000095845504966,CHECKPOINT_REPLAY_DERIVED_CUDA_ACCEPTED_STATE_V1,cc2e3df6e03307f98bfb632d26c0dd9ee03878959ee0cc9d6d9a537eca9e9fc1,d0ff02973ab0f737043e1a40d4f69893a469cbfe2bc4cd22f9e6a410bd0b1333,f1247cb66419af764b97de2f7843fc6de2049459d78550bc603edd8e88d9134f,f419bb69b7b4eb94a959bda138742a93d6d4df159e81982e837303ec85d4d968,6.472257309371117e-19,1.5841393973974123e-19,1.309926818847619e-21,0.0,4.875018643785228e-19,1.4878348096565177e-16,0.007510362741158195,0.007040364177434412,0.008283691937338378,-1e-06,0.9998297994552079,0.007513213998940554,0.007083236465433981,0.008061100427238229,0.001210358682365852,-0.013302193793544193,0.02502511530957183,91585.0,0.0,0.0,0.0,0.0,0.0,316930802.0,0.0,0.0,0,0,0.02259653044105681,4,8.537432440455763,10.363409109356516,0.0062484996217563185,0.017485441984953703,0,2,PERIODIC_6_NEIGHBOR_CCL,-0.0026652424859605617,0.00098215738488207,0.0011051191240198913,0.001096877669221988,0.0005189116921633875,1.309926818847619e-21,0.0,a181b03ebab799e7704030a0164e7a2dc377b63ef5c35c548c8fb256cddad8c2,9da3afe9add9b7d7ccd92bf711ba46110463fa7c534c555b4200bf1a5ae5494f,True
D,10899,3.00002875365149,CHECKPOINT_REPLAY_DERIVED_CUDA_ACCEPTED_STATE_V1,059af5663f6952564fc4dea50d85b794a32e968e0fdb824faf5fb6d5d1cde199,d0ff02973ab0f737043e1a40d4f69893a469cbfe2bc4cd22f9e6a410bd0b1333,f1247cb66419af764b97de2f7843fc6de2049459d78550bc603edd8e88d9134f,f419bb69b7b4eb94a959bda138742a93d6d4df159e81982e837303ec85d4d968,6.472257309371117e-19,1.486069733163284e-19,1.309926818847619e-21,0.0,4.973088308019356e-19,1.4878348096565177e-16,0.0070510712650377,0.006831763362728849,0.0072773541528294424,-1e-06,1.000001,0.007050779495971765,0.006851318925711801,0.0072331395622579715,-0.014152103457436017,-0.01547167195286612,-0.01242948386868777,72043.0,68.0,0.0,0.0,0.0,0.0,587004996.0,0.0,0.0,0,0,0.023051099810967993,2,13.3136811762115,13.450815839021526,0.005140064319707348,0.013007269965277778,0,2,PERIODIC_6_NEIGHBOR_CCL,-0.0027155930325486466,0.0008227016424481225,0.0009135726773650356,0.0011135536445590383,0.00013423493182354975,1.309926818847619e-21,0.0,a181b03ebab799e7704030a0164e7a2dc377b63ef5c35c548c8fb256cddad8c2,9da3afe9add9b7d7ccd92bf711ba46110463fa7c534c555b4200bf1a5ae5494f,True
