step,registered_age_h,age_h,particle_id,equivalent_radius_nm,h_volume_nm3
7266,8,8.000019170426667,39,7.252135835559233,1597.6674947015713
7266,8,8.000019170426667,54,11.808969504218027,6898.022593717513
7266,8,8.000019170426667,9,12.393780004635058,7974.435655885908
7266,8,8.000019170426667,29,10.511003369864664,4864.308776469585
7266,8,8.000019170426667,35,8.32369795103772,2415.669666757297
7266,8,8.000019170426667,75,11.714134979064246,6733.1653726698005
7266,8,8.000019170426667,6,10.643523997690664,5050.622863175876
7266,8,8.000019170426667,42,10.400208163340606,4712.102241747305
7266,8,8.000019170426667,14,11.784676088673303,6855.538270129526
7266,8,8.000019170426667,40,9.516582928430376,3610.203796813137
7266,8,8.000019170426667,45,11.943626307337071,7136.696522569369
7266,8,8.000019170426667,31,11.986576986855244,7213.966921491077
7266,8,8.000019170426667,11,11.729347906621024,6759.432162382062
7266,8,8.000019170426667,1,8.164040775933412,2279.3137206260126
7266,8,8.000019170426667,37,7.720668983987549,1927.7619680985474
7266,8,8.000019170426667,85,12.086461856707436,7395.817173092393
7266,8,8.000019170426667,95,12.922438162731245,9039.033525816829
7266,8,8.000019170426667,5,10.500283986726618,4849.441718698059
7266,8,8.000019170426667,94,13.051748592570872,9313.109479251729
7266,8,8.000019170426667,27,6.960079423729023,1412.3137776691494
7266,8,8.000019170426667,38,9.127192080856563,3184.9321164851117
7266,8,8.000019170426667,65,12.393637825137565,7974.161214614439
7266,8,8.000019170426667,84,10.611433221343301,5005.0767944833015
7266,8,8.000019170426667,60,11.009644341279271,5589.957141954886
7266,8,8.000019170426667,51,10.18106948770643,4420.473731090374
7266,8,8.000019170426667,92,12.714622149121803,8609.917390548171
7266,8,8.000019170426667,64,10.366564906182417,4666.520982173137
7266,8,8.000019170426667,93,9.324211791244643,3395.666249091187
7266,8,8.000019170426667,69,4.2163053505180175,313.9675585750334
7266,8,8.000019170426667,41,9.028957216220883,3083.197851408306
7266,8,8.000019170426667,66,7.55150547192847,1803.803534524107
7266,8,8.000019170426667,82,12.127359589854562,7471.148599989203
7266,8,8.000019170426667,25,11.492982925091717,6358.971722565655
7266,8,8.000019170426667,24,12.521967788929349,8224.440369905826
7266,8,8.000019170426667,44,6.684400761537788,1251.0539813872695
7266,8,8.000019170426667,59,10.596541803826275,4984.034921681868
7266,8,8.000019170426667,77,7.476595188889622,1750.6535553831122
7266,8,8.000019170426667,61,12.078570334684558,7381.33994499537
7266,8,8.000019170426667,63,9.429769163131686,3512.30153786678
7266,8,8.000019170426667,28,7.784899429645253,1976.2761458610414
7266,8,8.000019170426667,36,7.963942326883706,2115.7917930261024
7266,8,8.000019170426667,32,4.934547780047198,503.30435096301375
7266,8,8.000019170426667,91,8.69034322081178,2749.1560756764416
7266,8,8.000019170426667,26,11.058909727268379,5665.334383832173
7266,8,8.000019170426667,81,12.894007493598048,8979.50432825764
7266,8,8.000019170426667,22,9.867242009249134,4024.1665755264826
7266,8,8.000019170426667,0,12.279100088768047,7755.114734296108
7266,8,8.000019170426667,83,12.320180561307888,7833.2110456295495
7266,8,8.000019170426667,30,10.71807753367438,5157.500662226933
7266,8,8.000019170426667,49,9.324693198262926,3396.19222876685
7266,8,8.000019170426667,13,12.674475998823715,8528.617737959565
7266,8,8.000019170426667,33,9.006829085134186,3060.5844970713556
7266,8,8.000019170426667,57,9.76216266144328,3896.967004598633
7266,8,8.000019170426667,86,9.830932280196873,3979.9051574250375
7266,8,8.000019170426667,88,8.676793350489383,2736.316769998201
7266,8,8.000019170426667,18,12.549309636854781,8278.432546237857
10899,9,9.00002875564,19,13.613950409545334,10569.175325601935
10899,9,9.00002875564,72,13.439865007761057,10168.884841278052
10899,9,9.00002875564,52,12.663984214996221,8507.455593681208
10899,9,9.00002875564,43,11.886889557205059,7035.472862494845
10899,9,9.00002875564,47,6.542543099085036,1173.0820407493836
10899,9,9.00002875564,34,13.599143156163302,10534.726037354792
10899,9,9.00002875564,2,13.119833934375444,9459.618526002823
10899,9,9.00002875564,58,11.118549269261337,5757.487237646472
10899,9,9.00002875564,46,10.072356342243287,4280.375357692196
10899,9,9.00002875564,62,11.077426957136717,5693.840463533137
10899,9,9.00002875564,68,10.068498826348064,4275.459340248131
10899,9,9.00002875564,7,12.772385276896832,8727.797086975037
10899,9,9.00002875564,54,12.432782885600647,8049.958808952878
10899,9,9.00002875564,9,13.154597649466178,9535.01359913324
10899,9,9.00002875564,29,10.209748273881704,4457.934803983003
10899,9,9.00002875564,75,12.138161541260628,7491.130250841497
10899,9,9.00002875564,6,10.518224198443864,4874.340685062029
10899,9,9.00002875564,42,10.243918429382916,4502.844444777623
10899,9,9.00002875564,14,12.265041460286854,7728.508184060483
10899,9,9.00002875564,40,8.492696937464288,2565.815881226382
10899,9,9.00002875564,45,12.491760286715696,8165.062891766973
10899,9,9.00002875564,31,12.452219580017175,8087.772384411705
10899,9,9.00002875564,11,12.35568742580079,7901.132561742475
10899,9,9.00002875564,85,12.943189850356319,9082.649888170043
10899,9,9.00002875564,95,13.626946121566089,10599.471847809777
10899,9,9.00002875564,94,13.907301272237964,11267.230986896566
10899,9,9.00002875564,5,10.391823347384317,4700.714508641845
10899,9,9.00002875564,38,7.818402714477207,2001.9015643322132
10899,9,9.00002875564,65,13.262467524756323,9771.508400436558
10899,9,9.00002875564,84,10.524087355265621,4882.496517363889
10899,9,9.00002875564,60,11.595810686308765,6531.184593818417
10899,9,9.00002875564,51,10.07448750791193,4283.092930113561
10899,9,9.00002875564,92,13.281071678585105,9812.68756432911
10899,9,9.00002875564,64,10.747884706451723,5200.6497540081555
10899,9,9.00002875564,93,8.622225673194992,2685.01530895214
10899,9,9.00002875564,82,12.54271284415337,8265.38424256131
10899,9,9.00002875564,41,7.262421713653472,1604.4751713840828
10899,9,9.00002875564,25,11.840742512774343,6953.851637190553
10899,9,9.00002875564,24,13.706717927579202,10786.710814102613
10899,9,9.00002875564,59,10.683399802109461,5107.6020530883025
10899,9,9.00002875564,61,12.670240613674608,8520.070659997027
10899,9,9.00002875564,63,8.63998603979968,2701.6415789760295
10899,9,9.00002875564,91,6.209117486449091,1002.7166853297814
10899,9,9.00002875564,81,14.054247311421868,11628.170306651235
10899,9,9.00002875564,26,11.374104127323035,6163.681779108353
10899,9,9.00002875564,22,9.119203586040733,3176.5766820732865
10899,9,9.00002875564,83,13.325266535586852,9910.973690909743
10899,9,9.00002875564,0,13.147975289159065,9520.620339646568
10899,9,9.00002875564,30,10.83487808772053,5327.956820600815
10899,9,9.00002875564,49,7.669338738684922,1889.567321296515
10899,9,9.00002875564,13,13.529770908386842,10374.327129965768
10899,9,9.00002875564,57,9.093109918027851,3149.3862857639365
10899,9,9.00002875564,86,8.97879870960672,3032.0985709458355
10899,9,9.00002875564,33,6.17253688998707,985.0985771397308
10899,9,9.00002875564,88,4.680776274888873,429.578226592994
10899,9,9.00002875564,18,13.146254048820575,9516.881711408554
14532,10,10.000038340853333,19,14.408092937720115,12528.760659402073
14532,10,10.000038340853333,72,13.86253497566719,11158.776367632592
14532,10,10.000038340853333,52,13.003166333600092,9209.498113204887
14532,10,10.000038340853333,43,12.292284185810722,7780.121616785833
14532,10,10.000038340853333,34,14.41918965805727,12557.73088960363
14532,10,10.000038340853333,2,13.662640992225317,10682.984035925387
14532,10,10.000038340853333,58,10.888534983993807,5407.505399297373
14532,10,10.000038340853333,46,8.887810782135462,2940.850920557313
14532,10,10.000038340853333,62,10.77386353679288,5238.452623846978
14532,10,10.000038340853333,68,9.33229397286322,3404.503946312674
14532,10,10.000038340853333,7,13.20603636740748,9647.306490068375
14532,10,10.000038340853333,54,12.608686272049443,8396.496778235693
14532,10,10.000038340853333,9,13.715063255057247,10806.42526074442
14532,10,10.000038340853333,29,9.142845820214806,3201.347346550497
14532,10,10.000038340853333,75,12.207814703315613,7620.832134205924
14532,10,10.000038340853333,6,9.781477523505107,3920.143754889976
14532,10,10.000038340853333,42,9.219511834555568,3282.5578432242473
14532,10,10.000038340853333,14,12.781504031529801,8746.503884234893
14532,10,10.000038340853333,45,12.809006354191482,8803.085755758846
14532,10,10.000038340853333,31,12.979983011167628,9160.327090365568
14532,10,10.000038340853333,11,12.75517289004936,8692.559222115744
14532,10,10.000038340853333,85,13.544930460216497,10409.238237797266
14532,10,10.000038340853333,95,14.170662956875763,11919.529566800453
14532,10,10.000038340853333,94,14.54393142809361,12886.472879833307
14532,10,10.000038340853333,5,9.866234555285256,4022.9340886842847
14532,10,10.000038340853333,65,13.80761274570613,11026.670666414298
14532,10,10.000038340853333,84,10.142026071047702,4369.812243167588
14532,10,10.000038340853333,60,11.918664442892954,7092.043453117237
14532,10,10.000038340853333,51,9.255563981756447,3321.2171460825293
14532,10,10.000038340853333,92,13.646736342973774,10645.719337229611
14532,10,10.000038340853333,64,10.605465631665249,4996.637373521661
14532,10,10.000038340853333,93,2.247310598587972,47.54205052447568
14532,10,10.000038340853333,82,12.781003143368677,8745.475637038178
14532,10,10.000038340853333,25,11.947521131331836,7143.6806431739205
14532,10,10.000038340853333,24,14.71493995020679,13346.398614959033
14532,10,10.000038340853333,59,10.138382202264522,4365.103922924875
14532,10,10.000038340853333,61,12.893989426198344,8979.466581405097
14532,10,10.000038340853333,63,4.619058811236845,412.80893128002737
14532,10,10.000038340853333,81,15.16814236595196,14617.927312021886
14532,10,10.000038340853333,26,11.392254660711496,6193.236475926727
14532,10,10.000038340853333,22,6.266479966567776,1030.7647925841218
14532,10,10.000038340853333,83,14.179305499531106,11941.351668622048
14532,10,10.000038340853333,0,13.88380327787298,11210.215559056804
14532,10,10.000038340853333,30,10.478228226537247,4818.947224536478
14532,10,10.000038340853333,13,14.266865908084576,12163.942191093993
14532,10,10.000038340853333,57,6.4608751573631045,1129.698773432133
14532,10,10.000038340853333,86,4.538056706188827,391.4698906083742
14532,10,10.000038340853333,18,13.682607062322434,10729.887646565034
18165,11,11.000047926066667,19,15.000257349614074,14137.894592529266
18165,11,11.000047926066667,72,14.151358658882156,11870.882971198007
18165,11,11.000047926066667,52,13.190151677022813,9612.535976407986
18165,11,11.000047926066667,43,12.410039825125269,8005.862648078406
18165,11,11.000047926066667,34,15.186732471820115,14671.740495278145
18165,11,11.000047926066667,2,14.254752907385217,12132.985824305199
18165,11,11.000047926066667,58,10.097069454966887,4311.959174288122
18165,11,11.000047926066667,62,10.031662507770525,4228.704598144673
18165,11,11.000047926066667,68,6.648465979984674,1230.9855692973415
18165,11,11.000047926066667,7,13.464068000254299,10223.921315201884
18165,11,11.000047926066667,54,12.672247858832852,8524.120602036264
18165,11,11.000047926066667,9,14.232756763951604,12076.906151221381
18165,11,11.000047926066667,75,12.119832253921336,7457.245422013935
18165,11,11.000047926066667,29,5.112349087634301,559.6933061792528
18165,11,11.000047926066667,14,13.31727464850369,9893.151933964245
18165,11,11.000047926066667,6,8.027446156436131,2166.8099092931884
18165,11,11.000047926066667,42,6.070247024797512,936.931205016352
18165,11,11.000047926066667,45,13.119461072079789,9458.812029169567
18165,11,11.000047926066667,31,13.595221787366313,10525.615470334622
18165,11,11.000047926066667,11,13.038559325152148,9284.904291636562
18165,11,11.000047926066667,85,14.02955871777963,11566.997519867315
18165,11,11.000047926066667,95,14.738534983558429,13410.703451993206
18165,11,11.000047926066667,94,15.083237913080064,14373.825012453837
18165,11,11.000047926066667,5,8.244847475945312,2347.666955002709
18165,11,11.000047926066667,65,14.35812689160472,12398.866123113667
18165,11,11.000047926066667,60,11.778026253899066,6843.939526933121
18165,11,11.000047926066667,84,8.826078875081368,2879.9969115308973
18165,11,11.000047926066667,92,13.918535106058071,11294.556878772042
18165,11,11.000047926066667,51,5.828870164671539,829.5484467221194
18165,11,11.000047926066667,64,9.97950536415295,4163.088632300594
18165,11,11.000047926066667,82,12.8549188813782,8898.086650885154
18165,11,11.000047926066667,25,11.877266789931573,7018.40045843161
18165,11,11.000047926066667,24,15.479383101030665,15536.370006810494
18165,11,11.000047926066667,59,8.764864370593758,2820.4876968685167
18165,11,11.000047926066667,61,12.90350047521326,8999.351930262725
18165,11,11.000047926066667,81,15.914649876242255,16884.17616944713
18165,11,11.000047926066667,26,10.975666143840124,5538.361174443326
18165,11,11.000047926066667,83,14.890730565769347,13830.460030588956
18165,11,11.000047926066667,0,14.351141071385275,12380.777249521247
18165,11,11.000047926066667,30,9.447224480615398,3531.8423859307845
18165,11,11.000047926066667,13,14.763780034793884,13479.733540005987
18165,11,11.000047926066667,18,14.052012519819463,11622.624138685986
21798,12,12.000057511280001,19,15.552856032123419,15758.651996936682
21798,12,12.000057511280001,72,14.403178084260878,12515.943691816334
21798,12,12.000057511280001,52,13.315350549299472,9888.864422562317
21798,12,12.000057511280001,43,12.237756569160137,7677.044172269268
21798,12,12.000057511280001,34,15.745330527152829,16350.986302941965
21798,12,12.000057511280001,2,14.744270855330702,13426.36688438467
21798,12,12.000057511280001,58,8.130090976129916,2250.996529891289
21798,12,12.000057511280001,62,8.178046269276598,2291.0644122543727
21798,12,12.000057511280001,7,13.65327669093569,10661.032907092876
21798,12,12.000057511280001,9,14.690651053521071,13280.417813902943
21798,12,12.000057511280001,54,12.569899911662333,8319.247945643609
21798,12,12.000057511280001,75,11.891502808342716,7043.667352950508
21798,12,12.000057511280001,14,13.927244821533845,11315.773324353846
21798,12,12.000057511280001,45,13.481440210095688,10263.547089148211
21798,12,12.000057511280001,31,14.222189252044842,12050.025599983739
21798,12,12.000057511280001,11,13.251701055613335,9747.730186885974
21798,12,12.000057511280001,85,14.382255268335078,12461.478927665506
21798,12,12.000057511280001,95,15.29608372305162,14990.957241961094
21798,12,12.000057511280001,94,15.586231199126946,15860.320222247603
21798,12,12.000057511280001,65,14.927935729305768,13934.387354726763
21798,12,12.000057511280001,60,11.436670859533077,6265.957963075677
21798,12,12.000057511280001,92,14.173063142453742,11925.587278224313
21798,12,12.000057511280001,64,8.59287874461702,2657.692064287832
21798,12,12.000057511280001,82,12.894373605826758,8980.269241654092
21798,12,12.000057511280001,24,16.10923601678384,17511.100581145405
21798,12,12.000057511280001,25,11.81424073965205,6907.264043844832
21798,12,12.000057511280001,61,12.83333493261993,8853.341081021423
21798,12,12.000057511280001,81,16.59146534776631,19131.227769989575
21798,12,12.000057511280001,26,10.094730696621522,4308.963564071142
21798,12,12.000057511280001,83,15.397103519843949,15289.93708462685
21798,12,12.000057511280001,0,14.78955850306459,13550.466232273167
21798,12,12.000057511280001,13,15.192695988366328,14689.031152648737
21798,12,12.000057511280001,30,6.395969402458505,1095.9929024439361
21798,12,12.000057511280001,18,14.316597962951196,12291.59090096173
25431,13,13.000067096493334,19,15.919220120990236,16898.726344243234
25431,13,13.000067096493334,72,14.594571983105865,13021.550453498116
25431,13,13.000067096493334,52,13.313442008269618,9884.612803718837
25431,13,13.000067096493334,43,11.613443048329604,6561.023493421568
25431,13,13.000067096493334,34,16.18333244675428,17753.847148131055
25431,13,13.000067096493334,2,15.032256859647552,14228.567334281948
25431,13,13.000067096493334,7,13.761912421344633,10917.544694293969
25431,13,13.000067096493334,9,15.106417888724355,14440.196149287824
25431,13,13.000067096493334,54,12.230634497344756,7663.64842147768
25431,13,13.000067096493334,75,11.411291580082894,6224.335834030257
25431,13,13.000067096493334,14,14.233731851530315,12079.388491396683
25431,13,13.000067096493334,45,13.605818251356872,10550.246461061019
25431,13,13.000067096493334,31,14.3030823110662,12256.811951638312
25431,13,13.000067096493334,11,13.074224019551966,9361.304576994771
25431,13,13.000067096493334,85,14.502383138452206,12776.348014034815
25431,13,13.000067096493334,95,15.629476133932117,15992.703081778058
25431,13,13.000067096493334,94,15.983586904737146,17104.538046567966
25431,13,13.000067096493334,65,15.20007973647526,14710.458454345842
25431,13,13.000067096493334,60,10.684220732487994,5108.779573719044
25431,13,13.000067096493334,92,14.320243284349457,12300.982421743332
