step,elapsed_physical_time_s,experimental_age_h,stable_particle_id,lineage_member_ids,lineage_group_size,component_label,threshold_voxel_count,h_volume_nm3,equivalent_radius_nm,centroid_x_nm,centroid_y_nm,centroid_z_nm
0,0,6,45,45,1,45,9177,3315.1753690603164,9.2499481693854353,102.99997473227282,149.99999821584402,100.00000411873781
0,0,6,46,46,1,46,8632,3053.5737495462158,8.9999466437326525,106.99998399683848,82.000033324571362,151.99999762237778
0,0,6,47,47,1,47,12177,4848.9648776976337,10.499939814460308,114.00000021024786,25.999999972756338,136.00000153835842
0,0,6,48,48,1,48,10268,3882.3419852413444,9.7499351355283004,113.99999646812172,44.000000783694169,2.0000041531565835
0,0,6,49,49,1,49,9745,3591.2922603322891,9.4999367418846905,125.00000028399475,87.000000570894059,80.000001479298035
0,0,6,50,50,1,50,11546,4510.7967762367107,10.249945369787241,130.00001274507713,123.99999572179065,191.99999873056552
0,0,6,51,51,1,51,10911,4188.7102554866706,9.9999363779639889,130.00000041384283,176.000000341983,242.00000126615643
0,0,6,52,52,1,52,10912,4188.7150826951747,9.9999402193818661,130.00000307377843,221.99999350980946,151.00000171164132
0,0,6,53,53,1,53,12845,5203.6490790263842,10.749950487066581,135.00001357394999,204.9999994327342,105.00001446776744
0,0,6,54,54,1,54,9175,3315.1601005295179,9.2499339686952151,136.00000035257287,7.000000590579754,13.000000988879211
0,0,6,55,55,1,55,8104,2806.0956958824609,8.7499308889578238,135.99999998495252,100.00000060319746,236.99999994179032
0,0,6,56,56,1,56,10911,4188.7192691068076,9.999943550861115,140.9999889541723,80.00000382081295,187.00000522211315
0,0,6,57,57,1,57,9745,3591.3341503518923,9.4999736785414886,140.00006003404215,116.00003315000168,112.00003191962506
0,0,6,58,58,1,58,12178,4848.998310134376,10.499963945917623,143.9999656162372,161.99997767476336,113.99997501438536
0,0,6,59,59,1,59,11545,4510.8214995101762,10.24996409609747,146.99997423168327,118.00002492564269,155.99998862171304
0,0,6,60,60,1,60,10267,3882.34311817458,9.7499360839270182,151.00000327512973,192.00000552431362,68.000004750849826
0,0,6,61,61,1,61,8631,3053.5588743513349,8.9999320295801191,154.00000074898634,21.000001871781031,100.00000228608644
0,0,6,62,62,1,62,10268,3882.3495253682358,9.7499414475001966,154.00001681653336,30.000012215115355,209.00000133164195
0,0,6,63,63,1,63,12845,5203.6361153376856,10.74994156005368,156.00000151192543,63.999999739850573,131.00000350107672
0,0,6,64,64,1,64,9175,3315.1630168083798,9.24993668102063,157.00000138075751,194.99999476175415,160.00000028722167
0,0,6,65,65,1,65,10911,4188.713585243534,9.9999390277333227,158.99999902048438,176.00000421600257,199.00000056230209
0,0,6,66,66,1,66,10267,3882.3417030020678,9.7499348992607153,157.99999776942511,208.99999828512796,31.000001706160376
0,0,6,67,67,1,67,7649,2572.3803450445371,8.4999334303409757,158.00000026864024,121.00000170577995,218.00000100925925
0,0,6,68,68,1,68,9175,3315.1685136325705,9.2499417934135302,162.9999845369598,38.9999895077761,174.00000248738073
0,0,6,69,69,1,69,12845,5203.6420198168853,10.749945625978668,171.00000960646406,39.000007746247874,67.999987081144909
0,0,6,70,70,1,70,12845,5203.6342680142589,10.74994028795466,177.99999964841399,28.000001027127574,142.00000009010233
0,0,6,71,71,1,71,10268,3882.3490239132302,9.7499410277237075,176.99999172273405,45.99999399867535,15.000016864338493
0,0,6,72,72,1,72,10911,4188.7122683267708,9.9999379797513726,178.99999955691686,79.000000833893594,44.000001879663976
0,0,6,73,73,1,73,9745,3591.2971862201071,9.4999410853166992,178.00000597716996,98.000001783498391,134.99999777862524
0,0,6,74,74,1,74,8631,3053.5583399265488,8.9999315045329844,179.99999997621546,219.00000003355731,5.0000025094202645
0,0,6,75,75,1,75,8105,2806.1077540403739,8.7499434221366226,182.99999766844806,130.9999726384757,157.99999784082775
0,0,6,76,76,1,76,12177,4848.9709217896961,10.499944177080518,188.99999871556452,100.00000314765315,85.000004660070459
0,0,6,77,77,1,77,12177,4848.9640905711931,10.499939246312888,195.00000075124618,72.000000292218317,221.00000115311647
0,0,6,78,78,1,78,11545,4510.7913738628658,10.249941277822884,196.0000016970184,126.99999929642701,54.000000433333796
0,0,6,79,79,1,79,7649,2572.3836574819452,8.4999370787757069,194.00000267942596,185.00000728710481,143.00000101597624
0,0,6,80,80,1,80,8631,3053.5706109999087,8.999943560268127,197.00000496841471,213.99997997570907,122.00000211627244
0,0,6,81,81,1,81,8108,2806.1443890952291,8.7499815001780892,199.00001305401543,199.99999699701007,84.000049467342379
0,0,6,82,82,1,82,7650,2572.3852433092175,8.499938825460374,198.00000711293998,224.99998393341764,193.00000567971892
0,0,6,83,83,1,83,12177,4848.9888925731593,10.499957148354433,201.0000086360161,152.00001501666191,84.000006842852898
0,0,6,84,84,1,84,7649,2572.4039554718556,8.499959435625259,199.99999168004294,232.99998678068224,90.999961972515337
0,0,6,85,85,1,85,11545,4510.7884708278652,10.249939078951909,206.0000001930101,18.000000687110909,11.000001919870172
0,0,6,86,86,1,86,11545,4510.7888611599219,10.24993937460456,205.99999960210062,97.000000746811438,19.00000149665885
0,0,6,87,87,1,87,8104,2806.1038333529596,8.7499393470009981,211.00000107588036,62.999980780775985,109.00002312580263
0,0,6,88,88,1,88,9745,3591.324517421745,9.4999651847004056,211.00002295527665,148.99999408745833,129.00000507016861
0,0,6,89,89,1,89,12845,5203.6328568138861,10.749939316177352,213.00000041575072,198.0000005403129,221.00000125050704
0,0,6,90,90,1,90,10912,4188.7290227985795,9.9999513126840149,214.00001770557066,100.00002414597992,166.00001361353739
0,0,6,91,91,1,91,7652,2572.4104243609295,8.4999665606400434,217.99994360584591,146.99998190827719,168.99998275789727
0,0,6,92,92,1,92,12178,4848.9663116559759,10.499940849490478,224.99999712397684,60.000001619874723,180.99999753650712
0,0,6,93,93,1,93,7143,2352.0095008250828,8.2499279204384806,226.00000020359801,104.99999903424039,229.00000264894101
0,0,6,94,94,1,94,7649,2572.3836109600834,8.4999370275349193,228.00000461829202,141.99999911753275,33.000006734010853
0,0,6,95,95,1,95,8631,3053.5624588850528,8.9999355512137846,233.00000199153459,217.00000083936544,92.000003103992313
3633,3600.0345043817879,7.0000095845504964,0,0,1,0,7605,2560.9685105904514,8.4873453971275694,242.03332687296745,245.18686197414556,68.077841042528789
3633,3600.0345043817879,7.0000095845504964,1,1,1,1,15271,6528.3534233493101,11.594134907528703,5.0431081758146927,236.94073580739376,136.22234016469434
3633,3600.0345043817879,7.0000095845504964,2,2,1,2,12184,4864.7353411291133,10.511310607180782,7.0350060608061966,37.849848920239978,222.01494807168882
3633,3600.0345043817879,7.0000095845504964,3,3,1,3,6796,2191.5782669260288,8.0579170419024013,244.95465575494839,53.560168984333416,119.1264007526712
3633,3600.0345043817879,7.0000095845504964,4,4,1,4,2133,367.47744340435088,4.4433858292701593,243.80633733747959,114.33290343520341,40.299093591656487
3633,3600.0345043817879,7.0000095845504964,5,5,1,5,4568,1233.0181966746288,6.6521233265876702,3.8761670668933053,118.76473918497362,161.99400591575883
3633,3600.0345043817879,7.0000095845504964,7,7,1,6,12107,4798.8864076885993,10.463668049292687,243.98297972009135,178.45452628903041,25.572447111655716
3633,3600.0345043817879,7.0000095845504964,8,8,1,7,9121,3288.8138811877911,9.2253650965603597,236.70734511189107,200.86149288828432,143.03535155536889
3633,3600.0345043817879,7.0000095845504964,9,9,1,8,12025,4770.6401444527473,10.44309790802577,245.86144423832019,212.94698888909841,195.97721705913438
3633,3600.0345043817879,7.0000095845504964,12,12,1,9,17369,7712.177419846048,12.256396465197053,15.991427277026373,78.28619172876418,240.10898212281376
3633,3600.0345043817879,7.0000095845504964,10,10,1,10,5603,1670.9879956196592,7.3614196063526327,11.931552147972795,173.0623343837355,237.35691145463301
3633,3600.0345043817879,7.0000095845504964,14,14,1,11,16128,6999.1210038282634,11.866381250660247,16.947403720712472,234.27348230175437,36.235714009253996
3633,3600.0345043817879,7.0000095845504964,15,15,1,12,16525,7221.8311016189637,11.990931057630291,23.773306309521548,164.74071267965894,192.34481449075139
3633,3600.0345043817879,7.0000095845504964,16,16,1,13,17346,7706.7203047572239,12.253504919164317,25.955507570123892,196.81515456476933,112.22072871363305
3633,3600.0345043817879,7.0000095845504964,17,17,1,14,9991,3724.4330390101031,9.6159128898746058,26.187481359418744,231.17997102182252,224.85859336677197
3633,3600.0345043817879,7.0000095845504964,18,18,1,15,8789,3139.0648358030885,9.083165462552337,28.789192267552089,70.091116284199558,103.64293267919481
3633,3600.0345043817879,7.0000095845504964,19,19,1,16,15961,6919.1877735732278,11.821034979793048,31.97978243154617,140.06771819253444,48.792948794256851
3633,3600.0345043817879,7.0000095845504964,20,20,1,17,8761,3129.0449773917617,9.0734907085343099,33.035226662901479,74.323569261165417,168.8369528470752
3633,3600.0345043817879,7.0000095845504964,21,21,1,18,11768,4647.5677851306282,10.352511170920494,35.214964333657576,46.041052458969993,2.9331386420584007
3633,3600.0345043817879,7.0000095845504964,22,22,1,19,8077,2789.1439148966751,8.7322756818205534,33.949181184445983,128.72665973356069,186.98331950343922
3633,3600.0345043817879,7.0000095845504964,23,23,1,20,12154,4838.3449617648594,10.492268762558,37.349615829046407,0.18228365838299734,187.38097178497623
3633,3600.0345043817879,7.0000095845504964,25,25,1,21,10547,4009.3732016135677,9.8551360628251334,44.774212679708839,17.141916748072664,87.145685187866476
3633,3600.0345043817879,7.0000095845504964,26,26,1,22,9899,3680.852067622307,9.5782591855086263,48.039734606759794,104.96651602437939,100.90415229995074
3633,3600.0345043817879,7.0000095845504964,27,27,1,23,6353,1986.5813152489184,7.7984072699264315,53.129566522479173,96.99545257944186,44.274927726033944
3633,3600.0345043817879,7.0000095845504964,30,30,1,24,8104,2803.3117953381611,8.7470363574485148,57.904105718342272,98.065443463631439,199.91533565789044
3633,3600.0345043817879,7.0000095845504964,29,29,1,25,4924,1378.110415973146,6.9034333346997538,56.956234587341989,169.71926363138897,37.402067385753767
3633,3600.0345043817879,7.0000095845504964,33,33,1,26,13339,5460.1804916547098,10.923776264703413,63.912895559631586,218.94947511319248,79.883365924446153
3633,3600.0345043817879,7.0000095845504964,31,31,1,27,818,52.655656992437237,2.3251562472955212,59.934141052215665,173.70814056935058,79.791509703893638
3633,3600.0345043817879,7.0000095845504964,32,32,1,28,3407,791.68289525433761,5.738797285226271,62.911111453444427,192.28546944642537,2.1033005278837091
3633,3600.0345043817879,7.0000095845504964,34,34,1,29,5208,1501.1817437637146,7.1031047883567506,68.862992476088507,16.962569775017617,245.12113039066594
3633,3600.0345043817879,7.0000095845504964,35,35,1,30,15009,6362.8445664595738,11.495315665748953,72.997827978862574,211.56786641282008,45.117767234011318
3633,3600.0345043817879,7.0000095845504964,36,36,1,31,12986,5275.3900678933223,10.799127184450121,83.934520334458298,134.01640214821472,13.104860791758378
3633,3600.0345043817879,7.0000095845504964,37,37,1,32,10592,4042.5776524157723,9.8822670834453668,89.714102900211628,36.642610561273941,194.58962560250302
3633,3600.0345043817879,7.0000095845504964,38,38,1,33,16164,7030.2304745299853,11.883936371622914,90.985737419159989,161.90117441160649,175.60414373557546
3633,3600.0345043817879,7.0000095845504964,39,39,1,34,8187,2837.0139204602001,8.7819498456457339,93.838398391599512,146.28075687180333,63.603017078053171
3633,3600.0345043817879,7.0000095845504964,41,41,1,35,9643,3550.9910557980197,9.4642671277771253,100.06469263783261,213.09215483892544,170.6380422952283
3633,3600.0345043817879,7.0000095845504964,40,40,1,36,1568,211.72789510703646,3.6974004541726346,97.174802571312995,18.086524760114489,165.92347166554583
3633,3600.0345043817879,7.0000095845504964,43,43,1,37,9470,3468.089164478788,9.3900350881237866,101.89354599396269,47.235035600510834,50.507135406667246
3633,3600.0345043817879,7.0000095845504964,42,42,1,38,5421,1595.0892406743294,7.2482326630764051,100.8250907307481,79.909342117746803,28.829590558549679
3633,3600.0345043817879,7.0000095845504964,45,45,1,39,7687,2611.0345460169979,8.5422970503820803,102.84016333379226,149.44667753100401,99.285815343761826
3633,3600.0345043817879,7.0000095845504964,44,44,1,40,4238,1107.8010028308288,6.4188572121182403,103.05935334129178,92.63466256529675,117.26956623276386
3633,3600.0345043817879,7.0000095845504964,46,46,1,41,6066,1865.2200396014421,7.6362561486401912,106.93439727822194,82.24941594838883,151.72651702360514
3633,3600.0345043817879,7.0000095845504964,47,47,1,42,14783,6250.1363755620005,11.427036855133647,113.61200039760298,25.89934189277901,136.31669477852077
3633,3600.0345043817879,7.0000095845504964,48,48,1,43,10588,4052.2205579197948,9.8901183528476153,113.97711625994725,43.966411695732646,1.8911450176306102
3633,3600.0345043817879,7.0000095845504964,49,49,1,44,9209,3338.3261789477842,9.2714299128904223,124.68293737702908,86.755770364631189,79.921382209182823
3633,3600.0345043817879,7.0000095845504964,50,50,1,45,13933,5792.464997687649,11.141019548982364,130.27671290623604,123.87626755955522,192.25294949058775
3633,3600.0345043817879,7.0000095845504964,51,51,1,46,11361,4424.3096723689814,10.184013568359296,129.99817186627229,175.85904089729883,242.08093330503337
3633,3600.0345043817879,7.0000095845504964,52,52,1,47,11815,4665.4652685649571,10.365783099701131,129.9215791805378,222.18828170651304,150.84942503387038
3633,3600.0345043817879,7.0000095845504964,53,53,1,48,14915,6358.8277850623599,11.492896208568901,135.10293914469131,204.96708957287785,104.9918970277087
3633,3600.0345043817879,7.0000095845504964,54,54,1,49,6988,2284.3512351867225,8.1700508033031536,135.88824327195965,6.796008600420465,13.029263181276839
3633,3600.0345043817879,7.0000095845504964,55,55,1,50,4792,1323.1647920846999,6.8104390252761791,136.15644334559761,100.36177233298604,236.92426017862624
3633,3600.0345043817879,7.0000095845504964,56,56,1,51,11519,4519.7595202448056,10.256729600489644,140.83323281787668,79.965487683123101,187.23159300970431
3633,3600.0345043817879,7.0000095845504964,57,57,1,52,9655,3544.800108775044,9.4587637946199123,139.83677722483779,116.07765888172928,112.20226148012948
3633,3600.0345043817879,7.0000095845504964,58,58,1,53,13677,5679.077456227973,11.067844808433925,144.0846592253404,162.32112617263746,114.20234726683996
3633,3600.0345043817879,7.0000095845504964,59,59,1,54,12890,5237.6229183996502,10.773294691633334,147.27780025376654,117.81328613567023,155.74843659651097
3633,3600.0345043817879,7.0000095845504964,60,60,1,55,10248,3868.4036134370635,9.7382530820624158,151.17498734987282,191.90814051191145,67.839576539953825
3633,3600.0345043817879,7.0000095845504964,62,62,1,56,10398,3946.3743106130487,9.8032457256767991,153.99619809018824,29.874132671318659,208.92851990229309
3633,3600.0345043817879,7.0000095845504964,63,63,1,57,15820,6812.2636945015565,11.759827386464389,155.93933526277948,63.974321294320205,131.06085786499062
3633,3600.0345043817879,7.0000095845504964,61,61,1,58,4992,1403.7926535707459,6.9460534144148278,154.04529268792461,20.774464207276289,99.916611877543659
3633,3600.0345043817879,7.0000095845504964,65,65,1,59,11981,4763.2061961273166,10.437670697180506,159.1756871393556,176.14987176547689,198.99475119658416
3633,3600.0345043817879,7.0000095845504964,64,64,1,60,7837,2677.3047929335753,8.6139643237565675,157.40049757646008,194.80442786371808,160.02967338414325
3633,3600.0345043817879,7.0000095845504964,66,66,1,61,10640,4049.152280802954,9.8876215089822601,158.30493916755361,208.95718078209859,30.684025090059539
3633,3600.0345043817879,7.0000095845504964,67,67,1,62,2326,423.78781281939649,4.6596498697508224,157.92618562649446,120.75553589636249,218.19356305294519
3633,3600.0345043817879,7.0000095845504964,68,68,1,63,7100,2331.5402195006964,8.2259254148027416,163.00420896432746,38.838426796507122,174.0538219299776
3633,3600.0345043817879,7.0000095845504964,69,69,1,64,16288,7079.833003891782,11.91182034831248,170.91115716864215,38.765635469666059,68.333109371525467
3633,3600.0345043817879,7.0000095845504964,70,70,1,65,16089,6967.9532157159147,11.848740977933913,178.13619600526155,28.072636885491093,142.30083121395361
3633,3600.0345043817879,7.0000095845504964,71,71,1,66,9226,3349.0153302279691,9.2813149195621687,176.91806305909893,45.934127893535184,15.229521404007762
3633,3600.0345043817879,7.0000095845504964,73,73,1,67,9878,3665.5672607894458,9.5649828251258526,178.07287545727323,98.155210493748854,135.19056744068104
3633,3600.0345043817879,7.0000095845504964,72,72,1,68,10907,4204.95746617041,10.012848981124966,179.1320265039902,79.148664447066878,44.071682343766831
3633,3600.0345043817879,7.0000095845504964,74,74,1,69,6228,1931.213750826485,7.7252743557199715,179.89796204638179,219.09029062095587,5.0399605861171048
3633,3600.0345043817879,7.0000095845504964,75,75,1,70,2724,557.39383020139223,5.1053381884324374,183.49317040005491,132.54694188840725,157.90274957501148
3633,3600.0345043817879,7.0000095845504964,76,76,1,71,14135,5914.7707179219424,11.218886860141332,189.01288647247259,100.02644025679423,85.227756193653732
3633,3600.0345043817879,7.0000095845504964,77,77,1,72,14484,6110.0977515660416,11.341047854798344,194.89093795827731,72.319283804272288,220.69938953666966
3633,3600.0345043817879,7.0000095845504964,78,78,1,73,12015,4799.3903815416415,10.464034330832733,196.20493128924758,126.93693017318036,53.653031108073201
3633,3600.0345043817879,7.0000095845504964,80,80,1,74,7535,2535.2630435345445,8.4588528910447618,197.1551741560117,214.12753201668957,121.97121542931598
3633,3600.0345043817879,7.0000095845504964,79,79,1,75,1203,126.0804296422387,3.110663430563823,193.66232610588295,184.0031906625149,142.69611453163591
3633,3600.0345043817879,7.0000095845504964,83,83,1,76,14672,6210.0333454214351,11.402544460083183,201.26207571545524,152.10588823513123,84.205165972544719
3633,3600.0345043817879,7.0000095845504964,81,81,1,77,3996,1010.3933590803059,6.2249226301553664,199.1924134979345,200.40182037184022,84.217087062824902
3633,3600.0345043817879,7.0000095845504964,84,84,1,78,2862,599.12947608498962,5.2297070165586588,200.38450113351536,233.22286077351922,90.82176222550801
3633,3600.0345043817879,7.0000095845504964,85,85,1,79,12508,5033.3928160935648,10.63140685477811,205.95763571022334,17.954445909760057,11.140961292097574
3633,3600.0345043817879,7.0000095845504964,86,86,1,80,14774,6242.7535121285464,11.422535753758995,206.41027841123849,97.470021963323433,18.908030176155936
3633,3600.0345043817879,7.0000095845504964,88,88,1,81,11578,4534.5135765553086,10.267877981334193,211.05758585139267,149.15900608241685,129.89696864320848
3633,3600.0345043817879,7.0000095845504964,89,89,1,82,17083,7539.8878752156479,12.164439219493996,212.98747337745408,198.02856992015094,220.86642974589088
3633,3600.0345043817879,7.0000095845504964,90,90,1,83,12713,5147.1929470445803,10.710932433740805,214.03122288057503,100.1514112888141,166.096992665866
3633,3600.0345043817879,7.0000095845504964,87,87,1,84,1878,298.1198991139438,4.1441371388781594,211.25803423202927,63.299204175664414,107.86388775191772
3633,3600.0345043817879,7.0000095845504964,91,91,1,85,3922,982.62319091795473,6.1673623726963989,217.98296979059973,147.1690200352991,168.63878426693188
3633,3600.0345043817879,7.0000095845504964,92,92,1,86,13832,5736.3169503657355,11.10490489256922,225.13907910820001,59.908584366462257,180.99887641774205
3633,3600.0345043817879,7.0000095845504964,94,94,1,87,3449,806.0015997376571,5.7731888586119684,228.13821527709985,141.72377964207485,31.880497085416362
3633,3600.0345043817879,7.0000095845504964,95,95,1,88,7059,2313.5214483161244,8.2046798671524996,232.20087303568354,217.19470711085077,92.218898455181673
7266,7200.0690087635758,8.0000191691009928,0,0,1,0,2280,410.19506111561157,4.6092890023683646,241.88951509203861,245.04327001481448,68.292797491186889
7266,7200.0690087635758,8.0000191691009928,1,1,1,1,19769,9086.5040613066394,12.945020382220759,4.724686817319288,236.76251538374078,135.86102910186611
7266,7200.0690087635758,8.0000191691009928,2,2,1,2,12117,4820.3616490895156,10.479253292303818,6.9881723237635667,37.554351125020951,222.01132522893644
7266,7200.0690087635758,8.0000191691009928,7,7,1,3,14037,5849.5676482180124,11.177509633250564,243.97931259687502,178.23644747623177,25.366408565041215
7266,7200.0690087635758,8.0000191691009928,8,8,1,4,6669,2127.4595962234398,7.978554890039236,236.19973775654915,200.83973385070345,143.00023255936728
7266,7200.0690087635758,8.0000191691009928,9,9,1,5,12715,5141.6945624339232,10.70711716268104,245.82232678854419,213.22629300625255,195.85810156157501
7266,7200.0690087635758,8.0000191691009928,12,12,1,6,21665,10235.098725667984,13.46897279168703,16.198360211498773,78.242403836786025,240.12399369326118
7266,7200.0690087635758,8.0000191691009928,14,14,1,7,20770,9683.0195033827913,13.222311949277831,16.75288260596507,234.64641646916272,36.538127893278549
7266,7200.0690087635758,8.0000191691009928,15,15,1,8,20960,9814.116202178644,13.281716181626923,23.730311053449302,164.28961199550642,192.67931800205307
7266,7200.0690087635758,8.0000191691009928,16,16,1,9,21854,10338.670013451749,13.514252266871845,25.724207544211616,196.74305674006101,112.13655503887568
7266,7200.0690087635758,8.0000191691009928,17,17,1,10,9043,3249.2771311794318,9.1882481302740917,26.237217581290526,231.34815071451399,224.73380797839511
7266,7200.0690087635758,8.0000191691009928,18,18,1,11,7791,2661.8074802737251,8.5973117930578073,28.610068625069008,70.08022628976488,103.75953164974921
7266,7200.0690087635758,8.0000191691009928,19,19,1,12,20375,9477.0328507132526,13.127879818793698,32.224537107800735,140.05057846250816,48.581398172027725
7266,7200.0690087635758,8.0000191691009928,20,20,1,13,6130,1907.8018037826307,7.6939297256254733,33.183898514934953,74.810703867598733,168.55455805337718
7266,7200.0690087635758,8.0000191691009928,21,21,1,14,12284,4927.2851541230712,10.556169680113195,35.476623091594348,46.182362314608874,2.9167720831200712
7266,7200.0690087635758,8.0000191691009928,23,23,1,15,13843,5739.8197523638337,11.107164784441942,37.520166619991372,0.22348673062151311,187.62463852586248
7266,7200.0690087635758,8.0000191691009928,22,22,1,16,3272,742.84458032399709,5.6182765995286799,34.272885842000107,128.23548101650294,186.90382261731125
7266,7200.0690087635758,8.0000191691009928,25,25,1,17,10850,4151.2747340626429,9.9700565655245335,44.678621290182363,17.347208592887963,87.255699362199934
7266,7200.0690087635758,8.0000191691009928,26,26,1,18,10382,3936.2278471114892,9.7948368558114023,48.217341847679293,104.74444027089223,101.00367703003486
7266,7200.0690087635758,8.0000191691009928,30,30,1,19,5209,1499.1021919482471,7.099823351240043,57.781811925340094,98.185633250266093,199.73348278991656
