case_name,M_ratio,step,time_code,eta_max,eta_mean,eta_far_field,eta_max_minus_far,R_avg_nm,xB_min,xB_max,Y_min,Y_max,xBtot_initial,xBtot_final,xBtot_drift,xBtot_rel_drift,clipping_count_step,nan_inf_flag,eta_bulk_rhs_absmax,phi_chem_rhs_absmax,eta_bulk_rhs_absmax_over_phi_chem_rhs_absmax,eta_Ldt_bulk_absmax_over_phi_Ldt_chem_absmax
gp_eta_S218b_Mratio_1em4,0.0001,44,0.0044,nan,nan,0.00029477592456,nan,nan,0.028264930653,0.051869512286,nan,nan,nan,nan,nan,0.00014418103938,0,0,0.00081545189104,1.3035779491,0.16010753789,0.039978616994
gp_eta_S218b_Mratio_1em4,0.0001,45,0.0045,nan,nan,0.00029415341691,nan,nan,0.028197839581,0.052431483256,nan,nan,nan,nan,nan,0.00014435599067,0,0,0.00081394612149,1.3086383206,0.15910691369,0.039728762601
gp_eta_S218b_Mratio_1em4,0.0001,46,0.0046,nan,nan,0.00029353355542,nan,nan,0.028138525021,0.052930812564,nan,nan,nan,nan,nan,0.00014403295139,0,0,0.00081236151236,1.3132766229,0.15815303395,0.039490580231
gp_eta_S218b_Mratio_1em4,0.0001,47,0.0047,nan,nan,0.0002929163243,nan,nan,0.028087845201,0.053367768914,nan,nan,nan,nan,nan,0.00014323600148,0,0,0.00081071963293,1.3174462948,0.15725411709,0.039266122013
gp_eta_S218b_Mratio_1em4,0.0001,48,0.0048,nan,nan,0.00029230170878,nan,nan,0.028046543333,0.053743498913,nan,nan,nan,nan,nan,0.00014198900234,0,0,0.00080903980893,1.3211724601,0.15640930176,0.039055172865
gp_eta_S218b_Mratio_1em4,0.0001,49,0.0049,nan,nan,0.00029168969499,nan,nan,0.028015228026,0.054059916538,nan,nan,nan,nan,nan,0.00014031566073,0,0,0.00080733921951,1.3244816721,0.1556173017,0.038857411614
gp_eta_S218b_Mratio_1em4,0.0001,50,0.005,nan,nan,0.00029108026986,nan,nan,0.027994356009,0.054319584553,nan,nan,nan,nan,nan,0.0001382396775,0,0,0.00080563301248,1.3274012754,0.15487650454,0.038672435653
gp_eta_S218b_Mratio_1em4,0.0001,51,0.0051,nan,nan,0.00029047342103,nan,nan,0.027984217955,0.05452559334,nan,nan,nan,nan,nan,0.00013578495389,0,0,0.00080393443455,1.3299588934,0.15418505228,0.038499781039
gp_eta_S218b_Mratio_1em4,0.0001,52,0.0052,nan,nan,0.00028986913673,nan,nan,0.027984928138,0.054681441787,nan,nan,nan,nan,nan,0.00013297582756,0,0,0.00080225497333,1.3321820262,0.15354090701,0.038338938911
gp_eta_S218b_Mratio_1em4,0.0001,53,0.0053,nan,nan,0.00028926740569,nan,nan,0.027996418613,0.054790924016,nan,nan,nan,nan,nan,0.00012983730095,0,0,0.00080060450782,1.3340977422,0.15294190509,0.038189369011
gp_eta_S218b_Mratio_1em4,0.0001,54,0.0054,nan,nan,0.00028866821704,nan,nan,0.02801843849,0.054858024786,nan,nan,nan,nan,nan,0.00012639524025,0,0,0.00079899146462,1.3357324483,0.15238580249,0.038050511008
gp_eta_S218b_Mratio_1em4,0.0001,55,0.0055,nan,nan,0.00028807156022,nan,nan,0.028050558669,0.054886825558,nan,nan,nan,nan,nan,0.00012267650945,0,0,0.00079742297666,1.3371117208,0.15187031349,0.037921794163
gp_eta_S218b_Mratio_1em4,0.0001,56,0.0056,nan,nan,0.0002874774249,nan,nan,0.028048487187,0.054881422413,nan,nan,nan,nan,nan,0.00011870903111,0,0,0.00079590504183,1.3382601853,0.15139314437,0.037802645735
gp_eta_S218b_Mratio_1em4,0.0001,57,0.0057,nan,nan,0.00028688580088,nan,nan,0.027948614658,0.054845856329,nan,nan,nan,nan,nan,0.00011452175668,0,0,0.00079444267843,1.3392014333,0.15095202312,0.037692498406
gp_eta_S218b_Mratio_1em4,0.0001,58,0.0058,nan,nan,0.00028629667806,nan,nan,0.027854535605,0.054784055771,nan,nan,nan,nan,nan,0.00011014454915,0,0,0.00079304007509,1.3399579664,0.15054472587,0.037590796881
gp_eta_S218b_Mratio_1em4,0.0001,59,0.0059,nan,nan,0.00028571004635,nan,nan,0.027767352744,0.054699791109,nan,nan,nan,nan,nan,0.00010560798468,0,0,0.0007917007325,1.3405511618,0.15016910032,0.037497003734
