case_name,M_ratio,step,time_code,eta_max,eta_mean,eta_far_field,eta_max_minus_far,R_avg_nm,xB_min,xB_max,Y_min,Y_max,xBtot_initial,xBtot_final,xBtot_drift,xBtot_rel_drift,clipping_count_step,nan_inf_flag,eta_bulk_rhs_absmax,phi_chem_rhs_absmax,eta_bulk_rhs_absmax_over_phi_chem_rhs_absmax,eta_Ldt_bulk_absmax_over_phi_Ldt_chem_absmax
gp_eta_S218b_Mratio_1em2,0.01,15,0.0015,nan,nan,3.9490239434e-05,nan,nan,0.025529930119,0.03179398669,nan,nan,nan,nan,nan,-8.7099059807e-05,0,0,0.00098293032658,1.0962530677,0.16547899524,4.0914845533
gp_eta_S218b_Mratio_1em2,0.01,16,0.0016,nan,nan,3.7215151095e-05,nan,nan,0.026125817104,0.032038525324,nan,nan,nan,nan,nan,-8.0897464572e-05,0,0,0.0010069146422,1.1008948522,0.16653288682,4.117542127
gp_eta_S218b_Mratio_1em2,0.01,17,0.0017,nan,nan,3.516147943e-05,nan,nan,0.026760612142,0.032320089756,nan,nan,nan,nan,nan,-7.3596729151e-05,0,0,0.001030960979,1.1121527397,0.16673010375,4.1224183352
gp_eta_S218b_Mratio_1em2,0.01,18,0.0018,nan,nan,3.3298457998e-05,nan,nan,0.02744383964,0.032645001406,nan,nan,nan,nan,nan,-6.532808584e-05,0,0,0.0010549113726,1.1252202893,0.16668200115,4.1212289938
gp_eta_S218b_Mratio_1em2,0.01,19,0.0019,nan,nan,3.1600250574e-05,nan,nan,0.028090392803,0.03301917261,nan,nan,nan,nan,nan,-5.621974394e-05,0,0,0.001078602208,1.138258269,0.16662824965,4.1198999826
gp_eta_S218b_Mratio_1em2,0.01,20,0.002,nan,nan,3.0044955597e-05,nan,nan,0.028175265386,0.033447925259,nan,nan,nan,nan,nan,-4.6398680657e-05,0,0,0.0011018709128,1.1511117262,0.16655594032,4.1181121272
gp_eta_S218b_Mratio_1em2,0.01,21,0.0021,nan,nan,2.8613901847e-05,nan,nan,0.02823168175,0.033935816166,nan,nan,nan,nan,nan,-3.5991756413e-05,0,0,0.0011245619299,1.1636330179,0.16651389983,4.117072672
gp_eta_S218b_Mratio_1em2,0.01,22,0.0022,nan,nan,2.729114041e-05,nan,nan,0.028277861234,0.034486462572,nan,nan,nan,nan,nan,-2.5126130192e-05,0,0,0.001146531742,1.1757762825,0.16642595688,4.1148982739
gp_eta_S218b_Mratio_1em2,0.01,23,0.0023,nan,nan,2.6063066089e-05,nan,nan,0.028298027539,0.035102364451,nan,nan,nan,nan,nan,-1.3929025586e-05,0,0,0.0011676527852,1.1873876619,0.16628821,4.1114924685
gp_eta_S218b_Mratio_1em2,0.01,24,0.0024,nan,nan,2.4918120465e-05,nan,nan,0.028298410442,0.035784724689,nan,nan,nan,nan,nan,-2.5269294505e-06,0,0,0.0011878161733,1.1984051466,0.16610969986,4.1070787877
gp_eta_S218b_Mratio_1em2,0.01,25,0.0025,nan,nan,2.3869572242e-05,nan,nan,0.02826976365,0.036533273072,nan,nan,nan,nan,nan,8.9556602445e-06,0,0,0.0012069332416,1.2088208571,0.16597874055,4.1038408057
gp_eta_S218b_Mratio_1em2,0.01,26,0.0026,nan,nan,2.2927802178e-05,nan,nan,0.028206453677,0.037346104614,nan,nan,nan,nan,nan,2.0397828298e-05,0,0,0.0012249360027,1.2185012043,0.16578618793,4.0990799231
gp_eta_S218b_Mratio_1em2,0.01,27,0.0027,nan,nan,2.2035693963e-05,nan,nan,0.02814761352,0.038219546164,nan,nan,nan,nan,nan,3.1684043712e-05,0,0,0.0012417766652,1.2274637378,0.16552652058,4.0926596222
gp_eta_S218b_Mratio_1em2,0.01,28,0.0028,nan,nan,2.1190078153e-05,nan,nan,0.028099043064,0.039148066999,nan,nan,nan,nan,nan,4.2706024858e-05,0,0,0.0012574264128,1.2356553403,0.16524426256,4.0856807646
gp_eta_S218b_Mratio_1em2,0.01,29,0.0029,nan,nan,2.0388097509e-05,nan,nan,0.028061666586,0.040124248929,nan,nan,nan,nan,nan,5.3364529141e-05,0,0,0.0012718736532,1.2431434367,0.16491744155,4.0776000827
gp_eta_S218b_Mratio_1em2,0.01,30,0.003,nan,nan,1.9627155331e-05,nan,nan,0.028036234697,0.041138829222,nan,nan,nan,nan,nan,6.3570930238e-05,0,0,0.0012851219444,1.249964968,0.16453315452,4.0680985479
gp_eta_S218b_Mratio_1em2,0.01,31,0.0031,nan,nan,1.8904875234e-05,nan,nan,0.028023296369,0.042180825681,nan,nan,nan,nan,nan,7.3248448385e-05,0,0,0.0012971877773,1.2561510137,0.16413115528,4.0581590767
gp_eta_S218b_Mratio_1em2,0.01,32,0.0032,nan,nan,1.8219071005e-05,nan,nan,0.028023175258,0.043237747833,nan,nan,nan,nan,nan,8.2332970307e-05,0,0,0.0013080983662,1.2617421175,0.16366659863,4.0466728677
gp_eta_S218b_Mratio_1em2,0.01,33,0.0033,nan,nan,1.7567724752e-05,nan,nan,0.028035952328,0.044295891892,nan,nan,nan,nan,nan,9.0773379432e-05,0,0,0.0013178895546,1.266941808,0.16315039027,4.0339095648
gp_eta_S218b_Mratio_1em2,0.01,34,0.0034,nan,nan,1.6948971481e-05,nan,nan,0.028061456734,0.045340710541,nan,nan,nan,nan,nan,9.8531413473e-05,0,0,0.0013266039087,1.2718314966,0.16257721414,4.0197377281
gp_eta_S218b_Mratio_1em2,0.01,35,0.0035,nan,nan,1.636108835e-05,nan,nan,0.028099266546,0.046357242164,nan,nan,nan,nan,nan,0.00010558106134,0,0,0.0013342890375,1.2763900649,0.16193639193,4.0038933356
gp_eta_S218b_Mratio_1em2,0.01,36,0.0036,nan,nan,1.5802487088e-05,nan,nan,0.028148720276,0.047330578717,nan,nan,nan,nan,nan,0.00011190758134,0,0,0.0013409961514,1.2806515878,0.161233939,3.9865251171
gp_eta_S218b_Mratio_1em2,0.01,37,0.0037,nan,nan,1.5271708374e-05,nan,nan,0.028208939348,0.048246347414,nan,nan,nan,nan,nan,0.00011750622632,0,0,0.0013467788529,1.2845417658,0.16055375708,3.969707552
gp_eta_S218b_Mratio_1em2,0.01,38,0.0038,nan,nan,1.4767417243e-05,nan,nan,0.028274291386,0.049091179458,nan,nan,nan,nan,nan,0.00012238077741,0,0,0.0013516921376,1.2881378341,0.15984827118,3.952264343
gp_eta_S218b_Mratio_1em2,0.01,39,0.0039,nan,nan,1.4288398843e-05,nan,nan,0.028331809412,0.049853139371,nan,nan,nan,nan,nan,0.00012654200737,0,0,0.0013557915828,1.2913878833,0.15911159046,3.9340498392
gp_eta_S218b_Mratio_1em2,0.01,40,0.004,nan,nan,1.3833554075e-05,nan,nan,0.028377377018,0.050522091132,nan,nan,nan,nan,nan,0.00013000615973,0,0,0.0013591326919,1.2944925527,0.1583267746,3.9146451894
gp_eta_S218b_Mratio_1em2,0.01,41,0.0041,nan,nan,1.3401894821e-05,nan,nan,0.028404264573,0.051089982064,nan,nan,nan,nan,nan,0.00013279353739,0,0,0.0013617703681,1.2973497037,0.15753312646,3.8950221604
gp_eta_S218b_Mratio_1em2,0.01,42,0.0042,nan,nan,1.2992538593e-05,nan,nan,0.028399020167,0.051551031666,nan,nan,nan,nan,nan,0.00013492725322,0,0,0.0013637584938,1.3002034981,0.1567082924,3.8746280566
gp_eta_S218b_Mratio_1em2,0.01,43,0.0043,nan,nan,1.2604702567e-05,nan,nan,0.028339028579,0.051901819645,nan,nan,nan,nan,nan,0.0001364321891,0,0,0.001365149592,1.3039646536,0.15573099664,3.8504643222
gp_eta_S218b_Mratio_1em2,0.01,44,0.0044,nan,nan,1.2237697032e-05,nan,nan,0.028265178209,0.052141274509,nan,nan,nan,nan,nan,0.00013733417744,0,0,0.001365994556,1.3074015684,0.15477833313,3.8269096226
gp_eta_S218b_Mratio_1em2,0.01,45,0.0045,nan,nan,1.1890918388e-05,nan,nan,0.02819817717,0.052270570513,nan,nan,nan,nan,nan,0.0001376594082,0,0,0.001366342431,1.3101054511,0.15389575778,3.8050878595
gp_eta_S218b_Mratio_1em2,0.01,46,0.0046,nan,nan,1.1563841819e-05,nan,nan,0.028138987741,0.052292945935,nan,nan,nan,nan,nan,0.00013743404565,0,0,0.0013662402415,1.3121026622,0.15306927021,3.7846528725
gp_eta_S218b_Mratio_1em2,0.01,47,0.0047,nan,nan,1.125601384e-05,nan,nan,0.028088481773,0.052213459274,nan,nan,nan,nan,nan,0.00013668403925,0,0,0.0013657328547,1.3134228283,0.15232834216,3.7663333529
gp_eta_S218b_Mratio_1em2,0.01,48,0.0048,nan,nan,1.0967044886e-05,nan,nan,0.028047420138,0.052038701827,nan,nan,nan,nan,nan,0.00013543509905,0,0,0.0013648628768,1.3140981163,0.15164800268,3.749511892
gp_eta_S218b_Mratio_1em2,0.01,49,0.0049,nan,nan,1.0696602096e-05,nan,nan,0.028016433752,0.051776485371,nan,nan,nan,nan,nan,0.00013371279971,0,0,0.0013636705796,1.3141627412,0.15102204335,3.7340349854
gp_eta_S218b_Mratio_1em2,0.01,50,0.005,nan,nan,1.0444402444e-05,nan,nan,0.027996006821,0.051435522544,nan,nan,nan,nan,nan,0.0001315427933,0,0,0.0013621938534,1.3136526542,0.15047137303,3.7204196073
gp_eta_S218b_Mratio_1em2,0.01,51,0.0051,nan,nan,1.0210206305e-05,nan,nan,0.02798646299,0.051025115295,nan,nan,nan,nan,nan,0.00012895106779,0,0,0.001360468186,1.3126053502,0.14998373152,3.7083626227
gp_eta_S218b_Mratio_1em2,0.01,52,0.0052,nan,nan,9.9938115274e-06,nan,nan,0.027987955059,0.050554863922,nan,nan,nan,nan,nan,0.00012596424451,0,0,0.0013585266659,1.3110597425,0.14954677728,3.6975588857
gp_eta_S218b_Mratio_1em2,0.01,53,0.0053,nan,nan,9.7950480463e-06,nan,nan,0.028000458855,0.050034405989,nan,nan,nan,nan,nan,0.00012260985207,0,0,0.0013564000074,1.3090560523,0.14918914288,3.6887163398
gp_eta_S218b_Mratio_1em2,0.01,54,0.0054,nan,nan,9.6137730395e-06,nan,nan,0.028023771786,0.049473191245,nan,nan,nan,nan,nan,0.00011891655578,0,0,0.0013541165966,1.3066356789,0.1488761418,3.6809773569
gp_eta_S218b_Mratio_1em2,0.01,55,0.0055,nan,nan,9.4498666138e-06,nan,nan,0.028057516354,0.048880295655,nan,nan,nan,nan,nan,0.00011491431315,0,0,0.0013517025557,1.3038410231,0.14860511511,3.6742761953
gp_eta_S218b_Mratio_1em2,0.01,56,0.0056,nan,nan,9.3032279864e-06,nan,nan,0.028048799327,0.048264275168,nan,nan,nan,nan,nan,0.00011063443616,0,0,0.0013491818228,1.3007152536,0.14840407313,3.6693054124
gp_eta_S218b_Mratio_1em2,0.01,57,0.0057,nan,nan,9.1737721175e-06,nan,nan,0.027949046862,0.047633057721,nan,nan,nan,nan,nan,0.00010610955142,0,0,0.0013465762451,1.2973020116,0.14824122405,3.6652789526
gp_eta_S218b_Mratio_1em2,0.01,58,0.0058,nan,nan,9.0614267492e-06,nan,nan,0.027855121558,0.046993870523,nan,nan,nan,nan,nan,0.00010137346251,0,0,0.0013439056819,1.2936450638,0.14811047748,3.6620462309
gp_eta_S218b_Mratio_1em2,0.01,59,0.0059,nan,nan,8.9661297996e-06,nan,nan,0.027768136422,0.046353198625,nan,nan,nan,nan,nan,9.646091929e-05,0,0,0.0013411881149,1.2897879129,0.14800820211,3.6595174622
gp_eta_S218b_Mratio_1em2,0.01,60,0.006,nan,nan,8.8878270677e-06,nan,nan,0.027689147281,0.045716770206,nan,nan,nan,nan,nan,9.1407317316e-05,0,0,0.0013384397617,1.2857733854,0.14799184259,3.6591129715
gp_eta_S218b_Mratio_1em2,0.01,61,0.0061,nan,nan,8.8264702052e-06,nan,nan,0.027619134826,0.045089563865,nan,nan,nan,nan,nan,8.6248344208e-05,0,0,0.0013356751907,1.2816432133,0.14800042965,3.6593252872
gp_eta_S218b_Mratio_1em2,0.01,62,0.0062,nan,nan,8.782014918e-06,nan,nan,0.027558987732,0.044475833282,nan,nan,nan,nan,nan,8.1019590871e-05,0,0,0.0013329074333,1.2774376275,0.14802556426,3.659946743
gp_eta_S218b_Mratio_1em2,0.01,63,0.0063,nan,nan,8.7544193653e-06,nan,nan,0.027509487152,0.043879144949,nan,nan,nan,nan,nan,7.5756156368e-05,0,0,0.0013301480915,1.2731949794,0.14806427215,3.6609037995
gp_eta_S218b_Mratio_1em2,0.01,64,0.0064,nan,nan,8.7436427271e-06,nan,nan,0.027471292896,0.043302425121,nan,nan,nan,nan,nan,7.0492253313e-05,0,0,0.0013274074379,1.2689514036,0.14814671964,3.6629423217
gp_eta_S218b_Mratio_1em2,0.01,65,0.0065,nan,nan,8.7496439194e-06,nan,nan,0.027444931602,0.042748012658,nan,nan,nan,nan,nan,6.5260832566e-05,0,0,0.0013246945064,1.2647405325,0.14823451867,3.6651131616
gp_eta_S218b_Mratio_1em2,0.01,66,0.0066,nan,nan,8.7723804361e-06,nan,nan,0.027430787179,0.042217714981,nan,nan,nan,nan,nan,6.0093238889e-05,0,0,0.0013220171731,1.260593268,0.14832969165,3.6674663228
gp_eta_S218b_Mratio_1em2,0.01,67,0.0067,nan,nan,8.8118073034e-06,nan,nan,0.027429093816,0.041712864905,nan,nan,nan,nan,nan,5.5018898552e-05,0,0,0.0013193822237,1.2565376155,0.14845128927,3.6704728362
gp_eta_S218b_Mratio_1em2,0.01,68,0.0068,nan,nan,8.8678761327e-06,nan,nan,0.027439931809,0.041234376573,nan,nan,nan,nan,nan,5.0065052831e-05,0,0,0.0013167954102,1.2525985785,0.14856854525,3.6733720018
gp_eta_S218b_Mratio_1em2,0.01,69,0.0069,nan,nan,8.9405342635e-06,nan,nan,0.027463226394,0.040782799198,nan,nan,nan,nan,nan,4.5256528563e-05,0,0,0.0013142614944,1.2487981141,0.14871126121,3.676900668
gp_eta_S218b_Mratio_1em2,0.01,70,0.007,nan,nan,9.0297239846e-06,nan,nan,0.02749874975,0.040358367657,nan,nan,nan,nan,nan,4.0615564571e-05,0,0,0.0013117842803,1.2451551414,0.14884690977,3.6802545923
gp_eta_S218b_Mratio_1em2,0.01,71,0.0071,nan,nan,9.1353818287e-06,nan,nan,0.027546126213,0.039961049305,nan,nan,nan,nan,nan,3.6161676451e-05,0,0,0.0013093666353,1.2416856006,0.14899653126,3.6839539983
gp_eta_S218b_Mratio_1em2,0.01,72,0.0072,nan,nan,9.2574379333e-06,nan,nan,0.027604840643,0.039590586642,nan,nan,nan,nan,nan,3.191157723e-05,0,0,0.0013070105029,1.2384025532,0.14914272911,3.6875687546
gp_eta_S218b_Mratio_1em2,0.01,73,0.0073,nan,nan,9.3958154615e-06,nan,nan,0.027674249772,0.039246535645,nan,nan,nan,nan,nan,2.7879136233e-05,0,0,0.0013047169074,1.2353163163,0.14927318565,3.6907943055
gp_eta_S218b_Mratio_1em2,0.01,74,0.0074,nan,nan,9.5504300799e-06,nan,nan,0.02775359621,0.038928299745,nan,nan,nan,nan,nan,2.4075388475e-05,0,0,0.0013024859542,1.2324346236,0.14942136467,3.6944580464
gp_eta_S218b_Mratio_1em2,0.01,75,0.0075,nan,nan,9.7211894871e-06,nan,nan,0.027842024664,0.038635159524,nan,nan,nan,nan,nan,2.0508578502e-05,0,0,0.0013003168268,1.2297628046,0.14955179113,3.6976828537
gp_eta_S218b_Mratio_1em2,0.01,76,0.0076,nan,nan,9.9079929912e-06,nan,nan,0.027938599783,0.038366298312,nan,nan,nan,nan,nan,1.7184244405e-05,0,0,0.0012982077834,1.2273039751,0.1496841422,3.7009552469
gp_eta_S218b_Mratio_1em2,0.01,77,0.0077,nan,nan,1.0110731132e-05,nan,nan,0.028042324958,0.038120823895,nan,nan,nan,nan,nan,1.410533232e-05,0,0,0.0012961561562,1.2250592324,0.14981049286,3.7040792795
gp_eta_S218b_Mratio_1em2,0.01,78,0.0078,nan,nan,1.0329285347e-05,nan,nan,0.028152161345,0.037897786605,nan,nan,nan,nan,nan,1.127233942e-05,0,0,0.0012941583541,1.2230278485,0.14991570785,3.7066807306
gp_eta_S218b_Mratio_1em2,0.01,79,0.0079,nan,nan,1.0563527675e-05,nan,nan,0.028240703339,0.037696194068,nan,nan,nan,nan,nan,8.6834805857e-06,0,0,0.0012922098728,1.2212074575,0.14999932606,3.7087481991
gp_eta_S218b_Mratio_1em2,0.01,80,0.008,nan,nan,1.08133205e-05,nan,nan,0.028241461975,0.037515022918,nan,nan,nan,nan,nan,6.3348771565e-06,0,0,0.0012903053126,1.2195942322,0.15012133226,3.7117648144
gp_eta_S218b_Mratio_1em2,0.01,81,0.0081,nan,nan,1.1078516334e-05,nan,nan,0.028246787519,0.037353227784,nan,nan,nan,nan,nan,4.2207640526e-06,0,0,0.0012884384063,1.2181830473,0.15023455994,3.7145643802
gp_eta_S218b_Mratio_1em2,0.01,82,0.0082,nan,nan,1.1358957636e-05,nan,nan,0.028248374232,0.037209747866,nan,nan,nan,nan,nan,2.3337083582e-06,0,0,0.0012866020579,1.2169676273,0.15032508182,3.7168025426
gp_eta_S218b_Mratio_1em2,0.01,83,0.0083,nan,nan,1.1654476664e-05,nan,nan,0.0282507566,0.037083511407,nan,nan,nan,nan,nan,6.6484894684e-07,0,0,0.0012847883926,1.2159406774,0.15042025266,3.719155651
gp_eta_S218b_Mratio_1em2,0.01,84,0.0084,nan,nan,1.1964895367e-05,nan,nan,0.028257053449,0.036973438402,nan,nan,nan,nan,nan,-7.9586212703e-07,0,0,0.0012829888191,1.2150939984,0.15049819671,3.7210828253
gp_eta_S218b_Mratio_1em2,0.01,85,0.0085,nan,nan,1.2290025313e-05,nan,nan,0.028263997296,0.036878441835,nan,nan,nan,nan,nan,-2.0594055789e-06,0,0,0.0012811941026,1.2144185843,0.15056150946,3.7226482393
gp_eta_S218b_Mratio_1em2,0.01,86,0.0086,nan,nan,1.2629667652e-05,nan,nan,0.02827467329,0.036797427786,nan,nan,nan,nan,nan,-3.1374418309e-06,0,0,0.0012793944498,1.213904706,0.15062882648,3.7243126594
gp_eta_S218b_Mratio_1em2,0.01,87,0.0087,nan,nan,1.2983613119e-05,nan,nan,0.028286821003,0.036729294704,nan,nan,nan,nan,nan,-4.0420564814e-06,0,0,0.0012775796025,1.2135419813,0.15067445597,3.725440853
gp_eta_S218b_Mratio_1em2,0.01,88,0.0088,nan,nan,1.3351642071e-05,nan,nan,0.028296060265,0.036672932171,nan,nan,nan,nan,nan,-4.7855147201e-06,0,0,0.001275738941,1.2133194339,0.15072647592,3.7267270515
gp_eta_S218b_Mratio_1em2,0.01,89,0.0089,nan,nan,1.3733524566e-05,nan,nan,0.028304415485,0.036627219448,nan,nan,nan,nan,nan,-5.3800271052e-06,0,0,0.0012738615933,1.2132255452,0.15076009336,3.7275582461
gp_eta_S218b_Mratio_1em2,0.01,90,0.009,nan,nan,1.4129020475e-05,nan,nan,0.028314695943,0.036591024114,nan,nan,nan,nan,nan,-5.8375358515e-06,0,0,0.0012719365506,1.2132482992,0.15080056267,3.7285588536
gp_eta_S218b_Mratio_1em2,0.01,91,0.0091,nan,nan,1.4537879638e-05,nan,nan,0.028319451923,0.036563201047,nan,nan,nan,nan,nan,-6.1695211624e-06,0,0,0.0012699527852,1.2133752257,0.15082293068,3.729111905
gp_eta_S218b_Mratio_1em2,0.01,92,0.0092,nan,nan,1.4968423122e-05,nan,nan,0.028324296005,0.03654259204,nan,nan,nan,nan,nan,-6.3868433264e-06,0,0,0.00126789937,1.2135934432,0.15083423041,3.7293912918
gp_eta_S218b_Mratio_1em2,0.01,93,0.0093,nan,nan,1.5493480328e-05,nan,nan,0.028324142737,0.03652802626,nan,nan,nan,nan,nan,-6.4996127026e-06,0,0,0.0012657655969,1.2138897052,0.15084461736,3.7296481102
gp_eta_S218b_Mratio_1em2,0.01,94,0.0094,nan,nan,1.602998611e-05,nan,nan,0.028309955146,0.036518321763,nan,nan,nan,nan,nan,-6.5170990734e-06,0,0,0.0012635410927,1.21425045,0.15083096464,3.7293105454
gp_eta_S218b_Mratio_1em2,0.01,95,0.0095,nan,nan,1.6577684297e-05,nan,nan,0.028294281787,0.036512288233,nan,nan,nan,nan,nan,-6.4476814652e-06,0,0,0.0012612159296,1.2146618591,0.15083070713,3.7293041784
gp_eta_S218b_Mratio_1em2,0.01,96,0.0096,nan,nan,1.7152074444e-05,nan,nan,0.028284265531,0.036508731055,nan,nan,nan,nan,nan,-6.2988325358e-06,0,0,0.0012587807302,1.2151099232,0.15080706593,3.7287196474
gp_eta_S218b_Mratio_1em2,0.01,97,0.0097,nan,nan,1.7756929371e-05,nan,nan,0.028279592243,0.036506456819,nan,nan,nan,nan,nan,-6.077143226e-06,0,0,0.0012562267631,1.2155805177,0.15076049974,3.7275682938
gp_eta_S218b_Mratio_1em2,0.01,98,0.0098,nan,nan,1.8371805687e-05,nan,nan,0.028279897388,0.036504280248,nan,nan,nan,nan,nan,-5.7883786043e-06,0,0,0.0012535460298,1.2160594882,0.15075838704,3.727516057
gp_eta_S218b_Mratio_1em2,0.01,99,0.0099,nan,nan,1.8996403527e-05,nan,nan,0.028284775086,0.036501032527,nan,nan,nan,nan,nan,-5.4375655667e-06,0,0,0.0012507313402,1.2165327464,0.1507404223,3.7270718772
gp_eta_S218b_Mratio_1em2,0.01,100,0.01,nan,nan,1.9630413276e-05,nan,0.229105842,0.028293787551,0.03649557094,nan,nan,nan,nan,nan,-5.0291037186e-06,0,0,0.0012477763768,1.2169863755,0.15070084502,3.726093325
