J_abs,J_delta,J_relative,PF_coarsening_compatible,R48_R3_equivalent_nm,R6_R3_equivalent_nm,beta_inventory_h_volume_nm3,both_endpoints_within_5percent,delta_kappa_W_mK,forty_eight_h_state,kappa48_W_mK,kappa6_W_mK,mathematical_combination,relative_change,six_h_state
0.344347954514976,0.03157942692359361,0.044098267233789505,False,15.80119293381915,14.985380107695669,356237.61016735336,False,0.0022939873735454697,s10_l60_f0.25,1.2989725709195308,1.2966785835459853,True,0.0017691256743611636,s12_l40_f0.5
0.34293229797413766,0.03258476953811328,0.0450119739222427,False,16.12682379199292,14.985380107695669,356237.61016735336,False,-0.0005125190620121067,s12_l20_f0.25,1.2961660644839732,1.2966785835459853,True,-0.0003952552841665182,s12_l40_f0.5
0.3430267914943176,0.032516841190712326,0.04495039198994448,False,17.965631661368594,14.985380107695669,356237.61016735336,False,-0.00032426678268326903,s12_l30_f0.25,1.296354316763302,1.2966785835459853,True,-0.0002500749120082689,s12_l40_f0.5
0.3433657863562613,0.032274124332027816,0.044730170358952256,True,18.560628512578113,14.985380107695669,356237.61016735336,False,0.00034999490111942144,s12_l40_f0.25,1.2970285784471047,1.2966785835459853,True,0.0002699164662396919,s12_l40_f0.5
0.34318971435570655,0.0324,0.044844415225,False,14.985380107695669,14.985380107695669,356237.61016735336,False,0.0,s12_l40_f0.5,1.2966785835459853,1.2966785835459853,True,0.0,s12_l40_f0.5
0.34425890873567877,0.031641892156456616,0.04415518398834462,True,18.898815748423093,14.985380107695669,356237.61016735336,False,0.0021183197840299872,s12_l60_f0.25,1.2987969033300153,1.2966785835459853,True,0.0016336506293156213,s12_l40_f0.5
0.3436969521005421,0.03203847812984829,0.04451609065452009,False,15.078948822583074,14.985380107695669,356237.61016735336,False,0.0010070444686487434,s12_l60_f0.5,1.297685628014634,1.2966785835459853,True,0.0007766338408202989,s12_l40_f0.5
0.34287841259855634,0.03262355927529948,0.04504712970605256,True,18.12933664187429,14.985380107695669,356237.61016735336,False,-0.0006199304487173318,s15_l20_f0.25,1.296058653097268,1.2966785835459853,True,-0.0004780910678897988,s12_l40_f0.5
0.34291639453258277,0.03259621370539376,0.04502234670906564,False,16.80663563842005,14.985380107695669,356237.61016735336,False,-0.0005442153750536693,s15_l20_f0.5,1.2961343681709316,1.2966785835459853,True,-0.0004196995168728869,s12_l40_f0.5
0.3429679756304218,0.03255910804729198,0.044988712532475425,False,15.80119293381915,14.985380107695669,356237.61016735336,False,-0.0004414255299818315,s15_l20_f0.75,1.2962371580160035,1.2966785835459853,True,-0.00034042787131925885,s12_l40_f0.5
0.3429897186753828,0.0325434774730631,0.0449745423299098,True,21.41297566510824,14.985380107695669,356237.61016735336,False,-0.000398108285710963,s15_l30_f0.25,1.2962804752602743,1.2966785835459853,True,-0.0003070215632175161,s12_l40_f0.5
0.342925228848294,0.03258985608729182,0.04501658435598588,True,18.171205928321395,14.985380107695669,356237.61016735336,False,-0.0005266076989534074,s15_l30_f0.5,1.296151975847032,1.2966785835459853,True,-0.0004061204570166573,s12_l40_f0.5
0.34293774127434756,0.03258085329647408,0.045008424167629714,False,16.286505699569435,14.985380107695669,356237.61016735336,False,-0.0005016711736323121,s15_l30_f0.75,1.296176912372353,1.2966785835459853,True,-0.00038688938029685663,s12_l40_f0.5
0.34332696891722475,0.032301840089198654,0.04475533178808058,True,22.673384104542134,14.985380107695669,356237.61016735336,False,0.00027287325170233245,s15_l40_f0.25,1.2969514567976876,1.2966785835459853,True,0.00021044016240024164,s12_l40_f0.5
0.34308206642897293,0.032477160899309666,0.04491440871442413,True,18.57783021705989,14.985380107695669,356237.61016735336,False,-0.00021420837245234026,s15_l40_f0.5,1.296464375173533,1.2966785835459853,True,-0.00016519774072812362,s12_l40_f0.5
0.3429786341543343,0.03255144509328279,0.044981765677963324,False,16.41401844618389,14.985380107695669,356237.61016735336,False,-0.00042019037037621665,s15_l40_f0.75,1.296258393175609,1.2966785835459853,True,-0.0003240512920535292,s12_l40_f0.5
0.34420650182268214,0.031678703343185864,0.04418871628351095,True,23.450187160812074,14.985380107695669,356237.61016735336,False,0.0020148788713341137,s15_l60_f0.25,1.2986934624173194,1.2966785835459853,True,0.0015538768796690458,s12_l40_f0.5
0.343571163714438,0.03212781498437992,0.044597283235557325,True,18.801397442291627,14.985380107695669,356237.61016735336,False,0.0007576640846813643,s15_l60_f0.5,1.2974362476306667,1.2966785835459853,True,0.0005843114047657089,s12_l40_f0.5
0.34316720518545973,0.03241612162357306,0.044859041694505566,False,16.48107280291915,14.985380107695669,356237.61016735336,False,-4.4776718384875736e-05,s15_l60_f0.75,1.2966338068276004,1.2966785835459853,True,-3.453185620018978e-05,s12_l40_f0.5
0.3430084570790782,0.03253020041797228,0.04496250482291511,False,14.27531711007216,13.168321955567059,356237.61016735336,False,-0.0003613052125435168,s10_l20_f0.25,1.296317429242033,1.2966787344545765,True,-0.00027863895885937623,s12_l40_f0.75
0.34309910635189333,0.03246512483786154,0.04490349255173828,False,15.32618864787106,13.168321955567059,356237.61016735336,False,-0.00018081151404980567,s10_l30_f0.25,1.2964979229405267,1.2966787344545765,True,-0.00013944202927478457,s12_l40_f0.75
0.34344316119904583,0.03221912497901132,0.044680228812407255,False,15.63345810720805,13.168321955567059,356237.61016735336,False,0.0005031337905552213,s10_l40_f0.25,1.2971818682451317,1.2966787344545765,True,0.0003880173069753127,s12_l40_f0.75
0.34434814111053896,0.031579480558344405,0.04409831619927869,False,15.80119293381915,13.168321955567059,356237.61016735336,False,0.002293836464954291,s10_l60_f0.25,1.2989725709195308,1.2966787344545765,True,0.0017690090876049957,s12_l40_f0.75
0.3429324845697006,0.032584824019915935,0.045012023285524984,True,16.12682379199292,13.168321955567059,356237.61016735336,False,-0.0005126699706032856,s12_l20_f0.25,1.2961660644839732,1.2966787344545765,True,-0.00039537161903016057,s12_l40_f0.75
0.34304676485209185,0.03250268658642608,0.04493755702776882,False,14.164895871260502,13.168321955567059,356237.61016735336,False,-0.0002850148693065435,s12_l20_f0.5,1.29639371958527,1.2966787344545765,True,-0.00021980376613982928,s12_l40_f0.75
0.34302697808988053,0.03251689561569721,0.04495044132661218,True,17.965631661368594,13.168321955567059,356237.61016735336,False,-0.00032441769127444786,s12_l30_f0.25,1.296354316763302,1.2966787344545765,True,-0.0002501912637681284,s12_l40_f0.75
0.34303144938343666,0.03251368428929812,0.044947529482022956,False,14.80962409816696,13.168321955567059,356237.61016735336,False,-0.00031551316871802904,s12_l30_f0.5,1.2963632212858585,1.2966787344545765,True,-0.00024332408663333536,s12_l40_f0.75
0.34336597295182425,0.03227417855350894,0.04473021960021426,True,18.560628512578113,13.168321955567059,356237.61016735336,False,0.0003498439925282426,s12_l40_f0.25,1.2970285784471047,1.2966787344545765,True,0.0002698000539627866,s12_l40_f0.75
0.34318990095126956,0.032400054327115596,0.0448444645158008,False,14.985380107695669,13.168321955567059,356237.61016735336,False,-1.5090859117883326e-07,s12_l40_f0.5,1.2966785835459853,1.2966787344545765,True,-1.1638086379376779e-07,s12_l40_f0.75
0.343189976819119,0.0324,0.044844415225,False,13.168321955567059,13.168321955567059,356237.61016735336,False,0.0,s12_l40_f0.75,1.2966787344545765,1.2966787344545765,True,0.0,s12_l40_f0.75
0.34425909533124177,0.0316419458442269,0.04415523297879683,True,18.898815748423093,13.168321955567059,356237.61016735336,False,0.0021181688754388084,s12_l60_f0.25,1.2987969033300153,1.2966787344545765,True,0.001633534058326156,s12_l40_f0.75
0.343697138696105,0.03203853215302056,0.044516139802690764,False,15.078948822583074,13.168321955567059,356237.61016735336,False,0.0010068935600575646,s12_l60_f0.5,1.297685628014634,1.2966787344545765,True,0.0007765173695711879,s12_l40_f0.75
0.3433920827646419,0.03225554725176318,0.04471330330124565,False,13.195989638053094,13.168321955567059,356237.61016735336,False,0.0004017058773575499,s12_l60_f0.75,1.297080440331934,1.2966787344545765,True,0.00030979599393717207,s12_l40_f0.75
0.3428785991941193,0.03262361378952074,0.045047179084515956,True,18.12933664187429,13.168321955567059,356237.61016735336,False,-0.0006200813573085107,s15_l20_f0.25,1.296058653097268,1.2966787344545765,True,-0.00047820739311294115,s12_l40_f0.75
0.3429165811281457,0.03259626819676291,0.045022396076828085,True,16.80663563842005,13.168321955567059,356237.61016735336,False,-0.0005443662836448482,s15_l20_f0.5,1.2961343681709316,1.2966787344545765,True,-0.00041981584889168837,s12_l40_f0.75
0.3429681622259847,0.032559162507637386,0.04498876188570785,False,15.80119293381915,13.168321955567059,356237.61016735336,False,-0.0004415764385730103,s15_l20_f0.75,1.2962371580160035,1.2966787344545765,True,-0.0003405442125637629,s12_l40_f0.75
0.34298990527094575,0.032543531920334615,0.04497459167701817,True,21.41297566510824,13.168321955567059,356237.61016735336,False,-0.00039825919430214185,s15_l30_f0.25,1.2962804752602743,1.2966787344545765,True,-0.00030713790834987516,s12_l40_f0.75
0.34292541544385696,0.03258991057334667,0.045016633721259566,True,18.171205928321395,13.168321955567059,356237.61016735336,False,-0.0005267586075445863,s15_l30_f0.5,1.296151975847032,1.2966787344545765,True,-0.0004062367906158015,s12_l40_f0.75
0.3429379278699105,0.03258090777500266,0.04500847352937861,True,16.286505699569435,13.168321955567059,356237.61016735336,False,-0.0005018220822234909,s15_l30_f0.75,1.296176912372353,1.2966787344545765,True,-0.0003870057161341301,s12_l40_f0.75
0.3433271555127877,0.032301894333956416,0.04475538104026141,True,22.673384104542134,13.168321955567059,356237.61016735336,False,0.0002727223431111536,s15_l40_f0.25,1.2969514567976876,1.2966787344545765,True,0.00021032375704524,s12_l40_f0.75
0.3430822530245359,0.032477215291077034,0.044914458035527544,True,18.57783021705989,13.168321955567059,356237.61016735336,False,-0.0002143592810435191,s15_l40_f0.5,1.296464375173533,1.2966787344545765,True,-0.00016531410236606163,s12_l40_f0.75
0.3429788207498973,0.032551499547219066,0.04498181502819365,True,16.41401844618389,13.168321955567059,356237.61016735336,False,-0.0004203412789673955,s15_l40_f0.75,1.296258393175609,1.2966787344545765,True,-0.00032416763520395366,s12_l40_f0.75
0.3442066884182451,0.0316787570621764,0.044188765288658505,True,23.450187160812074,13.168321955567059,356237.61016735336,False,0.002014727962742935,s15_l60_f0.25,1.2986934624173194,1.2966787344545765,True,0.0015537603179637185,s12_l40_f0.75
0.34357135031000097,0.032127869082819484,0.04459733241907449,True,18.801397442291627,13.168321955567059,356237.61016735336,False,0.0007575131760901854,s15_l60_f0.5,1.2974362476306667,1.2966787344545765,True,0.0005841949558992491,s12_l40_f0.75
0.3431673917810226,0.03241617596420304,0.04485909099164166,True,16.48107280291915,13.168321955567059,356237.61016735336,False,-4.492762697605457e-05,s15_l60_f0.75,1.2966338068276004,1.2966787344545765,True,-3.4648233045136294e-05,s12_l40_f0.75
0.34688438062490146,0.0324,0.044844415225,False,18.898815748423093,18.898815748423093,356237.61016735336,False,0.0,s12_l60_f0.25,1.2987969033300153,1.2987969033300153,True,0.0,s12_l60_f0.25
0.34561519056460543,0.03331224651533692,0.04566876149083242,False,21.41297566510824,18.898815748423093,356237.61016735336,False,-0.0025164280697409502,s15_l30_f0.25,1.2962804752602743,1.2987969033300153,True,-0.0019375069830310054,s12_l60_f0.25
0.3459524408064474,0.033067766424541636,0.04544822336692657,False,22.673384104542134,18.898815748423093,356237.61016735336,False,-0.0018454465323276548,s15_l40_f0.25,1.2969514567976876,1.2987969033300153,True,-0.001420889230330063,s12_l60_f0.25
0.3468319737119048,0.03243724942859293,0.044878153038858754,True,23.450187160812074,18.898815748423093,356237.61016735336,False,-0.00010344091269587352,s15_l60_f0.25,1.2986934624173194,1.2987969033300153,True,-7.964363976435344e-05,s12_l60_f0.25
0.3443455142645788,0.032828984470021715,0.04523288818383512,False,15.32618864787106,15.078948822583074,356237.61016735336,False,-0.0011877050741073703,s10_l30_f0.25,1.2964979229405267,1.297685628014634,True,-0.000915248692338894,s12_l60_f0.5
