CV48,CV6,J_abs,J_delta,J_relative,M6_48h_nm6_per_nm3,M6_6h_nm6_per_nm3,N48_equivalent,N6_equivalent,PF_coarsening_compatible,R48_nm,R48_over_R6,R6_nm,Sv48_nm_inv,Sv6_nm_inv,beta_inventory_h_volume_nm3,both_endpoints_within_5percent,delta_kappa_W_mK,kappa48_W_mK,kappa6_W_mK,mathematical_combination,matrix_xAg,refinement_reason,relative_change,scan_grid
0.0,0.0,0.34209367556186004,0.03239724095440191,0.04484191071113919,68.60444970035672,36.17104227791541,7.081817200437682,13.431854359673368,True,22.9,1.2378378378378379,18.5,0.003134874936969913,0.003880466813870864,356237.61016735336,False,7.664178715893755e-06,1.2960533120525999,1.296045647873884,True,0.0062,one_dimensional_extrema_neighborhood,5.91350985859685e-06,local_refine
0.0,0.0,0.3420937083537804,0.032402461408747654,0.04484664952183596,65.94337269143682,35.58764970358212,7.367596652781425,13.652044345756405,True,22.6,1.2282608695652175,18.4,0.003176488321088982,0.003901556307424511,356237.61016735336,False,-6.83711667082143e-06,1.2960430185563427,1.2960498556730136,True,0.0062,one_dimensional_extrema_neighborhood,-5.275350049918449e-06,local_refine
0.0,0.0,0.34209381916287507,0.032351786697262755,0.04480064325407038,87.13665425490385,45.702065144938835,5.575657868309829,10.63068310750836,True,24.8,1.24,20.0,0.00289470306679883,0.003589431802830549,356237.61016735336,False,0.00013397570062667619,1.2961432132667392,1.2960092375661125,True,0.0062,minimum_J_abs,0.0001033755753765156,local_refine
0.0,0.15,0.34209385918784707,0.03237342608934577,0.044820290971799716,78.9731685704543,56.6100192190653,6.152015687215487,10.485123378531107,True,24.0,1.2213740458015268,19.65,0.002991193169025458,0.0034943508971146875,356237.61016735336,False,7.383156042650718e-05,1.296100469946223,1.2960266383857966,True,0.0062,minimum_J_abs,5.6967625695151234e-05,local_refine
0.0,0.15,0.3420938667397436,0.03240564965021227,0.044849543533307744,64.20811097994863,42.792211474878755,7.566710256688147,13.870819373786489,True,22.4,1.2513966480446927,17.9,0.0032048498239558485,0.003835977381469477,356237.61016735336,False,-1.5692788746246578e-05,1.2960368121267039,1.29605250491545,True,0.0062,one_dimensional_extrema_neighborhood,-1.2108142754039367e-05,local_refine
0.0,0.0,0.3420938813756884,0.032360307785462214,0.04480838040098254,84.0125353474517,42.359387536447294,5.782996191047396,11.469574990821409,True,24.5,1.2564102564102564,19.5,0.002930148410473918,0.0036814685157236407,356237.61016735336,False,0.00011028994002404424,1.2961264072838736,1.2960161173438496,True,0.0062,minimum_J_abs,8.509920405162902e-05,local_refine
0.0,0.0,0.34209410425507675,0.03234893474399598,0.04479805359049493,88.19498269022333,49.21612549772389,5.508750691873599,9.871646071306786,True,24.9,1.2146341463414634,20.5,0.00288307775327755,0.0035018846856883406,356237.61016735336,False,0.00014190386864432192,1.2961490147119719,1.2960071108433275,True,0.0062,minimum_J_abs,0.00010949312504310516,local_refine
0.0,0.15,0.342094111642578,0.0323734996685433,0.04482035777675992,78.9731685704543,57.04325728964378,6.152015687215487,10.405489871643045,True,24.0,1.218274111675127,19.7,0.002991193169025458,0.003485481986208306,356237.61016735336,False,7.362709001412782e-05,1.296100469946223,1.296026842856209,True,0.0062,minimum_J_abs,5.68098495952962e-05,local_refine
0.0,0.15,0.34209411431257725,0.03241236147883227,0.04485563575587134,60.00372093314925,41.72541937251153,8.096900731470168,14.225454049335516,True,21.9,1.2338028169014084,17.75,0.0032780199112607765,0.0038683940917354155,356237.61016735336,False,-3.433416665910016e-05,1.2960236978518513,1.2960580320185104,True,0.0062,one_dimensional_extrema_neighborhood,-2.6491226326978078e-05,local_refine
0.0,0.0,0.3420941148565975,0.032348937832827634,0.04479805639550212,88.19498269022333,48.85688512874686,5.508750691873599,9.944231414554146,True,24.9,1.21760391198044,20.45,0.00288307775327755,0.0035104467509345224,356237.61016735336,False,0.00014189528178709665,1.2961490147119719,1.2960071194301848,True,0.0062,minimum_J_abs,0.00010948649869260265,local_refine
0.0,0.15,0.34209413076286044,0.03239737366818563,0.0448420311831243,68.60444970035672,44.24267351297969,7.081817200437682,13.416075224269175,True,22.9,1.2651933701657456,18.1,0.003134874936969913,0.0037935908910664974,356237.61016735336,False,7.2955139969188565e-06,1.2960533120525999,1.296046016538603,True,0.0062,one_dimensional_extrema_neighborhood,5.629054758721646e-06,local_refine
0.0,0.15,0.3420941670678406,0.032395518073274475,0.04484034674983611,69.50712832730885,44.61033928686449,6.9898467050272775,13.305503734370646,True,23.0,1.2672176308539946,18.15,0.003121245045939608,0.003783140227454746,356237.61016735336,False,1.2450227037996697e-05,1.296056998626613,1.296044548399575,True,0.0062,one_dimensional_extrema_neighborhood,9.606326459511675e-06,local_refine
