CV48,CV6,J_abs,J_delta,J_relative,M6_48h_nm6_per_nm3,M6_6h_nm6_per_nm3,N48_equivalent,N6_equivalent,PF_coarsening_compatible,R48_nm,R48_over_R6,R6_nm,Sv48_nm_inv,Sv6_nm_inv,beta_inventory_h_volume_nm3,both_endpoints_within_5percent,delta_kappa_W_mK,kappa48_W_mK,kappa6_W_mK,mathematical_combination,matrix_xAg,refinement_reason,relative_change,scan_grid
0.5,0.0,0.35503595366562657,0.02584295066537175,0.038784116420803934,662064.3280109186,368.3655060907369,0.005467476508318023,1.3189187474976913,True,199.7,4.98004987531172,40.1,0.00023006873848888858,0.0017902403006636158,356237.61016735336,False,0.019242571974506406,1.316946646127528,1.2977040741530217,True,0.0062,maximum_positive_delta,0.014828166419270542,local_refine
0.5,0.0,0.35505821795303355,0.025843122221414355,0.03878433538438007,665052.5777504478,371.12823591805545,0.005442909751044292,1.3091005342472015,True,200.0,4.975124378109452,40.2,0.0002297236353811553,0.0017857869665823627,356237.61016735336,False,0.019242038388718186,1.3169587806122225,1.2977167422235043,True,0.0062,maximum_positive_delta,0.01482761049668584,local_refine
0.5,0.0,0.3550014685655549,0.02584337198744319,0.03878442877021623,657103.8267778099,364.24717231851076,0.005508750691873608,1.333831004979521,True,199.2,4.986232790988735,39.95,0.0002306462202622041,0.0017969621040453316,356237.61016735336,False,0.019241261551842248,1.3169263626624506,1.2976851011106083,True,0.0062,maximum_positive_delta,0.01482737340158629,local_refine
0.5,0.0,0.35502372695309614,0.025843521750383715,0.03878462705566934,660077.1427617068,366.98929765539634,0.0054839365369478334,1.3238646876584295,True,199.5,4.9812734082397006,40.05,0.00023029938384075706,0.001792475307281173,356237.61016735336,False,0.01924079575220672,1.3169385416563961,1.2976977459041894,True,0.0062,maximum_positive_delta,0.0148268699802668,local_refine
0.5,0.0,0.3550459908973992,0.025843685115733084,0.03878483824821572,663059.4145098781,369.74515075010027,0.005459271192266776,1.3139974139726192,True,199.8,4.976338729763388,40.15,0.00022995358897012525,0.001788010860687696,356237.61016735336,False,0.01924028764726815,1.3169506939154378,1.2977104062681697,True,0.0062,maximum_positive_delta,0.014826333790909108,local_refine
0.5,0.0,0.35498924097099316,0.025843956423930014,0.03878495206880779,655126.5848959505,362.8812468478279,0.005525376688796666,1.338851693590779,True,199.0,4.987468671679198,39.9,0.0002308780255086988,0.0017992139362559146,356237.61016735336,False,0.01923944381804965,1.3169182284367897,1.29767878461874,True,0.0062,maximum_positive_delta,0.01482604481640056,local_refine
0.5,0.0,0.35501149887195355,0.025844097913631184,0.038785142504385146,658093.9378521715,365.6165211595107,0.005500462703256476,1.328835388438545,True,199.3,4.9825,40.0,0.00023053049210351758,0.0017947159014152746,356237.61016735336,False,0.019239003755167072,1.316930425303093,1.2976914215479258,True,0.0062,maximum_positive_delta,0.014825561328145487,local_refine
0.5,0.0,0.3550337624289867,0.025844253058703262,0.038785345897687465,661070.2375944583,368.3655060907369,0.005475698276127322,1.3189187474976913,True,199.6,4.977556109725685,40.1,0.00023018400338793105,0.0017902403006636158,356237.61016735336,False,0.01923852122257874,1.3169425953756004,1.2977040741530217,True,0.0062,maximum_positive_delta,0.014825044943420736,local_refine
0.5,0.0,0.35505603142873554,0.025844421763198733,0.038785562156792575,664055.4975901251,371.12823591805545,0.005451082286844218,1.3091005342472015,True,199.9,4.9726368159203975,40.2,0.0002298385546584844,0.0017857869665823627,356237.61016735336,False,0.019237996519081868,1.3169547387425862,1.2977167422235043,True,0.0062,maximum_positive_delta,0.014824495895860554,local_refine
0.5,0.0,0.3549992694410707,0.02584467917218043,0.03878566278318239,656114.7092920002,364.24717231851076,0.005517055339760831,1.333831004979521,True,199.1,4.983729662077597,39.95,0.00023076206467217996,0.0017969621040453316,356237.61016735336,False,0.01923719593083595,1.3169222970414443,1.2976851011106083,True,0.0062,maximum_positive_delta,0.014824240421942136,local_refine
0.5,0.0,0.35502153256642194,0.02584482606727138,0.03878585834891298,659085.0430138736,366.98929765539634,0.0054921913321569005,1.3238646876584295,True,199.4,4.978776529338328,40.05,0.00023041488002121898,0.001792475307281173,356237.61016735336,False,0.019236739062460595,1.31693448496665,1.2976977459041894,True,0.0062,maximum_positive_delta,0.014823743913539068,local_refine
0.5,0.0,0.35504380123323254,0.025844986574557742,0.03878606683089654,662064.3280109186,369.74515075010027,0.005467476508318023,1.3139974139726192,True,199.7,4.97384806973848,40.15,0.00023006873848888858,0.001788010860687696,356237.61016735336,False,0.019236239859358406,1.316946646127528,1.2977104062681697,True,0.0062,maximum_positive_delta,0.01482321461432688,local_refine
0.5,0.0,0.3550660752292974,0.025845160598455853,0.03878628813755926,665052.5777504478,372.51476587917085,0.005442909751044292,1.3042279566231656,True,200.0,4.968944099378882,40.25,0.0002297236353811553,0.001783568597679776,356237.61016735336,False,0.0192356986192026,1.3169587806122225,1.29772308199302,True,0.0062,maximum_positive_delta,0.014822652757058739,local_refine
0.5,0.0,0.3550093013284436,0.025845404158450328,0.038786375618072626,657103.8267778099,365.6165211595107,0.005508750691873608,1.328835388438545,True,199.2,4.9799999999999995,40.0,0.0002306462202622041,0.0017947159014152746,356237.61016735336,False,0.01923494111452473,1.3169263626624506,1.2976914215479258,True,0.0062,maximum_positive_delta,0.014822430660426733,local_refine
0.5,0.0,0.3550315696181787,0.02584555643892357,0.03878657629470207,660077.1427617068,368.3655060907369,0.0054839365369478334,1.3189187474976913,True,199.5,4.97506234413965,40.1,0.00023029938384075706,0.0017902403006636158,356237.61016735336,False,0.01923446750337443,1.3169385416563961,1.2977040741530217,True,0.0062,maximum_positive_delta,0.014821921181012148,local_refine
0.5,0.0,0.35505384333534823,0.02584572228859156,0.03878678984628028,663059.4145098781,371.12823591805545,0.005459271192266776,1.3091005342472015,True,199.8,4.970149253731344,40.2,0.00022995358897012525,0.0017857869665823627,356237.61016735336,False,0.019233951691933537,1.3169506939154378,1.2977167422235043,True,0.0062,maximum_positive_delta,0.014821379016023279,local_refine
0.5,0.0,0.35499706873390424,0.02584598734931979,0.038786897721409704,655126.5848959505,364.24717231851076,0.005525376688796666,1.333831004979521,True,199.0,4.981226533166458,39.95,0.0002308780255086988,0.0017969621040453316,356237.61016735336,False,0.01923312732618143,1.3169182284367897,1.2976851011106083,True,0.0062,maximum_positive_delta,0.014821105143089791,local_refine
