snapshot_id,replicate,step,age_h,particle_id,equivalent_radius_nm,per_particle_number_density_weight_m-3
historical_elastic_72848_step_000000,historical_elastic_72848,0,6,67,8.741694908925345,6.717298979454201e+19
historical_elastic_72848_step_000000,historical_elastic_72848,0,6,68,10.34285413025565,6.717298979454201e+19
historical_elastic_72848_step_000000,historical_elastic_72848,0,6,69,9.835322588881532,6.717298979454201e+19
historical_elastic_72848_step_000000,historical_elastic_72848,0,6,70,8.411882805735491,6.717298979454201e+19
historical_elastic_72848_step_000000,historical_elastic_72848,0,6,71,9.003327998220435,6.717298979454201e+19
historical_elastic_72848_step_000000,historical_elastic_72848,0,6,72,8.819432810030097,6.717298979454201e+19
historical_elastic_72848_step_000000,historical_elastic_72848,0,6,73,8.76753959458841,6.717298979454201e+19
historical_elastic_72848_step_000000,historical_elastic_72848,0,6,74,10.59202968360871,6.717298979454201e+19
historical_elastic_72848_step_000000,historical_elastic_72848,0,6,75,8.337328643702595,6.717298979454201e+19
historical_elastic_72848_step_000000,historical_elastic_72848,0,6,76,9.354699679808354,6.717298979454201e+19
historical_elastic_72848_step_000000,historical_elastic_72848,0,6,77,9.056535633120244,6.717298979454201e+19
historical_elastic_72848_step_000000,historical_elastic_72848,0,6,78,9.190884699652726,6.717298979454201e+19
historical_elastic_72848_step_000000,historical_elastic_72848,0,6,79,8.950422421449192,6.717298979454201e+19
historical_elastic_72848_step_000000,historical_elastic_72848,0,6,80,9.13691181905809,6.717298979454201e+19
historical_elastic_72848_step_000000,historical_elastic_72848,0,6,81,8.461901684267559,6.717298979454201e+19
historical_elastic_72848_step_000000,historical_elastic_72848,0,6,82,10.13038766722594,6.717298979454201e+19
historical_elastic_72848_step_000000,historical_elastic_72848,0,6,83,9.719939450724356,6.717298979454201e+19
historical_elastic_72848_step_000000,historical_elastic_72848,0,6,84,10.49776885493388,6.717298979454201e+19
historical_elastic_72848_step_000000,historical_elastic_72848,0,6,85,8.537413368460276,6.717298979454201e+19
historical_elastic_72848_step_000000,historical_elastic_72848,0,6,86,10.04085004437817,6.717298979454201e+19
historical_elastic_72848_step_000000,historical_elastic_72848,0,6,87,9.549559528923423,6.717298979454201e+19
historical_elastic_72848_step_000000,historical_elastic_72848,0,6,88,10.71928958995022,6.717298979454201e+19
historical_elastic_72848_step_000000,historical_elastic_72848,0,6,89,10.56049955370407,6.717298979454201e+19
historical_elastic_72848_step_000000,historical_elastic_72848,0,6,90,10.62367472924663,6.717298979454201e+19
historical_elastic_72848_step_000000,historical_elastic_72848,0,6,91,9.748649201883467,6.717298979454201e+19
historical_elastic_72848_step_000000,historical_elastic_72848,0,6,92,9.662793217305778,6.717298979454201e+19
historical_elastic_72848_step_000000,historical_elastic_72848,0,6,93,9.777449221416319,6.717298979454201e+19
historical_elastic_72848_step_000000,historical_elastic_72848,0,6,94,8.845486050957319,6.717298979454201e+19
historical_elastic_72848_step_000000,historical_elastic_72848,0,6,95,9.465543595122432,6.717298979454201e+19
historical_elastic_72848_step_000000,historical_elastic_72848,0,6,96,10.655430443235,6.717298979454201e+19
historical_elastic_72848_step_152600,historical_elastic_72848,152600,48,27,21.78617737597937,6.717298979454201e+19
historical_elastic_72848_step_152600,historical_elastic_72848,152600,48,37,22.3045889902182,6.717298979454201e+19
historical_elastic_72848_step_152600,historical_elastic_72848,152600,48,48,29.15843662379705,6.717298979454201e+19
historical_elastic_72848_step_152600,historical_elastic_72848,152600,48,68,19.19582307264242,6.717298979454201e+19
historical_elastic_72848_step_152600,historical_elastic_72848,152600,48,88,28.40231651822006,6.717298979454201e+19
historical_elastic_72848_step_152600,historical_elastic_72848,152600,48,96,20.2568498151094,6.717298979454201e+19
