replicate,step,age_h,elapsed_physical_time_s,particle_count,Nv_m-3,mean_radius_nm,std_radius_nm,CV,Sv_nm-1,M6_nm3,beta_volume_fraction,matrix_xAg,matrix_xB,full_psd_multiset_sha256,registered_id_radius_sha256
B,90825,31.000239613762414,90000.862609544696,10,6.7172989794542014e+20,19.7730755778476,3.4997726163813683,0.17699687651536991,0.0034036881266262093,54.357437039934496,0.023606216491060622,0.0065277926502404059,0.0065491696710584394,1d4b2e204f3918eeed53279fc756faa6b37a29b3630a3237cca56c4f431bd535,e34cc0e2c5afdafcda7f55f2c15140a0dbe7fa49549be9e4e6d53e6e1d247f90
B,94458,32.000249198312915,93600.89711392649,11,7.3890288773996203e+20,18.424809565315485,5.3782132717103304,0.29190061653797289,0.0034207033871278664,54.609922054735662,0.023593242298313867,0.006541485225637275,0.0065629534728415912,b2693bcc2c10f0b769025632abfea35c3f6f74c358f9b9f9b60ea47c7b1ef6cd,3725ea5048f6cc7c8b60c5def09b1ef21fa363dab6a09648135ac4e34708f884
B,98091,33.000258782863412,97200.93161830827,10,6.7172989794542014e+20,19.581891114703058,4.1301516854875757,0.2109168956815643,0.0033807760440683729,56.459328645749494,0.02363576553122947,0.006498132274334106,0.0065193149999876491,e8581b59a2b838b3187fba9bafb1af49ab105c943b143b9ed351872c32722dcb,aa565f378d283a90efdb07eec038b27c0e006eef7e1efb7813cf717b1b030fdc
B,101724,34.000268367413909,100800.96612269006,9,6.0455690815087811e+20,20.809998982700289,2.3199657492344685,0.11148322261635361,0.0033308535336749726,58.172393606051273,0.023664704978234342,0.0064688583498058857,0.0064898498403763811,cfdaff7e094b89a976c970a0117b5e18650686378c6b82616c3ed044ed3ca884,9ab21c24cb98b3039a597309586e175ee90d1ea7190643b4e90b75995dfcfde7
B,105357,35.000277951964399,104401.00062707184,9,6.0455690815087811e+20,20.760700204574555,2.5418995207730593,0.12243804379068871,0.0033234815295747054,59.111390060618298,0.023665981022862725,0.0064675702916561191,0.006488553479381101,28948dea1f84a76f5ac1dde4629fa5b82adfbbf35ae909d6913fb44f98c922af,68917702e2397c733824455179761b0f2a497aea17795187063683361879097c
B,108989,36.000012279266194,108000.0442053583,9,6.0455690815087811e+20,20.698668111447908,2.7958948564544888,0.13507607549435272,0.0033142431953391369,60.200735237460066,0.023665039522111804,0.0064686313132379433,0.0064896214891450726,4ec226ca3b1df113eaf2dea44420afa3cd184fc0339328b6c6f31e8a98042386,44841e3c336f1350853b10d35a6fd4b555da45f4b360bf4fda7e21422154712e
B,108990,36.000287536514904,108001.03513145364,9,6.0455690815087811e+20,20.698648939018614,2.7959702108098563,0.13507984115519869,0.0033142403668243283,60.201059871786093,0.02366503917947874,0.0064686316506744456,0.00648962182880242,425e06f7fc9bcf240d54b21ae8b2ab1280ff43be7d7c064f111c18708b89fd1f,782913f4b69ce44ec021abced0112bb9ecfda79acc4850083b8fc3891654f7b2
B,112623,37.000297121065394,111601.06963583542,9,6.0455690815087811e+20,20.61915442107205,3.0950195372615599,0.15010409612619996,0.0033026712023175586,61.483202335665126,0.02366341512808641,0.0064704070578960717,0.0064914089000499345,5039bdd3d335528a2dcdb158d179f1fa158a831614a3d8d9f7adce06dcb6f93c,0904fb75b8704e5c78a19ebe0711c677cacff4979348805e3aee9b3ebcc89009
B,116256,38.000306705615891,115201.10414021721,9,6.0455690815087811e+20,20.512282211334025,3.4640379615783008,0.16887628231168997,0.0032876639603992026,63.004563866345848,0.02366075478809505,0.006473291566611976,0.0064943123423150837,512cd12e90ce92268de5e986535ea83e0c8e08ba63461090ae393bdd181e99cf,85fd402acb09fce0ab83f3f7aca4f4c39a25b985204d3894aa88bb50841dbe58
B,119889,39.000316290166388,118801.13864459899,9,6.0455690815087811e+20,20.354395018736454,3.9632316984754743,0.19471134832684903,0.003266812401778528,64.836289127810943,0.023656194775039399,0.0064781782349033774,0.0064992310934496858,26905d6ddd775e76838a4cfc676220f30f4f3cada70f26d925e3e631610997e9,9b98f9d3423be18f110e86d0b09ab2f1e6db82b998a52b28851951745f8b0cd4
B,123522,40.000325874716886,122401.17314898079,9,6.0455690815087811e+20,20.050550084959266,4.8360941858479274,0.24119508768368797,0.0032318943978822236,67.114525526419811,0.023646233781110367,0.0064888150741194018,0.0065099379089160834,5b6ab5ff677af467835499131db5e5a567f03957466f4b9082bb56e0d1519183,0c023d5bf2840732ad82ace67b7d2933807b53c0706a0e2bed9e89b082bb6f70
B,127155,41.000335459267383,126001.20765336258,8,5.3738391835633608e+20,21.494792367686308,3.0389221456104001,0.14137946036542751,0.0031824102561039467,69.607983983138197,0.023699591126123919,0.0064338932189322729,0.0064546581441248304,09be11a77a585d540b049ce8630e51570a99a8e7f868cb0ce88e6119d6c51279,e7c0772b71c04a6a61d50f1c24f8203fce5f486124da630ab6a4e4a7ef074d31
B,130788,42.00034504381788,129601.24215774436,8,5.3738391835633608e+20,21.423968436486007,3.2887537907179114,0.15350815141778365,0.0031725588837008276,71.119760401014744,0.023701246579308242,0.0064321900882425712,0.0064529440761885949,6125fc6ce92cf66181319dac096c5937e3504d009cf3bdc532e71b348d3eaa1c,1eb368480d8e8831006680efe56e14c978a72deae74a0e2f0834f90be7cca715
B,134421,43.000354628368378,133201.27666212615,8,5.3738391835633608e+20,21.3373656022634,3.5684995633779399,0.16724180622369825,0.0031605050760981604,72.842283251448919,0.023699512417364926,0.0064340618200795013,0.006454828007120183,091f5515c893d3f0a4ca6fc38a6b10ce90b628ce26356095577ebb05e97930df,b3fd8eaf5e9a1a86a23d7c65dbe2509a595832840ec50bbf733b1f9142a7a08a
B,138054,44.000364212918875,136801.31116650795,8,5.3738391835633608e+20,21.23089642231901,3.8871065266272042,0.18308725403327192,0.0031459402805967284,74.833183540476384,0.023697024811948273,0.0064367276120059335,0.0064575111658643301,8c4a07e151630f8fba7b1eb1f1e6adb19aae44b0a3f761bb31bb5f14c18506b3,e6fe8ba1300187a7f5b33c6b3ab1665ba1e03e94a55f51b393402a70838e1b67
B,141687,45.000373797469365,140401.34567088971,8,5.3738391835633608e+20,21.096377791299982,4.2596477672585804,0.20191370335694467,0.0031279854620089062,77.147172723229076,0.023693520855916118,0.006440455736850397,0.0064612635817676437,eb9f258c8c6649e799315117ac9fcb2099dd96fcb4f8408dd08a1c9fe38b915e,8018d2c45e3ef7374a954938a0865640239e94754d4001fa8ef6af4c07f251b4
B,145320,46.000383382019862,144001.38017527151,8,5.3738391835633608e+20,20.918116617164873,4.715981962597052,0.22544964486560121,0.0031050681504071441,79.860072653729517,0.023688405160128708,0.0064458903550569033,0.006466733634132504,51fdbbf8a0b9005b1aacae8d5ba929028454cd2a9c79619f4fc182c29a786785,b5480c99aa50232bb0d810764a04e0a7b31a0629044666399634732d9fda57eb
B,148953,47.000392966570359,147601.4146796533,8,5.3738391835633608e+20,20.657172255942719,5.3332221279143441,0.25817774387683029,0.0030736934351701475,83.088333592765949,0.023680278062046659,0.0064545163781388982,0.0064754159869098837,8fc24e87ea1e283c4e2c4507d7573c55f9fc339150c60fe8f2c5a4dcaf18e16c,08b5a4eeeafcd513ef29ba214215ecb2e29cf48bc34ed6fb8a4efeaf996ff597
B,152585,48.000127293872154,151200.45825793975,8,5.3738391835633608e+20,20.101539484464556,6.5543902685245321,0.32606409442371725,0.0030187911340435318,87.067374202557176,0.023661711537232476,0.0064742129751848279,0.0064952417817363611,801d178b98494c0ad0c1a575d9bf3e3f9409b3fc7c96e9539d740996c4f3005a,aba442a9cb3a4792fb00e9d17d7085a1ae7d47f694852496799174eb56b6c282
C,0,6,0,96,6.4486070202760325e+21,9.5416089872370247,0.77364558218312973,0.081081249841401776,0.0074261683025794983,5.3578245501188917,0.023929606320328221,0.0062029173192369941,0.0062222153407838487,a51fdc2c2a9e6c26676b727adac0437c37db8e9ef9d260b6a81f0dd431c793e8,7af9b738e1725d5b516e58b2836409e83652ccc87af533ef64330dbc3d9869fd
C,3633,7.0000095845504964,3600.0345043817879,89,5.9783960917142384e+21,9.1333119881625073,2.3032969980471938,0.25218639208125687,0.0066654371538303675,6.3442390843945011,0.022447353805349658,0.0077036206680266743,0.0077334191358129252,836647675fad85a62543008253c5056b01fa67dfee74aebe01f01295d815c2be,fd7b43cf714c80e3988c903c5b28d2c5c3f683d09c550b110f7cdb0ce003a134
C,7266,8.0000191691009928,7200.0690087635758,60,4.0303793876725206e+21,10.548207991781856,2.4208013176144529,0.22949882288067389,0.0059320566380682178,9.5121678538116008,0.022740793624341168,0.0074074102917681796,0.0074349568399326759,3f606ae63c32bd09e4285cb220867454bd0c5ab2064fa01faf1bf77098311bc8,45c3c0a29f5ca8b18e372054ee98d39d4cfab8f8e956a0e9cbbf7e4181add863
C,10899,9.00002875365149,10800.103513145363,48,3.2243035101380162e+21,11.434842127953544,2.4478641362922073,0.21407065431259203,0.0055407130943001493,12.177944550978152,0.022905804328246435,0.0072373411020449554,0.007263631007737659,e42cd63bd9748fefe8e95f325c4b39fe1b9cbfcd2ab6968fca491ff688aacf68,195b10eb8d185cae717030b196016901521dea9ccf0ba3de319f08e6ce0f0032
C,14532,10.000038338201986,14400.138017527152,38,2.5525736121925962e+21,12.24268475829289,3.0116890855222147,0.24599907168908938,0.0050986888651123937,15.672256396672394,0.022968727444034477,0.0071817495414897613,0.0072076413523311043,198da513c7a315be72d72d4d9f82d2b30f321729baa7dde01f0834fbeb2fb482,fde5920e06270c7a082cb02903eceb1fc98c592b10374ef60bb99049411102c1
C,18165,11.000047922752483,18000.172521908939,29,1.9480167040417181e+21,13.615272181352072,2.9051975867758766,0.21337785598990311,0.0047445140848899597,19.317138744513006,0.023161461200067301,0.0069810558164645903,0.0070055125842726192,310036b695b0176c747763ed70bac5f52200d26b320fac299491e5411c179376,dc0dc6d7c8cb2599d1f3a410b6a57e5e3a8896576ef06166b371bbaf4c79e450
C,21798,12.00005750730298,21600.207026290725,26,1.7464977346580922e+21,14.19240189115728,2.8418714995436574,0.20023893921115032,0.0045979364559959324,21.651352051959513,0.023254970345766349,0.006883481433063882,0.0069072566873866134,628c27d4a8901bf196bfddb4bb778bc7791201a59b6f4643d1f79c950eaaa20a,59aa6890eb64f206094dc7f84c8f6d62539611aa0f9bfc8fdd17d462e03ab98f
C,25431,13.000067091853477,25200.241530672516,24,1.6121517550690081e+21,14.587165018718059,2.8806146033790405,0.19747597286262777,0.004478904161173294,23.935199021812686,0.023296039090037884,0.0068418652943478013,0.0068653531077308653,2b2428d83c0e0b9636b904669ab1504c5505dcaca21b2625b62845d4e78b2ac8,9114bf5763d1a0afaad095440d3c4fe03a5538a391bf2f3690261e7c77fd8323
C,29064,14.000076676403973,28800.276035054303,22,1.4778057754799241e+21,15.017324231284674,2.9583348708035113,0.19699480581504614,0.0043505802757319162,26.600101056937422,0.02332683945349702,0.0068116440907525925,0.0068349246028576128,de665f292e9f6e24c5a7c5870ce5e99d0bb56819d04c2214d8ffddbeb3995bbe,09d0f46c24bde7b963c58c51518f50a4089612b51a1f75eda4b997771358fd94
C,32697,15.00008626095447,32400.31053943609,20,1.3434597958908403e+21,15.581831511161081,2.8151410059675293,0.18066817138608368,0.0042327333064705068,29.495863494915813,0.02338220737007567,0.0067545825983976737,0.0067774735949539134,fb2b0c4c4785ad94b06a2b2614e7165a29b5a7f15b1e57c7b9c20fce9ba34954,13e7695efcb89464a47f11a2b0167e03f9bf21a242eb135b9aea836e9f3e6938
C,36330,16.000095845504966,36000.345043817877,19,1.2762868060962981e+21,15.734316362249309,3.1713095252987471,0.20155369018176972,0.0041318799210883581,32.599631274905427,0.023385153820559237,0.0067531238012992793,0.0067760052177515588,2cbf268b673a2489f2af203e816cd69f08ae279f50a7a7b057277d5d151d944e,8955e6d7f5a86efae0fa66b418536d32822c4a4d94eb7301c38bef32bf2df7b9
C,39963,17.000105430055463,39600.379548199664,18,1.2091138163017562e+21,15.844544373273031,3.6603739497983505,0.23101793674627588,0.0040180673274281681,36.53500281160418,0.023400404108264845,0.0067379912228756351,0.006760770185207223,765efbd41599b65fe979d5aa8c89b4a7be98b1695d94da15f34a975ebba964f7,18151ee2b233f54a07790b8a803f726497fce5744c30662fc981c9c4de4955f5
C,43596,18.00011501460596,43200.414052581451,17,1.1419408265072142e+21,15.743068578142307,4.6250979665968135,0.29378630624898022,0.0038635467660335892,41.617059310053506,0.023393972480637175,0.0067463227264851029,0.0067691611259135523,aba189c9e99a60596ece2499994faa2765fe60ff2be5ec27299d7234433f762d,ebc7536ecafa4ee5b9e2dafa82f4a1f621a1b476b4a06785c9d3fe862b7fdfb0
C,47229,19.000124599156457,46800.448556963245,13,8.7324886732904609e+20,17.933678691081578,3.5070757032556297,0.19555807615755372,0.0036642547489674836,47.385465661148977,0.023537012452992029,0.0065991512993824322,0.0066209994266381291,85a0d8013541f39f59d709e9d166ea931819184d728d811d0721210f5ba3bdf9,69265b4e321baefb7c5bf663ade2fa6937cb4ea0e6fa2d717b8d2d2253af85de
C,50862,20.000134183706955,50400.483061345032,13,8.7324886732904609e+20,17.695096220700677,4.1243646903287603,0.23307952886426558,0.0036226693448938711,50.463017966023699,0.023556262883898942,0.0065786267971220296,0.0066003395461212968,4a0e956f02a817e0edaebc29dfe242f0fdd5b158c667a83a6e739c18e55dd397,e8a6f2ca614789fc608a3d2e24ca8a3b53b9fa23d416a61dc1bc1d1c67975ee8
C,54495,21.000143768257452,54000.517565726819,13,8.7324886732904609e+20,17.1716198274225,5.2829821742893577,0.30765776481101759,0.0035419874282287883,54.479435484233917,0.023538947918828275,0.0065970596941106203,0.006618896214626282,9cb38c423d4d42fa3d10358b6b4d85da6d701a07b8cbaa0bba0c3b5343fb47c3,e8e3bf7505d1f17a62e67fb567c3895295d7d882b8f43df59686310ef91a6cbb
C,58128,22.000153352807946,57600.552070108606,11,7.3890288773996203e+20,18.730035175569856,4.3732449413025618,0.23348834640773744,0.0034350093235798328,58.981382246971442,0.023614325361146379,0.0065201634102968553,0.0065414904408692522,ebb1af52ded1a095e220ef59feafc540c1a240fbf2ed669cd6fb81c619805fd0,effd9205a8fc18df0dbb9b7f68efa3ae347bcaa01da16e95d5f13640c4283d38
C,61761,23.000162937358443,61200.586574490393,11,7.3890288773996203e+20,18.225661666332488,5.5421723640852347,0.30408620907975376,0.0033695563876848019,62.806249972945125,0.023608281825516265,0.0065264631862711215,0.0065478324242099145,105cbc9de338a46adae96755061e3fbee7f66ea92cc9e9d94d530648770f6896,3f5aebc00d7bbdc774d1ee21a98303edf07ef6914412822036acad97b4f49718
C,65393,23.999897264660234,64799.630152776837,10,6.7172989794542014e+20,19.194503715544037,4.8716979268373191,0.25380692301474483,0.0033103240519220694,66.408129985715931,0.023645560376428353,0.0064885665825683116,0.0065096875313324035,ea5546393e05485304ed5a53efa1ba9a310cd933ced66b8073d863bbd9cea0b5,5c2ad9234f0fa49c4d6e734e4fec3a4eab5de63b60657b50da9e45eb0aaaf5a1
C,65394,24.00017252190894,64800.62107887218,10,6.7172989794542014e+20,19.194411283291256,4.8719087332438153,0.25381912793985062,0.0033103114377270484,66.409063164585675,0.023645557623858178,0.0064885696183329036,0.0065096905871037261,5e95d9f0dd35db7ca80fd5c3f0a36e76607103866b1466ac329afa988ff3e00c,b49fe52b33bab4d42b28187b47792b4876c316b896c59538e58f2983aad67d53
C,69027,25.000182106459437,68400.655583253974,9,6.0455690815087811e+20,18.700465035490506,7.1197765805584012,0.38072724753348103,0.0030418627489962524,96.112954875207222,0.023624873092796896,0.0065104060530175112,0.0065316712591750982,948a33f95ac388ec0d18299a2dc532a582212abc72b695c355e2e1ab02f9d1d2,18694fe9b4e19d26f318b3636ccfb45177fc5f9f6feb2ab9609bf2bdec6918a2
C,72660,26.000191691009931,72000.690087635754,8,5.3738391835633608e+20,19.843524387272634,6.8220195976365456,0.34379072308405539,0.0029733672446242043,101.37387500152815,0.023676888977294662,0.0064565493566269049,0.0064774621823133283,28f8ed4c6f4d82e31eff75813f90635347b44716ff1ab39d9900cfc1a1c6fc8c,2f60e9ed047fccd146661894cab0be7ed7f15659bcc5f0e09b709be2eddafb12
C,76293,27.000201275560428,75600.724592017548,7,4.7021092856179406e+20,21.532731473618277,5.5623932101282421,0.25832269431043803,0.0029225072079423369,105.64637695135863,0.023713478681353158,0.0064197071260470515,0.0064403806200040332,6d436d1dcb3c8f63ae76ba8a7880c5f8f59f2dd7ccaa91eaee1d7551ea525430,a5abd263d06f82d012f31794521bfb47137fed4d19a9d13e298180424f710fd6
C,79926,28.000210860110926,79200.759096399328,7,4.7021092856179406e+20,21.308799567655399,6.015272554615902,0.28229054084053035,0.002896801960322075,109.56951448631102,0.023712254127033892,0.0064213333002785897,0.0064420175420758551,78b0c03a944373756710fe9dd8335a2e77c0c8cf9c79970dab4d0d41b4bed656,22de5d35e1958a15c60314bf3404eea4004ca0e2b8696ef4c856900dd34bebd0
C,83559,29.000220444661423,82800.793600781122,7,4.7021092856179406e+20,20.986311551422546,6.6273469759512098,0.31579379538478158,0.0028619312528300159,114.34048214121799,0.02371074853349028,0.0064230954409142159,0.0064437914903169424,512a1e90269ca85949bc57591db80ebf53149a13282c000c08fb192d31798ea6,2434f8a2de6d46c15807372d5207eb81c8805c5da040db25e3486c1eb7477620
C,87192,30.000230029211917,86400.828105162902,7,4.7021092856179406e+20,20.411007293353254,7.6441134428625235,0.37450936805807677,0.0028069476118995277,120.18578701179386,0.023700792854765788,0.0064336088322526196,0.0064543735939093395,1059b8beda273fbd10c7a84c89a0ef9e09e2885300262df562a9e3b79b4465fe,9504208e7228d5eaad0624e8446a6a06e6304d740faf9dda762dc786f738667e
C,90825,31.000239613762414,90000.862609544696,6,4.0303793876725203e+20,22.04047296990316,7.2585511442138175,0.32932828411284815,0.0027271969950150503,126.79605427835283,0.023743846697916182,0.0063899633159367536,0.0064104461096399943,3b5c431724d739e5398ecb734a5b01ea297deffd5424f421176c8e6e52591a28,43a2249fc483cd5195ad641123aab13ecc201f1f0c5b50432b3b4c1e805bcbc2
C,94458,32.000249198312915,93600.89711392649,5,3.3586494897271007e+20,24.543343772437154,5.34408489614008,0.2177407017434044,0.0026629262823925711,132.46787255968042,0.023795736625401867,0.0063370260159243373,0.0063571695997020027,10482f5822a3999a96560a8234bb1c0f30ee40b63e5092b531f68d204b4bc081,5400617372ac668d708ec7117527f3c5dfdea137d7e71b37868efbe518439fe2
C,98091,33.000258782863412,97200.93161830827,5,3.3586494897271007e+20,24.429051778091832,5.6244307791959001,0.23023532924187973,0.0026522811838795316,135.69400386584493,0.023808707314677404,0.0063234258500764751,0.0063434830189566934,33f1dbd5bc1c340aeb7b72c543e44e88d17b4378d7ff18d0c2830bf63c290d00,23ae206b72b8258da16f623390c70f750aaf2225fea343afd3bd1520d0af8844
C,101724,34.000268367413909,100800.96612269006,5,3.3586494897271007e+20,24.288865139199736,5.9373665811130634,0.24444808545339416,0.0026387267130340264,139.13861935746954,0.023807371119116964,0.0063248366971835109,0.0063449029277293564,12d7111f01fdcc321800ca57637fbd1c80f9838c509418ac6db78d71844f5fb6,6f92349171bc254f291ca17317a710c633af29701d4ad5e8e0a91af9e259dd4b
C,105357,35.000277951964399,104401.00062707184,5,3.3586494897271007e+20,24.122442855012018,6.289777859931589,0.2607438184323333,0.0026229090020561349,142.9796107138956,0.023805110861668949,0.0063272071067753026,0.0063472885173420012,03c0d29cdd19f78c44a5c6055548cd1d145b5042901f4328accb662209ff684a,e6115a65e87bb4556e16597387188b00c35f1fe13ea5bc75a533f2b4501b10b4
C,108989,36.000012279266194,108000.0442053583,5,3.3586494897271007e+20,23.921490143685286,6.6925498704437247,0.27977144526719216,0.0026042301292034721,147.27534071743506,0.023801845196882731,0.0063306171236704109,0.0063507203564358095,9b309b73be825b46586b50e0e9a326c0f3b11de323d0d4ba8b4dc3caaae8b50c,5b0193ce973fe4783ce900eb52ec3c934f1bf3a63b1653aab37de8ad81038471
C,108990,36.000287536514904,108001.03513145364,5,3.3586494897271007e+20,23.921428990016427,6.6926691149311859,0.27977714532540515,0.0026042245172508776,147.27659304250216,0.023801844140923973,0.006330618186603576,0.0063507214261656246,e765153618ef03d079fa909313fdcafbd21577948a358bd8717eedbf3e19a5c8,93ee21f0e3239654f914e0fc26b9801af03b85199dfc4bbb76b4c26383a8513b
C,112623,37.000297121065394,111601.06963583542,5,3.3586494897271007e+20,23.672274697903525,7.1638336155724982,0.30262548517177124,0.0025817308815199551,152.11153487334698,0.023797352345552532,0.0063353053332686638,0.0063554385760029811,d78d0d3d70409997df2e4f00226345e44a17b195afd7e13c0ba2a7a5a7aa8328,dd0652c125a1bcb3ebb3041eabbe5d6da7929b2455bf8ac3e099fa3d02027585
C,116256,38.000306705615891,115201.10414021721,5,3.3586494897271007e+20,23.351024305085158,7.7343742496322418,0.33122205469795712,0.0025538486454329446,157.59854953622613,0.023791147493593116,0.0063417786001141079,0.0063619533142324092,65d8fcdd999081e0d5b7c583960bb89ab1e41d9d9e0493c92900bffe8a0fda73,766af78c2a9751812b12fa9a2d15ca15954e0545b651cca659540dd73284c88a
C,119889,39.000316290166388,118801.13864459899,5,3.3586494897271007e+20,22.908067818611379,8.4681105287458021,0.36965625367434918,0.0025175412673516628,163.91029620747142,0.023782096440355872,0.0063512297192916496,0.0063714650715884294,03ef4c9e31ed7602996e413999dbef523472fcf18133173ebfb8a63e30977990,3ffb1d536bad5819495cd2b70386dc2d5aab1292f1038d45a4212366346089bf
C,123522,40.000325874716886,122401.17314898079,5,3.3586494897271007e+20,22.20281324782767,9.5455435909389248,0.42992495970630495,0.002465179834310697,171.35406527671407,0.023767071158712613,0.0063669441016574015,0.0063872805474399167,68397fba6139fbfe0b1fd465271db229a077e24bc887a9a3e96e4348cdda9477,e57a8cbc5a7b8b77c7b6bd8c50361f70b4a6800d5d1f864e568cdf71f83bfe30
C,127155,41.000335459267383,126001.20765336258,4,2.6869195917816804e+20,24.677839722321963,9.5420250335786001,0.38666370885566242,0.002363693287289653,180.58059599288768,0.023777882889553494,0.0063572071596931486,0.0063774809588131413,11eb6fb8fbde4265ac3103fa785e2660f9e06ce8ddae3c928c455c61eb474f27,44e6755bd6309ca129f31a0505c4e568dc277f9cb52906e3d0a13250cd72a57f
C,130788,42.00034504381788,129601.24215774436,3,2.0151896938362601e+20,29.969786452802182,3.8987045070647852,0.13008783072927954,0.0023130291048304805,186.51029619949702,0.023895216458662126,0.0062361454333843599,0.0062556513901679467,e3000d5c573d96756b235fdbe80800c704d5d8c6e1b9d92e15d711774fcdd633,d0e3efb88458cea9d89c7e7c5fe9acee35e71626724b333208aa75a97df89620
C,134421,43.000354628368378,133201.27666212615,3,2.0151896938362601e+20,29.954116518642081,3.9913286871039966,0.13324808577211666,0.0023125018777901355,187.96335396295265,0.023915349289656905,0.0062150886550997797,0.0062344628788147125,4725b1a53e4f7ba90ffd8e292614d220f80bf2640eea2e7e45c3854b5f99614e,824c59cff5d393605c10b32c32a0932194407a151e42f1b0485c7d672fbfe2d8
C,138054,44.000364212918875,136801.31116650795,3,2.0151896938362601e+20,29.928525867770414,4.0871048550285085,0.13656218395406675,0.0023105805382656239,189.18201455560234,0.023915807660013919,0.0062146090640148666,0.0062339802932005152,9d82153af4c0dc86523ea4614eee54eda3f1c5aef2c907b3d693c01a4d9eb056,7027c8e2b8f267335aa5dddac9a5a8721b2aba953b818a226e6dac0ca52e5155
C,141687,45.000373797469365,140401.34567088971,3,2.0151896938362601e+20,29.901334308230943,4.1858855558988344,0.13998992529061102,0.0023085301976171796,190.45340137300289,0.023915882537138496,0.0062145301294655184,0.0062339008667371817,1883acdc22c757a870ad1b9e5ee995cc335468001668e1cc543a5516b42f4521,a5902f07da54b3c1ab6a3b53de567f4d42b6477b24b7df7f5d313b14831758ca
C,145320,46.000383382019862,144001.38017527151,3,2.0151896938362601e+20,29.872591816458073,4.2877956195278513,0.14353610981841633,0.0023063662988193263,191.78486917957224,0.023915897690875366,0.0062145113302846848,0.0062338819517881363,c2e1d923f9bb0265b6e1d77ec3f65d9d121b11249c82808aedc51719ebd7e60e,baecdcdf7c0ef310e706efb80cdd98d99d1cc9c56ace36a8a1817939bcaafbc1
C,148953,47.000392966570359,147601.4146796533,3,2.0151896938362601e+20,29.842203051691396,4.3929598472305758,0.14720628499247448,0.0023040827314351094,193.17884434525942,0.023915855288785166,0.0062145549091937912,0.0062339258051308053,f67c8ff8604c8357eadb4495eb21d98adfca87a294a718ac08203203fa225b3c,3c33b55fe4e80db001c520f2269e0012a126c1d65920f3b2b91d26f905478569
C,152585,48.000127293872154,151200.45825793975,3,2.0151896938362601e+20,29.810073433230375,4.5014905973804265,0.15100568629805691,0.0023016737371837422,194.63757967917368,0.023915760044518092,0.0062146510551833603,0.0062340225542625392,40a794178b766d8f46c449bbdafbd58bd10a74988bb83f8743455ee910e487ad,9cb7eaaf4afc130b10a2d3a31e09a5e09c980f030176cf1853722ba0de031f6a
