replicate,step,age_h,temperature_K,matrix_xAg_6h_fixed,matrix_xAg_pf,kappa_L_no_dis_fixed_6h_matrix_W_mK,kappa_L_no_dis_pf_time_varying_matrix_W_mK,delta_kappa_PSD_W_mK,delta_kappa_PSD_plus_matrix_W_mK,delta_kappa_matrix_given_PSD_W_mK
A,79926,28.000210860110926,550,0.006203008315588036,0.0063948851556156171,1.3455630597407597,1.3429633724797754,-0.0018899563380003759,-0.0044896435989847383,-0.0025996872609843624
A,79926,28.000210860110926,600,0.006203008315588036,0.0063948851556156171,1.2435123225382885,1.2412844374353615,-0.0016787220980902795,-0.0039066072010172093,-0.0022278851029269298
A,83559,29.000220444661423,300,0.006203008315588036,0.0063979526577958292,2.2831231969060419,2.2757509248990435,-0.0033488200422633341,-0.010721092049261749,-0.0073722720069984149
A,83559,29.000220444661423,350,0.006203008315588036,0.0063979526577958292,2.0038036982803669,1.9980729957634016,-0.0030443610868347015,-0.0087750636037999818,-0.0057307025169652803
A,83559,29.000220444661423,400,0.006203008315588036,0.0063979526577958292,1.7853878313839431,1.7808054259753505,-0.002706518553018622,-0.0072889239616111823,-0.0045824054085925603
A,83559,29.000220444661423,450,0.006203008315588036,0.0063979526577958292,1.6099389034755216,1.606191068653162,-0.0023905763419420634,-0.0061384111643016936,-0.0037478348223596303
A,83559,29.000220444661423,500,0.006203008315588036,0.0063979526577958292,1.4659205389099483,1.4627982721599855,-0.0021116164345613697,-0.005233883184524224,-0.0031222667499628542
A,83559,29.000220444661423,550,0.006203008315588036,0.0063979526577958292,1.3455823563401892,1.342941063831439,-0.0018706597385709234,-0.0045119522473211493,-0.0026412925087502259
A,83559,29.000220444661423,600,0.006203008315588036,0.0063979526577958292,1.243526946762407,1.2412634114011032,-0.0016640978739717038,-0.0039276332352755627,-0.0022635353613038589
A,87192,30.000230029211917,300,0.006203008315588036,0.0064067350863117652,2.28329906850903,2.2755949037277903,-0.0031729484392752916,-0.010877113220514989,-0.0077041647812396974
A,87192,30.000230029211917,350,0.006203008315588036,0.0064067350863117652,2.0039201994071689,1.9979315300323874,-0.0029278599600326416,-0.0089165293348141272,-0.0059886693747814856
A,87192,30.000230029211917,400,0.006203008315588036,0.0064067350863117652,1.7854683678053858,1.7806796935471367,-0.0026259821315759435,-0.0074146563898249696,-0.004788674258249026
A,87192,30.000230029211917,450,0.006203008315588036,0.0064067350863117652,1.6099964769287265,1.6060799411380002,-0.0023330028887371679,-0.0062495386794634289,-0.003916535790726261
A,87192,30.000230029211917,500,0.006203008315588036,0.0064067350863117652,1.4659628224705201,1.4627000121113785,-0.0020693328739895822,-0.0053321432331312479,-0.0032628103591416657
A,87192,30.000230029211917,550,0.006203008315588036,0.0064067350863117652,1.345614104346162,1.3428539163640623,-0.0018389117325980919,-0.0045990997146978518,-0.0027601879820997599
A,87192,30.000230029211917,600,0.006203008315588036,0.0064067350863117652,1.2435512254770282,1.2411857967795514,-0.0016398191593505196,-0.0040052478568273209,-0.0023654286974768013
A,90825,31.000239613762414,300,0.006203008315588036,0.0063357800587641715,2.2831294299446956,2.2780974502623303,-0.0033425870036096761,-0.0083745666859749157,-0.0050319796823652396
A,90825,31.000239613762414,350,0.006203008315588036,0.0063357800587641715,2.0037709245041455,1.9998603803081367,-0.0030771348630560524,-0.006987679059064833,-0.0039105441960087806
A,90825,31.000239613762414,400,0.006203008315588036,0.0063357800587641715,1.7853380630254383,1.7822117158456328,-0.002756286911523409,-0.0058826340913289421,-0.0031263471798055331
A,90825,31.000239613762414,450,0.006203008315588036,0.0063357800587641715,1.6098826783154601,1.6073261265000578,-0.0024468015020036038,-0.0050033533174058675,-0.0025565518154022637
A,90825,31.000239613762414,500,0.006203008315588036,0.0063357800587641715,1.4658630524391043,1.4637335088373928,-0.0021691029054053956,-0.0042986465071168656,-0.0021295436017114699
A,90825,31.000239613762414,550,0.006203008315588036,0.0063357800587641715,1.3455261765865896,1.3437248830920943,-0.0019268394921705401,-0.0037281329866658552,-0.0018012934944953152
A,90825,31.000239613762414,600,0.006203008315588036,0.0063357800587641715,1.2434732984610382,1.2419297730353822,-0.0017177461753405954,-0.0032612716009965403,-0.001543525425655945
A,94458,32.000249198312915,300,0.006203008315588036,0.0063303157183719613,2.283143497189593,2.2783177257539275,-0.0033285197587122894,-0.0081542911943777163,-0.0048257714356654269
A,94458,32.000249198312915,350,0.006203008315588036,0.0063303157183719613,2.0037779825647495,2.000027769268323,-0.0030700768024520819,-0.0068202900988785231,-0.0037502132964264412
A,94458,32.000249198312915,400,0.006203008315588036,0.0063303157183719613,1.7853412537414941,1.7823431354912669,-0.002753096195467597,-0.0057512144456948189,-0.0029981182502272219
A,94458,32.000249198312915,450,0.006203008315588036,0.0063303157183719613,1.6098836580035192,1.6074319977691596,-0.0024458218139444821,-0.0048974820483040915,-0.0024516602343596094
A,94458,32.000249198312915,500,0.006203008315588036,0.0063303157183719613,1.4658627422972996,1.463820593655301,-0.0021694130472100781,-0.0042115616892086649,-0.0020421486419985868
A,94458,32.000249198312915,550,0.006203008315588036,0.0063303157183719613,1.3455251104247119,1.343797757075146,-0.001927905654048212,-0.0036552590036140753,-0.0017273533495658633
A,94458,32.000249198312915,600,0.006203008315588036,0.0063303157183719613,1.2434717954539707,1.2419916411852689,-0.0017192491824080669,-0.0031994034511098057,-0.0014801542687017388
A,98091,33.000258782863412,300,0.006203008315588036,0.006330344433684929,2.2831826557301738,2.2783556048139664,-0.0032893612181315035,-0.0081164121343388906,-0.0048270509162073871
A,98091,33.000258782863412,350,0.006203008315588036,0.006330344433684929,2.0038038195388572,2.000052632952718,-0.0030442398283443417,-0.0067954264144836074,-0.0037511865861392657
A,98091,33.000258782863412,400,0.006203008315588036,0.006330344433684929,1.7853590082752024,1.7823601245548408,-0.0027353416617592607,-0.0057342253821208722,-0.0029988837203616114
A,98091,33.000258782863412,450,0.006203008315588036,0.006330344433684929,1.6098962519840316,1.6074439738446986,-0.0024332278334320279,-0.0048855059727650474,-0.0024522781393330195
A,98091,33.000258782863412,500,0.006203008315588036,0.006330344433684929,1.4658719044193211,1.4638292464522715,-0.0021602509251885671,-0.0042029088922381774,-0.0020426579670496103
A,98091,33.000258782863412,550,0.006203008315588036,0.006330344433684929,1.3455319132585792,1.3438041328157262,-0.0019211028201808755,-0.0036488832630339196,-0.0017277804428530441
A,98091,33.000258782863412,600,0.006203008315588036,0.006330344433684929,1.2434769310336888,1.241996413451381,-0.0017141136026899151,-0.0031946311849977427,-0.0014805175823078276
A,101724,34.000268367413909,300,0.006203008315588036,0.0063305964396184935,2.2832306026289459,2.2783937981135578,-0.0032414143193593148,-0.0080782188347474637,-0.0048368045153881489
A,101724,34.000268367413909,350,0.006203008315588036,0.0063305964396184935,2.0038355415105169,2.0000767980898715,-0.00301251785668466,-0.0067712612773300762,-0.0037587434206454162
A,101724,34.000268367413909,400,0.006203008315588036,0.0063305964396184935,1.7853808717980417,1.7823759603961844,-0.002713478138919978,-0.0057183895407773022,-0.0030049114018573242
A,101724,34.000268367413909,450,0.006203008315588036,0.0063305964396184935,1.6099118111961259,1.6074546126614664,-0.002417668621337743,-0.0048748671559972756,-0.0024571985346595326
A,101724,34.000268367413909,500,0.006203008315588036,0.0063305964396184935,1.4658832642542552,1.4638365134994307,-0.0021488910902545122,-0.0041956418450790345,-0.0020467507548245223
A,101724,34.000268367413909,550,0.006203008315588036,0.0063305964396184935,1.3455403811339208,1.3438091427552916,-0.0019126349448392865,-0.0036438733234684939,-0.0017312383786292074
A,101724,34.000268367413909,600,0.006203008315588036,0.0063305964396184935,1.243483351458524,1.2419998736142062,-0.0017076931778547966,-0.0031911710221725897,-0.0014834778443177932
A,105357,35.000277951964399,300,0.006203008315588036,0.0063310904183200619,2.2832899252155245,2.2784341734367239,-0.003182091732780723,-0.0080378435115813218,-0.0048557517788005988
A,105357,35.000277951964399,350,0.006203008315588036,0.0063310904183200619,2.0038748559414099,2.0001014143043183,-0.0029732034257916595,-0.0067466450628832497,-0.0037734416370915902
A,105357,35.000277951964399,400,0.006203008315588036,0.0063310904183200619,1.7854080186557417,1.7823913721881639,-0.002686331281219978,-0.0057029777487977995,-0.0030166464675778215
A,105357,35.000277951964399,450,0.006203008315588036,0.0063310904183200619,1.6099311698818637,1.6074643849269192,-0.0023983099355999737,-0.0048650948905444302,-0.0024667849549444565
A,105357,35.000277951964399,500,0.006203008315588036,0.0063310904183200619,1.4658974299670793,1.4638427004786452,-0.0021347253774304242,-0.0041894548658645281,-0.0020547294884341039
A,105357,35.000277951964399,550,0.006203008315588036,0.0063310904183200619,1.3455509668090515,1.34381298402218,-0.0019020492697086056,-0.0036400320565801447,-0.0017379827868715392
A,105357,35.000277951964399,600,0.006203008315588036,0.0063310904183200619,1.2434913996408774,1.2420021456990038,-0.0016996449955013482,-0.003188898937374951,-0.0014892539418736028
A,108989,36.000012279266194,300,0.006203008315588036,0.0063319490859755842,2.2833646842939372,2.2784761341897579,-0.0031073326543680224,-0.0079958827585473458,-0.0048885501041793233
A,108989,36.000012279266194,350,0.006203008315588036,0.0063319490859755842,2.0039244616474878,2.0001255621490763,-0.0029235977197137331,-0.006722497218125234,-0.003798899498411501
A,108989,36.000012279266194,400,0.006203008315588036,0.0063319490859755842,1.7854423197418865,1.7824053387907384,-0.0026520301950752057,-0.0056890111462233328,-0.0030369809511481272
A,108989,36.000012279266194,450,0.006203008315588036,0.0063319490859755842,1.6099556687779091,1.6074722668112131,-0.0023738110395545853,-0.004857213006250527,-0.0024834019666959417
A,108989,36.000012279266194,500,0.006203008315588036,0.0063319490859755842,1.4659153884116594,1.4638468248514531,-0.0021167669328503447,-0.0041853304930565827,-0.002068563560206238
A,108989,36.000012279266194,550,0.006203008315588036,0.0063319490859755842,1.3455644127661381,1.3438147334200889,-0.0018886033126219726,-0.0036382826586711658,-0.0017496793460491933
A,108989,36.000012279266194,600,0.006203008315588036,0.0063319490859755842,1.2435016444812714,1.2420023713891064,-0.0016894001551073234,-0.0031886732472723445,-0.001499273092165021
A,108990,36.000287536514904,300,0.006203008315588036,0.0063319493500489064,2.2833647075109464,2.2784761473184338,-0.0031073094373588184,-0.0079958696298714216,-0.0048885601925126032
A,108990,36.000287536514904,350,0.006203008315588036,0.0063319493500489064,2.003924477056489,2.0001255697277638,-0.0029235823107125469,-0.0067224896394377787,-0.0037989073287252317
A,108990,36.000287536514904,400,0.006203008315588036,0.0063319493500489064,1.7854423304000244,1.7824053431945197,-0.0026520195369372779,-0.0056890067424419932,-0.0030369872055047153
A,108990,36.000287536514904,450,0.006203008315588036,0.0063319493500489064,1.6099556763930563,1.6074722693154708,-0.0023738034244074058,-0.0048572105019928369,-0.0024834070775854311
A,108990,36.000287536514904,500,0.006203008315588036,0.0063319493500489064,1.4659153939961793,1.4638468261810775,-0.0021167613483303871,-0.0041853291634321721,-0.002068567815101785
A,108990,36.000287536514904,550,0.006203008315588036,0.0063319493500489064,1.3455644169494629,1.3438147340059772,-0.0018885991292971749,-0.003638282072782939,-0.0017496829434857641
A,108990,36.000287536514904,600,0.006203008315588036,0.0063319493500489064,1.2435016476704337,1.2420023714967645,-0.0016893969659450558,-0.0031886731396142398,-0.001499276173669184
A,112623,37.000297121065394,300,0.006203008315588036,0.0063333795996426637,2.28346161749328,2.2785185526137193,-0.0030103994550252366,-0.0079534643345859912,-0.0049430648795607546
A,112623,37.000297121065394,350,0.006203008315588036,0.0063333795996426637,2.0039888080021431,2.0001475808980342,-0.0028592513650584905,-0.0067004784691673258,-0.0038412271041088353
A,112623,37.000297121065394,400,0.006203008315588036,0.0063333795996426637,1.7854868399526034,1.7824160416071471,-0.0026075099843583249,-0.0056783083298146408,-0.0030707983454563159
A,112623,37.000297121065394,450,0.006203008315588036,0.0063333795996426637,1.6099874901345643,1.6074764479000623,-0.002341989682899337,-0.0048530319174013847,-0.0025110422345020478
A,112623,37.000297121065394,500,0.006203008315588036,0.0063333795996426637,1.4659387351623236,1.4638471568906508,-0.0020934201821860565,-0.0041849984538588902,-0.0020915782716728337
A,112623,37.000297121065394,550,0.006203008315588036,0.0063333795996426637,1.3455819111354501,1.3438127706610872,-0.001871104943309998,-0.0036402454176729382,-0.0017691404743629402
A,112623,37.000297121065394,600,0.006203008315588036,0.0063333795996426637,1.2435149927180498,1.2419990476809615,-0.0016760519183289802,-0.0031919969554172756,-0.0015159450370882954
A,116256,38.000306705615891,300,0.006203008315588036,0.0063359278175798093,2.2835933082520015,2.2785533050956808,-0.0028787086963038,-0.0079187118526244937,-0.0050400031563206937
A,116256,38.000306705615891,350,0.006203008315588036,0.0063359278175798093,2.0040761608932152,2.0001596485717807,-0.0027718984739864005,-0.0066884107954208183,-0.0039165123214344177
A,116256,38.000306705615891,400,0.006203008315588036,0.0063359278175798093,1.7855472451321064,1.7824162870943698,-0.0025471048048553158,-0.0056780628425918689,-0.0031309580377365531
A,116256,38.000306705615891,450,0.006203008315588036,0.0063359278175798093,1.6100306490053804,1.607470428869276,-0.0022988308120832635,-0.0048590509481876154,-0.002560220136104352
A,116256,38.000306705615891,500,0.006203008315588036,0.0063359278175798093,1.4659703921111629,1.4638378610557918,-0.0020617632333468361,-0.0041942942887178702,-0.0021325310553710342
A,116256,38.000306705615891,550,0.006203008315588036,0.0063359278175798093,1.3456056346630196,1.343801861424212,-0.0018473814157404789,-0.0036511546545481277,-0.0018037732388076488
A,116256,38.000306705615891,600,0.006203008315588036,0.0063359278175798093,1.2435330888936797,1.2419874723264737,-0.0016579557426990021,-0.0032035723099050895,-0.0015456165672060873
A,119889,39.000316290166388,300,0.006203008315588036,0.0063422515894456643,2.2837907108271862,2.2785106362374816,-0.0026813061211190536,-0.0079613807108236401,-0.0052800745897045864
A,119889,39.000316290166388,350,0.006203008315588036,0.0063422515894456643,2.0042065290300584,2.0001035175247508,-0.0026415303371432053,-0.0067445418424507686,-0.0041030115053075633
A,119889,39.000316290166388,400,0.006203008315588036,0.0063422515894456643,1.7856370283692196,1.7823570088607317,-0.0024573215677421434,-0.0057373410762300292,-0.0032800195084878858
A,119889,39.000316290166388,450,0.006203008315588036,0.0063422515894456643,1.610094546574049,1.6074124548553044,-0.0022349332434146163,-0.0049170249621592887,-0.0026820917187446724
A,119889,39.000316290166388,500,0.006203008315588036,0.0063422515894456643,1.466017079268487,1.4637830462464243,-0.0020150760760226927,-0.0042491090980854018,-0.0022340330220627092
A,119889,39.000316290166388,550,0.006203008315588036,0.0063422515894456643,1.3456404850504271,1.3437508645554994,-0.0018125310283330087,-0.0037021515232606994,-0.0018896204949276907
A,119889,39.000316290166388,600,0.006203008315588036,0.0063422515894456643,1.2435595660512972,1.2419403932284003,-0.0016314785850815028,-0.0032506514079784221,-0.0016191728228969193
A,123522,40.000325874716886,300,0.006203008315588036,0.0062973424195578599,2.2837034783220744,2.2801211638026433,-0.002768538626230832,-0.0063508531456619721,-0.0035823145194311401
A,123522,40.000325874716886,350,0.006203008315588036,0.0062973424195578599,2.0041238051920094,2.0013405334182015,-0.0027242541751921756,-0.0055075259490000583,-0.0027832717738078827
A,123522,40.000325874716886,400,0.006203008315588036,0.0062973424195578599,1.7855614677608036,1.7833367599795913,-0.0025328821761581022,-0.0047575899573704117,-0.0022247077812123095
A,123522,40.000325874716886,450,0.006203008315588036,0.0062973424195578599,1.6100265085673735,1.6082075440089258,-0.0023029712500901578,-0.0041219358085378133,-0.0018189645584476555
A,123522,40.000325874716886,500,0.006203008315588036,0.0062973424195578599,1.4659560962675513,1.4644411333219498,-0.0020760590769584031,-0.0035910220225598977,-0.0015149629456014946
A,123522,40.000325874716886,550,0.006203008315588036,0.0062973424195578599,1.3455858327672241,1.3443045211832345,-0.0018671833115360137,-0.0031484948955255998,-0.0012813115839895861
A,123522,40.000325874716886,600,0.006203008315588036,0.0062973424195578599,1.2435104882897419,1.2424126313554749,-0.0016805563466368856,-0.0027784132809038908,-0.0010978569342670053
A,127155,41.000335459267383,300,0.006203008315588036,0.0062955262971496669,2.2837222052662938,2.2802086072650298,-0.0027498116820114937,-0.0062634096832754338,-0.0035135980012639401
A,127155,41.000335459267383,350,0.006203008315588036,0.0062955262971496669,2.0041356533917258,2.0014057936805369,-0.002712405975475729,-0.0054422656866646157,-0.0027298597111888867
A,127155,41.000335459267383,400,0.006203008315588036,0.0062955262971496669,1.7855692180384175,1.7833872176561831,-0.0025251318985441973,-0.0047071322807785698,-0.0021820003822343725
A,127155,41.000335459267383,450,0.006203008315588036,0.0062955262971496669,1.6100316962749612,1.6082476596284825,-0.0022977835425024296,-0.0040818201889811778,-0.0017840366464787483
A,127155,41.000335459267383,500,0.006203008315588036,0.0062955262971496669,1.4659596192431315,1.4644737532799885,-0.0020725361013782528,-0.0035584020645211822,-0.0014858659631429294
A,127155,41.000335459267383,550,0.006203008315588036,0.0062955262971496669,1.3455882407981152,1.3443315432368728,-0.0018647752806448814,-0.0031214728418873516,-0.0012566975612424702
A,127155,41.000335459267383,600,0.006203008315588036,0.0062955262971496669,1.2435121309699608,1.2424353672787716,-0.0016789136664179249,-0.002755677357607178,-0.0010767636911892531
A,130788,42.00034504381788,300,0.006203008315588036,0.006295789715838232,2.2837510097985438,2.2802273492267138,-0.002721007149761423,-0.0062446677215914903,-0.0035236605718300673
A,130788,42.00034504381788,350,0.006203008315588036,0.006295789715838232,2.0041550177471348,2.0014173470787693,-0.0026930416200667828,-0.0054307122884322823,-0.0027376706683654994
A,130788,42.00034504381788,400,0.006203008315588036,0.006295789715838232,1.7855827791031313,1.7833945395161452,-0.0025115708338303566,-0.0046998104208164637,-0.0021882395869861071
A,130788,42.00034504381788,450,0.006203008315588036,0.006295789715838232,1.6100415047814802,1.6082523694709787,-0.0022879750359834361,-0.0040771103464849467,-0.0017891353105015106
A,130788,42.00034504381788,500,0.006203008315588036,0.006295789715838232,1.4659669011027823,1.4644767903406724,-0.0020652542417274322,-0.0035553650038373519,-0.0014901107621099197
A,130788,42.00034504381788,550,0.006203008315588036,0.006295789715838232,1.3455937641882227,1.3443334776836842,-0.0018592518905373723,-0.0031195383950759492,-0.0012602865045385769
A,130788,42.00034504381788,600,0.006203008315588036,0.006295789715838232,1.2435163962908604,1.242436558348514,-0.001674648345518337,-0.002754486287864788,-0.001079837942346451
A,134421,43.000354628368378,300,0.006203008315588036,0.0062961698754515297,2.2837838354908961,2.2802456791788379,-0.0026881814574091223,-0.0062263377694673494,-0.0035381563120582271
A,134421,43.000354628368378,350,0.006203008315588036,0.0062961698754515297,2.0041771167744873,2.0014281910986744,-0.002670942592714276,-0.0054198682685271393,-0.0027489256758128633
A,134421,43.000354628368378,400,0.006203008315588036,0.0062961698754515297,1.7855982785137108,1.7834010469791923,-0.0024960714232509229,-0.0046933029577693741,-0.0021972315345184512
A,134421,43.000354628368378,450,0.006203008315588036,0.0062961698754515297,1.6100527330686969,1.6082562484618732,-0.002276746748766767,-0.0040732313555904565,-0.0017964846068236895
A,134421,43.000354628368378,500,0.006203008315588036,0.0062961698754515297,1.4659752510538291,1.4644790210367176,-0.0020569042906806168,-0.0035531343077921385,-0.0014962300171115217
A,134421,43.000354628368378,550,0.006203008315588036,0.0062961698754515297,1.3456001090791845,1.3443346482848324,-0.001852906999575632,-0.0031183677939277121,-0.0012654607943520801
A,134421,43.000354628368378,600,0.006203008315588036,0.0062961698754515297,1.2435213053384158,1.2424370347893385,-0.001669739297962991,-0.0027540098470402175,-0.0010842705490772264
A,138054,44.000364212918875,300,0.006203008315588036,0.0062966952639783112,2.2838214306907325,2.2802632641640983,-0.0026505862575727512,-0.0062087527842069612,-0.00355816652663421
A,138054,44.000364212918875,350,0.006203008315588036,0.0062966952639783112,2.0042024592677476,2.0014379944402481,-0.0026456000994539153,-0.0054100649269535062,-0.0027644648274995909
A,138054,44.000364212918875,400,0.006203008315588036,0.0062966952639783112,1.7856160768921441,1.7834064291715208,-0.0024782730448176249,-0.0046879207654408894,-0.0022096477206232645
A,138054,44.000364212918875,450,0.006203008315588036,0.0062966952639783112,1.6100656453218236,1.6082590117542994,-0.0022638344956400491,-0.0040704680631642454,-0.0018066335675241962
A,138054,44.000364212918875,500,0.006203008315588036,0.0062966952639783112,1.4659848679036471,1.4644801868965711,-0.0020472874408625774,-0.0035519684479385916,-0.0015046810070760142
A,138054,44.000364212918875,550,0.006203008315588036,0.0062966952639783112,1.3456074284498505,1.3443348212598207,-0.0018455876289096285,-0.0031181948189393793,-0.0012726071900297509
A,138054,44.000364212918875,600,0.006203008315588036,0.0062966952639783112,1.2435269780572642,1.2424365851560619,-0.0016640665791145537,-0.0027544594803168287,-0.0010903929012022751
A,141687,45.000373797469365,300,0.006203008315588036,0.0062973797343816255,2.2838646867932453,2.280280468063324,-0.0026073301550599837,-0.0061915488849813016,-0.003584218729921318
A,141687,45.000373797469365,350,0.006203008315588036,0.0062973797343816255,2.0042316445193809,2.0014469467544238,-0.0026164148478207139,-0.0054011126127777587,-0.0027846977649570448
A,141687,45.000373797469365,400,0.006203008315588036,0.0062973797343816255,1.785636594129381,1.7834107786709492,-0.0024577558075806749,-0.0046835712660124873,-0.0022258154584318124
A,141687,45.000373797469365,450,0.006203008315588036,0.0062973797343816255,1.6100805454999225,1.6082606957618732,-0.0022489343175411403,-0.0040687840555904131,-0.0018198497380492729
A,141687,45.000373797469365,500,0.006203008315588036,0.0062973797343816255,1.4659959775832743,1.4644802910664996,-0.0020361777612354359,-0.0035518642780101306,-0.0015156865167746947
A,141687,45.000373797469365,550,0.006203008315588036,0.0062973797343816255,1.3456158939356075,1.3443339798498648,-0.0018371221431525697,-0.0031190362288953111,-0.0012819140857427413
A,141687,45.000373797469365,600,0.006203008315588036,0.0062973797343816255,1.2435335472370708,1.242435180839125,-0.0016574973993079833,-0.0027558637972537881,-0.0010983663979458047
A,145320,46.000383382019862,300,0.006203008315588036,0.0062982617162909019,2.2839148704119254,2.2802970980505664,-0.0025571465363798396,-0.0061749188977389124,-0.0036177723613590729
A,145320,46.000383382019862,350,0.006203008315588036,0.0062982617162909019,2.0042655329857979,2.001454774719984,-0.0025825263814036603,-0.0053932846472175555,-0.0028107582658138952
A,145320,46.000383382019862,400,0.006203008315588036,0.0062982617162909019,1.7856604397295739,1.7834137987992278,-0.0024339102073878127,-0.0046805511377339126,-0.0022466409303460999
A,145320,46.000383382019862,450,0.006203008315588036,0.0062982617162909019,1.6100978799146477,1.6082610059142788,-0.0022315999028159617,-0.0040684739031848771,-0.0018368740003689155
A,145320,46.000383382019862,500,0.006203008315588036,0.0062982617162909019,1.4660089158455378,1.464479052255484,-0.0020232394989718738,-0.0035531030890256776,-0.0015298635900538038
A,145320,46.000383382019862,550,0.006203008315588036,0.0062982617162909019,1.3456257638324582,1.3443318604808585,-0.0018272522463018692,-0.0031211555979016037,-0.0012939033515997345
A,145320,46.000383382019862,600,0.006203008315588036,0.0062982617162909019,1.2435412153663683,1.2424325771804734,-0.00164982927001045,-0.0027584674559053557,-0.0011086381858949057
A,148953,47.000392966570359,300,0.006203008315588036,0.0062993853958448172,2.2839735893074775,2.2803130830759049,-0.0024984276408277495,-0.0061589338724004072,-0.0036605062315726578
A,148953,47.000392966570359,350,0.006203008315588036,0.0062993853958448172,2.0043052065651343,2.0014612561327718,-0.0025428528020672303,-0.005386803234429749,-0.0028439504323625187
A,148953,47.000392966570359,400,0.006203008315588036,0.0062993853958448172,1.7856883726895312,1.7834152062929178,-0.0024059772474305241,-0.0046791436440438705,-0.0022731663966133464
A,148953,47.000392966570359,450,0.006203008315588036,0.0062993853958448172,1.6101181988749429,1.6082596404177467,-0.0022112809425207658,-0.0040698393997169457,-0.00185855845719618
A,148953,47.000392966570359,500,0.006203008315588036,0.0062993853958448172,1.4660240924899401,1.4644761706115044,-0.0020080628545695589,-0.0035559847330053351,-0.0015479218784357762
A,148953,47.000392966570359,550,0.006203008315588036,0.0062993853958448172,1.3456373501106296,1.3443281749445128,-0.001815665968130542,-0.0031248411342472693,-0.0013091751661167272
A,148953,47.000392966570359,600,0.006203008315588036,0.0062993853958448172,1.2435502243716119,1.2424285018748573,-0.0016408202647668624,-0.002762542761521436,-0.0011217224967545736
A,152585,48.000127293872154,300,0.006203008315588036,0.0063008215309075279,2.2840431266470991,2.280328018819537,-0.002428890301206188,-0.0061439981287683132,-0.0037151078275621252
A,152585,48.000127293872154,350,0.006203008315588036,0.0063008215309075279,2.0043522060473884,2.001465844046538,-0.0024958533198131683,-0.0053822153206635193,-0.002886362000850351
A,152585,48.000127293872154,400,0.006203008315588036,0.0063008215309075279,1.7857214774149144,1.7834144169476307,-0.0023728725220473201,-0.0046799329893310038,-0.0023070604672836836
A,152585,48.000127293872154,450,0.006203008315588036,0.0063008215309075279,1.6101422914014965,1.6082560240798833,-0.0021871884159672117,-0.0040734557375803337,-0.001886267321613122
A,152585,48.000127293872154,500,0.006203008315588036,0.0063008215309075279,1.4660420973213895,1.464471099765692,-0.0019900580231202447,-0.0035610555788176956,-0.0015709975556974509
A,152585,48.000127293872154,550,0.006203008315588036,0.0063008215309075279,1.3456511036134409,1.3443224131629046,-0.0018019124653192442,-0.0031306029158555404,-0.0013286904505362962
A,152585,48.000127293872154,600,0.006203008315588036,0.0063008215309075279,1.2435609254011613,1.2424224827430126,-0.0016301192352174976,-0.0027685618933661615,-0.001138442658148664
B,0,6,300,0.0062032544917148096,0.0062032544917148096,2.2864628053189278,2.2864628053189278,0,0,0
B,0,6,350,0.0062032544917148096,0.0062032544917148096,2.0068408843227634,2.0068408843227634,0,0,0
B,0,6,400,0.0062032544917148096,0.0062032544917148096,1.7880886039141914,1.7880886039141914,0,0,0
B,0,6,450,0.0062032544917148096,0.0062032544917148096,1.6123247747864624,1.6123247747864624,0,0,0
B,0,6,500,0.0062032544917148096,0.0062032544917148096,1.4680282319987883,1.4680282319987883,0,0,0
B,0,6,550,0.0062032544917148096,0.0062032544917148096,1.3474496945917038,1.3474496945917038,0,0,0
B,0,6,600,0.0062032544917148096,0.0062032544917148096,1.245188196394837,1.245188196394837,0,0,0
B,3633,7.0000095845504964,300,0.0062032544917148096,0.0077040684690182024,2.2913816132998557,2.2374830360741718,0.0049188079809279195,-0.048979769244756,-0.053898577225683919
B,3633,7.0000095845504964,350,0.0062032544917148096,0.0077040684690182024,2.0105990624498298,1.9684512437173238,0.0037581781270663583,-0.03838964060543959,-0.042147818732505948
B,3633,7.0000095845504964,400,0.0062032544917148096,0.0077040684690182024,1.7910531705199872,1.7571916123649713,0.0029645666057958042,-0.030896991549220099,-0.033861558155015903
B,3633,7.0000095845504964,450,0.0062032544917148096,0.0077040684690182024,1.6147229083746062,1.5869224035958795,0.0023981335881437804,-0.025402371190582862,-0.027800504778726642
B,3633,7.0000095845504964,500,0.0062032544917148096,0.0077040684690182024,1.4700080190014897,1.4467744847218498,0.0019797870027014053,-0.021253747276938517,-0.023233534279639922
B,3633,7.0000095845504964,550,0.0062032544917148096,0.0077040684690182024,1.3491117689089931,1.329404898582778,0.0016620743172892638,-0.018044796008925834,-0.019706870326215098
B,3633,7.0000095845504964,600,0.0062032544917148096,0.0077040684690182024,1.2466033260683096,1.229676509409859,0.0014151296734725705,-0.015511686984978068,-0.016926816658450639
B,7266,8.0000191691009928,300,0.0062032544917148096,0.0073352132948504341,2.2877499539806712,2.2465763473922737,0.001287148661743398,-0.039886457926654018,-0.041173606588397416
B,7266,8.0000191691009928,350,0.0062032544917148096,0.0073352132948504341,2.0078437365891917,1.975691866471307,0.0010028522664282669,-0.031149017851456406,-0.032151870117884673
B,7266,8.0000191691009928,400,0.0062032544917148096,0.0073352132948504341,1.788891346366329,1.76308952565379,0.00080274245213751705,-0.024999078260401486,-0.025801820712539003
