T_K,omega_rad_s,frequency_THz,phonon_phonon_rate_s-1,boundary_rate_s-1,point_defect_rate_s-1,small_precipitate_rate_s-1,big_precipitate_rate_s-1,total_rate_s-1,dkappa_dx_W_mK
300.0,509290807330.48755,0.08105614945790919,661378372.3783507,170192307.69230768,237489.73032864073,459233.65798249235,1238851438.1619518,2071118841.6209216,1.9436999412306732
300.0,546269843010.18146,0.08694154577710404,760909079.1894939,170192307.69230768,314347.7734826743,607853.709673655,1605920744.8095927,2537944333.1745505,1.8248787346494957
300.0,584502407398.5007,0.09302644738658422,871145952.1504917,170192307.69230768,412027.97350953,796737.2812031142,2051121089.132428,3093668114.22994,1.7139554285404857
300.0,623982765237.9656,0.09930994149177191,992803965.7407187,170192307.69230768,535145.4815603562,1034808.5062086078,2580838141.616694,3745404369.037489,1.613414639492019
300.0,664704994089.6993,0.10579108550724474,1126616734.8716831,170192307.69230768,689123.8048755322,1332554.5357063857,3198530748.8978553,4497361469.802428,1.5247490614111918
300.0,706662985221.8801,0.11246890719813722,1273335953.706224,170192307.69230768,880300.320848475,1702229.5228678193,3903721129.891003,5349831921.133251,1.4487100928865078
300.0,749850444526.1416,0.1193424048259905,1433730819.8237963,170192307.69230768,1116040.8684690034,2158076.141062835,4691238761.460882,6298436005.986518,1.3855175961931454
300.0,794260893461.7653,0.1264105472990252,1608587444.0959978,170192307.69230768,1404863.7461293784,2716565.2643445027,5550926973.934357,7333828154.733135,1.335025256999593
300.0,839887670027.5431,0.1336722743268182,1798708246.6457906,170192307.69230768,1756573.424317518,3396654.397881942,6467965665.579829,8442019447.740127,1.296845278662178
300.0,886723929761.159,0.14112649657935908,2004911339.2726748,170192307.69230768,2182404.2590927295,4220065.39945698,7423844395.103207,9605350511.726738,1.2704390816361557
300.0,934762646765.9325,0.14877209585046147,2228029894.7347627,170192307.69230768,2695174.467478865,5211581.981994534,8397867384.155076,10803996343.03162,1.255181191540448
300.0,983996614764.7794,0.15660792522550615,2468911503.2872047,170192307.69230768,3309450.5990646207,6399367.431167348,9368938131.069056,12017750760.0788,1.2504028409857582
300.0,1034418448181.2363,0.16463280925349136,2728417516.8846035,170192307.69230768,4041722.7092243205,7815302.911368976,10317307349.932117,13227774200.129622,1.2554207137646585
300.0,1086020583247.3718,0.17284554412336245,3007422381.4629345,170192307.69230768,4910590.408525841,9495346.667747967,11225996474.481842,14418017100.713358,1.2695551099274167
300.0,1138795279138.4312,0.18124489784459608,3306812957.7242928,170192307.69230768,5936959.930144309,11479914.3615021,12081713104.456789,15576135244.165035,1.2921407810393757
300.0,1192734619134.0398,0.18982961043201158,3627487830.8551826,170192307.69230768,7144252.32252513,13814280.700193133,12875209617.30138,16693848288.87159,1.3225328356193464
300.0,1247830511805.7942,0.19859839409478183,3970356609.616254,170192307.69230768,8558622.83822045,16549002.444409154,13601153775.13359,17766810317.72478,1.3601094473304371
300.0,1304074692231.0564,0.20754993342961472,4336339215.24829,170192307.69230768,10209191.55184752,19740362.78660675,14257650743.460705,18794131820.739754,1.4042725905940385
300.0,1361458723232.776,0.21668288561807694,4726365160.64592,170192307.69230768,12128285.200581396,23450837.00734033,14845574528.39131,19777711118.937458,1.4544476504378705
300.0,1419973996645.1528,0.2259958806280305,5141372820.256941,170192307.69230768,14351690.199598536,27749579.218247853,15367846579.485281,20721512976.852375,1.5100824770020562
300.0,1479611734604.946,0.23548752141915075,5582308691.171074,170192307.69230768,16918916.742539547,32712929.90002008,15828759760.361732,21630892605.867676,1.5706462557450882
300.0,1540362990868.2422,0.2451563841524968,6050126645.86802,170192307.69230768,19873473.853472754,38424943.8370375,16233403813.22751,22512021184.478348,1.6356284223913573
300.0,1602218652152.4827,0.25500101840410166,6545787177.100014,170192307.69230768,23263155.212131396,44977937.93830164,16587213841.732882,23371434419.675636,1.7045377519180727
300.0,1665169439503.5405,0.26501994738254925,7070256635.389322,170192307.69230768,27140335.52849185,52473058.31660334,16895639775.05438,24215702111.981106,1.776901682023728
300.0,1729205909687.6626,0.27521166815050907,7624506459.626302,170192307.69230768,31562277.196187004,61020865.87443813,17163921608.071003,25051203518.46024,1.8522658851418399
300.0,1794318456608.042,0.28557465185019043,8209512401.2579,170192307.69230768,36591446.90693586,70741939.51586442,17396949897.81376,25883987993.186768,1.930194072994781
300.0,1860497312745.8313,0.296107343932687,8826253742.56123,170192307.69230768,42295841.86026332,81767495.96819088,17599190697.76235,26719700085.844337,2.010267999413487
300.0,1927732550625.3638,0.30680816439117403,9475712509.500546,170192307.69230768,48749325.154412836,94240025.05593447,17774656487.706203,27563550655.109406,2.0920876173766723
300.0,1996014084303.374,0.3176755079979251,10158872679.669966,170192307.69230768,56031969.895674266,108313939.12180698,17926908088.62881,28420318985.008568,2.1752713425130215
300.0,2065331670881.9912,0.3287077445451124,10876719385.827633,170192307.69230768,64230411.514497824,124156235.1354524,18059076072.778908,29294374412.9488,2.259456375850621
300.0,2135674912045.266,0.33990321908935295,11630238115.529907,170192307.69230768,73438207.72789624,141947167.87017858,18173893301.560127,30189709100.380417,2.3442990420276746
300.0,2207033255619.0312,0.3512602521999674,12420413907.377573,170192307.69230768,83756205.53891009,161880932.36096627,18273732766.670177,31109976119.639935,2.429475104463954
300.0,2279395997153.8228,0.36277714021091073,13248230544.387833,170192307.69230768,95292914.61545841,184166353.68352264,18360646862.77135,32058528983.15047,2.514680025343979
300.0,2352752281530.6553,0.37445215547633837,14114669745.008652,170192307.69230768,108164886.34290582,209027581.91413695,18436405653.79511,33038460174.753113,2.599629145078816
300.0,2427091104589.398,0.38628354662977105,15020710352.293604,170192307.69230768,122497097.79727152,236704789.94362208,18502532708.412605,34052637256.139412,2.684057762738673
300.0,2502401314779.5044,0.3982695388468161,15967327521.756947,170192307.69230768,138423339.8393648,267454871.6258209,18560337771.393795,35103735812.308235,2.767721105447855
300.0,2578671614832.853,0.4104083341114086,16955491908.429995,170192307.69230768,156086608.48440444,301552137.5422268,18610945991.660645,36194268953.809586,2.8503941806696256
300.0,2655890563458.4536,0.42269811148553205,17986168853.6408,170192307.69230768,175639498.6570224,339289005.4594978,18655323713.139786,37326613378.58942,2.931871510525605
