target_radius_nm,converged_iter,F_surf_hat,F_el_hat,F_chem_excess_hat,F_total_excess_hat,total_interface_sum,total_el_core_sum,projected_kkt_rms,mass_error_relative,energy_trace_sha256,run_log_sha256,profile_manifest_sha256,case_source_root,case_source_profile_sha256,orientation_label,elastic_runtime_marker
11.5,3002,7.88041114e-05,4.12604388e-05,-0.000105826647,1.4237903e-05,557.766674,151.090795,0.00022606205,1.4418538980612649e-16,519974e86625105db9130972ce0ad4bdf01e367f25d75202bbf515305f9f7540,a11e90c8ce6b1aa7846b8e6cc31c2b891b09798f4e27d88a9c24166afd580ba9,2159268ee65e182bf9c06d45cf69923e9a8934165c302268508a4fb831a40897,/home/zhiheng/tmp/pf_elastic_target_profile_box192_R11p5_v1_20260730,2159268ee65e182bf9c06d45cf69923e9a8934165c302268508a4fb831a40897,variant_100_identity,PASS
