snapshot_id,replicate,step,age_h,particle_id,equivalent_radius_nm,per_particle_number_density_weight_m-3
B_step_000000,B,0,6,89,8.749940711427387,6.717298979454201e+19
B_step_000000,B,0,6,90,9.999955728374379,6.717298979454201e+19
B_step_000000,B,0,6,91,10.49994125582008,6.717298979454201e+19
B_step_000000,B,0,6,92,8.499938791008956,6.717298979454201e+19
B_step_000000,B,0,6,93,8.249927036238558,6.717298979454201e+19
B_step_000000,B,0,6,94,9.249941770405938,6.717298979454201e+19
B_step_000000,B,0,6,95,8.49993408431998,6.717298979454201e+19
B_step_021798,B,21798,12,4,9.580561036687248,6.717298979454201e+19
B_step_021798,B,21798,12,5,12.18738400715114,6.717298979454201e+19
B_step_021798,B,21798,12,7,12.65432271794096,6.717298979454201e+19
B_step_021798,B,21798,12,9,9.448412253387833,6.717298979454201e+19
B_step_021798,B,21798,12,10,14.05595629271899,6.717298979454201e+19
B_step_021798,B,21798,12,12,15.44171939526439,6.717298979454201e+19
B_step_021798,B,21798,12,15,15.85387756439493,6.717298979454201e+19
B_step_021798,B,21798,12,21,16.40891084671473,6.717298979454201e+19
B_step_021798,B,21798,12,24,12.19819377516368,6.717298979454201e+19
B_step_021798,B,21798,12,28,15.45835837333014,6.717298979454201e+19
B_step_021798,B,21798,12,32,16.88795230959132,6.717298979454201e+19
B_step_021798,B,21798,12,39,16.86719923370308,6.717298979454201e+19
B_step_021798,B,21798,12,43,14.54508017428884,6.717298979454201e+19
B_step_021798,B,21798,12,45,14.49583671631481,6.717298979454201e+19
B_step_021798,B,21798,12,46,14.22333799932943,6.717298979454201e+19
B_step_021798,B,21798,12,51,17.15303734684963,6.717298979454201e+19
B_step_021798,B,21798,12,53,14.70509573703422,6.717298979454201e+19
B_step_021798,B,21798,12,61,17.35640124728839,6.717298979454201e+19
B_step_021798,B,21798,12,67,16.72986385855705,6.717298979454201e+19
B_step_021798,B,21798,12,76,16.05103350448766,6.717298979454201e+19
B_step_021798,B,21798,12,82,12.0167300599338,6.717298979454201e+19
B_step_021798,B,21798,12,83,11.89932188811278,6.717298979454201e+19
B_step_021798,B,21798,12,84,15.49052038666191,6.717298979454201e+19
B_step_021798,B,21798,12,87,13.36924600138481,6.717298979454201e+19
B_step_021798,B,21798,12,90,14.9377486616366,6.717298979454201e+19
B_step_021798,B,21798,12,91,14.40661821115698,6.717298979454201e+19
B_step_043596,B,43596,18,10,12.52931297554228,6.717298979454201e+19
B_step_043596,B,43596,18,12,16.29084608410006,6.717298979454201e+19
B_step_043596,B,43596,18,15,17.21956296535446,6.717298979454201e+19
B_step_043596,B,43596,18,21,18.61615065791221,6.717298979454201e+19
B_step_043596,B,43596,18,28,17.13439363070163,6.717298979454201e+19
B_step_043596,B,43596,18,32,17.93788958882323,6.717298979454201e+19
B_step_043596,B,43596,18,39,19.44024700025859,6.717298979454201e+19
B_step_043596,B,43596,18,43,14.62356112306718,6.717298979454201e+19
B_step_043596,B,43596,18,45,12.41434010995717,6.717298979454201e+19
B_step_043596,B,43596,18,51,18.6307025385376,6.717298979454201e+19
B_step_043596,B,43596,18,53,13.63537269850008,6.717298979454201e+19
B_step_043596,B,43596,18,61,19.32346669315477,6.717298979454201e+19
B_step_043596,B,43596,18,67,18.9810027327282,6.717298979454201e+19
B_step_043596,B,43596,18,76,19.58570432546132,6.717298979454201e+19
B_step_043596,B,43596,18,84,20.27336190797779,6.717298979454201e+19
B_step_043596,B,43596,18,90,15.08095364274659,6.717298979454201e+19
B_step_065393,B,65393,24,12,16.19769544683197,6.717298979454201e+19
B_step_065393,B,65393,24,15,17.47096345935199,6.717298979454201e+19
B_step_065393,B,65393,24,21,19.68666912405258,6.717298979454201e+19
B_step_065393,B,65393,24,28,18.30430324048594,6.717298979454201e+19
B_step_065393,B,65393,24,32,17.06663664977344,6.717298979454201e+19
B_step_065393,B,65393,24,39,21.57868137155955,6.717298979454201e+19
B_step_065393,B,65393,24,43,11.1481877054568,6.717298979454201e+19
B_step_065393,B,65393,24,51,19.56633104104052,6.717298979454201e+19
B_step_065393,B,65393,24,61,20.59920037822587,6.717298979454201e+19
B_step_065393,B,65393,24,67,20.27243234747649,6.717298979454201e+19
B_step_065393,B,65393,24,76,21.57507760749456,6.717298979454201e+19
B_step_065393,B,65393,24,84,20.43276734053627,6.717298979454201e+19
B_step_065393,B,65393,24,90,9.079864847966185,6.717298979454201e+19
B_step_108989,B,108989,36,12,19.57853007940045,6.717298979454201e+19
B_step_108989,B,108989,36,15,15.1817129802949,6.717298979454201e+19
B_step_108989,B,108989,36,21,18.44899765609397,6.717298979454201e+19
B_step_108989,B,108989,36,39,24.25176184416122,6.717298979454201e+19
B_step_108989,B,108989,36,51,19.2067613940149,6.717298979454201e+19
B_step_108989,B,108989,36,61,22.52216521615614,6.717298979454201e+19
B_step_108989,B,108989,36,67,21.35264501770725,6.717298979454201e+19
B_step_108989,B,108989,36,76,24.53774881561045,6.717298979454201e+19
B_step_108989,B,108989,36,84,21.20768999959192,6.717298979454201e+19
B_step_152585,B,152585,48,12,16.77913022442483,6.717298979454201e+19
B_step_152585,B,152585,48,21,6.868739792884305,6.717298979454201e+19
B_step_152585,B,152585,48,39,27.2809184409996,6.717298979454201e+19
B_step_152585,B,152585,48,51,15.01053059153753,6.717298979454201e+19
B_step_152585,B,152585,48,61,24.74985729135859,6.717298979454201e+19
B_step_152585,B,152585,48,67,22.27667154651692,6.717298979454201e+19
B_step_152585,B,152585,48,76,27.42496598326393,6.717298979454201e+19
B_step_152585,B,152585,48,84,20.42150200473074,6.717298979454201e+19
