step,time_code,dt,phi_rhs_total_explicit_signed_mean,phi_rhs_total_explicit_abs_mean,phi_rhs_total_explicit_abs_max,phi_rhs_total_explicit_rms,phi_rhs_chem_signed_mean,phi_rhs_chem_abs_mean,phi_rhs_chem_abs_max,phi_rhs_chem_rms,phi_rhs_double_well_signed_mean,phi_rhs_double_well_abs_mean,phi_rhs_double_well_abs_max,phi_rhs_double_well_rms,phi_rhs_elastic_signed_mean,phi_rhs_elastic_abs_mean,phi_rhs_elastic_abs_max,phi_rhs_elastic_rms,phi_update_explicit_est_signed_mean,phi_update_explicit_est_abs_mean,phi_update_explicit_est_abs_max,phi_update_explicit_est_rms,dphi_actual_signed_mean,dphi_actual_abs_mean,dphi_actual_abs_max,dphi_actual_rms,eta_rhs_total_explicit_signed_mean,eta_rhs_total_explicit_abs_mean,eta_rhs_total_explicit_abs_max,eta_rhs_total_explicit_rms,eta_rhs_bulk_signed_mean,eta_rhs_bulk_abs_mean,eta_rhs_bulk_abs_max,eta_rhs_bulk_rms,eta_rhs_double_well_signed_mean,eta_rhs_double_well_abs_mean,eta_rhs_double_well_abs_max,eta_rhs_double_well_rms,eta_rhs_elastic_signed_mean,eta_rhs_elastic_abs_mean,eta_rhs_elastic_abs_max,eta_rhs_elastic_rms,eta_update_explicit_est_signed_mean,eta_update_explicit_est_abs_mean,eta_update_explicit_est_abs_max,eta_update_explicit_est_rms,deta_actual_signed_mean,deta_actual_abs_mean,deta_actual_abs_max,deta_actual_rms,phi_grad_denom_min,phi_grad_denom_max,phi_grad_denom_mean,phi_grad_denom_at_kmax,eta_grad_denom_min,eta_grad_denom_max,eta_grad_denom_mean,eta_grad_denom_at_kmax,eta_rhs_total_absmax_over_phi_rhs_total_absmax,eta_rhs_bulk_absmax_over_phi_chem_absmax,eta_rhs_dw_absmax_over_phi_dw_absmax,eta_rhs_elastic_absmax_over_phi_elastic_absmax,eta_Ldt_rhs_absmax_over_phi_Ldt_rhs_absmax,eta_Ldt_bulk_absmax_over_phi_Ldt_chem_absmax,eta_Ldt_dw_absmax_over_phi_Ldt_dw_absmax,eta_Ldt_elastic_absmax_over_phi_Ldt_elastic_absmax,deta_absmax_over_dphi_absmax,deta_absmean_over_dphi_absmean,deta_rms_over_dphi_rms,phi_damping_stronger_than_eta,phi_actual_over_explicit_est_absmax,eta_actual_over_explicit_est_absmax,corr_abs_deta_abs_dxB,corr_abs_deta_abs_dY,corr_abs_deta_local_xB,corr_abs_deta_eta_before,corr_abs_deta_phi_before,max_abs_deta_idx,max_abs_deta_i,max_abs_deta_j,max_abs_deta_k,max_abs_deta_value,max_abs_deta_eta_before,max_abs_deta_phi_before,max_abs_deta_xB_before,max_abs_deta_Y_before,max_abs_deta_eta_rhs_bulk,max_abs_deta_eta_rhs_dw,max_abs_deta_eta_rhs_total,max_abs_deta_dxB,max_abs_dphi_idx,max_abs_dphi_i,max_abs_dphi_j,max_abs_dphi_k,max_abs_dphi_value,max_abs_dphi_eta_before,max_abs_dphi_phi_before,max_abs_dphi_xB_before,max_abs_dphi_Y_before,max_abs_dphi_phi_rhs_chem,max_abs_dphi_phi_rhs_dw,max_abs_dphi_phi_rhs_total,max_abs_dphi_dxB,xB_min_after,xB_max_after,xBtot_rel_delta,eta_far_field_max,xB_clip_low_count,xB_clip_high_count,nan_inf_flag,S_phi_W,S_phi_grad,S_phi_total,S_eta_W,S_eta_grad,S_eta_total,gp_L_eta,L_phi
11,1.1000000000e-03,1.0000000000e-04,-8.4594955416e-02,1.2543946252e-01,1.1629778156e+00,2.4315375335e-01,-2.0153931822e-01,2.0153931822e-01,1.0774533201e+00,3.1942823974e-01,1.1694436280e-01,1.1730352556e-01,1.9245005925e-01,1.2696483223e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,2.0267469627e-05,3.0053098134e-05,2.7862911492e-04,5.8255380436e-05,2.0267469627e-05,2.4586561797e-05,1.5506413592e-03,4.6914032679e-05,-9.6518707163e+00,9.6518788545e+00,2.4291840166e+03,1.2664708278e+02,-9.6526744397e+00,9.6526744397e+00,2.4292218890e+03,1.2664972008e+02,8.0372332577e-04,2.9645265285e-03,3.7754282496e-01,2.7469944016e-02,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,4.5841619553e-05,4.5841658205e-05,1.1537424483e-02,6.0151110152e-04,4.6944532873e-05,4.8066971554e-05,1.1547119313e-02,6.0051024558e-04,1.0000000000e+00,4.1921888688e+00,2.0679115636e+00,4.1921888688e+00,1.0000000000e+00,1.0028572418e+00,1.0009558587e+00,1.0028572418e+00,2.0887621277e+03,2.2545959475e+03,1.9617703753e+00,nan,4.1407820883e+01,4.4695326441e+01,3.8890324194e-02,nan,7.4466731101e+00,1.9550098932e+00,1.2800226527e+01,4.1802448984e+00,5.5652524309e+00,1.0008402940e+00,1.7208035255e-01,2.0157001050e-01,-4.0196024403e-01,5.5543881219e-01,3.2090229176e-01,501750,54,42,54,1.1547119313e-02,4.9379944430e-01,4.9242487419e-01,2.1864169679e-02,-3.8007993369e+00,-2.4275787467e+03,1.2162426932e-02,-2.4275665843e+03,2.1907601528e-04,447024,48,48,48,-1.5506413592e-03,1.0000000000e+00,6.2805740385e-01,3.0631125232e-02,-3.4546285587e+00,-1.0359022347e+00,-1.1965750473e-01,-1.1555597395e+00,7.6328748556e-05,2.1867368563e-02,3.0707453981e-02,8.7833008517e-05,7.6492183162e-04,0,0,0,2.3958248488e-04,3.1921888688e+00,3.1924284512e+00,9.3176175816e-06,2.8572417675e-03,2.8665593851e-03,4.7495061735e-02,2.3958248488e+00
12,1.2000000000e-03,1.0000000000e-04,-8.4942598861e-02,1.2581460113e-01,1.1638893257e+00,2.4444058421e-01,-2.0190578463e-01,2.0190578463e-01,1.0766577971e+00,3.2053756944e-01,1.1696318577e-01,1.1731996623e-01,1.9245007977e-01,1.2697550975e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,2.0350758908e-05,3.0142974772e-05,2.7884749677e-04,5.8563682571e-05,2.0350758908e-05,2.4586929732e-05,1.4690155999e-03,4.6182808667e-05,-9.7482070996e+00,9.7482158479e+00,2.4516887043e+03,1.2782087501e+02,-9.7489801912e+00,9.7489801912e+00,2.4517283378e+03,1.2782331528e+02,7.7309168520e-04,2.9744033988e-03,3.7754941452e-01,2.7504481291e-02,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,4.6299169800e-05,4.6299211350e-05,1.1644310637e-02,6.0708603495e-04,4.7496080419e-05,4.8684231425e-05,1.1655837435e-02,6.0598629896e-04,1.0000000000e+00,4.1921888688e+00,2.0679115636e+00,4.1921888688e+00,1.0000000000e+00,1.0028572418e+00,1.0009558587e+00,1.0028572418e+00,2.1064620581e+03,2.2771658222e+03,1.9618044064e+00,nan,4.1758706001e+01,4.5142753803e+01,3.8890998831e-02,nan,7.9344544981e+00,1.9800858405e+00,1.3121469145e+01,4.1802448984e+00,5.2681685041e+00,1.0009899081e+00,2.2674906891e-01,2.6258842812e-01,-4.1027092674e-01,5.5571190479e-01,3.2123782619e-01,501738,54,42,42,1.1655837435e-02,5.0534656362e-01,4.9232078085e-01,2.2083245695e-02,-3.7906053405e+00,-2.4421136105e+03,-1.0487730107e-02,-2.4421240982e+03,2.8172524057e-04,447024,48,48,48,-1.4690155999e-03,1.0000000000e+00,6.2650676249e-01,3.0707453981e-02,-3.4520610456e+00,-1.0404982753e+00,-1.1840832534e-01,-1.1589066007e+00,7.3352990062e-05,2.2052118883e-02,3.0780806971e-02,8.4788961414e-05,8.2281239102e-04,0,0,0,2.3958248488e-04,3.1921888688e+00,3.1924284512e+00,9.3176175816e-06,2.8572417675e-03,2.8665593851e-03,4.7495061735e-02,2.3958248488e+00
13,1.3000000000e-03,1.0000000000e-04,-8.5302869133e-02,1.2620555344e-01,1.1648623389e+00,2.4576548206e-01,-2.0228477296e-01,2.0228477296e-01,1.0762589441e+00,3.2168057049e-01,1.1698190383e-01,1.1733630949e-01,1.9245008910e-01,1.2698614618e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,2.0437073355e-05,3.0236640099e-05,2.7908061370e-04,5.8881104890e-05,2.0437073355e-05,2.4591107556e-05,1.3975847737e-03,4.5530973154e-05,-9.8565666677e+00,9.8565759896e+00,2.4768135868e+03,1.2917321764e+02,-9.8573090742e+00,9.8573090742e+00,2.4768306327e+03,1.2917545273e+02,7.4240652720e-04,2.9839307450e-03,3.7754833140e-01,2.7540738810e-02,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,4.6813824238e-05,4.6813868512e-05,1.1763641421e-02,6.1350899462e-04,4.8095689633e-05,4.9386500130e-05,1.1763134120e-02,6.1229870195e-04,1.0000000000e+00,4.1921888688e+00,2.0679115636e+00,4.1921888688e+00,1.0000000000e+00,1.0028572418e+00,1.0009558587e+00,1.0028572418e+00,2.1262714950e+03,2.3013333792e+03,1.9617986833e+00,nan,4.2151410180e+01,4.5621853772e+01,3.8890885374e-02,nan,8.4167589270e+00,2.0083072719e+00,1.3447959917e+01,4.1802448984e+00,5.0078174731e+00,9.9995687552e-01,2.8273218200e-01,3.2357167587e-01,-4.1603897038e-01,5.5587197767e-01,3.2160211098e-01,501750,54,42,54,1.1763134120e-02,5.1700240105e-01,4.9221840078e-01,2.2364970935e-02,-3.7776404822e+00,-2.4549078463e+03,-3.3316870797e-02,-2.4549411632e+03,3.4054733162e-04,447024,48,48,48,-1.3975847737e-03,1.0000000000e+00,6.2503774689e-01,3.0780806971e-02,-3.4495994463e+00,-1.0448363055e+00,-1.1721816721e-01,-1.1620544727e+00,7.5636084797e-05,2.2277352829e-02,3.0856443056e-02,8.3197834023e-05,9.9247652283e-04,0,0,0,2.3958248488e-04,3.1921888688e+00,3.1924284512e+00,9.3176175816e-06,2.8572417675e-03,2.8665593851e-03,4.7495061735e-02,2.3958248488e+00
14,1.4000000000e-03,1.0000000000e-04,-8.5673094227e-02,1.2660960040e-01,1.1659937437e+00,2.4711585150e-01,-2.0267361070e-01,2.0267361070e-01,1.0763771530e+00,3.2284686727e-01,1.1700051647e-01,1.1735255758e-01,1.9245008733e-01,1.2699674103e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,2.0525772803e-05,3.0333442675e-05,2.7935167848e-04,5.9204629757e-05,2.0525772803e-05,2.4597379727e-05,1.3344291352e-03,4.4942536039e-05,-9.9754143516e+00,9.9754242154e+00,2.5005314726e+03,1.3068034564e+02,-9.9761259386e+00,9.9761259386e+00,2.5006023808e+03,1.3068236644e+02,7.1158698013e-04,2.9946445493e-03,3.7754643125e-01,2.7578772101e-02,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,4.7378292046e-05,4.7378338894e-05,1.1876289666e-02,6.2066710839e-04,4.8741620971e-05,5.0144588978e-05,1.1865878084e-02,6.1933506900e-04,1.0000000000e+00,4.1921888688e+00,2.0679115636e+00,4.1921888688e+00,1.0000000000e+00,1.0028572418e+00,1.0009558587e+00,1.0028572418e+00,2.1445496480e+03,2.3231656059e+03,1.9617888278e+00,nan,4.2513758038e+01,4.6054657930e+01,3.8890690000e-02,nan,8.8921005774e+00,2.0386150694e+00,1.3780599040e+01,4.1802448984e+00,4.7768788879e+00,9.9912333038e-01,3.3676781449e-01,3.8055518255e-01,-4.1877172667e-01,5.5599593342e-01,3.2190778118e-01,501738,54,42,42,1.1865878084e-02,5.2876553517e-01,4.9211799716e-01,2.2705518267e-02,-3.7621800305e+00,-2.4652841536e+03,-5.6245665704e-02,-2.4653403992e+03,3.9431452157e-04,447024,48,48,48,-1.3344291352e-03,1.0000000000e+00,6.2364016211e-01,3.0856443056e-02,-3.4470671709e+00,-1.0490186389e+00,-1.1607986804e-01,-1.1650985069e+00,8.3792547539e-05,2.2552376000e-02,3.0940235603e-02,8.2926444669e-05,1.0686526591e-03,0,0,0,2.3958248488e-04,3.1921888688e+00,3.1924284512e+00,9.3176175816e-06,2.8572417675e-03,2.8665593851e-03,4.7495061735e-02,2.3958248488e+00
15,1.5000000000e-03,1.0000000000e-04,-8.6050658949e-02,1.2702407380e-01,1.1681385579e+00,2.4847980068e-01,-2.0306968281e-01,2.0306968281e-01,1.0771142342e+00,3.2402662894e-01,1.1701902386e-01,1.1736871342e-01,1.9245007436e-01,1.2700729476e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,2.0616230697e-05,3.0432743240e-05,2.7986553838e-04,5.9531408089e-05,2.0616230697e-05,2.4603801847e-05,1.2780709703e-03,4.4405385123e-05,-1.0102810118e+01,1.0102820560e+01,2.5394216552e+03,1.3231314620e+02,-1.0103490703e+01,1.0103490703e+01,2.5394701193e+03,1.3231494322e+02,6.8058479201e-04,3.0093597033e-03,3.7753928208e-01,2.7618623681e-02,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,4.7983359026e-05,4.7983408619e-05,1.2060998828e-02,6.2842210472e-04,4.9433043591e-05,5.0948378236e-05,1.1959883480e-02,6.2695690487e-04,1.0000000000e+00,4.1921888688e+00,2.0679115636e+00,4.1921888688e+00,1.0000000000e+00,1.0028572418e+00,1.0009558587e+00,1.0028572418e+00,2.1739044894e+03,2.3576609043e+03,1.9617518120e+00,nan,4.3095691232e+01,4.6738496035e+01,3.8889956193e-02,nan,9.3577616250e+00,2.0707522583e+00,1.4118938573e+01,4.1802448984e+00,4.5667322161e+00,9.9161633709e-01,3.8715591624e-01,4.3161731806e-01,-4.1810184093e-01,5.5616729505e-01,3.2220061781e-01,502890,54,54,42,1.1959883480e-02,5.4063141325e-01,4.9201980999e-01,2.3099832788e-02,-3.7445590849e+00,-2.4724705778e+03,-7.9184634246e-02,-2.4725497625e+03,4.4187785046e-04,447024,48,48,48,-1.2780709703e-03,1.0000000000e+00,6.2230573298e-01,3.0940235603e-02,-3.4442688264e+00,-1.0531509602e+00,-1.1498759766e-01,-1.1681385579e+00,9.8071475545e-05,2.2866968448e-02,3.1038307079e-02,8.3851149606e-05,1.2226881731e-03,0,0,0,2.3958248488e-04,3.1921888688e+00,3.1924284512e+00,9.3176175816e-06,2.8572417675e-03,2.8665593851e-03,4.7495061735e-02,2.3958248488e+00
16,1.6000000000e-03,1.0000000000e-04,-8.6433017264e-02,1.2744629900e-01,1.1712745221e+00,2.4984621619e-01,-2.0347044411e-01,2.0347044411e-01,1.0786624201e+00,3.2521062846e-01,1.1703742685e-01,1.1738480738e-01,1.9245006787e-01,1.2701780865e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,2.0707837052e-05,3.0533901003e-05,2.8061686049e-04,5.9858777312e-05,2.0707837052e-05,2.4608967983e-05,1.2273558912e-03,4.3910260665e-05,-1.0236508377e+01,1.0236519496e+01,2.5752643184e+03,1.3403863511e+02,-1.0237157775e+01,1.0237157775e+01,2.5753130236e+03,1.3404019902e+02,6.4939717254e-04,3.0215377260e-03,3.7755005800e-01,2.7660320831e-02,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,4.8618359733e-05,4.8618412543e-05,1.2231233779e-02,6.3661732494e-04,5.0182735146e-05,5.1798521503e-05,1.2073133980e-02,6.3500457682e-04,1.0000000000e+00,4.1921888688e+00,2.0679115636e+00,4.1921888688e+00,1.0000000000e+00,1.0028572418e+00,1.0009558587e+00,1.0028572418e+00,2.1986855087e+03,2.3875060219e+03,1.9618078714e+00,nan,4.3586952536e+01,4.7330148511e+01,3.8891067521e-02,nan,9.8367018620e+00,2.1048636228e+00,1.4461416699e+01,4.1802448984e+00,4.3737781437e+00,9.8707409231e-01,4.3253742479e-01,4.7552473542e-01,-4.1358770862e-01,5.5642999710e-01,3.2246834883e-01,401513,43,54,41,1.2073133980e-02,5.2677153797e-01,4.9037359112e-01,2.3628342773e-02,-3.7213963539e+00,-2.5358474528e+03,-5.2370038918e-02,-2.5358998229e+03,4.8748659982e-04,447024,48,48,48,-1.2273558912e-03,1.0000000000e+00,6.2102766201e-01,3.1038307079e-02,-3.4410029247e+00,-1.0573379652e+00,-1.1393655690e-01,-1.1712745221e+00,1.1840766807e-04,2.3234068309e-02,3.1156714747e-02,8.5855152837e-05,1.3740607250e-03,0,0,0,2.3958248488e-04,3.1921888688e+00,3.1924284512e+00,9.3176175816e-06,2.8572417675e-03,2.8665593851e-03,4.7495061735e-02,2.3958248488e+00
17,1.7000000000e-03,1.0000000000e-04,-8.6817706178e-02,1.2787363347e-01,1.1746019525e+00,2.5120480478e-01,-2.0387343309e-01,2.0387343309e-01,1.0809058707e+00,3.2639027708e-01,1.1705572691e-01,1.1740081711e-01,1.9245008440e-01,1.2702828464e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,2.0800001778e-05,3.0636282857e-05,2.8141405453e-04,6.0184271344e-05,2.0800001778e-05,2.4613855689e-05,1.1813699212e-03,4.3450042186e-05,-1.0374060739e+01,1.0374072583e+01,2.6126809172e+03,1.3582148536e+02,-1.0374678867e+01,1.0374678867e+01,2.6127061241e+03,1.3582280742e+02,6.1812754425e-04,3.0311597838e-03,3.7754922839e-01,2.7703868960e-02,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,4.9271665525e-05,4.9271721778e-05,1.2408944146e-02,6.4508498322e-04,5.0972888745e-05,5.2688963200e-05,1.2223853830e-02,6.4330969555e-04,1.0000000000e+00,4.1921888688e+00,2.0679115636e+00,4.1921888688e+00,1.0000000000e+00,1.0028572418e+00,1.0009558587e+00,1.0028572418e+00,2.2243117438e+03,2.4171449105e+03,1.9618033921e+00,nan,4.4094969480e+01,4.7917712684e+01,3.8890978723e-02,nan,1.0347185594e+01,2.1406220897e+00,1.4805732358e+01,4.1802448984e+00,4.1979776853e+00,9.8508412049e-01,4.7196459093e-01,5.1169377486e-01,-4.0479514598e-01,5.5676349531e-01,3.2278135799e-01,493867,53,56,43,1.2223853830e-02,4.8714270911e-01,4.8723037183e-01,2.4291232606e-02,-3.6930486607e+00,-2.6127061241e+03,2.5206852921e-02,-2.6126809172e+03,5.2148558246e-04,447024,48,48,48,-1.1813699212e-03,1.0000000000e+00,6.1980030612e-01,3.1156714747e-02,-3.4370730868e+00,-1.0616791967e+00,-1.1292275583e-01,-1.1746019525e+00,1.4447793920e-04,2.3630413894e-02,3.1301192686e-02,8.8822399606e-05,1.5257093245e-03,0,0,0,2.3958248488e-04,3.1921888688e+00,3.1924284512e+00,9.3176175816e-06,2.8572417675e-03,2.8665593851e-03,4.7495061735e-02,2.3958248488e+00
18,1.8000000000e-03,1.0000000000e-04,-8.7202360538e-02,1.2830345972e-01,1.1782081447e+00,2.5254611204e-01,-2.0427628667e-01,2.0427628667e-01,1.0862399366e+00,3.2755764177e-01,1.1707392613e-01,1.1741674597e-01,1.9245008973e-01,1.2703872523e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,2.0892158225e-05,3.0739261699e-05,2.8227803503e-04,6.0505625070e-05,2.0892158225e-05,2.4618487133e-05,1.1393807673e-03,4.3019236600e-05,-1.0512928276e+01,1.0512940763e+01,2.6485052893e+03,1.3762557414e+02,-1.0513515147e+01,1.0513515147e+01,2.6485365752e+03,1.3762664668e+02,5.8687157864e-04,3.0422419763e-03,3.7754821020e-01,2.7749275107e-02,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,4.9931217748e-05,4.9931277056e-05,1.2579092222e-02,6.5365351399e-04,5.1783672679e-05,5.3582705591e-05,1.2399746112e-02,6.5170035578e-04,1.0000000000e+00,4.1921888688e+00,2.0679115636e+00,4.1921888688e+00,1.0000000000e+00,1.0028572418e+00,1.0009558587e+00,1.0028572418e+00,2.2479095065e+03,2.4382610931e+03,1.9617980472e+00,nan,4.4562773794e+01,4.8336321914e+01,3.8890872765e-02,nan,1.0882881710e+01,2.1765230861e+00,1.5149045108e+01,4.1802448984e+00,4.0363777053e+00,9.8574252368e-01,5.0464832633e-01,5.3983848909e-01,-3.9111977704e-01,5.5716852687e-01,3.2308997358e-01,521227,56,53,43,1.2399746112e-02,4.9936656294e-01,4.8714994083e-01,2.4812718188e-02,-3.6712731846e+00,-2.6448948375e+03,1.2426796763e-03,-2.6448935948e+03,5.4014318585e-04,447024,48,48,48,-1.1393807673e-03,1.0000000000e+00,6.1861893620e-01,3.1301192686e-02,-3.4322975334e+00,-1.0662652968e+00,-1.1194284799e-01,-1.1782081447e+00,1.7575900935e-04,2.4055732244e-02,3.1476951695e-02,9.2640366568e-05,1.6782124081e-03,0,0,0,2.3958248488e-04,3.1921888688e+00,3.1924284512e+00,9.3176175816e-06,2.8572417675e-03,2.8665593851e-03,4.7495061735e-02,2.3958248488e+00
19,1.9000000000e-03,1.0000000000e-04,-8.7584727555e-02,1.2873322215e-01,1.1821688632e+00,2.5386152544e-01,-2.0467675467e-01,2.0467675467e-01,1.0962333627e+00,3.2870545075e-01,1.1709202711e-01,1.1743259863e-01,1.9245008374e-01,1.2704913332e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,2.0983766665e-05,3.0842225250e-05,2.8322695380e-04,6.0820775082e-05,2.0983766665e-05,2.4623582128e-05,1.1007956344e-03,4.2613599651e-05,-1.0650583357e+01,1.0650596403e+01,2.6872721918e+03,1.3941555620e+02,-1.0651139067e+01,1.0651139067e+01,2.6873020641e+03,1.3941637299e+02,5.5571007459e-04,3.0562972576e-03,3.7754970577e-01,2.7796493783e-02,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,5.0585011406e-05,5.0585073369e-05,1.2763215865e-02,6.6215504487e-04,5.2596911205e-05,5.4467262835e-05,1.2553970154e-02,6.6000469399e-04,1.0000000000e+00,4.1921888688e+00,2.0679115636e+00,4.1921888688e+00,1.0000000000e+00,1.0028572418e+00,1.0009558587e+00,1.0028572418e+00,2.2731711817e+03,2.4513959852e+03,1.9618058794e+00,nan,4.5063563667e+01,4.8596709276e+01,3.8891028031e-02,nan,1.1404451255e+01,2.2119959050e+00,1.5488123496e+01,4.1802448984e+00,3.8866203220e+00,9.8360556518e-01,5.3025125476e-01,5.6014680800e-01,-3.7193857403e-01,5.5765772914e-01,3.2346220581e-01,492616,53,43,40,1.2553970154e-02,5.1176630905e-01,4.8707218734e-01,2.5352861374e-02,-3.6491838980e+00,-2.6708192365e+03,-2.3070452078e-02,-2.6708423069e+03,5.4938696830e-04,447024,48,48,48,-1.1007956344e-03,1.0000000000e+00,6.1747955543e-01,3.1476951695e-02,-3.4265166947e+00,-1.0711748587e+00,-1.1099400449e-01,-1.1821688632e+00,2.1158476363e-04,2.4515772991e-02,3.1688536459e-02,9.7193874898e-05,1.8352783900e-03,0,0,0,2.3958248488e-04,3.1921888688e+00,3.1924284512e+00,9.3176175816e-06,2.8572417675e-03,2.8665593851e-03,4.7495061735e-02,2.3958248488e+00
20,2.0000000000e-03,1.0000000000e-04,-8.7962680110e-02,1.2916044269e-01,1.1865458493e+00,2.5514326820e-01,-2.0507271306e-01,2.0507271306e-01,1.1059973533e+00,3.2982709155e-01,1.1711003295e-01,1.1744837998e-01,1.9245006630e-01,1.2705951209e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,2.1074317478e-05,3.0944579807e-05,2.8427560300e-04,6.1127858196e-05,2.1074317478e-05,2.4630465138e-05,1.0651304821e-03,4.2229848478e-05,-1.0784605006e+01,1.0784618499e+01,2.7232821850e+03,1.4115811293e+02,-1.0785129722e+01,1.0785129722e+01,2.7233161178e+03,1.4115866941e+02,5.2471553584e-04,3.0701619217e-03,3.7754981880e-01,2.7845452296e-02,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,5.1221548055e-05,5.1221612140e-05,1.2934245550e-02,6.7043132881e-04,5.3425946336e-05,5.5336088041e-05,1.2710187917e-02,6.6806010941e-04,1.0000000000e+00,4.1921888688e+00,2.0679115636e+00,4.1921888688e+00,1.0000000000e+00,1.0028572418e+00,1.0009558587e+00,1.0028572418e+00,2.2951343908e+03,2.4623170296e+03,1.9618066445e+00,nan,4.5498964432e+01,4.8813209108e+01,3.8891043200e-02,nan,1.1932986739e+01,2.2466521737e+00,1.5819618907e+01,4.1802448984e+00,3.7468234024e+00,9.8267717808e-01,5.4842064354e-01,5.7275170129e-01,-3.4647527157e-01,5.5815113837e-01,3.2373941942e-01,410934,44,56,54,1.2710187917e-02,4.9728032514e-01,4.8549918648e-01,2.5981894479e-02,-3.6240299631e+00,-2.7205139371e+03,5.3353211086e-03,-2.7205086017e+03,5.4549306926e-04,447024,48,48,48,-1.0651304821e-03,1.0000000000e+00,6.1637875979e-01,3.1688536459e-02,-3.4195988058e+00,-1.0764720325e+00,-1.1007381678e-01,-1.1865458493e+00,2.5119483666e-04,2.4982369540e-02,3.1939731296e-02,1.0236640748e-04,1.9971341796e-03,0,0,0,2.3958248488e-04,3.1921888688e+00,3.1924284512e+00,9.3176175816e-06,2.8572417675e-03,2.8665593851e-03,4.7495061735e-02,2.3958248488e+00
21,2.1000000000e-03,1.0000000000e-04,-8.8334227830e-02,1.2958270156e-01,1.1913851316e+00,2.5638438687e-01,-2.0546217498e-01,2.0546217498e-01,1.1156170310e+00,3.3091660381e-01,1.1712794715e-01,1.1746409502e-01,1.9245007566e-01,1.2706986494e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,2.1163333804e-05,3.1045745637e-05,2.8543501029e-04,6.1425208492e-05,2.1163333804e-05,2.4639183126e-05,1.0319872875e-03,4.1865438814e-05,-1.0912766388e+01,1.0912780301e+01,2.7579383679e+03,1.4282319559e+02,-1.0913260460e+01,1.0913260460e+01,2.7579760450e+03,1.4282348905e+02,4.9407174848e-04,3.0851993990e-03,3.7753511590e-01,2.7896016020e-02,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,5.1830251330e-05,5.1830317410e-05,1.3098845305e-02,6.7833964916e-04,5.4231825371e-05,5.6257802452e-05,1.2873004175e-02,6.7573110406e-04,1.0000000000e+00,4.1921888688e+00,2.0679115636e+00,4.1921888688e+00,1.0000000000e+00,1.0028572418e+00,1.0009558587e+00,1.0028572418e+00,2.3149007778e+03,2.4721530493e+03,1.9617301505e+00,nan,4.5890815185e+01,4.9008199306e+01,3.8889526775e-02,nan,1.2473994914e+01,2.2832657302e+00,1.6140547506e+01,4.1802448984e+00,3.6154895170e+00,9.8275869941e-01,5.5956348715e-01,5.7843854018e-01,-3.1410399210e-01,5.5876934821e-01,3.2430863362e-01,503084,54,56,44,1.2873004175e-02,5.0999051306e-01,4.8542980171e-01,2.6527387548e-02,-3.6026919997e+00,-2.7459491353e+03,-1.9591640103e-02,-2.7459687269e+03,5.3471888657e-04,447024,48,48,48,-1.0319872875e-03,1.0000000000e+00,6.1531362931e-01,3.1939731296e-02,-3.4114436164e+00,-1.0822049112e+00,-1.0918022048e-01,-1.1913851316e+00,2.9377126640e-04,2.5471910259e-02,3.2233502562e-02,1.0803647429e-04,2.1639223833e-03,0,0,0,2.3958248488e-04,3.1921888688e+00,3.1924284512e+00,9.3176175816e-06,2.8572417675e-03,2.8665593851e-03,4.7495061735e-02,2.3958248488e+00
