M3_dimensionless,beta_volume_fraction,beta_inventory_mol_m3,matrix_xB_shared,matrix_xB_Eulerian_ledger,matrix_xB_CohortSolver,Eulerian_vs_Cohort_absolute_difference,Eulerian_vs_shared_absolute_difference,Cohort_vs_shared_absolute_difference,matrix_inventory_mol_m3,ledger_residual_mol_m3,ledger_relative_residual
0.001428113366309811,0.005982067280123055,145.87205930705588,0.024162474266593955,0.024162474266593955,0.024162474266593955,0.0,0.0,0.0,585.6746743367785,0.0,0.0
0.002856226732619622,0.01196413456024611,291.74411861411176,0.018254261885246963,0.018254261885246963,0.01825426188524696,3.469446951953614e-18,0.0,3.469446951953614e-18,439.80261502972263,0.0,0.0
0.005712453465239244,0.02392826912049222,583.4882372282235,0.006220578557312318,0.006220578557312318,0.006220578557312309,8.673617379884035e-18,0.0,8.673617379884035e-18,148.05849641561088,0.0,0.0
0.0071405668315490545,0.029910336400615273,729.3602965352794,9.242815664280581e-05,9.242815664280581e-05,9.242815664281062e-05,4.811147140404426e-18,0.0,4.811147140404426e-18,2.186437108554969,0.0,0.0
