probe_path,matrix_xB,radius_m,xeq_alpha_beta,chemical_driving_force_xB,gibbs_thomson_embedded_in_xeq,elastic_correction_included,elastic_penalty_j_m3,growth_rate_eulerian_m_s,growth_rate_cohort_m_s,growth_sign,critical_radius_m,molar_inventory_per_particle_mol,relative_difference
CohortSolver.growth_rates_vs_shared_kernel,0.006220578557312309,6.103231279860462e-10,0.2970824452693874,-0.2908618667120751,True,True,0.0,-5.473577748831397e-09,-5.473577748831397e-09,DISSOLUTION,8.714603508943103e-09,2.3221427470983314e-23,0.0
CohortSolver.growth_rates_vs_shared_kernel,0.006220578557312309,6.105894622196926e-10,0.29654420959551847,-0.2903236310382062,True,True,0.0,-5.456887430201236e-09,-5.456887430201236e-09,DISSOLUTION,8.714603508943103e-09,2.325184100149882e-23,0.0
CohortSolver.growth_rates_vs_shared_kernel,0.006220578557312309,6.109369540182244e-10,0.29584413147686156,-0.2896235529195493,True,True,0.0,-5.435223410098822e-09,-5.435223410098822e-09,DISSOLUTION,8.714603508943103e-09,2.3291562076229688e-23,0.0
CohortSolver.growth_rates_vs_shared_kernel,0.006220578557312309,6.112032882518708e-10,0.29530921460822435,-0.28908863605091206,True,True,0.0,-5.418704485224938e-09,-5.418704485224938e-09,DISSOLUTION,8.714603508943103e-09,2.332203680032268e-23,0.0
CohortSolver.growth_rates_vs_shared_kernel,0.006220578557312309,6.113453385316593e-10,0.2950245006856386,-0.28880392212832634,True,True,0.0,-5.409924193619993e-09,-5.409924193619993e-09,DISSOLUTION,8.714603508943103e-09,2.3338301463473654e-23,0.0
CohortSolver.growth_rates_vs_shared_kernel,0.006220578557312309,6.116121188399336e-10,0.29449088639229076,-0.2882703078349785,True,True,0.0,-5.3934905610682944e-09,-5.3934905610682944e-09,DISSOLUTION,8.714603508943103e-09,2.3368868066006002e-23,0.0
CohortSolver.growth_rates_vs_shared_kernel,0.006220578557312309,6.119601926412845e-10,0.2937968168366351,-0.2875762382793228,True,True,0.0,-5.372159230326436e-09,-5.372159230326436e-09,DISSOLUTION,8.714603508943103e-09,2.3408789057843414e-23,0.0
CohortSolver.growth_rates_vs_shared_kernel,0.006220578557312309,6.122269729495589e-10,0.293266489150442,-0.2870459105931297,True,True,0.0,-5.355893611381755e-09,-5.355893611381755e-09,DISSOLUTION,8.714603508943103e-09,2.3439417161941974e-23,0.0
CohortSolver.growth_rates_vs_shared_kernel,0.006220578557312309,6.123692611447849e-10,0.29298421720332346,-0.2867636386460112,True,True,0.0,-5.347247828421906e-09,-5.347247828421906e-09,DISSOLUTION,8.714603508943103e-09,2.3455763685526443e-23,0.0
CohortSolver.growth_rates_vs_shared_kernel,0.006220578557312309,6.126364882748033e-10,0.29245517846290753,-0.28623459990559524,True,True,0.0,-5.331065704756341e-09,-5.331065704756341e-09,DISSOLUTION,8.714603508943103e-09,2.3486484130490715e-23,0.0
CohortSolver.growth_rates_vs_shared_kernel,0.006220578557312309,6.12985145053751e-10,0.2917670579083051,-0.2855464793509928,True,True,0.0,-5.310060364789507e-09,-5.310060364789507e-09,DISSOLUTION,8.714603508943103e-09,2.3526606045622192e-23,0.0
CohortSolver.growth_rates_vs_shared_kernel,0.006220578557312309,6.132523721837694e-10,0.29124127392914523,-0.28502069537183294,True,True,0.0,-5.294042960302489e-09,-5.294042960302489e-09,DISSOLUTION,8.714603508943103e-09,2.35573883016915e-23,0.0
CohortSolver.growth_rates_vs_shared_kernel,0.006220578557312309,6.133948986929098e-10,0.29096141976513656,-0.2847408412078243,True,True,0.0,-5.285528985434359e-09,-5.285528985434359e-09,DISSOLUTION,8.714603508943103e-09,2.357381709771495e-23,0.0
CohortSolver.growth_rates_vs_shared_kernel,0.006220578557312309,6.136625733930396e-10,0.29043691125909343,-0.28421633270178115,True,True,0.0,-5.269593326812446e-09,-5.269593326812446e-09,DISSOLUTION,8.714603508943103e-09,2.360469215940373e-23,0.0
CohortSolver.growth_rates_vs_shared_kernel,0.006220578557312309,6.140118141259944e-10,0.28975468080496175,-0.28353410224764947,True,True,0.0,-5.248907451252454e-09,-5.248907451252454e-09,DISSOLUTION,8.714603508943103e-09,2.364501600908095e-23,0.0
CohortSolver.growth_rates_vs_shared_kernel,0.006220578557312309,6.142794888261242e-10,0.28923339556220795,-0.28301281700489567,True,True,0.0,-5.233133300408944e-09,-5.233133300408944e-09,DISSOLUTION,8.714603508943103e-09,2.3675953192971522e-23,0.0
CohortSolver.growth_rates_vs_shared_kernel,0.006220578557312309,6.144222540483233e-10,0.28895593525742935,-0.28273535670011707,True,True,0.0,-5.224748502295684e-09,-5.224748502295684e-09,DISSOLUTION,8.714603508943103e-09,2.3692464675513083e-23,0.0
CohortSolver.growth_rates_vs_shared_kernel,0.006220578557312309,6.146903770681852e-10,0.28843591217001924,-0.28221533361270695,True,True,0.0,-5.209054393992879e-09,-5.209054393992879e-09,DISSOLUTION,8.714603508943103e-09,2.3723495132115996e-23,0.0
CohortSolver.growth_rates_vs_shared_kernel,0.006220578557312309,6.15040202733193e-10,0.2877595135690708,-0.28153893501175853,True,True,0.0,-5.188681623233718e-09,-5.188681623233718e-09,DISSOLUTION,8.714603508943103e-09,2.3764021932680288e-23,0.0
CohortSolver.growth_rates_vs_shared_kernel,0.006220578557312309,6.153083257530549e-10,0.28724268259072033,-0.28102210403340805,True,True,0.0,-5.173145891746023e-09,-5.173145891746023e-09,DISSOLUTION,8.714603508943103e-09,2.3795114824147507e-23,0.0
CohortSolver.growth_rates_vs_shared_kernel,0.006220578557312309,6.154513300881256e-10,0.28696759248649556,-0.2807470139291833,True,True,0.0,-5.164887706081698e-09,-5.164887706081698e-09,DISSOLUTION,8.714603508943103e-09,2.3811709409370372e-23,0.0
CohortSolver.growth_rates_vs_shared_kernel,0.006220578557312309,6.157199021785959e-10,0.28645201049866564,-0.28023143194135336,True,True,0.0,-5.1494303584193505e-09,-5.1494303584193505e-09,DISSOLUTION,8.714603508943103e-09,2.3842896042993697e-23,0.0
CohortSolver.growth_rates_vs_shared_kernel,0.006220578557312309,6.160703137553404e-10,0.28578138614894527,-0.279560807591633,True,True,0.0,-5.129364494367895e-09,-5.129364494367895e-09,DISSOLUTION,8.714603508943103e-09,2.3883626815901666e-23,0.0
CohortSolver.growth_rates_vs_shared_kernel,0.006220578557312309,6.163388858458107e-10,0.28526896545554403,-0.27904838689823175,True,True,0.0,-5.114062470499458e-09,-5.114062470499458e-09,DISSOLUTION,8.714603508943103e-09,2.3914876198625425e-23,0.0
CohortSolver.growth_rates_vs_shared_kernel,0.006220578557312309,6.164821296942353e-10,0.2849962221551708,-0.2787756435978585,True,True,0.0,-5.105928397905673e-09,-5.105928397905673e-09,DISSOLUTION,8.714603508943103e-09,2.3931554304787352e-23,0.0
CohortSolver.growth_rates_vs_shared_kernel,0.006220578557312309,6.16751151607448e-10,0.2844850374385045,-0.2782644588811922,True,True,0.0,-5.090703142331975e-09,-5.090703142331975e-09,DISSOLUTION,8.714603508943103e-09,2.3962897901473712e-23,0.0
CohortSolver.growth_rates_vs_shared_kernel,0.006220578557312309,6.171021500772538e-10,0.28382013037553,-0.2775995518182177,True,True,0.0,-5.070938143355443e-09,-5.070938143355443e-09,DISSOLUTION,8.714603508943103e-09,2.4003833673322967e-23,0.0
CohortSolver.growth_rates_vs_shared_kernel,0.006220578557312309,6.173711719904666e-10,0.28331207647417567,-0.2770914979168634,True,True,0.0,-5.055865234094284e-09,-5.055865234094284e-09,DISSOLUTION,8.714603508943103e-09,2.4035240334927478e-23,0.0
CohortSolver.growth_rates_vs_shared_kernel,0.006220578557312309,6.175146557533983e-10,0.2830416568397358,-0.2768210782824235,True,True,0.0,-5.047852838095351e-09,-5.047852838095351e-09,DISSOLUTION,8.714603508943103e-09,2.4052002382391322e-23,0.0
CohortSolver.growth_rates_vs_shared_kernel,0.006220578557312309,6.177841282427469e-10,0.2825348260504832,-0.2763142474931709,True,True,0.0,-5.032855123412618e-09,-5.032855123412618e-09,DISSOLUTION,8.714603508943103e-09,2.4083503732139508e-23,0.0
CohortSolver.growth_rates_vs_shared_kernel,0.006220578557312309,6.181357145885826e-10,0.28187557993949064,-0.27565500138217836,True,True,0.0,-5.0133850994743394e-09,-5.0133850994743394e-09,DISSOLUTION,8.714603508943103e-09,2.4124645534694592e-23,0.0
CohortSolver.growth_rates_vs_shared_kernel,0.006220578557312309,6.184051870779313e-10,0.2813718498179184,-0.2751512712606061,True,True,0.0,-4.998536826848884e-09,-4.998536826848884e-09,DISSOLUTION,8.714603508943103e-09,2.4156210266768155e-23,0.0
CohortSolver.growth_rates_vs_shared_kernel,0.006220578557312309,6.185489111571951e-10,0.2811037309671315,-0.2748831524098192,True,True,0.0,-4.990643731922246e-09,-4.990643731922246e-09,DISSOLUTION,8.714603508943103e-09,2.4173056678012455e-23,0.0
CohortSolver.growth_rates_vs_shared_kernel,0.006220578557312309,6.188188349773352e-10,0.28060121124031817,-0.2743806326830059,True,True,0.0,-4.975869120654171e-09,-4.975869120654171e-09,DISSOLUTION,8.714603508943103e-09,2.420471657479737e-23,0.0
CohortSolver.growth_rates_vs_shared_kernel,0.006220578557312309,6.191710101838151e-10,0.27994757036861156,-0.2737269918112993,True,True,0.0,-4.956688328629538e-09,-4.956688328629538e-09,DISSOLUTION,8.714603508943103e-09,2.4246065445015657e-23,0.0
CohortSolver.growth_rates_vs_shared_kernel,0.006220578557312309,6.194409340039552e-10,0.27944812148935183,-0.27322754293203955,True,True,0.0,-4.942060326160492e-09,-4.942060326160492e-09,DISSOLUTION,8.714603508943103e-09,2.427778904313068e-23,0.0
CohortSolver.growth_rates_vs_shared_kernel,0.006220578557312309,6.195848988020495e-10,0.2791822807924716,-0.2729617022351593,True,True,0.0,-4.934284215859145e-09,-4.934284215859145e-09,DISSOLUTION,8.714603508943103e-09,2.4294720242760366e-23,0.0
CohortSolver.growth_rates_vs_shared_kernel,0.006220578557312309,6.198552747089004e-10,0.27868402973608475,-0.27246345117877246,True,True,0.0,-4.919728380751979e-09,-4.919728380751979e-09,DISSOLUTION,8.714603508943103e-09,2.4326539484552973e-23,0.0
CohortSolver.growth_rates_vs_shared_kernel,0.006220578557312309,6.202080397622884e-10,0.2780359390054814,-0.2718153604481691,True,True,0.0,-4.9008312199166665e-09,-4.9008312199166665e-09,DISSOLUTION,8.714603508943103e-09,2.4368096464610904e-23,0.0
CohortSolver.growth_rates_vs_shared_kernel,0.006220578557312309,6.204784156691393e-10,0.27754072930010154,-0.27132015074278926,True,True,0.0,-4.88641922919941e-09,-4.88641922919941e-09,DISSOLUTION,8.714603508943103e-09,2.4399979728343922e-23,0.0
CohortSolver.growth_rates_vs_shared_kernel,0.006220578557312309,6.20622621589236e-10,0.2772771443768501,-0.2710565658195378,True,True,0.0,-4.878757844343158e-09,-4.878757844343158e-09,DISSOLUTION,8.714603508943103e-09,2.4416996143100924e-23,0.0
CohortSolver.growth_rates_vs_shared_kernel,0.006220578557312309,6.208934503399832e-10,0.27678312006610095,-0.27056254150878867,True,True,0.0,-4.8644165649951245e-09,-4.8644165649951245e-09,DISSOLUTION,8.714603508943103e-09,2.444897553188841e-23,0.0
CohortSolver.growth_rates_vs_shared_kernel,0.006220578557312309,6.212468062281949e-10,0.2761405249854838,-0.2699199464281715,True,True,0.0,-4.845797572678537e-09,-4.845797572678537e-09,DISSOLUTION,8.714603508943103e-09,2.449074166920773e-23,0.0
CohortSolver.growth_rates_vs_shared_kernel,0.006220578557312309,6.215176349789421e-10,0.2756495128488989,-0.2694289342915866,True,True,0.0,-4.8315974400901394e-09,-4.8315974400901394e-09,DISSOLUTION,8.714603508943103e-09,2.452278540215957e-23,0.0
CohortSolver.growth_rates_vs_shared_kernel,0.006220578557312309,6.216620824248889e-10,0.2753881615654452,-0.2691675830081329,True,True,0.0,-4.824048577022897e-09,-4.824048577022897e-09,DISSOLUTION,8.714603508943103e-09,2.4539887460933635e-23,0.0
CohortSolver.growth_rates_vs_shared_kernel,0.006220578557312309,6.219333647779859e-10,0.2748983225371081,-0.2686777439797958,True,True,0.0,-4.809917736636399e-09,-4.809917736636399e-09,DISSOLUTION,8.714603508943103e-09,2.45720278027396e-23,0.0
CohortSolver.growth_rates_vs_shared_kernel,0.006220578557312309,6.222873124905915e-10,0.27426116921506793,-0.26804059065775565,True,True,0.0,-4.791571584032968e-09,-4.791571584032968e-09,DISSOLUTION,8.714603508943103e-09,2.4614004150013738e-23,0.0
CohortSolver.growth_rates_vs_shared_kernel,0.006220578557312309,6.225585948436885e-10,0.273774313499933,-0.2675537349426207,True,True,0.0,-4.777579257558883e-09,-4.777579257558883e-09,DISSOLUTION,8.714603508943103e-09,2.464620915982974e-23,0.0
CohortSolver.growth_rates_vs_shared_kernel,0.006220578557312309,6.227032842200091e-10,0.2735151739659082,-0.2672945954085959,True,True,0.0,-4.770140766469082e-09,-4.770140766469082e-09,DISSOLUTION,8.714603508943103e-09,2.4663397293669216e-23,0.0
CohortSolver.growth_rates_vs_shared_kernel,0.006220578557312309,6.229750209351801e-10,0.27302947921273213,-0.26680890065541985,True,True,0.0,-4.756216348720457e-09,-4.756216348720457e-09,DISSOLUTION,8.714603508943103e-09,2.469569939857402e-23,0.0
CohortSolver.growth_rates_vs_shared_kernel,0.006220578557312309,6.233295614634072e-10,0.27239771435031357,-0.2661771357930013,True,True,0.0,-4.7381378368524796e-09,-4.7381378368524796e-09,DISSOLUTION,8.714603508943103e-09,2.4737887013794633e-23,0.0
CohortSolver.growth_rates_vs_shared_kernel,0.006220578557312309,6.236012981785782e-10,0.27191497436148265,-0.26569439580417037,True,True,0.0,-4.724349363027551e-09,-4.724349363027551e-09,DISSOLUTION,8.714603508943103e-09,2.47702541121851e-23,0.0
CohortSolver.growth_rates_vs_shared_kernel,0.006220578557312309,6.237462298904739e-10,0.2716580249270341,-0.26543744636972183,True,True,0.0,-4.717019146329055e-09,-4.717019146329055e-09,DISSOLUTION,8.714603508943103e-09,2.4787528754307828e-23,0.0
CohortSolver.growth_rates_vs_shared_kernel,0.006220578557312309,6.240184217287152e-10,0.2711764338922313,-0.264955855334919,True,True,0.0,-4.703297232351069e-09,-4.703297232351069e-09,DISSOLUTION,8.714603508943103e-09,2.481999343646895e-23,0.0
CohortSolver.growth_rates_vs_shared_kernel,0.006220578557312309,6.243735560654515e-10,0.2705500047757683,-0.264329426218456,True,True,0.0,-4.685481288176444e-09,-4.685481288176444e-09,DISSOLUTION,8.714603508943103e-09,2.4862393382952597e-23,0.0
CohortSolver.growth_rates_vs_shared_kernel,0.006220578557312309,6.246457479036928e-10,0.27007134026483237,-0.2638507617075201,True,True,0.0,-4.671892809135753e-09,-4.671892809135753e-09,DISSOLUTION,8.714603508943103e-09,2.4894923385713133e-23,0.0
CohortSolver.growth_rates_vs_shared_kernel,0.006220578557312309,6.247909223570441e-10,0.26981655951771955,-0.26359598096040726,True,True,0.0,-4.664668819906837e-09,-4.664668819906837e-09,DISSOLUTION,8.714603508943103e-09,2.491228497151736e-23,0.0
CohortSolver.growth_rates_vs_shared_kernel,0.006220578557312309,6.250635700806266e-10,0.2693390320895211,-0.2631184535322088,True,True,0.0,-4.651145585379002e-09,-4.651145585379002e-09,DISSOLUTION,8.714603508943103e-09,2.4944913049189978e-23,0.0
CohortSolver.growth_rates_vs_shared_kernel,0.006220578557312309,6.254192992204229e-10,0.2687178865835711,-0.2624973080262588,True,True,0.0,-4.633587258038074e-09,-4.633587258038074e-09,DISSOLUTION,8.714603508943103e-09,2.4987526395604913e-23,0.0
CohortSolver.growth_rates_vs_shared_kernel,0.006220578557312309,6.256919469440055e-10,0.26824325774346436,-0.2620226791861521,True,True,0.0,-4.620195008672827e-09,-4.620195008672827e-09,DISSOLUTION,8.714603508943103e-09,2.502022012263706e-23,0.0
CohortSolver.growth_rates_vs_shared_kernel,0.006220578557312309,6.258373645453717e-10,0.2679906245061904,-0.2617700459488781,True,True,0.0,-4.6130752491506945e-09,-4.6130752491506945e-09,DISSOLUTION,8.714603508943103e-09,2.503766908971236e-23,0.0
CohortSolver.growth_rates_vs_shared_kernel,0.006220578557312309,6.261104689178432e-10,0.2675171210124784,-0.2612965424551661,True,True,0.0,-4.599746961493175e-09,-4.599746961493175e-09,DISSOLUTION,8.714603508943103e-09,2.5070461385269926e-23,0.0
CohortSolver.growth_rates_vs_shared_kernel,0.006220578557312309,6.26466793856916e-10,0.2669012075528453,-0.260680628995533,True,True,0.0,-4.582441418688714e-09,-4.582441418688714e-09,DISSOLUTION,8.714603508943103e-09,2.5113289205663058e-23,0.0
CohortSolver.growth_rates_vs_shared_kernel,0.006220578557312309,6.267398982293875e-10,0.26643057501252204,-0.26020999645520976,True,True,0.0,-4.5692417239029285e-09,-4.5692417239029285e-09,DISSOLUTION,8.714603508943103e-09,2.5146147480994923e-23,0.0
CohortSolver.growth_rates_vs_shared_kernel,0.006220578557312309,6.268855593860097e-10,0.2661800683395027,-0.2599594897821904,True,True,0.0,-4.562224244031478e-09,-4.562224244031478e-09,DISSOLUTION,8.714603508943103e-09,2.516368426913333e-23,0.0
CohortSolver.growth_rates_vs_shared_kernel,0.006220578557312309,6.271591211721966e-10,0.2657105495425093,-0.259489970985197,True,True,0.0,-4.549087259698133e-09,-4.549087259698133e-09,DISSOLUTION,8.714603508943103e-09,2.5196641609088326e-23,0.0
CohortSolver.growth_rates_vs_shared_kernel,0.006220578557312309,6.27516042908431e-10,0.26509981712936054,-0.25887923857204825,True,True,0.0,-4.532029784203137e-09,-4.532029784203137e-09,DISSOLUTION,8.714603508943103e-09,2.523968498291225e-23,0.0
CohortSolver.growth_rates_vs_shared_kernel,0.006220578557312309,6.277896046946178e-10,0.26463314194854276,-0.2584125633912305,True,True,0.0,-4.519019056266979e-09,-4.519019056266979e-09,DISSOLUTION,8.714603508943103e-09,2.527270863471931e-23,0.0
CohortSolver.growth_rates_vs_shared_kernel,0.006220578557312309,6.279355098144189e-10,0.264384741123314,-0.2581641625660017,True,True,0.0,-4.512101952295735e-09,-4.512101952295735e-09,DISSOLUTION,8.714603508943103e-09,2.5290333685926287e-23,0.0
CohortSolver.growth_rates_vs_shared_kernel,0.006220578557312309,6.282095297804286e-10,0.26391916821439093,-0.25769858965707865,True,True,0.0,-4.49915271416231e-09,-4.49915271416231e-09,DISSOLUTION,8.714603508943103e-09,2.532345690095108e-23,0.0
CohortSolver.growth_rates_vs_shared_kernel,0.006220578557312309,6.285670493133809e-10,0.2633135664054641,-0.2570929878481518,True,True,0.0,-4.482338700450317e-09,-4.482338700450317e-09,DISSOLUTION,8.714603508943103e-09,2.5366716913091282e-23,0.0
CohortSolver.growth_rates_vs_shared_kernel,0.006220578557312309,6.288410692793906e-10,0.26285081006945715,-0.25663023151214487,True,True,0.0,-4.469513436446121e-09,-4.469513436446121e-09,DISSOLUTION,8.714603508943103e-09,2.5399906773717254e-23,0.0
CohortSolver.growth_rates_vs_shared_kernel,0.006220578557312309,6.289872187709765e-10,0.26260449460191776,-0.2563839160446055,True,True,0.0,-4.46269484957813e-09,-4.46269484957813e-09,DISSOLUTION,8.714603508943103e-09,2.5417620532222906e-23,0.0
CohortSolver.growth_rates_vs_shared_kernel,0.006220578557312309,6.292616976841999e-10,0.2621428291963749,-0.2559222506390626,True,True,0.0,-4.449929884421735e-09,-4.449929884421735e-09,DISSOLUTION,8.714603508943103e-09,2.5450910457170633e-23,0.0
CohortSolver.growth_rates_vs_shared_kernel,0.006220578557312309,6.296198160151005e-10,0.26154230810027046,-0.2553217295429582,True,True,0.0,-4.433354835414597e-09,-4.433354835414597e-09,DISSOLUTION,8.714603508943103e-09,2.5494388197972887e-23,0.0
CohortSolver.growth_rates_vs_shared_kernel,0.006220578557312309,6.298942949283239e-10,0.26108343251484684,-0.25486285395753455,True,True,0.0,-4.420711614771828e-09,-4.420711614771828e-09,DISSOLUTION,8.714603508943103e-09,2.5527745103950678e-23,0.0
CohortSolver.growth_rates_vs_shared_kernel,0.006220578557312309,6.30040689200985e-10,0.2608391821385385,-0.25461860358122623,True,True,0.0,-4.41398972985861e-09,-4.41398972985861e-09,DISSOLUTION,8.714603508943103e-09,2.5545548016220932e-23,0.0
CohortSolver.growth_rates_vs_shared_kernel,0.006220578557312309,6.303156278300979e-10,0.2603813862705484,-0.2541608077132361,True,True,0.0,-4.40140564592472e-09,-4.40140564592472e-09,DISSOLUTION,8.714603508943103e-09,2.5579005490146568e-23,0.0
CohortSolver.growth_rates_vs_shared_kernel,0.006220578557312309,6.306743459618541e-10,0.25978589654011325,-0.25356531798280096,True,True,0.0,-4.385065169853243e-09,-4.385065169853243e-09,DISSOLUTION,8.714603508943103e-09,2.5622702055444346e-23,0.0
CohortSolver.growth_rates_vs_shared_kernel,0.006220578557312309,6.309492845909669e-10,0.2593308640264641,-0.2531102854691518,True,True,0.0,-4.372600651968808e-09,-4.372600651968808e-09,DISSOLUTION,8.714603508943103e-09,2.5656226847517155e-23,0.0
CohortSolver.growth_rates_vs_shared_kernel,0.006220578557312309,6.310959240546793e-10,0.2590886586958843,-0.25286808013857204,True,True,0.0,-4.365973696250381e-09,-4.365973696250381e-09,DISSOLUTION,8.714603508943103e-09,2.5674119362265025e-23,0.0
CohortSolver.growth_rates_vs_shared_kernel,0.006220578557312309,6.31371323169645e-10,0.2586346948134549,-0.25241411625614263,True,True,0.0,-4.353567180903903e-09,-4.353567180903903e-09,DISSOLUTION,8.714603508943103e-09,2.5707745228446536e-23,0.0
CohortSolver.growth_rates_vs_shared_kernel,0.006220578557312309,6.317306421068439e-10,0.2580441876392514,-0.2518236090819391,True,True,0.0,-4.337456988276716e-09,-4.337456988276716e-09,DISSOLUTION,8.714603508943103e-09,2.5751661719588688e-23,0.0
CohortSolver.growth_rates_vs_shared_kernel,0.006220578557312309,6.320060412218096e-10,0.25759296092900047,-0.2513723823716882,True,True,0.0,-4.325167910217102e-09,-4.325167910217102e-09,DISSOLUTION,8.714603508943103e-09,2.5785355242731184e-23,0.0
CohortSolver.growth_rates_vs_shared_kernel,0.006220578557312309,6.321529262872358e-10,0.2573527808169548,-0.2511322022596425,True,True,0.0,-4.318634152105426e-09,-4.318634152105426e-09,DISSOLUTION,8.714603508943103e-09,2.5803337810928042e-23,0.0
CohortSolver.growth_rates_vs_shared_kernel,0.006220578557312309,6.324287866593072e-10,0.25690261177696483,-0.25068203321965254,True,True,0.0,-4.3064019695623696e-09,-4.3064019695623696e-09,DISSOLUTION,8.714603508943103e-09,2.583713291688762e-23,0.0
CohortSolver.growth_rates_vs_shared_kernel,0.006220578557312309,6.327887074082188e-10,0.25631703888082297,-0.2500964603235107,True,True,0.0,-4.290517870238641e-09,-4.290517870238641e-09,DISSOLUTION,8.714603508943103e-09,2.5881270440766148e-23,0.0
CohortSolver.growth_rates_vs_shared_kernel,0.006220578557312309,6.330645677802902e-10,0.2558695811111093,-0.249649002553797,True,True,0.0,-4.2784010445208e-09,-4.2784010445208e-09,DISSOLUTION,8.714603508943103e-09,2.5915133544205796e-23,0.0
CohortSolver.growth_rates_vs_shared_kernel,0.006220578557312309,6.332116988587804e-10,0.2556314066060936,-0.2494108280487813,True,True,0.0,-4.27195879242469e-09,-4.27195879242469e-09,DISSOLUTION,8.714603508943103e-09,2.593320661909276e-23,0.0
CohortSolver.growth_rates_vs_shared_kernel,0.006220578557312309,6.334880212605022e-10,0.2551849956693964,-0.24896441711208409,True,True,0.0,-4.259897781561381e-09,-4.259897781561381e-09,DISSOLUTION,8.714603508943103e-09,2.5967171816618193e-23,0.0
CohortSolver.growth_rates_vs_shared_kernel,0.006220578557312309,6.338485448290814e-10,0.2546043092980531,-0.2483837307407408,True,True,0.0,-4.244235681923421e-09,-4.244235681923421e-09,DISSOLUTION,8.714603508943103e-09,2.601153148569606e-23,0.0
CohortSolver.growth_rates_vs_shared_kernel,0.006220578557312309,6.341248672308032e-10,0.2541605840066762,-0.24794000544936387,True,True,0.0,-4.232287994371114e-09,-4.232287994371114e-09,DISSOLUTION,8.714603508943103e-09,2.6045565022934498e-23,0.0
CohortSolver.growth_rates_vs_shared_kernel,0.006220578557312309,6.342722447343971e-10,0.2539243957102947,-0.24770381715298237,True,True,0.0,-4.225935595561147e-09,-4.225935595561147e-09,DISSOLUTION,8.714603508943103e-09,2.6063729060033903e-23,0.0
CohortSolver.growth_rates_vs_shared_kernel,0.006220578557312309,6.345490299396078e-10,0.2534817065368829,-0.2472611279795706,True,True,0.0,-4.214042667797759e-09,-4.214042667797759e-09,DISSOLUTION,8.714603508943103e-09,2.609786520520007e-23,0.0
CohortSolver.growth_rates_vs_shared_kernel,0.006220578557312309,6.349101573374978e-10,0.25290585945570143,-0.24668528089838912,True,True,0.0,-4.198598568019369e-09,-4.198598568019369e-09,DISSOLUTION,8.714603508943103e-09,2.61424481375393e-23,0.0
CohortSolver.growth_rates_vs_shared_kernel,0.006220578557312309,6.351869425427086e-10,0.25246583057632793,-0.24624525201901562,True,True,0.0,-4.1868169756920215e-09,-4.1868169756920215e-09,DISSOLUTION,8.714603508943103e-09,2.6176652966373857e-23,0.0
CohortSolver.growth_rates_vs_shared_kernel,0.006220578557312309,6.353345668841356e-10,0.25223160930074695,-0.24601103074343464,True,True,0.0,-4.180552815203863e-09,-4.180552815203863e-09,DISSOLUTION,8.714603508943103e-09,2.6194908423500665e-23,0.0
CohortSolver.growth_rates_vs_shared_kernel,0.006220578557312309,6.3561181566797e-10,0.25179260594498054,-0.24557202738766823,True,True,0.0,-4.1688249524594044e-09,-4.1688249524594044e-09,DISSOLUTION,8.714603508943103e-09,2.622921637669108e-23,0.0
CohortSolver.growth_rates_vs_shared_kernel,0.006220578557312309,6.35973547906505e-10,0.25122155143175195,-0.24500097287443964,True,True,0.0,-4.1535949438663295e-09,-4.1535949438663295e-09,DISSOLUTION,8.714603508943103e-09,2.6274023695980922e-23,0.0
CohortSolver.growth_rates_vs_shared_kernel,0.006220578557312309,6.362507966903394e-10,0.25078518328918775,-0.24456460473187544,True,True,0.0,-4.141976473057645e-09,-4.141976473057645e-09,DISSOLUTION,8.714603508943103e-09,2.6308400678526236e-23,0.0
CohortSolver.growth_rates_vs_shared_kernel,0.006220578557312309,6.363986682830201e-10,0.25055291005461944,-0.24433233149730713,True,True,0.0,-4.13579897263215e-09,-4.13579897263215e-09,DISSOLUTION,8.714603508943103e-09,2.6326748015799594e-23,0.0
CohortSolver.growth_rates_vs_shared_kernel,0.006220578557312309,6.36676381421911e-10,0.2501175569605166,-0.24389697840320426,True,True,0.0,-4.124233225348146e-09,-4.124233225348146e-09,DISSOLUTION,8.714603508943103e-09,2.6361228641728075e-23,0.0
CohortSolver.growth_rates_vs_shared_kernel,0.006220578557312309,6.370387195141193e-10,0.2495512487993428,-0.24333067024203048,True,True,0.0,-4.109213487867001e-09,-4.109213487867001e-09,DISSOLUTION,8.714603508943103e-09,2.6406261477313377e-23,0.0
CohortSolver.growth_rates_vs_shared_kernel,0.006220578557312309,6.373164326530101e-10,0.249118506104864,-0.24289792754755168,True,True,0.0,-4.097755232170485e-09,-4.097755232170485e-09,DISSOLUTION,8.714603508943103e-09,2.644081148002314e-23,0.0
CohortSolver.growth_rates_vs_shared_kernel,0.006220578557312309,6.374645519110577e-10,0.24888816213708287,-0.24266758357977056,True,True,0.0,-4.09166284922924e-09,-4.09166284922924e-09,DISSOLUTION,8.714603508943103e-09,2.6459251159877982e-23,0.0
CohortSolver.growth_rates_vs_shared_kernel,0.006220578557312309,6.377427301827384e-10,0.24845642413367092,-0.2422358455763586,True,True,0.0,-4.080256334459358e-09,-4.080256334459358e-09,DISSOLUTION,8.714603508943103e-09,2.649390532761051e-23,0.0
